Gene = LKRSDH
index = 1247
Annotated 5SS: [ 185  450 1368 1812 2451 3785 4021]
Annotated 3SS: [ 305 1190 1432 1875 2628 3843 4082]
SMsplice 5SS: [ 185  450  828 1368 1812 2451 3785 4021]
SMsplice 3SS: [ 305  513 1190 1432 1875 2628 3843 4082]
top_k =  1000
Partition function (log Z): 36.60066457348655

Sorted 5' Splice Sites (High to Low Probability):
Position 4021: 0.9998929734275805
Position 2451: 0.9964504419947104
Position 3785: 0.996059434819951
Position 1812: 0.9955522255408186
Position 450: 0.9944455912442718
Position 185: 0.959075775663064
Position 1368: 0.8175229398782168
Position 4455: 0.5153553410142209
Position 828: 0.33489409483832955
Position 605: 0.09452124245860523
Position 629: 0.07034542451149998
Position 2749: 0.046070454532840074
Position 906: 0.04532085952254782
Position 591: 0.04482927484665817
Position 618: 0.043770207972392415
Position 242: 0.04077621404739424
Position 865: 0.03438046803598586
Position 3193: 0.026901859401464213
Position 2788: 0.02459493411241094
Position 3106: 0.01757988047293509
Position 820: 0.013158965371538444
Position 980: 0.013026339505844796
Position 2775: 0.012473101481848627
Position 3209: 0.012007180443408209
Position 1263: 0.01065624251227772
Position 2950: 0.010481643643607987
Position 3160: 0.010069178989685198
Position 2773: 0.009902431528069022
Position 1089: 0.009264556206118057
Position 4303: 0.008485969294897696
Position 1523: 0.0076381811638969455
Position 3341: 0.007545634281252525
Position 568: 0.006659523408264719
Position 613: 0.004649433030510471
Position 599: 0.004208573831888069
Position 4164: 0.003975755150458016
Position 949: 0.003728045129986297
Position 4379: 0.0026885856503156454
Position 572: 0.0026121411060066432
Position 2827: 0.002469494811313269
Position 1387: 0.002432670955890332
Position 2871: 0.0023485427863597073
Position 2729: 0.0022792523376589857
Position 1103: 0.002199424184067496
Position 3122: 0.002064496808748201
Position 3086: 0.001905230234171155
Position 1242: 0.0015200651238260825
Position 3789: 0.0014295532540294501
Position 2736: 0.0014172090486216336
Position 2447: 0.0013857894622007387
Position 2134: 0.0012111759649465828
Position 1930: 0.001099777135193557
Position 2755: 0.0010879475044642906
Position 4459: 0.0010259595486217684
Position 408: 0.0009575543371656943
Position 1902: 0.0007177946085702369
Position 2839: 0.0006745351722565341
Position 4432: 0.000673721363185462
Position 2246: 0.0006574553299016145
Position 925: 0.0006509403118803386
Position 3485: 0.0006506885422606581
Position 3457: 0.0005325166545213314
Position 2953: 0.0005257709766512481
Position 2793: 0.0004928207051389382
Position 3724: 0.00047991668542467534
Position 4648: 0.00046932014522001365
Position 786: 0.0004559955074551514
Position 840: 0.00042204370384254494
Position 4202: 0.00041777945910635906
Position 1059: 0.00040802426933955727
Position 430: 0.0004008928032483615
Position 1020: 0.00038140066316104306
Position 1054: 0.000371751406926614
Position 735: 0.00036784332817342644
Position 4277: 0.0003666839806893151
Position 1796: 0.0003288785735973438
Position 2902: 0.0003249218100956841
Position 2918: 0.00029970581125512345
Position 2012: 0.0002493712307571379
Position 2517: 0.00024120565443037833
Position 3059: 0.00023458648452892898
Position 1821: 0.00021716407700941645
Position 4558: 0.0002120157186058298
Position 68: 0.0001984741369377919
Position 2989: 0.00019632191843706038
Position 414: 0.000176795019113595
Position 3401: 0.0001544461501979711
Position 1768: 0.0001392172705641816
Position 2501: 0.00012671426680236204
Position 2956: 0.0001263883500148442
Position 386: 0.00012586127126225176
