Gene = Sec63
index = 1481
Annotated 5SS: [ 471 1893 3210]
Annotated 3SS: [1182 1960 3291]
SMsplice 5SS: [ 471 1044 1893 3210]
SMsplice 3SS: [ 540 1182 1960 3291]
top_k =  1000
Partition function (log Z): 5.131947640617449

Sorted 5' Splice Sites (High to Low Probability):
Position 1893: 0.9986706393595703
Position 3210: 0.9966367430189411
Position 471: 0.8124529956802012
Position 1044: 0.38632541738906634
Position 1052: 0.19733754520552985
Position 986: 0.1222430859317526
Position 56: 0.05514625924018168
Position 1686: 0.027913200779238048
Position 2721: 0.023468063874022893
Position 565: 0.01664630019075857
Position 2697: 0.01565538343580997
Position 37: 0.015402009061839335
Position 561: 0.014003408783282245
Position 1058: 0.010727365815121079
Position 1645: 0.007893339387741909
Position 1558: 0.006670589821569073
Position 2820: 0.006129661560280053
Position 367: 0.006075464650422963
Position 50: 0.00590815699073442
Position 3491: 0.005453120873773151
Position 707: 0.004833791696114793
Position 1649: 0.004099136730132795
Position 734: 0.003177244250112689
Position 1754: 0.0023071750562507335
Position 456: 0.0022870735690254515
Position 553: 0.002284376988966404
Position 1700: 0.0020673320045251553
Position 701: 0.002058023039978847
Position 1449: 0.0018152236935466868
Position 2104: 0.0017959568691129262
Position 845: 0.001793785608292146
Position 54: 0.0015480782423289866
Position 3694: 0.0014477052749479059
Position 807: 0.0014181710961418124
Position 1307: 0.0013311081806793865
Position 1697: 0.0012687935079204171
Position 2111: 0.001224831788744704
Position 1553: 0.0009807115602934843
Position 1474: 0.0008907850662031803
Position 834: 0.0008618572971485984
Position 1036: 0.0007959800387320483
Position 575: 0.0007499327728883708
Position 3698: 0.0007212211240342079
Position 1668: 0.0006995721050860918
Position 250: 0.0005249079294321775
Position 557: 0.0005240518547817326
Position 859: 0.0005104155901575292
Position 1259: 0.0004763044032897844
Position 2416: 0.0004278343052819868
Position 1102: 0.00042123440658048655
Position 3055: 0.00040951936291536145
Position 41: 0.00036551793038797905
Position 3598: 0.0003304881347155493
Position 600: 0.00032580860988871236
Position 684: 0.00031075259161683074
Position 968: 0.00030368887120359156
Position 76: 0.0002984202883680651
Position 1884: 0.0002943831740577994
Position 354: 0.00028523703218959103
Position 3522: 0.00027140767480984655
Position 361: 0.00026855575891830566
Position 1690: 0.00023148624116280054
Position 3240: 0.0002233495159254496
Position 670: 0.00019948601130041917
Position 795: 0.00019584027466469387
Position 2950: 0.00019532838146378795
Position 3226: 0.00018818340552754988
Position 1299: 0.00017651456890046825
Position 2260: 0.00016808016103637125
Position 549: 0.00016174228050178276
Position 3001: 0.00014516505006597765
Position 388: 0.00013080892413427222
Position 827: 0.00012844667836467793
Position 1274: 0.00012384460274743875
Position 3374: 0.00012169977126412126
Position 3726: 0.00011467724419598127
Position 197: 0.00010592880611916119
Position 1659: 0.00010388134180741593
Position 3446: 9.25898559543751e-05
Position 3671: 9.099738243158103e-05
Position 887: 9.00941391764604e-05
Position 2132: 8.790667200810225e-05
Position 2525: 8.079030598392584e-05
Position 2125: 7.110052496960883e-05
Position 2119: 7.033693711632088e-05
Position 2108: 6.599138545733608e-05
Position 1207: 6.559906643697027e-05
Position 787: 6.384981313286407e-05
Position 3304: 6.261517561654e-05
Position 1731: 5.1590103693462866e-05
Position 1897: 5.0619784707048205e-05
Position 3194: 5.0550955954686886e-05
Position 1009: 4.830996321233687e-05
Position 1067: 4.394204083685993e-05
Position 85: 4.101927022369248e-05
Position 3731: 3.6045371097568674e-05
Position 3214: 3.593841853089823e-05
Position 1638: 3.386925392407388e-05
Position 67: 3.3156409951454455e-05
Position 748: 3.193179435785716e-05
Position 340: 3.186099380807273e-05
Position 1692: 3.1426003407013075e-05
Position 2507: 2.9037926393547008e-05
Position 2537: 2.767190977669877e-05
Position 306: 2.5899821151807887e-05
Position 2187: 2.4060440093084466e-05
Position 8: 2.313024346022527e-05
Position 1331: 2.1683990997824406e-05
Position 2718: 2.166718678576077e-05
Position 3179: 2.0729284898894594e-05
Position 1338: 2.046542790467165e-05
Position 1346: 1.8869202012425988e-05
Position 475: 1.8391250264242137e-05
Position 401: 1.803385994782779e-05
Position 660: 1.7744248647918785e-05
Position 893: 1.6888140446973843e-05
Position 3478: 1.4567926090745046e-05
Position 695: 1.2480162078989706e-05
Position 409: 1.0216775764956232e-05
Position 2266: 1.0152765740797883e-05
Position 3336: 9.825237025602123e-06
Position 2480: 9.66197671155642e-06
Position 543: 8.831382070522712e-06
Position 3154: 6.768750546105756e-06
Position 3606: 6.098833241884492e-06
Position 2153: 5.929618065913415e-06
Position 3187: 5.805803657725443e-06
Position 35: 5.79388475412948e-06
Position 2504: 5.688750218078002e-06
Position 403: 4.7490236430089515e-06
Position 3085: 4.504494467846072e-06
Position 2385: 2.9491706899500363e-06
Position 2759: 2.457535620257459e-06
Position 3724: 1.6646399853505558e-06
Position 2574: 9.834222203514582e-07
Position 3666: 7.787853396775852e-07
Position 2165: 7.734709159428765e-07
Position 2988: 7.731352964011158e-07
Position 164: 7.623053127450149e-07
Position 2703: 7.550089476610872e-07
Position 3061: 7.051003803999441e-07
Position 3329: 6.422821033018046e-07
Position 2435: 6.183332834534004e-07
Position 2634: 5.244444890536906e-07
Position 1392: 5.039521277148015e-07
Position 1403: 4.591900602210387e-07
Position 1406: 4.502814410375664e-07
Position 1211: 4.314874323640883e-07
Position 3613: 3.6040372053964916e-07
Position 166: 3.531951392432928e-07
Position 2314: 3.462544589043861e-07
Position 2339: 3.1501306444119835e-07
Position 2531: 2.520824699283024e-07
Position 2020: 1.7851354999026769e-07
Position 3128: 1.2199266440504234e-07
Position 3620: 1.1027075850860787e-07
Position 1993: 6.583294864062322e-08
Position 2144: 4.035083234276565e-08
Position 1854: 1.8267916853652716e-08
Position 1868: 6.686789204402984e-09
Position 334: 6.50034101831598e-09
Position 518: 1.976353155885223e-09
Position 2061: 1.585634198254585e-09
Position 2666: 1.496680600380099e-09
Position 3116: 1.3170951967801528e-09
Position 3296: 1.1176389120138878e-09
Position 1508: 6.263168491746311e-10
Position 551: 5.572558918972948e-10
Position 1576: 5.208180790488977e-10
Position 1922: 4.4207497990525283e-10
Position 3586: 2.7572326926635226e-10
Position 2867: 1.9512247512046193e-10
Position 2189: 1.0926714207136753e-10
Position 569: 1.4842569015971656e-11
Position 559: 1.3279674524774091e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3291: 0.9979035400625381
Position 1960: 0.9898142755412073
Position 1182: 0.9607383883089325
Position 540: 0.5796602383657619
Position 109: 0.06083215111273163
Position 3104: 0.034060521367525416
Position 1751: 0.024024459487078768
Position 1720: 0.02043999295636655
Position 765: 0.020412159628683656
Position 112: 0.010747101824690268
Position 1346: 0.007841691131421918
Position 2783: 0.007570614367204144
Position 1135: 0.007254166105648048
Position 1775: 0.006848021255663244
Position 3598: 0.00682666525625821
Position 1818: 0.006554989692497426
Position 155: 0.005424674326855009
Position 688: 0.004007752459304612
