Gene = Iml1
index = 1230
Annotated 5SS: [  178   541  1090  1752  1984  2455  2644  4929  6361  6596  6845  7375
  7701  8750  9013  9167  9394  9610  9840 10008 10121]
Annotated 3SS: [  232   600  1146  1811  2045  2511  4805  5957  6420  6652  7281  7635
  8641  8805  9068  9225  9448  9676  9894 10064 10177]
SMsplice 5SS: [  178   541  1090  1752  1984  2455  2644  6361  6596  6845  8750  9013
  9167  9394  9610  9840 10008 10121]
SMsplice 3SS: [  232   600  1146  1821  2045  2511  5341  6420  6652  7302  8805  9068
  9225  9448  9676  9894 10064 10177]
top_k =  1000
Partition function (log Z): 39.58908048551383

Sorted 5' Splice Sites (High to Low Probability):
Position 1984: 0.9986504786721463
Position 6361: 0.9984940781032466
Position 10121: 0.9981722403283481
Position 2644: 0.9958181218065064
Position 6596: 0.9946866363128808
Position 8750: 0.9899577485379978
Position 6845: 0.9878282442714247
Position 9013: 0.9774735201526353
Position 10008: 0.9684808796477331
Position 541: 0.9621206767485615
Position 9840: 0.9470745803311554
Position 2455: 0.9058883877207932
Position 9394: 0.8431282199273936
Position 9610: 0.8121716367614062
Position 1090: 0.7762362856657214
Position 178: 0.7690408175679412
Position 9167: 0.6062506006459598
Position 1752: 0.5721630374891631
Position 1220: 0.35605596091583536
Position 7701: 0.33105177467516095
Position 7823: 0.30047972323112604
Position 9573: 0.13802615648211547
Position 7375: 0.12234546749802169
Position 8393: 0.11864103709810891
Position 1234: 0.031635455642723624
Position 2127: 0.025378396419939244
Position 1745: 0.019911857094509284
Position 10012: 0.01765191913505078
Position 4929: 0.01596997644248423
Position 1327: 0.01574293971312286
Position 8164: 0.013398036532617884
Position 786: 0.012260187116057324
Position 8028: 0.012020689030631469
Position 9614: 0.01098777998762271
Position 7038: 0.009851438654155073
Position 3534: 0.009101126384164465
Position 1707: 0.008784573282182491
Position 9385: 0.008261702384822309
Position 1674: 0.007851039299344912
Position 9623: 0.007473926218978253
Position 3882: 0.005962716702947154
Position 1393: 0.005102240449538178
Position 837: 0.005032323691152983
Position 7966: 0.0050221333801099225
Position 1755: 0.0048652711398343125
Position 1044: 0.004787858830954572
Position 3294: 0.004367271697358751
Position 5448: 0.004361881803650646
Position 1760: 0.004256481630348966
Position 1408: 0.003553646254266072
Position 6806: 0.0034352069766733578
Position 2172: 0.0034228551262528543
Position 5308: 0.0033891400030006008
Position 9398: 0.0033715502420656376
Position 754: 0.003226059902617651
Position 7068: 0.003214791704388864
Position 813: 0.0029910314347126503
Position 10281: 0.0029567581408867028
Position 1034: 0.0028328144700708064
Position 1046: 0.0025523311531731384
Position 3300: 0.002535983788275676
Position 5482: 0.0023921919366070906
Position 1397: 0.0023173250122209316
Position 8162: 0.0021092699766660913
Position 2408: 0.0019998204070339077
Position 1312: 0.0018036873327127573
Position 1080: 0.0017979835071067142
Position 2437: 0.001795392129934021
Position 9598: 0.0014485880662149322
Position 9565: 0.0013423535018228885
Position 1309: 0.0013149705062782432
Position 9142: 0.001295759500949479
Position 3246: 0.0011993112069028215
Position 2238: 0.001171539857714334
Position 2372: 0.001171067957046469
Position 2354: 0.0011447932536585482
Position 3614: 0.0011387050015190347
Position 1668: 0.0010814983462593976
Position 9989: 0.0010601772595522038
Position 861: 0.0010203985409077592
Position 9568: 0.0010103857356693687
Position 6907: 0.000930556705957366
Position 9590: 0.0009256272374649472
Position 7085: 0.0008990139107921447
Position 9272: 0.0008383658044576678
Position 666: 0.00079188456496945
Position 889: 0.0007743698745055102
Position 8876: 0.0007589820138707724
Position 615: 0.0007121564041659165
Position 9763: 0.0006564793065698462
Position 2465: 0.0006250795963318122
Position 664: 0.0005623711128254153
Position 7132: 0.0005362099683535659
Position 8595: 0.0005342655644951449
Position 6575: 0.0004871407075628519
Position 756: 0.0004675856689792302
Position 3666: 0.0004660878510182851
Position 1797: 0.00046440725963184333
Position 7528: 0.00045495029175040744
Position 9017: 0.0004229723126692398
Position 704: 0.00042195377023873117
Position 4052: 0.0004009078241693928
Position 9423: 0.0004008712727872583
Position 9292: 0.0003836005607767874
Position 6971: 0.00034451122154158785
