Gene = anchor
index = 1609
Annotated 5SS: [ 670 4574 4809 5201 5429 5731 5981 6195 6548 6976 7411 7592]
Annotated 3SS: [4283 4668 4868 5262 5490 5788 6040 6454 6602 7035 7465 7960]
SMsplice 5SS: [ 670 4574 4809 5201 5429 5731 5981 6195 6548 6976 7411 7592]
SMsplice 3SS: [4283 4668 4868 5262 5490 5788 6040 6454 6602 7035 7465 7960]
top_k =  1000
Partition function (log Z): 44.572136013652205

Sorted 5' Splice Sites (High to Low Probability):
Position 4574: 0.9989345915016153
Position 5731: 0.9985419527860852
Position 5981: 0.9933240710889542
Position 7411: 0.9931652214019931
Position 6976: 0.9929976845848341
Position 5201: 0.9807815472620872
Position 5429: 0.9622685801848737
Position 4809: 0.9618648702809679
Position 6548: 0.9559701404650727
Position 670: 0.9434323997480374
Position 7592: 0.8066275772005984
Position 6195: 0.551172298855768
Position 3164: 0.3657035161363936
Position 7783: 0.3277795330824715
Position 3849: 0.06673624808233286
Position 2485: 0.06643929684118241
Position 7787: 0.05094565633475283
Position 7624: 0.046493237200257935
Position 6304: 0.04454630054280188
Position 6524: 0.035182340013501075
Position 8361: 0.03364004929981451
Position 5420: 0.03347184103022134
Position 3229: 0.03277445776614996
Position 3114: 0.03186400736572636
Position 818: 0.03077356044712182
Position 7893: 0.028652526174388435
Position 4806: 0.02639685563366298
Position 2840: 0.02347703656185621
Position 7661: 0.02109289268688321
Position 3237: 0.02058314588879806
Position 4202: 0.017661948685487334
Position 6299: 0.014190067339831304
Position 2530: 0.013887686202649957
Position 2624: 0.012037416158196482
Position 771: 0.009823144891722918
Position 2536: 0.009543513192035167
Position 4813: 0.008795894579185093
Position 4098: 0.00800300990742367
Position 5130: 0.006984944847492138
Position 8025: 0.006756703587014684
Position 5065: 0.006667191362762997
Position 7828: 0.006562782232320988
Position 5134: 0.0063385081006238925
Position 7666: 0.005812347191938908
Position 7723: 0.005726770276171274
Position 2826: 0.005460104115537153
Position 5991: 0.005095175351251215
Position 4939: 0.004406615208857419
Position 315: 0.0043880642688364875
Position 3471: 0.003585458764051842
Position 3517: 0.0034905226950789903
Position 983: 0.003370901390778956
Position 6167: 0.003247439417608932
Position 4104: 0.003158582187561324
Position 2020: 0.003091426079918234
Position 611: 0.003081723632835723
Position 8174: 0.0030529372286941265
Position 156: 0.0030089915842658166
Position 7543: 0.0029327099910612837
Position 5158: 0.002918180173342866
Position 1701: 0.002825241157474033
Position 3904: 0.0026046480474883897
Position 6139: 0.0025386854327103417
Position 2013: 0.002531316216768264
Position 7228: 0.0024693265241560475
Position 8088: 0.002390874740301228
Position 2783: 0.0023608283580787205
Position 2703: 0.0022786183311411658
Position 637: 0.0021207646981868254
Position 6310: 0.0020439869605149283
Position 6388: 0.002034041045559528
Position 7405: 0.001924921090044952
Position 5193: 0.001880644879837041
Position 4946: 0.0017411804579230681
Position 1201: 0.0016937853069714378
Position 7332: 0.001660270185317137
Position 7236: 0.0015999969058535233
Position 3118: 0.0015924686634224779
Position 321: 0.0014719604875723545
Position 6208: 0.001447090263588731
Position 5407: 0.0013935594269453067
Position 8338: 0.0013623062119579878
Position 218: 0.0013100529388646264
Position 3671: 0.0011899838719271038
Position 3609: 0.0010753982352703748
Position 3125: 0.0010661020245449275
Position 3916: 0.0010122569126294297
Position 3465: 0.0009305973423565794
Position 2905: 0.0009174100690567741
Position 5690: 0.000862126941498729
Position 1379: 0.0008289397719402277
Position 8595: 0.0008100628737732581
Position 5444: 0.000805650490675025
Position 8385: 0.0008025016251512948
Position 6356: 0.0007729295652699342
Position 8300: 0.0007613409615421173
Position 2104: 0.0007586834175567664
Position 266: 0.0007057733991502711
Position 1739: 0.0006798002861446296
Position 7938: 0.0006787907678569276
