Gene = teq
index = 1910
Annotated 5SS: [  187   980  1224  1623  2153  2336 10277 10658 11187 12625 13146 15306
 15768 15981 16823 16983 17178]
Annotated 3SS: [  420  1028  1376  1675  2214  9842 10414 10721 11244 12680 13205 15375
 15824 16041 16889 17093 17238]
SMsplice 5SS: [  980  1224  1623  2153  2297 10658 11187 12625 13146 13993 15306 15768
 15981 16823 16983 17178]
SMsplice 3SS: [ 1028  1376  1675  2214 10414 10721 11244 12680 13205 14048 15375 15824
 16041 16889 17093 17238]
top_k =  1000
Partition function (log Z): 30.036223708680872

Sorted 5' Splice Sites (High to Low Probability):
Position 15306: 0.9995639306619328
Position 15768: 0.9986295490929239
Position 16823: 0.9908561706693451
Position 10658: 0.9898958361391693
Position 16983: 0.984022644904703
Position 12625: 0.9792465356042521
Position 1623: 0.9722007471284013
Position 17178: 0.9715604566163293
Position 15981: 0.9472591677273442
Position 2153: 0.9196876257181525
Position 11187: 0.8489213880682631
Position 1224: 0.8311536889405718
Position 980: 0.711909083564031
Position 2297: 0.477839619484944
Position 187: 0.44424266584759375
Position 2343: 0.35265432096558935
Position 13146: 0.3264199600293325
Position 13993: 0.3138462636796767
Position 2985: 0.2645485707648479
Position 13057: 0.26223281480222943
Position 13340: 0.2584051311512249
Position 13389: 0.15388380024039017
Position 12819: 0.14615258583011295
Position 10277: 0.13918678304579346
Position 10907: 0.1391383036561911
Position 10793: 0.09513448809321473
Position 11072: 0.09459097128115412
Position 1190: 0.08255550726090587
Position 13012: 0.07937907051635935
Position 13338: 0.05395441480383663
Position 13115: 0.04972542665854237
Position 1743: 0.04744827358379677
Position 16224: 0.04729571337771953
Position 13473: 0.04625091773636144
Position 13344: 0.0437520419786579
Position 13125: 0.04325295172671522
Position 14351: 0.04218497941453653
Position 14571: 0.04209024251187773
Position 12911: 0.02713301320125538
Position 2335: 0.027126651256553336
Position 12843: 0.022556595171397905
Position 13437: 0.022512441387005304
Position 11042: 0.022208818429578663
Position 1482: 0.020755256224253303
Position 12836: 0.018761249200574932
Position 1885: 0.016821037821631264
Position 193: 0.01577592942130942
Position 15882: 0.015278743042331207
Position 16498: 0.014857393928294448
Position 16247: 0.013588429364123503
Position 16635: 0.01222821395888661
Position 13055: 0.011002343864021538
Position 688: 0.009401134479507613
Position 17142: 0.007814222148497363
Position 1491: 0.00736983948539763
Position 200: 0.007200926830431926
Position 14002: 0.006570794049712566
Position 13106: 0.0061643623134992505
Position 955: 0.006001220749493486
Position 12786: 0.005867639818011131
Position 16250: 0.005738713955192407
Position 984: 0.005652353957031976
Position 13083: 0.005483933899977177
Position 17033: 0.005047146340021019
Position 2534: 0.004966381240163425
Position 2306: 0.004759675559580682
Position 16096: 0.0046270625728387785
Position 13964: 0.004330831804225201
