Gene = mRpS26
index = 1779
Annotated 5SS: [292]
Annotated 3SS: [387]
SMsplice 5SS: [292]
SMsplice 3SS: [387]
top_k =  1000
Partition function (log Z): -6.139327571766246

Sorted 5' Splice Sites (High to Low Probability):
Position 292: 0.9486852146396842
Position 849: 0.0811808991166514
Position 323: 0.020397557552990515
Position 337: 0.018167133737813822
Position 842: 0.013700284464538642
Position 777: 0.006501300252384081
Position 46: 0.003563217706221125
Position 286: 0.0027094570966164225
Position 316: 0.0011486560868570765
Position 662: 0.0002921489069925685
Position 163: 0.0002816544468255343
Position 404: 0.00021989413715634376
Position 344: 0.0001789227517441044
Position 296: 0.00016159439768595135
Position 576: 0.00015863052562975523
Position 30: 0.00011106541442349553
Position 587: 0.00010005875288371792
Position 140: 7.132075409461404e-05
Position 681: 6.112398271809064e-05
Position 244: 4.694959456244479e-05
Position 552: 2.422250709200955e-05
Position 873: 2.1130872985394574e-05
Position 867: 1.8685765815932023e-05
Position 408: 1.852051784970866e-05
Position 62: 1.0455764495828637e-05
Position 150: 6.63937038830473e-06
Position 356: 5.525555585427747e-06
Position 865: 5.341677177962395e-06
Position 224: 4.900287037063381e-06
Position 19: 3.977961008648596e-06
Position 167: 2.1905133459043767e-06
Position 733: 2.1670030737728636e-06
Position 431: 2.0780449872601015e-06
Position 200: 1.775481268529895e-06
Position 496: 1.6780926579494407e-06
Position 217: 1.1012876248090718e-06
Position 428: 9.899642084354169e-07
Position 3: 5.523709038708751e-07
Position 412: 3.7475672799266246e-07
Position 467: 1.4968446624626276e-07
Position 115: 6.844349874262583e-08
Position 746: 6.014822197968865e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 387: 0.9737564614020792
Position 903: 0.09526015835034865
Position 353: 0.016230310998415855
Position 917: 0.008983280924959383
Position 455: 0.0010181663773327658
Position 484: 0.0008019538152005048
Position 420: 0.00034675333278443997
Position 404: 0.0002616986521921146
Position 458: 0.0002321654494988969
Position 115: 0.00015737064884206313
Position 412: 0.00015553928479638166
Position 394: 9.412917600963133e-05
Position 487: 8.137623344096769e-05
Position 136: 6.339363032845751e-05
Position 601: 6.009688964882333e-05
Position 180: 5.335851743795974e-05
Position 542: 4.603674505387388e-05
Position 719: 4.190921454168624e-05
Position 103: 3.732426955698056e-05
Position 481: 3.5573011372480424e-05
Position 702: 3.4522640065034495e-05
Position 622: 2.2817949306670272e-05
Position 424: 2.066400713400077e-05
Position 838: 1.9218455342230214e-05
Position 428: 1.6093782823376034e-05
Position 586: 8.414192162895144e-06
Position 865: 6.0275597538307035e-06
Position 873: 5.977402786324833e-06
Position 238: 3.162380150259033e-06
Position 731: 2.6031964313547855e-06
Position 92: 2.2200188025274306e-06
Position 150: 1.9675078015100058e-06
Position 574: 1.761257344394309e-06
Position 244: 1.7004961242079362e-06
Position 241: 9.352597259654561e-07
Position 798: 8.184117772306072e-07
Position 502: 6.407802867828398e-07
Position 490: 4.7497075538445434e-07
Position 163: 4.135071774664726e-07
Position 547: 2.5579133486776547e-07
Position 688: 2.1649647577122767e-07
Position 580: 2.0240674386505753e-07
Position 808: 1.9397277891006766e-07
Position 673: 1.748606194992096e-07
Position 634: 1.5354690223837792e-07
Position 442: 1.4107433939378254e-07
Position 571: 1.1177180592966666e-07
Position 727: 1.0388691227640093e-07
Position 329: 8.53967562539664e-08
Position 208: 8.276359476088861e-08
Position 286: 7.43204663172572e-08
Position 842: 6.605164968918452e-08
Position 559: 6.368538427251105e-08
Position 214: 6.228648076252076e-08
Position 849: 4.165095247697305e-08
Position 250: 3.386422102143214e-08
Position 496: 3.0836877597869415e-08
Position 658: 2.1504413138638195e-08
Position 649: 1.9504739431707224e-08
Position 613: 1.374368419831623e-08
Position 304: 1.1302174483791123e-08
Position 631: 9.479437933648692e-09
Position 550: 7.510885451120273e-09
Position 210: 1.6569424330176597e-09
Position 310: 1.8628218645127586e-10
Position 292: 1.1803443003612646e-10
Position 256: 1.0489651842148738e-11
Position 253: 6.543094791985727e-12
Position 643: 5.4557237636143e-13
Position 265: 5.030267553288435e-13
Position 46: 1.8223743998191077e-13
Position 273: 1.5042221382517898e-13
