Gene = her
index = 1725
Annotated 5SS: [1065 1397]
Annotated 3SS: [1132 1457]
SMsplice 5SS: [1065 1397]
SMsplice 3SS: [1132 1457]
top_k =  1000
Partition function (log Z): -4.064959943205533

Sorted 5' Splice Sites (High to Low Probability):
Position 1065: 0.9774963472907912
Position 1397: 0.9596597034798684
Position 1864: 0.06616495056742014
Position 47: 0.06419334842644209
Position 1816: 0.04243246056489921
Position 552: 0.03666097777907024
Position 15: 0.033624469079171417
Position 1859: 0.029378656773737036
Position 337: 0.02226087492892447
Position 278: 0.017308487193026245
Position 1081: 0.01336019271652119
Position 1538: 0.012397903443967361
Position 930: 0.009245988318419239
Position 1802: 0.005390599397530145
Position 1857: 0.003927098825714624
Position 1757: 0.003090076285846947
Position 1386: 0.002710196521621069
Position 1553: 0.002466954620965801
Position 1822: 0.002160857513219641
Position 495: 0.0020860364885977875
Position 1780: 0.001177706332345461
Position 1682: 0.0011144476057840713
Position 120: 0.0010390162089190533
Position 1715: 0.0006201376363190881
Position 75: 0.0005969997659864233
Position 26: 0.00044877253863510766
Position 2244: 0.0004232439969376615
Position 807: 0.0004148485248334233
Position 395: 0.0003892739744146096
Position 1617: 0.0002861636435435708
Position 937: 0.000273797636782941
Position 1840: 0.0002498029221248202
Position 482: 0.00019621497271451717
Position 1059: 0.00019485867171337338
Position 1935: 0.0001603382782347626
Position 1775: 0.0001338497679050624
Position 98: 0.00011955472240427736
Position 222: 0.00010172389799789355
Position 2254: 9.608226208811814e-05
Position 434: 9.540313491463401e-05
Position 488: 9.147422872524671e-05
Position 369: 8.690004486629755e-05
Position 1604: 7.507075093018998e-05
Position 1084: 7.244940284357069e-05
Position 262: 5.310889918446862e-05
Position 375: 4.928512988768751e-05
Position 205: 4.568661676080331e-05
Position 857: 4.541246561089633e-05
Position 2011: 4.466820446904118e-05
Position 326: 4.346348376712273e-05
Position 523: 4.001913013127194e-05
Position 157: 3.968155454428103e-05
Position 2230: 3.3042917831256615e-05
Position 2058: 3.2954577489436665e-05
Position 2295: 2.6450790404215598e-05
Position 1888: 2.5388443766142277e-05
Position 177: 2.3322352178058676e-05
Position 958: 2.078741300391265e-05
Position 2147: 1.8569415502749206e-05
Position 1380: 1.681984669505658e-05
Position 416: 1.634881303348726e-05
Position 1087: 1.4405963113552311e-05
Position 1902: 1.3802253698127043e-05
Position 174: 1.2770920101329098e-05
Position 347: 1.2134988848583065e-05
Position 316: 1.1212222065150241e-05
Position 2266: 9.742819299837608e-06
Position 103: 8.841775965965152e-06
Position 270: 8.408634239724176e-06
Position 584: 8.172373359378284e-06
Position 1843: 7.626072657888941e-06
Position 1340: 6.654040766056819e-06
Position 874: 6.537536645544166e-06
Position 1943: 6.437007004646857e-06
Position 785: 5.868089873855776e-06
Position 1162: 5.767734726960793e-06
Position 1997: 4.608328038658258e-06
Position 414: 4.511888484753523e-06
Position 185: 4.415035837128009e-06
Position 2248: 3.818941298990682e-06
Position 2009: 3.4414765166659093e-06
Position 79: 2.0130116013766502e-06
Position 122: 1.932715136221975e-06
Position 1153: 1.8583172171240805e-06
Position 242: 1.1913860402018167e-06
Position 1168: 9.8597836275804e-07
Position 1461: 7.940691937824684e-07
Position 590: 7.806364872602152e-07
Position 1306: 3.007833891348103e-07
Position 1125: 2.724578224945455e-07
Position 124: 2.7159964440188574e-07
Position 1142: 2.4675850460448664e-07
Position 879: 1.8135156352122487e-07
Position 1474: 1.0602493342131819e-07
Position 1267: 9.948790846921681e-08
Position 1442: 2.1515036313944774e-08
Position 1313: 2.1119432299867227e-09
Position 1276: 3.7740174714205474e-10
Position 969: 3.9538007455292283e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 1132: 0.9907137258963532
Position 1457: 0.9173811086657997
Position 1923: 0.1799323026051557
Position 610: 0.08190278892363533
Position 94: 0.05224476210174736
Position 268: 0.012738477099878173
Position 347: 0.009870157353875746
Position 986: 0.00931448539930005
Position 75: 0.00699229756252004
Position 205: 0.006298728066456212
Position 2318: 0.004167063319766735
Position 1667: 0.003993512624136678
Position 1610: 0.0038693070185472304
Position 1601: 0.0037937726357052714
Position 1742: 0.0028536459134372518
Position 1518: 0.0021583786742930904
Position 1243: 0.002009839674581564
Position 1533: 0.0018982938926647593
Position 147: 0.0018138814481428052
Position 1857: 0.0016346062395344503
Position 1474: 0.001476162092767118
Position 1589: 0.0014264324028793072
Position 1940: 0.0012274050568433438
Position 2005: 0.0011891128607686516
Position 1482: 0.001089866400246233
Position 98: 0.00102987152124321
Position 2289: 0.0009432882584800691
Position 1598: 0.0008793604884159309
Position 1877: 0.0008279900284988459
Position 924: 0.0007880560720664591
Position 1028: 0.000712796032237055
Position 1175: 0.0006293274399898607
Position 1703: 0.000573843271397456
Position 132: 0.0005245351801963744
