Gene = Atac2
index = 33
Annotated 5SS: [ 481  693  923 2221]
Annotated 3SS: [ 540  747  988 2286]
SMsplice 5SS: [ 481  693  923 2221]
SMsplice 3SS: [ 540  747  988 2286]
top_k =  1000
Partition function (log Z): 9.646428504540443

Sorted 5' Splice Sites (High to Low Probability):
Position 693: 0.997599754706183
Position 923: 0.9966894109147305
Position 481: 0.9923183026098059
Position 2221: 0.9806482270259721
Position 1240: 0.15038863271920216
Position 247: 0.0986470567504124
Position 1410: 0.07962322997291157
Position 1297: 0.05493407034942971
Position 1198: 0.05487213334624704
Position 256: 0.021705927418367847
Position 1168: 0.01584507374524605
Position 2473: 0.013411720401078036
Position 1470: 0.0119139876449846
Position 2409: 0.008194463785815015
Position 2373: 0.006273989200308782
Position 176: 0.0018836564707818942
Position 1134: 0.0014930502495159724
Position 1093: 0.0014406279567803272
Position 2197: 0.0012892319928336992
Position 1193: 0.001272135035376371
Position 1464: 0.00125606548615722
Position 491: 0.0009837899574511773
Position 323: 0.000691502788813339
Position 2154: 0.0005945624536548306
Position 910: 0.0005593448970451064
Position 471: 0.0004745959411864709
Position 2225: 0.0004644398838194738
Position 485: 0.00045763326830589805
Position 317: 0.00040680608376221804
Position 230: 0.00035952485345626904
Position 479: 0.00032582314901824776
Position 2178: 0.0003034742486280022
Position 258: 0.0002546233696317484
Position 2109: 0.00021265762803391108
Position 34: 0.00017931593927232156
Position 1779: 0.00016366996152161105
Position 1548: 0.00013778499409008426
Position 2377: 0.00010545101925918672
Position 284: 0.00010403434323522524
Position 27: 9.184308193348012e-05
Position 241: 8.790597019394288e-05
Position 2492: 8.007381348700735e-05
Position 2319: 6.570623103781255e-05
Position 1712: 4.7922825790999946e-05
Position 260: 2.981361339670304e-05
Position 680: 2.6879601884816616e-05
Position 643: 2.6421033039043184e-05
Position 251: 2.2985381097090996e-05
Position 2417: 2.1535360996158127e-05
Position 120: 2.1055144854115875e-05
Position 697: 1.9751939948735868e-05
Position 67: 1.8462390363809877e-05
Position 2090: 1.5684606547026422e-05
Position 154: 1.5363469822795145e-05
Position 615: 1.4955909948838733e-05
Position 1631: 1.4493431302414519e-05
Position 2450: 1.4420432413255968e-05
Position 1268: 1.1699305559771226e-05
Position 438: 9.747043586870333e-06
Position 52: 8.18536868467254e-06
Position 2327: 7.67122048939988e-06
Position 2582: 7.410761854851547e-06
Position 895: 6.822274101641627e-06
Position 2499: 6.446665256274065e-06
Position 708: 6.314366188080789e-06
Position 84: 4.611874413530329e-06
Position 1003: 4.483650720931803e-06
Position 350: 3.97438064798758e-06
Position 2350: 3.97101413532857e-06
Position 131: 3.3319274781392943e-06
Position 443: 1.699698467470824e-06
Position 954: 1.6763167370808027e-06
Position 2149: 1.252394797890538e-06
Position 1897: 1.2380408473683908e-06
Position 2477: 1.1300997607122988e-06
Position 2528: 9.158606848138314e-07
Position 1715: 9.136853962540209e-07
Position 57: 8.601208193767791e-07
Position 2031: 8.527747683278147e-07
Position 1934: 8.018517485348739e-07
Position 2525: 7.014381559448463e-07
Position 2317: 6.993456589427376e-07
Position 569: 5.706893470702884e-07
Position 546: 5.604393231993814e-07
Position 610: 5.289229078742953e-07
Position 623: 4.945550222494942e-07
Position 601: 3.6215323589259684e-07
Position 594: 2.3131008225983363e-07
Position 820: 1.5473829288998037e-07
Position 733: 1.3771719938572776e-07
Position 837: 1.1758452095759224e-07
Position 564: 5.424310804866924e-08
Position 764: 3.4521556421671597e-08
Position 794: 9.742588643705376e-09
Position 376: 9.524097698042889e-09
Position 781: 9.473091156030673e-09
Position 988: 8.846391555389201e-09
Position 2330: 4.8176722254367884e-09
Position 583: 3.3079772069692236e-09
Position 1931: 3.2865921139310237e-09
Position 736: 2.9554732874237384e-09
Position 535: 1.5459786565924523e-09
Position 1594: 1.1200015164759883e-09
Position 2256: 4.7825373732844e-10
Position 1602: 1.05151655154414e-11
Position 1037: 1.0234969720367162e-11
Position 2431: 9.062258981092652e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 540: 0.9975288239797178
Position 2286: 0.9888963801161437
Position 747: 0.9573941162518645
Position 988: 0.8737914821014473
Position 1043: 0.11253268534894775
Position 1365: 0.11163521523812471
Position 1578: 0.0765502397304226
Position 296: 0.06954176269294587
Position 1296: 0.03782671808498782
Position 1368: 0.03710672771508887
Position 1469: 0.03464563352438695
Position 791: 0.02704434523142391
Position 1924: 0.026462691595460146
Position 391: 0.02343492303953252
Position 1606: 0.021892177779327754
Position 2468: 0.012881409053699628
Position 2549: 0.01142997661662026
Position 313: 0.011386440421421987
Position 302: 0.009454257939121479
Position 333: 0.006966022136526069
Position 1484: 0.00650012531196552
Position 1056: 0.00558378300650008
Position 758: 0.0053743870919251745
Position 804: 0.004623579301818729
Position 1637: 0.003537618126839112
Position 1454: 0.0034213699305197334
Position 2534: 0.002045076066799233
Position 1209: 0.0016711097537377689
Position 764: 0.0015897641093480244
