Gene = Obp73a
index = 1344
Annotated 5SS: [243 577]
Annotated 3SS: [ 301 1193]
SMsplice 5SS: [ 243  577 1393]
SMsplice 3SS: [  301  1193 10289]
top_k =  1000
Partition function (log Z): -9.434438802409623

Sorted 5' Splice Sites (High to Low Probability):
Position 577: 0.979963403748708
Position 243: 0.5854535999462198
Position 1393: 0.46512860229835573
Position 1358: 0.26863882009556966
Position 232: 0.21386833772313335
Position 1989: 0.08889879163665139
Position 236: 0.07888854516526969
Position 1900: 0.04061906341885714
Position 221: 0.026539219869323012
Position 6469: 0.02526148068176039
Position 6239: 0.023235021535910446
Position 8786: 0.021847205404851473
Position 7195: 0.01980286064949558
Position 5707: 0.016501225909262996
Position 1419: 0.016475425636768775
Position 1950: 0.013423562459462692
Position 6034: 0.010879315694585815
Position 527: 0.008513892313063808
Position 4272: 0.008074141026229865
Position 1322: 0.007941022600290951
Position 4118: 0.007731808000081269
Position 1717: 0.006320163797499901
Position 591: 0.005364119983496489
Position 953: 0.0038552860104627555
Position 4072: 0.0036662620186811994
Position 1729: 0.003603006398134581
Position 5032: 0.00317379565267579
Position 5626: 0.003143738026934017
Position 5714: 0.0030309773572493428
Position 1485: 0.0029167062243682968
Position 3472: 0.0027773210718032393
Position 1562: 0.0027164040340383736
Position 5497: 0.0026105309194211393
Position 6993: 0.002518456566210452
Position 5163: 0.002232430137739879
Position 1412: 0.002095843548299127
Position 4261: 0.002068737149524404
Position 5849: 0.0018909747756569756
Position 7025: 0.0017590462537039012
Position 914: 0.0016974676711369228
Position 2107: 0.001149115240584473
Position 188: 0.0008651877754086643
Position 926: 0.0008554855060925256
Position 1823: 0.0008274490981479843
Position 259: 0.0008006447318972992
Position 3931: 0.0007501240738181248
Position 435: 0.0006357317697657349
Position 6516: 0.0006308888971587376
Position 1124: 0.0006151722174260599
Position 1363: 0.0005441329015245919
Position 3940: 0.0005007852883643149
Position 1326: 0.00043643517554508627
Position 965: 0.00037624948003803026
Position 581: 0.00030474768703751614
Position 193: 0.00030102108998431796
Position 5700: 0.0002898821951878144
Position 978: 0.0002655472824890784
Position 3232: 0.00025782412000968717
Position 197: 0.00021498082170622233
Position 733: 0.00017840370515712902
Position 3056: 0.00015453823919221813
Position 980: 0.00010903451661211558
Position 98: 0.00010875632216865373
Position 615: 7.049837488911014e-05
Position 937: 6.324151389066394e-05
Position 3419: 6.0417936348053585e-05
Position 963: 6.0178645884324484e-05
Position 547: 5.870944239634128e-05
Position 4978: 5.499500908659364e-05
Position 521: 5.107347256665819e-05
Position 441: 3.8392257165322357e-05
Position 2590: 3.5996732214678394e-05
Position 1140: 3.566744068165307e-05
Position 1005: 3.489993786481789e-05
Position 1543: 3.033440732800877e-05
Position 91: 2.5557981667436853e-05
Position 1066: 2.421109136368118e-05
Position 2770: 2.283433044568172e-05
Position 586: 2.2310937468965525e-05
Position 1828: 2.1981484711137867e-05
Position 284: 2.1168193822918115e-05
Position 636: 2.1015176838663614e-05
Position 3082: 2.0317809689539576e-05
Position 448: 2.027114877779358e-05
Position 157: 1.9753557176173328e-05
Position 208: 1.9166928446128585e-05
Position 37: 1.7658102715264767e-05
Position 1027: 1.682505615963073e-05
Position 739: 1.526736866628976e-05
Position 328: 1.2295653738597996e-05
Position 1114: 1.2287290616339193e-05
Position 1365: 1.0860608502977757e-05
Position 1423: 9.023809980425479e-06
Position 1049: 8.28639997946625e-06
Position 1571: 7.447590136424905e-06
Position 1686: 6.198060847242105e-06
Position 3361: 4.838349699445608e-06
Position 119: 3.512274718982409e-06
Position 391: 1.9267474806049873e-06
Position 803: 1.8956180578377214e-06
Position 1472: 1.7779474422262729e-06
Position 668: 1.4477972533195388e-06
Position 1963: 1.368157304373525e-06
Position 634: 9.057433173298092e-07
Position 506: 8.172981709897458e-07
Position 1112: 7.276616187165671e-07
Position 1287: 5.35158126036277e-07
Position 25: 4.124170364611756e-07
Position 1085: 3.6604746429212603e-07
Position 478: 2.864408082938468e-07
Position 2001: 2.6881357125934774e-07
Position 290: 1.6004226321098243e-07
Position 1650: 1.25967007419179e-07
Position 1586: 6.915073355036235e-08
Position 330: 3.0674938277233746e-08
Position 514: 3.466897012354543e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 301: 0.8674496643871357
Position 1193: 0.8428168221512514
Position 10289: 0.30683709154438776
Position 5544: 0.25555675432477676
Position 6832: 0.09413259548577968
Position 8615: 0.0729587373920432
Position 8810: 0.0696616472655989
Position 10065: 0.05561875952031438
Position 1623: 0.044049801433478614
Position 6613: 0.03974585429675935
Position 7411: 0.027458928683488724
Position 4189: 0.027228997821564974
Position 9445: 0.02579196268552874
Position 8712: 0.024544235897266113
Position 7363: 0.021971146002893564
Position 8850: 0.02184720540485147
Position 6563: 0.018193144503178597
Position 5764: 0.017267137650760815
Position 431: 0.01581849066083683
Position 3310: 0.013755719005633186
Position 471: 0.012680006608772243
Position 777: 0.01028272138268507
Position 3460: 0.0082501224807332
Position 1883: 0.008234318856715845
Position 5356: 0.007817823276727434
Position 6092: 0.007435065537108004
Position 5785: 0.005999761731352946
Position 1571: 0.005887997995860418
Position 324: 0.005811610578384635
Position 7279: 0.005430183507349156
Position 1533: 0.00397226650618424
Position 4336: 0.003971799362637727
Position 6312: 0.0037718437347176305
Position 712: 0.0035356986459923983
Position 1800: 0.0028818746898581884
Position 1160: 0.0025675901606890955
Position 7043: 0.0025184565662104506
Position 5923: 0.002421615165341059
Position 1517: 0.002024577583020784
Position 1631: 0.0020106033092072892
Position 3927: 0.0019859778483228533
Position 5960: 0.0018557991150332201
Position 7081: 0.0017590462537039012
Position 1070: 0.0015894699408832297
Position 7250: 0.0014458729570448162
Position 6573: 0.0013261066385429102
Position 5067: 0.0012804253751609914
Position 5017: 0.0011407993608075714
Position 6802: 0.0010385794483046087
Position 327: 0.0010376387524533373
Position 1899: 0.0010280342973069258
Position 4009: 0.0009494043767884486
Position 4057: 0.0009111219197952255
Position 6217: 0.0009083685740354469
Position 1140: 0.0005726128163051097
Position 3231: 0.000551996216593458
Position 3750: 0.0005173150379225062
Position 1238: 0.0005032079922873858
Position 1452: 0.00048777224102948747
Position 2843: 0.00047052743111270027
Position 1943: 0.00043132224804191577
Position 1780: 0.00042896962323721836
Position 6152: 0.00038155465010994395
Position 2065: 0.0003461099036251363
Position 5942: 0.0003398004474024309
Position 4468: 0.00026211801306077646
Position 435: 0.00024393176781487032
Position 4887: 0.00023313305618889046
Position 4408: 0.00023132230419005474
Position 4339: 0.00022339041322792861
Position 828: 0.00022186343194977823
Position 5665: 0.00021270309884847767
Position 2055: 0.00019550047760578279
Position 1988: 0.00017691073909540956
Position 1828: 0.00016307087503118582
Position 3520: 0.00015463940514279554
Position 321: 0.00014487286771091898
Position 1904: 0.0001221748860026516
Position 1644: 0.0001142419993980995
Position 653: 9.180595478544486e-05
Position 3892: 8.584875172644797e-05
Position 342: 7.174049608838894e-05
Position 3640: 6.810353689143869e-05
Position 3516: 6.710358762592852e-05
Position 746: 5.842050255073657e-05
Position 399: 5.6763595945504864e-05
Position 174: 5.0883983670013445e-05
Position 3836: 4.72001466796177e-05
Position 2287: 4.6032762474779565e-05
Position 3214: 4.544308214676923e-05
Position 2489: 3.0016390591879714e-05
Position 2788: 2.932404689726755e-05
Position 679: 2.4740816947122225e-05
Position 151: 2.13195200881401e-05
Position 2188: 2.1223766869238138e-05
Position 668: 2.056042683982437e-05
Position 441: 1.8898459137255018e-05
Position 721: 1.7836622559283436e-05
Position 485: 1.682103937172869e-05
Position 142: 1.3126471356238486e-05
Position 2733: 1.2720970228052149e-05
Position 886: 1.235085456829205e-05
Position 733: 1.1113875407189165e-05
Position 2856: 1.073655338617971e-05
Position 757: 8.683822892436495e-06
Position 303: 8.527214170675067e-06
Position 1172: 8.427197945201408e-06
Position 521: 7.573618672897116e-06
Position 2676: 6.735762217777786e-06
Position 259: 6.210290221404883e-06
Position 2072: 6.157430493028571e-06
Position 2078: 5.486992018554061e-06
Position 919: 5.438782255944009e-06
Position 448: 5.400950787116556e-06
Position 1103: 5.200802135912879e-06
Position 737: 4.7970271924410835e-06
Position 762: 3.842381648103985e-06
Position 1599: 3.7382472275767913e-06
Position 618: 3.260164181402756e-06
Position 2265: 3.170678127383225e-06
Position 1665: 3.011584776860353e-06
Position 2309: 2.9655923331066216e-06
Position 1949: 2.4698023140256005e-06
Position 685: 2.415525166162315e-06
Position 1284: 2.3816212961943724e-06
Position 559: 2.2963803666166115e-06
Position 923: 2.288944974624277e-06
Position 854: 2.0004308030438907e-06
Position 903: 1.204176148929882e-06
Position 157: 1.0530248216487915e-06
Position 1747: 9.686161908543244e-07
Position 1669: 8.515530541683099e-07
Position 1287: 8.492486219331796e-07
Position 1590: 8.402336838075046e-07
Position 1005: 8.234825502641953e-07
Position 1074: 8.203976934012702e-07
Position 264: 2.722710690728128e-07
Position 1376: 1.2458731665719056e-07
Position 312: 9.581732351807538e-08
Position 1823: 7.956429390191658e-08
Position 581: 7.79023813432681e-08
Position 808: 7.267507494501736e-08
Position 937: 4.851786947737381e-08
Position 1498: 4.570826212382079e-08
Position 1732: 4.340825370589318e-08
Position 1953: 4.1577990190673734e-08
Position 1379: 3.200957864068616e-08
Position 1085: 3.0579313976435636e-08
Position 183: 2.3238412083879593e-08
Position 1092: 7.443680043455059e-09
Position 208: 1.1662621496313596e-09
Position 204: 1.109762191470911e-09
Position 214: 6.480808962383764e-10
Position 220: 4.244078429442967e-10
Position 232: 1.2676698961085094e-10
Position 188: 5.084484565516143e-11
Position 494: 1.8622549013778164e-11
Position 193: 3.176691477351833e-12
Position 586: 1.1998458292052988e-12
