Gene = ens
index = 1696
Annotated 5SS: [  97  782 1002 2595 2801 3430 4162 4900 6243 7562 7789 8670 8973 9415
 9632]
Annotated 3SS: [ 727  893 2337 2660 3313 3906 4758 5576 7387 7618 7847 8741 9049 9470
 9697]
SMsplice 5SS: [ 782 2595 2801 3430 4900 7562 7789 8670 8973 9415 9632]
SMsplice 3SS: [2337 2660 3313 4758 7387 7618 7847 8741 9049 9470 9697]
top_k =  1000
Partition function (log Z): 43.168252730613126

Sorted 5' Splice Sites (High to Low Probability):
Position 7562: 0.9998136178365783
Position 8670: 0.999515609105978
Position 8973: 0.9994569244090842
Position 7789: 0.9989539008870386
Position 9415: 0.9939798350158738
Position 2801: 0.993691000899738
Position 4900: 0.9854998294916635
Position 3430: 0.9849389575932133
Position 782: 0.9715988988148091
Position 2595: 0.9714467026313588
Position 9632: 0.9244032241645792
Position 6761: 0.5250072522388286
Position 6965: 0.4411801149215022
Position 4156: 0.33417105702721545
Position 5937: 0.3275867473778979
Position 1002: 0.317275701162904
Position 6919: 0.27557552467271135
Position 4455: 0.2605525327630788
Position 7283: 0.25047385844376147
Position 7255: 0.24804763903042298
Position 962: 0.2369574230697745
Position 6243: 0.22616438934599423
Position 4162: 0.20538889223902435
Position 5350: 0.15695333436379116
Position 660: 0.1139671338209515
Position 8079: 0.08700290876976964
Position 36: 0.0690752805491081
Position 10515: 0.06676467517146704
Position 9848: 0.06223034597170051
Position 666: 0.05845995867390397
Position 6660: 0.049695106104914746
Position 7218: 0.0458210101169786
Position 2211: 0.03785755043215554
Position 97: 0.03617603134579165
Position 4474: 0.03400679140168878
Position 7103: 0.03338070259803297
Position 541: 0.03043242131568762
Position 7168: 0.02986628193168422
Position 6681: 0.02897617114709224
Position 6757: 0.028682004233625734
Position 2599: 0.027453676055783107
Position 6915: 0.025460749598031955
Position 6586: 0.024713698517193156
Position 2158: 0.024372346051217894
Position 1274: 0.023943912862833056
Position 7341: 0.021613641785071913
Position 9868: 0.021227547957228914
Position 5145: 0.017856066128226714
Position 2124: 0.016866352523251596
Position 1343: 0.016748749996188046
Position 3691: 0.016595162185935437
Position 7921: 0.016356676922067333
Position 4510: 0.01525275586417777
Position 10908: 0.015023485540795764
Position 5326: 0.014939334408648234
Position 6703: 0.013618268866025919
Position 6229: 0.013511218015827957
Position 4568: 0.013371257528612535
Position 1598: 0.013018244161011546
Position 553: 0.010908564575970626
Position 1614: 0.01026767537274223
Position 4284: 0.009944557410573542
Position 551: 0.009481952631825996
Position 5355: 0.00934533940673599
Position 4441: 0.00931946590555323
Position 7265: 0.0082088533449796
Position 549: 0.008172467199159664
Position 2294: 0.007610666390860325
Position 5391: 0.007394822054299961
Position 5224: 0.006910614051194222
Position 3679: 0.006749857787350846
Position 7196: 0.005941187697235205
Position 2256: 0.0058483049998256445
Position 833: 0.005838711557750701
Position 545: 0.00512394314202807
Position 537: 0.004903245349637928
Position 6952: 0.004423729028023265
Position 9833: 0.004395765537353915
Position 10679: 0.003809852736534951
Position 9226: 0.0035087650652441504
Position 4661: 0.003434738357594843
Position 3707: 0.0032821944426926104
Position 9317: 0.0031737081368434805
Position 547: 0.0031533112551676884
Position 10554: 0.003139366228657124
Position 1087: 0.0030890458707363458
Position 9773: 0.003068672757489732
Position 6932: 0.002907530132065743
Position 10101: 0.002534128481877625
Position 41: 0.0025165206181438195
Position 4168: 0.002362457063450371
Position 3580: 0.002252688227603391
Position 6903: 0.0022303612654487933
Position 5965: 0.0020821454314442133
Position 1690: 0.0019808996851496813
Position 4316: 0.0019219697716597653
Position 4482: 0.0017431402665214694
Position 10780: 0.0017383968953435687
Position 1155: 0.0017267941852056362
Position 3852: 0.0015993230135885592
Position 4491: 0.0014367238933372382
Position 6923: 0.001430796175188749
Position 378: 0.0013575232481240053
Position 9216: 0.001324303200541598
Position 2791: 0.0012639692885938617
Position 3798: 0.0012599968100231369
Position 1166: 0.0012460921210438838
Position 1426: 0.0012305400428600647
Position 3685: 0.0012050010735285494
Position 3109: 0.001171237069985113
Position 1492: 0.001165655965676426
Position 1854: 0.0011366670902053964
Position 348: 0.0010738184851660356
Position 2818: 0.0010622565616938123
Position 5480: 0.0009962892233880613
Position 3254: 0.0009913404586873592
Position 3589: 0.00098988838671974
Position 350: 0.0008906952359434715
Position 5340: 0.0008422691912298764
Position 3932: 0.0008422235104610348
Position 952: 0.0008392358706120022
Position 5381: 0.0008143814482975348
Position 1845: 0.0007613050727842294
Position 9429: 0.0007461570745202338
Position 8065: 0.0007424479777079411
Position 6225: 0.0007127994105448261
Position 1124: 0.0006894190626480435
Position 2769: 0.0006622332281552545
Position 266: 0.0006435731128156395
