Gene = Tango1
index = 1546
Annotated 5SS: [ 293 2508 3057 3242 3990 4149]
Annotated 3SS: [ 398 2619 3108 3364 4046 4206]
SMsplice 5SS: [ 293 1146 3057 3242 3990 4149 4940]
SMsplice 3SS: [ 398 2619 3108 3364 4046 4206 5088]
top_k =  1000
Partition function (log Z): 9.938131972698567

Sorted 5' Splice Sites (High to Low Probability):
Position 4149: 0.9997373411737307
Position 293: 0.9849678995910303
Position 3990: 0.8398352570703242
Position 3242: 0.8109348760476509
Position 1146: 0.6294306492803308
Position 3057: 0.6233616990380515
Position 4940: 0.5711250218373652
Position 897: 0.2881232056683795
Position 3039: 0.2665072753499961
Position 2508: 0.08929167950335636
Position 3510: 0.028027638685324253
Position 3277: 0.02584129648525578
Position 2715: 0.025041674258617207
Position 3993: 0.021505131547517677
Position 3946: 0.0213938524576357
Position 4954: 0.019017894167824994
Position 4982: 0.013039245787700039
Position 649: 0.01098116748962364
Position 3636: 0.010237662000036566
Position 610: 0.009443092780790483
Position 617: 0.006641590943316219
Position 3814: 0.006425933826940543
Position 3869: 0.00626772192249849
Position 1169: 0.0058436733618827995
Position 1397: 0.004929886589949908
Position 3404: 0.00481643644103609
Position 626: 0.004805084251939946
Position 845: 0.004650019883786943
Position 3011: 0.0042885999312088285
Position 444: 0.00406961331717413
Position 806: 0.003912053273250142
Position 3173: 0.0032235929326349857
Position 4368: 0.002995395589091074
Position 5038: 0.0029848708908196374
Position 3851: 0.0028485539460167417
Position 1855: 0.002666405907345461
Position 3767: 0.002646975038119532
Position 319: 0.0025218535867329423
Position 1945: 0.0023859827074299185
Position 2010: 0.00196148233202775
Position 2795: 0.0018732602933127765
Position 2760: 0.0017991110966709446
Position 636: 0.0016405178170552856
Position 3495: 0.0012946193813725383
Position 2821: 0.0012898389586845538
Position 1885: 0.0012175886808817274
Position 3619: 0.0011774697491703824
Position 2390: 0.001073871260930986
Position 525: 0.0009977546899059286
Position 2271: 0.0009724112612217358
Position 674: 0.0009025494783631294
Position 4843: 0.0008323871223594044
Position 2733: 0.000729123092759161
Position 3311: 0.0006923711274825622
Position 287: 0.0006839275222657519
Position 2218: 0.0005950747584689913
Position 1612: 0.0005861991514893133
