Gene = NTPase
index = 1306
Annotated 5SS: [ 858 4469]
Annotated 3SS: [3016 4529]
SMsplice 5SS: [1494 4469]
SMsplice 3SS: [3016 4529]
top_k =  1000
Partition function (log Z): -8.677802253296445

Sorted 5' Splice Sites (High to Low Probability):
Position 4469: 0.9566026238647196
Position 1494: 0.7620708952994644
Position 3159: 0.11213857191311233
Position 1054: 0.06331533290638795
Position 626: 0.05574643765409441
Position 78: 0.05496108937052301
Position 2931: 0.05227940615381728
Position 858: 0.04679059790488509
Position 222: 0.04349002875335252
Position 4612: 0.042521002403199844
Position 17: 0.04163246265298209
Position 465: 0.030335010213855495
Position 3916: 0.02993348329343511
Position 623: 0.023841151681440527
Position 313: 0.01621615217391387
Position 3878: 0.016124903128291374
Position 2005: 0.011478577134158226
Position 1385: 0.010368668134626188
Position 977: 0.010003039856301691
Position 1156: 0.009806171287233049
Position 2419: 0.009591517379859138
Position 3908: 0.009429711832828416
Position 13: 0.008799283487876265
Position 1988: 0.007765594126180088
Position 4205: 0.007736170472762712
Position 1557: 0.007402374307614759
Position 2213: 0.007120969124539141
Position 1451: 0.006506027983890244
Position 736: 0.006027742118207066
Position 3925: 0.005918884358879723
Position 155: 0.004616371486318823
Position 1696: 0.004312747735715707
Position 4876: 0.0031170114586740326
Position 2002: 0.002894976747526874
Position 2746: 0.002508216410158119
Position 869: 0.0019184104222865928
Position 417: 0.001276815456988628
Position 1257: 0.0011517623188041456
Position 1673: 0.0011443321993504425
Position 4640: 0.0010498807095070605
Position 814: 0.0008098653313265167
Position 4636: 0.0007787037935208426
Position 4796: 0.0006346822480201419
Position 2608: 0.0006312157854445424
Position 172: 0.0006076009862228959
Position 3179: 0.0005886490119782963
Position 560: 0.0005804641431342158
Position 4900: 0.0004836644574362618
Position 2553: 0.00046323381761358894
Position 187: 0.0004434424592640381
Position 1014: 0.0004078149312220336
Position 1540: 0.0003287133540804804
Position 573: 0.00032338749683857973
Position 1550: 0.0003190656012676795
Position 1042: 0.00026604516014546115
Position 843: 0.0002482647981536953
Position 2591: 0.0002475224719372392
Position 3172: 0.0002403422780407361
Position 1223: 0.00021895687980190908
Position 309: 0.0002065160476993657
Position 3404: 0.00019435810768573137
Position 2417: 0.0001848111947555073
Position 1007: 0.00014925439676892124
Position 3163: 0.00014676324580435124
Position 4994: 0.00014407762048934447
Position 111: 0.00013526556165067502
Position 1584: 0.00010724997661917324
Position 4984: 9.233378747812679e-05
Position 1896: 9.073613575312866e-05
Position 2030: 7.863917532232052e-05
Position 457: 7.764990019376527e-05
Position 2548: 7.661349795423546e-05
Position 790: 7.271816293455021e-05
Position 1944: 6.749705084819993e-05
Position 2040: 5.80535922344214e-05
Position 159: 4.8113278263378477e-05
Position 1230: 4.339303597853024e-05
Position 82: 3.4398368826881354e-05
Position 407: 2.5244216951216853e-05
Position 2159: 2.406658109178098e-05
Position 4932: 2.2759593853013117e-05
Position 807: 2.0877398526861892e-05
Position 1160: 1.955823703843952e-05
Position 1677: 1.8258022921762345e-05
Position 1189: 1.7055709510200912e-05
Position 2179: 1.5045165101713665e-05
Position 125: 1.3815942399114106e-05
Position 153: 1.3723105736476878e-05
Position 1700: 1.2845617758872824e-05
Position 1137: 1.2179542933826424e-05
Position 443: 8.337420353520316e-06
Position 1827: 5.246724471853464e-06
Position 2011: 4.523662295523062e-06
Position 146: 3.743140976855061e-06
Position 96: 1.8551531424009552e-06
Position 113: 3.510878219990904e-07
Position 636: 3.4326389058096385e-07
Position 740: 1.5703282400938195e-07
Position 665: 1.1160073540493825e-07
Position 4643: 2.776581048009421e-08
Position 643: 2.7134328121839822e-08
Position 1032: 1.3563295596690557e-08
Position 552: 1.1840330067674688e-08
Position 689: 8.632537190399722e-09
Position 512: 8.738000576748057e-11
Position 554: 1.541051763507207e-11
Position 671: 2.0864501353076434e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3016: 0.9368265587729302
Position 4529: 0.9215195037011268
Position 3978: 0.11856729109080738
Position 1768: 0.049208404797366004
Position 3338: 0.04791579232675236
Position 4674: 0.04674748248539562
Position 1137: 0.038189075939028566
Position 552: 0.036730330327390384
Position 2796: 0.0288041972266664
Position 271: 0.025204941054728584
Position 4690: 0.024164802411903736
Position 1221: 0.022278697917365323
Position 1338: 0.021166408816563252
Position 374: 0.016976436750745807
Position 417: 0.01544527042590213
Position 2832: 0.012382902412575272
Position 4114: 0.011693909076175563
Position 4387: 0.010385924766534733
Position 1290: 0.008122439096084717
Position 2212: 0.00798485246430974
Position 687: 0.007607651533261462
Position 1377: 0.005967563651064113
Position 1815: 0.005302037959743094
Position 5046: 0.004339592595779089
Position 4940: 0.004176147022627784
Position 4266: 0.0039886951336214095
Position 1256: 0.0037822590522319714
Position 1737: 0.003708206572964354
Position 2502: 0.003695605945316655
Position 143: 0.0035805426303729786
Position 3399: 0.0033711803903498927
Position 807: 0.003227487318703182
Position 3388: 0.002728505290794531
Position 3360: 0.0025854199106450405
Position 2607: 0.0024080683404764038
Position 4120: 0.0019089954315772712
Position 146: 0.0018502377675739532
Position 999: 0.001818324411853867
Position 643: 0.0015777005277630872
Position 1720: 0.0015658571195638629
Position 4636: 0.0015582534124955634
Position 2670: 0.001532691546307209
Position 4541: 0.0014537480167918406
Position 2243: 0.0013143069994239528
Position 1264: 0.001245599796742808
Position 4967: 0.0012450838697099075
Position 888: 0.0012239445285642952
Position 1451: 0.0012194285210702274
Position 3681: 0.0012130708872654522
Position 3474: 0.001211279887492296
Position 2288: 0.001174934353199762
Position 4790: 0.0011450990086823167
Position 4764: 0.0011219080542168968
Position 197: 0.0010575380191747545
Position 4700: 0.0008733501371708722
Position 3727: 0.0008189859029409212
Position 1080: 0.0007495755573871023
Position 1636: 0.0007360420586258981
Position 4538: 0.0006826964852739911
Position 2045: 0.0006615004759478791
Position 3616: 0.0006275911936853713
Position 1308: 0.0006123356711339639
Position 1285: 0.0006062973466189842
Position 1428: 0.0005653016382308306
Position 3738: 0.0005632885793520129
Position 106: 0.0005397865502188088
Position 3352: 0.0004887349021937493
Position 2860: 0.0004121591248859251
