Gene = sty
index = 1901
Annotated 5SS: [511]
Annotated 3SS: [20013]
SMsplice 5SS: [511]
SMsplice 3SS: [20013]
top_k =  1000
Partition function (log Z): -13.726378870890144

Sorted 5' Splice Sites (High to Low Probability):
Position 511: 0.9829211462552361
Position 1957: 0.13140564235646685
Position 10103: 0.0570238433419946
Position 260: 0.04496251981812893
Position 176: 0.04456885529540972
Position 15735: 0.031447003073374676
Position 13234: 0.01753316603656253
Position 182: 0.017513711743849407
Position 10140: 0.01557676558294262
Position 13793: 0.012321212563048398
Position 4970: 0.011191135636963443
Position 1603: 0.00990236544291738
Position 12062: 0.007618067522348329
Position 10454: 0.0072044224974265126
Position 15976: 0.005725744696738361
Position 3066: 0.0053543899372417185
Position 166: 0.005024529644727147
Position 218: 0.004711820348988318
Position 151: 0.00464623044542955
Position 8132: 0.004159199080728386
Position 15591: 0.0037326763419760645
Position 6590: 0.0033060128317968307
Position 11733: 0.003270325608019879
Position 14013: 0.003230214565779363
Position 7236: 0.0030827225699720717
Position 2580: 0.0029737847073918297
Position 157: 0.00278833323438278
Position 101: 0.002757514967080128
Position 5959: 0.0026852020854077
Position 1767: 0.002603887187989888
Position 2267: 0.0022504195427095015
Position 664: 0.002241447859452388
Position 13560: 0.0017554013915021113
Position 1789: 0.0016944271494401223
Position 10485: 0.0014825342726611961
Position 3711: 0.0014456375231739274
Position 9406: 0.0013326026386800726
Position 5891: 0.0013167083163200667
Position 6586: 0.0013090407486943817
Position 10129: 0.0013085072107869315
Position 1017: 0.0012924373916740244
Position 771: 0.0012446882286260897
Position 6526: 0.0011969950567300809
Position 1376: 0.001058033086495159
Position 704: 0.0009910930689337421
Position 812: 0.0008761511936212566
Position 14064: 0.0007458277631472466
Position 992: 0.0007189173334493838
Position 6578: 0.0005977206558864244
Position 1761: 0.0005414019233067344
Position 15: 0.00017064390670215986
Position 327: 0.0001313094977470974
Position 4595: 0.00011802778966097348
Position 1744: 0.00011548484822461982
Position 188: 0.000102505626358344
Position 1606: 9.801325774182709e-05
Position 51: 8.466326637982724e-05
Position 1026: 7.863242582062227e-05
Position 10204: 7.500082967511787e-05
Position 1664: 6.185353541149622e-05
Position 719: 5.9602772225445627e-05
Position 32: 5.9215734162209516e-05
Position 4522: 5.585411381277068e-05
Position 2895: 4.867411592623153e-05
Position 190: 3.815384371750921e-05
Position 98: 3.246575634704326e-05
Position 4279: 3.234840954620188e-05
Position 4207: 2.3891679536080166e-05
Position 515: 2.380231024725471e-05
Position 1208: 1.9440908968872407e-05
Position 831: 1.6057631369911575e-05
Position 1640: 1.4787819767302564e-05
Position 1462: 1.0828299265215845e-05
Position 669: 1.0405711025330655e-05
Position 3590: 9.318627608884592e-06
Position 873: 5.901098152610504e-06
Position 3609: 5.018785495991478e-06
Position 2393: 4.4653416625711e-06
Position 823: 4.182444463280716e-06
Position 3860: 3.4056583141953025e-06
Position 589: 2.0538688161525196e-06
Position 2047: 2.009492657160429e-06
Position 1971: 1.6493394074805319e-06
Position 1217: 1.2013273946994124e-06
Position 322: 1.1150631007785648e-06
Position 105: 1.0638589445753448e-06
Position 332: 9.147836356643499e-07
Position 292: 5.531148802697775e-07
Position 865: 4.303698608538913e-07
Position 1176: 3.7986686219814305e-07
Position 1847: 3.697911573710746e-07
Position 826: 3.3396212279016747e-07
Position 396: 2.5953764582983536e-07
Position 783: 2.513674397792419e-07
Position 1224: 2.4405439453093774e-07
Position 1453: 1.692891556014228e-07
Position 2081: 1.667224655358675e-07
Position 1841: 1.6671392842821025e-07
Position 601: 8.224448308097038e-08
Position 835: 7.417350314581848e-08
Position 1356: 4.505877102548324e-08
Position 936: 1.9034196609163623e-08
Position 686: 1.792043558280345e-08
Position 1186: 1.1441544670132256e-09
Position 946: 6.046440427065939e-10
Position 564: 4.584146368254662e-10
Position 753: 2.91206134326504e-10
Position 631: 1.3356914299066337e-10
Position 653: 1.295247158815358e-10
Position 449: 9.768439587493113e-11
Position 582: 5.4608031971000444e-11
Position 533: 1.1921015013093022e-11
Position 3428: 1.0598239997271476e-12
Position 526: 5.795323364192542e-13
Position 3413: 8.817545886734679e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 20013: 0.9701693212438309
Position 9983: 0.07887986380516729
Position 314: 0.06153392196519329
Position 1828: 0.04140735474049783
Position 564: 0.03474264695124449
Position 15482: 0.03326819785654328
Position 1875: 0.03220605790379104
Position 23151: 0.028917685372136587
Position 258: 0.02760172490812563
Position 1692: 0.01905060718614747
Position 13133: 0.018178410016491068
Position 1667: 0.017960095765361814
Position 13696: 0.01401253207890667
Position 4834: 0.01242039498461447
Position 377: 0.009389011788851029
Position 327: 0.005253818909243503
Position 332: 0.005077084712656104
Position 11533: 0.005056303700554615
Position 15808: 0.004676917689426361
Position 11815: 0.004136782466999325
Position 15506: 0.003317951122045568
Position 946: 0.0031139002323105377
Position 218: 0.0028910851602337428
Position 7948: 0.0025010782149383634
Position 11869: 0.0023500933494857074
Position 9995: 0.002342999378160038
Position 5641: 0.0022355766830355287
Position 2964: 0.0021526461095585855
Position 6050: 0.0021263223525129294
Position 6696: 0.0021249646283267643
Position 4663: 0.0017338284231148183
Position 6388: 0.0016256361193887152
Position 2096: 0.0016086864461681155
Position 13623: 0.0014425998590251415
Position 3534: 0.0014164203439042088
Position 6879: 0.0012787485916663222
Position 342: 0.001124809879796947
Position 1298: 0.0010511935525012082
Position 9321: 0.0009737909416647002
Position 2694: 0.0009304970535840526
Position 12667: 0.0008426091258208403
Position 5644: 0.0008390958636582508
Position 1731: 0.0006959552845182279
Position 1800: 0.0006757586733045063
Position 2159: 0.0006415995311344456
Position 10271: 0.0006401914941305632
Position 1099: 0.000636188437218624
Position 1491: 0.0006347728602486755
Position 5695: 0.0006067582661686735
Position 1837: 0.0005951950983043228
Position 1017: 0.0005452058480595291
Position 9719: 0.0004694089458114722
Position 1281: 0.0004527973945175653
Position 2752: 0.00040442685508153476
Position 11497: 0.00039674793388164967
Position 10166: 0.0003163320177318716
Position 570: 0.00030540013177778166
Position 1760: 0.00026301955444593076
Position 8837: 0.0002610767237345081
Position 1734: 0.0002544081685866925
Position 7547: 0.000250578367051701
Position 7945: 0.0002466122159861916
Position 18937: 0.00023786406354303784
Position 2143: 0.0002365572693003329
Position 1697: 0.00023241124166906632
Position 589: 0.00020074091994580463
Position 1278: 0.00018985993417960882
Position 7842: 0.000185764694422825
Position 663: 0.00018104311975338568
Position 4041: 0.00017905855877952808
Position 7091: 0.0001775620682418168
Position 904: 0.00015932186932971385
Position 7107: 0.00014876079085336745
Position 2435: 0.0001448217477858044
Position 2968: 0.0001370730483200443
Position 7260: 0.00013132515912652316
Position 18470: 0.00011932483588360689
Position 644: 0.0001133615043091297
Position 17319: 0.000109351167305524
Position 264: 0.00010843359812081004
Position 2522: 0.00010364972324574758
Position 831: 0.00010268976281811203
Position 883: 9.963109091819025e-05
Position 2653: 9.734841780469829e-05
Position 2812: 9.55223067502284e-05
Position 838: 8.771895844733613e-05
Position 2915: 8.499975553302769e-05
Position 388: 8.490647190898859e-05
Position 1156: 8.370132512303196e-05
Position 1387: 7.992092816448371e-05
Position 2304: 7.177433957093433e-05
Position 5764: 7.083653286841167e-05
Position 11596: 6.755001073339824e-05
Position 1540: 6.065690335414644e-05
Position 17101: 5.6700664646257095e-05
Position 98: 5.644712365968784e-05
Position 8771: 5.261426229425912e-05
Position 1106: 4.576976327757778e-05
Position 8478: 4.5154395926991836e-05
Position 2787: 4.455502833326648e-05
Position 1237: 4.223072959797232e-05
Position 3540: 4.206068807479787e-05
Position 3337: 3.606757991713965e-05
Position 2105: 3.264705653862e-05
Position 1810: 2.6347708806784036e-05
Position 3754: 2.378634313436342e-05
Position 479: 2.0056617863048175e-05
Position 9999: 1.9645346383883323e-05
Position 7790: 1.4845566772136044e-05
Position 7651: 1.4813397127108505e-05
Position 7569: 1.479470137156365e-05
Position 1025: 1.2974281539063565e-05
Position 865: 1.0115950965090063e-05
Position 719: 9.871597035834687e-06
Position 1503: 9.548973895987983e-06
Position 16175: 8.145361649396652e-06
Position 6922: 7.886285036499136e-06
Position 6828: 7.304753314171456e-06
Position 4000: 6.918897991635635e-06
Position 7153: 6.448566016800116e-06
Position 3960: 6.388280564873236e-06
Position 7174: 6.086549531315984e-06
Position 15921: 5.409687811007025e-06
Position 4324: 4.923223253551189e-06
Position 6012: 3.634656604496145e-06
Position 686: 3.379397465428812e-06
Position 458: 2.9474771573850876e-06
Position 14376: 2.5801663971006735e-06
Position 5715: 2.464669457242989e-06
Position 669: 2.0530642283758896e-06
Position 15312: 1.9231562875682558e-06
Position 14938: 1.8002699423911342e-06
Position 494: 1.7852804952666571e-06
Position 10342: 1.6990789300505623e-06
Position 1406: 1.6808394078207486e-06
Position 1511: 1.6808322233694927e-06
Position 10377: 1.6244881536246199e-06
Position 14455: 1.52641128001099e-06
Position 166: 1.5199934239304352e-06
Position 5744: 1.4133122294780219e-06
Position 2439: 1.2066641158435158e-06
Position 3375: 1.1928813313765218e-06
Position 1714: 6.343519619527512e-07
Position 3603: 5.802174117702431e-07
Position 112: 4.794157231893702e-07
Position 1937: 4.677090146537835e-07
Position 1744: 3.8520791137893484e-07
Position 2392: 3.38484870932534e-07
Position 12367: 1.5703166482719107e-07
Position 127: 1.0646309769310496e-07
Position 1606: 9.748071476302877e-08
Position 10528: 8.345009025777863e-08
Position 12442: 7.992386247888138e-08
Position 873: 7.308844874366628e-08
Position 137: 7.143906965708106e-08
Position 1904: 6.001438065083665e-08
Position 1846: 5.9439988011384207e-08
Position 992: 4.6680265398073444e-08
Position 10837: 3.97049618534297e-08
Position 11436: 3.5856920674214134e-08
Position 11494: 3.5046425485962735e-08
Position 12253: 3.3842468146948e-08
Position 11477: 3.3595991102969566e-08
Position 10507: 2.7336277622231094e-08
Position 653: 2.6856695309525968e-08
Position 1415: 2.2630301313419427e-08
Position 176: 1.0899724776974971e-08
Position 11104: 8.275690766529356e-09
Position 10589: 7.281993717977614e-09
Position 10575: 6.13039111406335e-09
Position 182: 6.074782337630634e-09
Position 10052: 4.475539420965209e-09
Position 8642: 4.2249572655156495e-09
Position 8251: 4.086270786107188e-09
Position 8661: 3.737151348439769e-09
Position 9378: 3.1622818486935697e-09
Position 748: 2.8846419894722162e-09
Position 758: 2.7260126817010714e-09
Position 515: 2.4212210573294654e-09
Position 393: 2.4116135672598655e-09
Position 8421: 1.4831803955474517e-09
Position 9334: 1.2207060119410412e-09
Position 8149: 1.031290137737083e-09
Position 676: 1.0127266467309723e-09
Position 403: 8.091122820102387e-10
Position 8182: 6.662266113931567e-10
Position 449: 6.467332250178067e-10
Position 518: 6.442384466442897e-10
Position 704: 3.56047300573993e-10
Position 6633: 1.4527775155279864e-10
Position 463: 3.3690066021855464e-11
Position 694: 3.061384870320099e-11
Position 5469: 2.6819648675604087e-11
Position 6066: 2.6467413053311186e-11
Position 5066: 1.743418077808728e-11
Position 3767: 1.3968495018042244e-11
Position 4679: 9.10364795318325e-12
Position 3216: 7.939113288218354e-12
Position 5063: 6.7146871385481294e-12
Position 3796: 6.3815600753512365e-12
Position 4839: 5.97613444037436e-12
Position 5270: 5.388388377867612e-12
Position 5188: 5.0402290112482056e-12
Position 5167: 4.571134051508938e-12
Position 4436: 3.5637580209040696e-12
Position 4103: 2.2685537873159954e-12
Position 4228: 1.8560120501127303e-12
Position 3586: 8.164350212848392e-13
Position 3060: 3.8528928843235136e-13
Position 2583: 2.0981970624172569e-13
Position 734: 1.701112753902504e-13
Position 2866: 1.1091323899303907e-14
