Gene = Nulp1
index = 1336
Annotated 5SS: [ 287  739 1677 2071 2347]
Annotated 3SS: [ 361  809 1743 2125 2643]
SMsplice 5SS: [ 287  739 1677 2071 2347]
SMsplice 3SS: [ 361  809 1743 2125 2643]
top_k =  1000
Partition function (log Z): 7.234947813576044

Sorted 5' Splice Sites (High to Low Probability):
Position 1677: 0.9987938558905393
Position 739: 0.9736831299764268
Position 2347: 0.9283320293270646
Position 287: 0.9173989227754907
Position 2071: 0.9110319966145339
Position 1434: 0.06658578756019227
Position 1869: 0.05157881925735798
Position 2095: 0.02495789336607295
Position 728: 0.02022238956872698
Position 1503: 0.016956592077152725
Position 981: 0.01578046604533281
Position 2351: 0.013053709454301623
Position 1123: 0.008561532937591173
Position 2804: 0.007615745410187646
Position 393: 0.0068756320830835535
Position 1438: 0.0037081571412050413
Position 1817: 0.0029259733989153397
Position 1883: 0.0028220271245492337
Position 1852: 0.0026861337297400967
Position 42: 0.0024912325234321734
Position 1455: 0.001948928131722344
Position 2485: 0.001530128452137496
Position 1828: 0.001364477072254286
Position 2099: 0.001291951655468118
Position 948: 0.0012876065869666178
Position 2808: 0.0011529408606665373
Position 734: 0.0011214144047490666
Position 2788: 0.0009103878036542753
Position 1355: 0.0008998689422040962
Position 1393: 0.0008160554243280332
Position 563: 0.0007660998576539095
Position 2054: 0.0007489842189418744
Position 619: 0.0006936061342498797
Position 743: 0.000668904342840528
Position 2266: 0.0005912386825792566
Position 2828: 0.0005532171100531524
Position 725: 0.0005272129249076189
Position 39: 0.0005269212643229229
Position 1015: 0.0005024310011959739
Position 2301: 0.00046634941971616787
Position 73: 0.00045203848552235456
Position 623: 0.0003856687587989586
Position 2650: 0.0003741586000704303
Position 1841: 0.0003050881135899255
Position 2328: 0.0002540008650551817
Position 2836: 0.00019519679705757602
Position 1614: 0.00018884716427738265
Position 1026: 0.0001874008705655807
Position 1108: 0.00017122447050757326
Position 507: 0.00014333271197342025
Position 1777: 0.00013346138659912525
Position 1681: 0.00013327015634336225
Position 1891: 0.00013000176270404652
Position 2442: 0.0001211588453662631
Position 856: 0.00011507696382461586
Position 1296: 0.00011392864062147485
Position 973: 0.00010899878332162068
Position 705: 0.00010833386964885432
Position 2555: 9.1633238732089e-05
Position 584: 9.10481106899104e-05
Position 939: 8.704007638848444e-05
Position 1686: 8.30135147138376e-05
Position 1920: 8.02543876000637e-05
Position 1425: 7.087800490766925e-05
Position 2078: 6.567000051361408e-05
Position 937: 6.278227906191376e-05
Position 112: 6.036663224741844e-05
Position 1850: 5.805144014202775e-05
Position 1806: 5.438765109466166e-05
Position 2174: 5.383219741959169e-05
Position 750: 5.148579489553592e-05
Position 2445: 5.139204186742377e-05
Position 1443: 4.605379603294163e-05
Position 25: 4.134821426273658e-05
Position 2612: 4.0639317764084965e-05
Position 2468: 3.122328780668253e-05
Position 550: 2.678471004471627e-05
Position 2180: 2.6401092005710644e-05
Position 1991: 2.4557965721434467e-05
Position 1221: 2.44628346747066e-05
Position 540: 2.3953531707107985e-05
Position 1979: 2.044366046462187e-05
Position 596: 2.0194322148768622e-05
Position 502: 1.9022438716256122e-05
Position 1711: 1.8417682119399098e-05
Position 668: 1.6282982052045642e-05
Position 1586: 1.6223234599698978e-05
Position 1214: 1.527350991531443e-05
Position 2812: 1.4192404206825602e-05
Position 1618: 1.3720149985484052e-05
Position 2536: 1.3324629684952614e-05
Position 2172: 1.0897513425383095e-05
Position 2660: 9.135838720784366e-06
Position 607: 8.917292695283027e-06
Position 2505: 8.635543665542931e-06
Position 1697: 8.10737009658858e-06
Position 1538: 7.972067624590034e-06
Position 2116: 7.863427319915139e-06
Position 459: 7.1966525167973665e-06
Position 2075: 6.364875030627635e-06
Position 2615: 6.015880796323733e-06
Position 375: 4.552011011547599e-06
Position 1276: 4.082928104840864e-06
Position 2910: 3.3582561569060655e-06
Position 1650: 2.562766242453288e-06
Position 2135: 2.517410650445389e-06
Position 2864: 2.390223996464376e-06
Position 2728: 1.867953124515816e-06
Position 1769: 1.8606598617603965e-06
Position 1595: 1.7350360516235659e-06
Position 1999: 1.180169187924589e-06
Position 1668: 5.473657194182045e-07
Position 1588: 4.947725849977216e-07
Position 1781: 4.050314366171526e-07
Position 1578: 3.531033070812606e-07
Position 397: 2.1768192183990237e-07
Position 1666: 1.987585915931026e-07
Position 1636: 1.7717551485631734e-07
Position 1708: 1.2431487247001032e-07
Position 381: 1.1331329859163336e-07
Position 843: 5.1196468625878575e-08
Position 430: 3.9235827713749596e-08
Position 2433: 3.3437154615150134e-08
Position 133: 2.4278001077179847e-08
Position 1096: 1.73156915094375e-08
Position 873: 1.2798146933111829e-08
Position 1281: 4.077047736164172e-09
Position 1796: 2.161160534768453e-10
Position 818: 1.0483019354016139e-10
Position 1194: 4.202347718698084e-11
Position 343: 2.3213993607727878e-11
Position 1952: 1.124664619762272e-11
Position 1997: 1.7392974053280682e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 809: 0.9954843072463222
Position 1743: 0.9925636399731874
Position 361: 0.9160050197241615
Position 2125: 0.8214781880847283
Position 2643: 0.521082854035372
Position 2413: 0.1914510224392849
Position 2718: 0.17102738294780548
Position 2223: 0.10633486598903993
Position 1554: 0.1002523748185949
Position 2646: 0.03239457800951291
Position 1972: 0.02156347075318448
Position 1920: 0.02055887424137397
Position 2998: 0.014551310212948719
Position 2594: 0.013712019710557603
Position 2116: 0.010906056958180357
Position 2615: 0.009928874968130134
Position 1935: 0.006241712407624308
Position 1214: 0.006207983453834148
Position 459: 0.005301909800361968
Position 1663: 0.005187436075501154
Position 1765: 0.003521309498555342
Position 2853: 0.00326817578448012
Position 2143: 0.0027643716335012487
Position 1118: 0.002292047026168086
Position 694: 0.002045293978612888
Position 1418: 0.0020310143358855887
Position 2493: 0.0020145861373408215
Position 109: 0.0018102602480577726
Position 2897: 0.0017263223771049677
Position 1393: 0.0016460403992714678
Position 2603: 0.001637209886224618
Position 1482: 0.001160677503640942
Position 2237: 0.0008509259148728132
Position 2140: 0.0007932294484681386
Position 118: 0.0007122118202167485
Position 3004: 0.0006003009088803011
Position 371: 0.000520629536548807
Position 2660: 0.0005172935058706922
Position 2657: 0.0005106406181148213
Position 1287: 0.00047711175189924616
Position 1296: 0.0004639088318156556
Position 3010: 0.00041707856817792916
Position 1897: 0.00036215515559803285
Position 2526: 0.00034464851216231963
Position 2427: 0.00028962587143132576
Position 129: 0.0002755786786364877
Position 583: 0.00026405696543024343
Position 1441: 0.0002613367481993923
Position 2247: 0.000253619712810117
Position 2146: 0.00023254585609109473
Position 1011: 0.00018762656555353302
Position 1044: 0.00016806887833147727
Position 2008: 0.00014100191193816306
Position 1873: 0.00014074542970279254
Position 619: 0.00013556684576309953
Position 96: 0.00013197868522880302
Position 1015: 0.00012570605538330908
Position 607: 0.00012356794627336535
Position 2005: 0.00011270828408169201
Position 562: 0.00011206397461342936
Position 1903: 9.94058469875452e-05
Position 2011: 9.12591239670185e-05
Position 525: 8.611470500494873e-05
Position 475: 8.437938842518131e-05
Position 1975: 8.280033782792813e-05
Position 1794: 8.237236105585263e-05
Position 154: 7.73185764620731e-05
Position 1123: 7.624817796178542e-05
Position 2052: 6.740685676261009e-05
Position 998: 6.157248993389577e-05
Position 2938: 6.085103521730381e-05
Position 671: 6.061027986049358e-05
Position 522: 5.8480474738773896e-05
Position 1254: 5.4068959023615124e-05
Position 1796: 5.06213955681574e-05
Position 603: 4.9965110746713334e-05
Position 2244: 4.621483484348777e-05
Position 1455: 4.486094104397623e-05
Position 2902: 4.223853346759281e-05
Position 816: 4.047004793996072e-05
Position 1422: 4.006098060747741e-05
Position 391: 3.69009196860938e-05
Position 867: 3.617913346319241e-05
Position 958: 3.2577230250142184e-05
Position 1020: 3.196006332550649e-05
Position 160: 2.894085687346655e-05
Position 824: 2.480810710617402e-05
Position 151: 2.4377004455782356e-05
Position 1131: 2.1294582014447714e-05
Position 1362: 1.9135028545135062e-05
Position 550: 1.5949837635814967e-05
Position 2250: 1.5398547763354813e-05
Position 407: 1.509674558357469e-05
Position 481: 1.4490790527049287e-05
Position 1170: 1.4046233486775716e-05
Position 1850: 1.3353986739560803e-05
Position 828: 1.3010432832442428e-05
Position 2095: 1.262691460261388e-05
Position 1856: 1.2242618837701447e-05
Position 484: 1.198033101922994e-05
Position 1816: 1.1569812791607702e-05
Position 948: 1.1040866130502232e-05
Position 655: 1.0459008627842614e-05
Position 1979: 1.0080453198620518e-05
Position 2764: 9.082981736919984e-06
Position 2253: 8.731705312875573e-06
Position 472: 8.367351498866426e-06
Position 404: 7.422130363972775e-06
Position 1810: 7.353351861986111e-06
Position 1425: 5.779583696023334e-06
Position 1900: 5.715149570280193e-06
Position 1141: 5.678050648727564e-06
Position 496: 5.246016710855899e-06
Position 290: 5.200918783554342e-06
Position 3018: 4.904263869733681e-06
Position 700: 4.51104318446324e-06
Position 530: 3.0390144350457194e-06
Position 2720: 2.673938707668228e-06
Position 2804: 2.4419388516968717e-06
Position 381: 2.3048324893717555e-06
Position 909: 2.106393724119575e-06
Position 925: 1.761527781272226e-06
Position 493: 1.6997740511842564e-06
Position 544: 1.6217593545957556e-06
Position 2262: 1.1860054245786793e-06
Position 1366: 1.0717452609117322e-06
Position 175: 8.335733958361363e-07
Position 507: 7.782699795688879e-07
Position 2301: 6.729531567127537e-07
Position 1319: 6.198334276636323e-07
Position 843: 5.891979957881321e-07
Position 2259: 5.214269532805756e-07
Position 2099: 4.829491154711653e-07
Position 490: 4.777763623216537e-07
Position 2277: 4.6917965722951877e-07
Position 397: 3.953272369665185e-07
Position 308: 2.1921443660723304e-07
Position 312: 1.458734835146038e-07
Position 721: 1.309862960638071e-07
Position 502: 7.36414236667483e-08
Position 424: 1.8080802036198236e-08
Position 2331: 1.1587122991856787e-08
Position 211: 5.358905060278822e-09
Position 199: 4.797888925130334e-09
Position 235: 3.5440121973238572e-09
Position 1708: 2.7751354422247667e-09
Position 240: 8.355394715511193e-10
Position 208: 6.67310111436707e-10
Position 831: 1.3138894211378114e-10
Position 216: 8.355601608860018e-14
Position 393: 6.183812512891321e-17
