Gene = Ccdc56
index = 1056
Annotated 5SS: [457]
Annotated 3SS: [519]
SMsplice 5SS: [457]
SMsplice 3SS: [519]
top_k =  1000
Partition function (log Z): -3.3957925814823087

Sorted 5' Splice Sites (High to Low Probability):
Position 457: 0.947882185389926
Position 1183: 0.18072919187361405
Position 715: 0.1745685749424606
Position 398: 0.03317652422197624
Position 380: 0.030934686692499044
Position 1189: 0.012775668158007887
Position 1120: 0.012512341593893085
Position 357: 0.009156353849757836
Position 1164: 0.006629436575770314
Position 1028: 0.004007494024171315
Position 1498: 0.002931719262768492
Position 394: 0.0023140711417187405
Position 1504: 0.0018525904928917286
Position 1342: 0.000642596386332033
Position 137: 0.000640093607445328
Position 592: 0.0006194273791722485
Position 1195: 0.00042337595570853925
Position 734: 0.00035113825605510005
Position 1004: 0.0003376544002826395
Position 966: 0.0003052200818125172
Position 1001: 0.00021836169461858146
Position 670: 0.00021766457376064553
Position 374: 0.00021433767942950204
Position 1198: 0.0001644504903141947
Position 675: 0.00012052013894795493
Position 1108: 0.00011505850600762286
Position 1078: 0.00010116423178965046
Position 1465: 0.00010044746780918872
Position 271: 9.731391321681289e-05
Position 852: 9.59769462433262e-05
Position 945: 6.895945718485778e-05
Position 10: 6.189222870693807e-05
Position 461: 5.575435014055788e-05
Position 1143: 5.266013130817927e-05
Position 1544: 4.912932443020748e-05
Position 1054: 4.234643840172277e-05
Position 359: 3.840760794967465e-05
Position 1249: 3.622128959769963e-05
Position 1422: 2.801535760838568e-05
Position 1372: 2.345036477098047e-05
Position 113: 2.050303275215336e-05
Position 34: 1.9885907993801722e-05
Position 1261: 1.9331014002678593e-05
Position 384: 1.8752531374914437e-05
Position 424: 1.649399807564551e-05
Position 816: 1.3019291716238866e-05
Position 1450: 1.0052122171215601e-05
Position 441: 9.489353870044999e-06
Position 774: 8.957416140281765e-06
Position 312: 8.117666303071054e-06
Position 404: 8.034512437037275e-06
Position 719: 6.19851486879908e-06
Position 326: 5.44787002912542e-06
Position 444: 5.2013602461719425e-06
Position 1258: 3.061496744949002e-06
Position 755: 2.20891569577138e-06
Position 706: 1.9267463935788146e-06
Position 98: 1.7325963673721634e-06
