Gene = mtsh
index = 1805
Annotated 5SS: [ 530  833 2072 2275]
Annotated 3SS: [ 597  948 2127 2553]
SMsplice 5SS: [530 833]
SMsplice 3SS: [597 948]
top_k =  1000
Partition function (log Z): -1.6645091691994867

Sorted 5' Splice Sites (High to Low Probability):
Position 833: 0.9967168721333325
Position 530: 0.9545415901848802
Position 1037: 0.30155170908478557
Position 2275: 0.24883018792255432
Position 2385: 0.06435728750808034
Position 2257: 0.0550618878157441
Position 2170: 0.03356415961368894
Position 2072: 0.03229275998942269
Position 1620: 0.03124188948560211
Position 466: 0.030057845520273976
Position 2709: 0.020492003353004752
Position 119: 0.014102005913250401
Position 2419: 0.013209569509583212
Position 2391: 0.011569393113960342
Position 1092: 0.010782316058400356
Position 86: 0.01071841667884756
Position 117: 0.009567030536320038
Position 98: 0.008068655409896461
Position 2718: 0.007277440423867411
Position 2281: 0.006902177323994369
Position 1940: 0.006884036295714026
Position 2701: 0.00476943436635209
Position 80: 0.0046686228840857975
Position 1996: 0.0038020996227180865
Position 1755: 0.002642577006530513
Position 1271: 0.002296565345873203
Position 337: 0.0022412978426104794
Position 1412: 0.0015194809285151648
Position 294: 0.001412320134786948
Position 33: 0.0011384734456011344
Position 1303: 0.0010240081187721283
Position 1599: 0.0009435726895150829
Position 1159: 0.0008424947966194546
Position 1400: 0.0006827234520395782
Position 889: 0.0005582920556221508
Position 1424: 0.0004469978242238901
Position 1558: 0.0004444242707728241
Position 2371: 0.0004412498768059795
Position 422: 0.0004314930173167538
Position 2085: 0.0004165574267188987
Position 1199: 0.00037783996622427153
Position 2358: 0.00033825103811190965
Position 1056: 0.0003193873849440258
Position 777: 0.0003067842539027155
Position 383: 0.00029693821305680826
Position 1680: 0.00025789579701762145
Position 1742: 0.00018152344593042226
Position 1301: 0.00018130295359455116
Position 84: 0.0001783494076554868
Position 89: 0.00017286109868082868
Position 1131: 0.0001675614988299304
Position 2127: 0.00013882955047331925
Position 1945: 0.00013139400428131023
Position 510: 0.00011843062666606599
Position 60: 0.00011448999125534077
Position 2190: 0.00011095542110134831
Position 2002: 0.00010682149502635313
Position 2056: 9.656792299131611e-05
Position 904: 8.178072284108273e-05
Position 1982: 8.117584595890143e-05
Position 1188: 7.797991565954948e-05
Position 372: 6.848462556136423e-05
Position 171: 6.263944076515955e-05
Position 1844: 6.04146938018889e-05
Position 1283: 5.426259387190258e-05
Position 343: 4.5462810207563806e-05
Position 355: 3.800973788279781e-05
Position 893: 2.895542731183889e-05
Position 1777: 2.6035332576520526e-05
Position 2776: 2.5435154838353137e-05
Position 262: 2.2839307751690674e-05
Position 1076: 1.7109253824255903e-05
Position 57: 1.5773139185406008e-05
Position 457: 1.11767468277972e-05
Position 629: 1.0111951903331499e-05
Position 174: 1.0094125042163112e-05
Position 674: 9.335193674142607e-06
Position 552: 8.938655233664875e-06
Position 394: 6.98680954548754e-06
Position 2090: 6.823639018375402e-06
Position 539: 5.433846206234172e-06
Position 1256: 4.3927518084001996e-06
Position 765: 4.38291202688114e-06
Position 1238: 4.018819419751329e-06
Position 253: 3.4447087071454624e-06
Position 425: 3.060870881455031e-06
Position 188: 2.6794925063803424e-06
Position 534: 2.605863473883604e-06
Position 1518: 2.5830106978492384e-06
Position 8: 2.251297729799379e-06
Position 891: 2.0722623641991107e-06
Position 1107: 1.6230978574678603e-06
Position 328: 1.5405466559275867e-06
Position 718: 1.284898361329143e-06
Position 470: 1.2718287145254152e-06
Position 2007: 1.269731770275874e-06
Position 203: 1.1313384118057062e-06
Position 574: 8.006703207119764e-07
Position 273: 7.934452833470663e-07
Position 654: 7.288128665417397e-07
Position 757: 6.099214125892724e-07
Position 1348: 5.365537422759502e-07
Position 1135: 5.254991718177567e-07
Position 1002: 1.2320561583281296e-07
Position 640: 6.861567583779099e-08
Position 691: 4.3717040381324565e-08
Position 912: 3.05292434371857e-08
Position 713: 7.359863174018405e-09
Position 1590: 1.0587022613324267e-09
Position 1010: 8.762088429270204e-10
Position 942: 1.975828234937444e-10
Position 950: 1.663206809912322e-10
Position 975: 4.867592144268678e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 597: 0.9211824989427354
Position 948: 0.5786390783766276
Position 2553: 0.5605645073318939
Position 2223: 0.1050304680276365
Position 1381: 0.10122717590787964
Position 2514: 0.09834183468031549
Position 1921: 0.04951204967529914
Position 2477: 0.04936733135082727
Position 889: 0.04310223501740607
Position 209: 0.04162683924466294
Position 2127: 0.039075438133797324
Position 2357: 0.03429689056322899
Position 674: 0.03172838641002855
Position 2764: 0.03030662785574036
Position 626: 0.027050245731934132
Position 919: 0.023739680325310868
Position 2145: 0.023030508471746716
Position 1965: 0.021969157246399893
Position 962: 0.014708401534667343
Position 1745: 0.013731273418382515
Position 902: 0.013548521551143822
Position 2167: 0.013410919178419241
Position 2384: 0.010320584156124699
Position 1092: 0.009754120028324513
Position 188: 0.004964778192750801
Position 1715: 0.004162341222087569
Position 2154: 0.0038320383034368966
Position 510: 0.003426181308290323
Position 2810: 0.0027220964303283674
Position 1867: 0.0025073296146176085
Position 406: 0.002034898283501706
Position 2646: 0.001906451583036205
Position 1147: 0.0018200884374122857
Position 348: 0.001574388290113313
Position 1222: 0.0015388968901636079
Position 1795: 0.0014401237492829343
Position 2952: 0.0014084187483299345
Position 1518: 0.0011230360204570126
Position 203: 0.0009848513086440065
Position 1526: 0.0009356435929150413
Position 1144: 0.0008898841207973245
Position 1330: 0.0008655618237095054
Position 1993: 0.0007497104058545021
Position 1405: 0.0007332358640824137
Position 2518: 0.0006641895096883344
Position 734: 0.0006229152413078033
Position 2076: 0.0006212868913688066
Position 1631: 0.000589450980810703
Position 457: 0.0005667017909575075
Position 2099: 0.0005154177063548531
Position 995: 0.0004889378626742089
Position 273: 0.00041330265935031154
Position 1074: 0.00036562152493152615
Position 1021: 0.0003126639027101994
Position 1503: 0.0002726121616780989
Position 1530: 0.0002719790415933113
Position 223: 0.0002579968286016805
Position 1100: 0.00024161987957766924
Position 743: 0.000221748621269632
Position 481: 0.00017992333554504113
Position 1096: 0.00015090392165911424
Position 1640: 0.00013174498129305188
Position 1337: 0.00010312125880777532
Position 529: 9.2158836903681e-05
Position 2867: 8.520586552387515e-05
Position 904: 7.968742982505041e-05
Position 425: 7.66372936385155e-05
Position 691: 7.54075547997648e-05
Position 975: 6.578602791730807e-05
Position 2050: 6.509440970373635e-05
Position 253: 5.779566574495394e-05
Position 710: 4.9723095671107136e-05
Position 363: 4.5159946750344746e-05
Position 1475: 3.965403351754586e-05
Position 987: 3.7443529017854256e-05
