Gene = Arpc2
index = 26
Annotated 5SS: [ 611 3356 3533 3778 4061 5180 5355]
Annotated 3SS: [3261 3432 3590 3839 5087 5244 5411]
SMsplice 5SS: [ 611 3356 3533 3778 4061 5180]
SMsplice 3SS: [3261 3432 3590 3839 5087 5244]
top_k =  1000
Partition function (log Z): 17.90903633580827

Sorted 5' Splice Sites (High to Low Probability):
Position 5180: 0.9975595284606935
Position 3533: 0.9959370027127051
Position 3778: 0.9936152538994117
Position 3356: 0.9824018828012266
Position 611: 0.9759787796493212
Position 4061: 0.7285151054584367
Position 5355: 0.29097948136486534
Position 4080: 0.1571207914544467
Position 5586: 0.09264402049993313
Position 2867: 0.05402015450529557
Position 2635: 0.05380369280837899
Position 5574: 0.04822159304990557
Position 4030: 0.04340438221502831
Position 4546: 0.037435991864833436
Position 22: 0.03428228328371758
Position 5866: 0.03402227182900961
Position 2011: 0.03054891523152877
Position 4072: 0.02559363509678626
Position 4863: 0.023789205071828818
Position 2271: 0.023353151789708326
Position 5628: 0.013769223610591049
Position 1154: 0.010775045497887183
Position 1533: 0.008783372610275859
Position 1811: 0.008178836831036318
Position 2723: 0.00800009903640945
Position 369: 0.006976713971646319
Position 3782: 0.004959797897972925
Position 3033: 0.004660466148281741
Position 215: 0.004429945956777203
Position 3163: 0.004221970349049056
Position 62: 0.004021467863664348
Position 2995: 0.0037722150998958865
Position 1554: 0.0037259875265940466
Position 3947: 0.00361783228587533
Position 3537: 0.0035224147877055776
Position 274: 0.0034339144503250877
Position 1734: 0.0032377812078267752
Position 2710: 0.0032212194209513766
Position 4550: 0.0031106414559013053
Position 4119: 0.002996657071327373
Position 2806: 0.002868558524608486
Position 4999: 0.002725029587415511
Position 4444: 0.002254577022665182
Position 1411: 0.002176142289359252
Position 3922: 0.001940892839362896
Position 4993: 0.0018440926813783406
Position 4693: 0.0018163762636339968
Position 817: 0.0017157705469310505
Position 5632: 0.0016831170682237956
Position 5004: 0.0016549730495147887
Position 3329: 0.0015560348696952047
Position 1769: 0.0013516235964781877
Position 4379: 0.0012959820029247106
Position 944: 0.0011569196365358218
Position 1740: 0.0010526090702953242
Position 233: 0.0010194122909417027
Position 4374: 0.001015427689217457
Position 595: 0.0009694609502960654
Position 1059: 0.0009543564859947359
Position 5514: 0.0009337074208446637
Position 5302: 0.0009165567590438858
Position 4113: 0.0008396825375297122
Position 4368: 0.0007835917800338496
Position 284: 0.0007575589993348719
Position 3001: 0.0007131202667617484
Position 5643: 0.0006428146133029596
Position 5448: 0.0006225608089891984
Position 239: 0.0006197855421616796
Position 4105: 0.0005714550030656823
Position 4843: 0.000532760505603927
Position 922: 0.0004963715094667576
Position 2786: 0.00047374043298540914
Position 852: 0.0004678889170186529
Position 2580: 0.0004622544129859043
Position 5621: 0.0004479943994561925
Position 2257: 0.00044671833617879197
Position 2211: 0.0004433464140399536
Position 963: 0.0004253229507543261
Position 1911: 0.00041756656478288953
Position 1167: 0.00041412019948088014
Position 1417: 0.00039969487549253077
Position 4429: 0.0003795138221775671
Position 235: 0.0003730790999673824
Position 286: 0.0003613657124219693
Position 4682: 0.0003470452490412779
Position 846: 0.00033261537255274297
Position 3703: 0.00033073489828808054
Position 4688: 0.000312101083671012
Position 4877: 0.00029970472057736994
Position 5645: 0.00024072558711975191
Position 259: 0.00023981091523613414
Position 1951: 0.00023586835891839484
Position 5189: 0.00023197769033001406
Position 3350: 0.0002137530156184634
Position 1200: 0.00020443671702353498
Position 261: 0.0001988427047183669
Position 3362: 0.00019136704317152512
Position 1897: 0.00018492937335885676
Position 4566: 0.00016611240220164072
Position 3369: 0.00014027333722532493
