Gene = ppk10
index = 1842
Annotated 5SS: [ 326  490  636  945 1202 1385 1602 1720 1906 2091]
Annotated 3SS: [ 383  543  691 1000 1265 1446 1656 1798 1975 2146]
SMsplice 5SS: [ 326  636  945 1202 1385 1602 1720 1906 2091]
SMsplice 3SS: [ 383  691 1000 1281 1446 1656 1798 1975 2146]
top_k =  1000
Partition function (log Z): 16.934018327326275

Sorted 5' Splice Sites (High to Low Probability):
Position 1385: 0.9874532267905478
Position 326: 0.9793789719398694
Position 1906: 0.9779918830923565
Position 1602: 0.9669983515343008
Position 1202: 0.9185586537544579
Position 1720: 0.9126892257679143
Position 636: 0.7002742004504428
Position 945: 0.6861741871369029
Position 2091: 0.5194560707259924
Position 490: 0.09545861516111268
Position 1735: 0.0752949054516055
Position 823: 0.044522308032953165
Position 1910: 0.0211268439085336
Position 1084: 0.01802277946422557
Position 653: 0.01021594886366069
Position 919: 0.00923198753532456
Position 910: 0.008994986497423335
Position 1136: 0.008818442292266674
Position 2063: 0.007135242184483492
Position 93: 0.006825153227976717
Position 1102: 0.006208641207448627
Position 1065: 0.003925370454936033
Position 1220: 0.0024404455127382567
Position 632: 0.002308541537498941
Position 333: 0.002236003251942579
Position 643: 0.0019065093855693297
Position 936: 0.001552987380521738
Position 215: 0.0015434227259669261
Position 1093: 0.0015408650444203881
Position 586: 0.0014771110629709875
Position 1724: 0.0014014221045324337
Position 761: 0.0012614594064664225
Position 926: 0.0009787703390323798
Position 691: 0.0007468422595459475
Position 455: 0.0007355516195285361
Position 1227: 0.0005671941956093272
Position 1606: 0.0004493653472249107
Position 237: 0.0003787792995195969
Position 107: 0.0003772334056908282
Position 1396: 0.0003403664720708677
Position 1108: 0.0002811941904623405
Position 1001: 0.00026324689281149647
Position 11: 0.00023841407805653188
Position 317: 0.0002067995012397515
Position 1575: 0.00019687295224959868
Position 1330: 0.00018101939914272818
Position 1188: 0.00014209543235449608
Position 1389: 0.00013888583910331152
Position 226: 0.0001375579396448899
Position 1885: 0.00013088808975780724
Position 1206: 0.00011353293242608798
Position 1882: 0.00010435823072881755
Position 2027: 9.100496401080845e-05
Position 1337: 7.870090689822756e-05
Position 595: 7.036154769666982e-05
Position 330: 6.244060976744318e-05
Position 2106: 6.229485881340027e-05
Position 2046: 6.128780172582959e-05
Position 1896: 4.028703377244693e-05
Position 1012: 3.5110436564478396e-05
Position 580: 2.6608468985156875e-05
Position 1209: 2.4447699418662894e-05
Position 158: 1.62210752917189e-05
Position 433: 1.498041442447387e-05
Position 1290: 1.472646052605809e-05
Position 198: 1.4330844336418895e-05
Position 104: 1.2178763910534994e-05
Position 257: 1.183576775435942e-05
Position 966: 8.620277899996564e-06
Position 2114: 8.236617491795618e-06
Position 1676: 6.774652012694793e-06
Position 1021: 6.473674837983026e-06
Position 1530: 5.004890371614277e-06
Position 1299: 4.637765110562628e-06
Position 357: 3.7494158419220807e-06
Position 578: 3.5574539259529733e-06
Position 52: 1.8409491283187653e-06
Position 1140: 1.734197143628406e-06
Position 1700: 1.2038541312712108e-06
Position 1764: 1.0916439685423445e-06
Position 271: 1.0380197002763383e-06
Position 1674: 9.290325431125967e-07
Position 1617: 8.540430958802314e-07
Position 127: 8.139950812936067e-07
Position 376: 5.484785961993623e-07
Position 1853: 4.4526340611168275e-07
Position 252: 4.03911034491039e-07
Position 1815: 2.480040986532424e-07
Position 1812: 7.957664150906566e-08
Position 1799: 7.59292418540389e-08
Position 2021: 7.066074427767734e-08
Position 590: 5.150283210383105e-08
Position 1457: 4.455957583635977e-08
Position 2188: 3.682982078273283e-08
Position 2146: 3.52533350144086e-08
Position 1771: 2.2448048321914497e-08
Position 1656: 1.892874516200436e-08
Position 370: 1.1985845823246455e-08
Position 2186: 3.1055439587228628e-09
Position 1981: 2.9629481760588343e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1975: 0.9993890216539575
Position 1446: 0.989628698732505
Position 1798: 0.98053349910383
Position 1656: 0.9617766313942814
Position 383: 0.9471482376937804
Position 1000: 0.8915798473828989
Position 1281: 0.6058931434824678
Position 2146: 0.5131528759276692
Position 691: 0.32055000911083525
Position 1265: 0.31991063975599454
Position 776: 0.1853401459404364
Position 543: 0.1111916738293784
Position 1135: 0.04337320109053258
Position 788: 0.02800931541405385
Position 874: 0.027128571599154414
Position 1812: 0.012033622447169509
Position 1156: 0.0073355305514687915
Position 2164: 0.00724996031825178
Position 707: 0.007017824752072356
Position 158: 0.004506615738453462
Position 2186: 0.004454841755732554
Position 1670: 0.0038030017080626544
Position 743: 0.002715714255674417
Position 944: 0.0023911316520023812
Position 586: 0.002288453987580463
Position 964: 0.0014771157559528435
Position 2228: 0.0014670983287908006
Position 172: 0.00130037332163149
Position 1448: 0.0012682157922077814
Position 797: 0.0009326226637216833
Position 182: 0.0009028034796919753
Position 1298: 0.00046164612690173697
Position 1239: 0.00039201297296366874
Position 1186: 0.00028605358552828475
Position 2114: 0.00024115090545087967
Position 2206: 0.00022700174438074935
Position 1236: 0.00022276157017715745
Position 1534: 0.0001919644025388927
Position 794: 0.00017668903671441894
Position 1220: 0.00017634717372948518
Position 822: 0.00016082689711798928
Position 848: 0.00015460525499076468
Position 1696: 0.0001498379698663232
Position 1042: 0.00014392108219680037
Position 2233: 0.00012438838654499766
Position 1602: 0.0001228915735699481
Position 127: 0.00011586165347489654
Position 1470: 0.00010555762778558406
Position 470: 0.0001010740311062694
Position 1052: 9.732390809341756e-05
Position 1084: 8.366916426434353e-05
Position 83: 6.136094870679099e-05
Position 1674: 5.2004252952151025e-05
Position 1059: 3.416583810066085e-05
Position 357: 3.413022453715209e-05
Position 490: 2.3210722542439267e-05
Position 1409: 2.093135092559443e-05
Position 1866: 1.9578326071955398e-05
Position 718: 1.667459999384129e-05
Position 806: 1.3065604648793776e-05
Position 136: 1.1127721687603773e-05
Position 595: 1.1053426262242006e-05
Position 2027: 9.993605058961044e-06
Position 2106: 5.184035347314084e-06
Position 206: 5.135432724457376e-06
Position 1289: 4.39891673429821e-06
Position 1538: 3.061694547132218e-06
Position 1091: 3.004410409766649e-06
Position 220: 2.9358359065122715e-06
Position 323: 2.7220640130508067e-06
Position 1846: 2.163089129607295e-06
Position 1356: 1.6507754875006863e-06
Position 1093: 1.4274067182710121e-06
Position 63: 1.2447199227124983e-06
Position 1821: 9.934663260466884e-07
Position 326: 5.396991782434996e-07
Position 1467: 3.278244431779089e-07
Position 215: 2.1666168646556593e-07
Position 1611: 1.9850253413620477e-07
Position 578: 1.6841047841111628e-07
Position 1606: 1.38171565193469e-07
Position 2046: 8.086413338129091e-08
