Gene = Membrin
index = 1276
Annotated 5SS: [281]
Annotated 3SS: [349]
SMsplice 5SS: [281]
SMsplice 3SS: [349]
top_k =  1000
Partition function (log Z): -3.8407612388145687

Sorted 5' Splice Sites (High to Low Probability):
Position 281: 0.999857609582201
Position 36: 0.001171270689353643
Position 44: 0.00107736669762823
Position 613: 0.0005205443107815589
Position 384: 0.000411584252900786
Position 134: 0.00010688190049295239
Position 285: 5.4405599164701366e-05
Position 9: 5.2156646006176815e-05
Position 628: 4.191567997335619e-05
Position 362: 3.892657253069637e-05
Position 177: 3.591684434448287e-05
Position 136: 2.184401087394268e-05
Position 211: 1.283650253002997e-05
Position 240: 7.648598355836037e-06
Position 155: 6.840264804586247e-06
Position 377: 5.473442053658414e-06
Position 739: 5.031219852880768e-06
Position 321: 4.602510433968406e-06
Position 29: 4.0215953742943364e-06
Position 317: 3.7059386900216742e-06
Position 810: 3.2134989248907794e-06
Position 790: 3.0365771553162356e-06
Position 4: 2.460822869274836e-06
Position 174: 2.3568596147026825e-06
Position 220: 1.8229371840820673e-06
Position 369: 1.4221497102587686e-06
Position 813: 9.113632627731741e-07
Position 418: 5.040764153309024e-07
Position 374: 4.238842060468128e-07
Position 780: 3.576899217789271e-07
Position 420: 1.0688146179682583e-07
Position 816: 5.434392830255309e-08
Position 344: 5.136210434704149e-08
Position 630: 3.417334613023184e-08
Position 342: 2.4232553202033295e-08
Position 743: 9.539094213806444e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 349: 0.9956202926147855
Position 133: 0.002221851020119916
Position 398: 0.0015273818885132048
Position 455: 0.0011277045148882737
Position 428: 0.0011066860264413011
Position 683: 0.0005635515669433726
Position 383: 0.00045721490389468767
Position 467: 0.0003495950552716136
Position 203: 0.00016915842026440318
Position 596: 0.00012888977501378089
Position 550: 4.516440936086544e-05
Position 535: 2.8987452766785766e-05
Position 182: 2.8048406868294833e-05
Position 855: 2.0476091608882937e-05
Position 406: 1.914152498400324e-05
Position 149: 1.4789748591847051e-05
Position 608: 8.746947681833832e-06
Position 655: 6.6299910037989966e-06
Position 263: 3.7789764730939705e-06
Position 521: 1.868930959795223e-06
Position 883: 1.3955113034478859e-06
Position 500: 1.13171552405807e-06
Position 272: 1.1165833819441739e-06
Position 227: 5.219461443576575e-07
Position 668: 4.865763805242353e-07
Position 870: 4.2335770817010825e-07
Position 807: 3.0825515695391595e-07
Position 488: 3.006447039369997e-07
Position 191: 2.9338949700846364e-07
Position 215: 2.47571591578393e-07
Position 726: 2.3538351863485483e-07
Position 557: 1.972088946439395e-07
Position 685: 1.5370944111798754e-07
Position 484: 1.085372416044587e-07
Position 445: 1.0529886916286875e-07
Position 730: 9.959019426821847e-08
Position 220: 8.854895436000589e-08
Position 719: 4.8836888176793034e-08
Position 563: 3.8604120489155e-08
Position 888: 3.7699694379825464e-08
Position 317: 2.3103016845639512e-08
Position 312: 1.795122917550486e-08
Position 503: 1.3506679762094126e-08
Position 710: 9.351769517606969e-09
Position 48: 1.7975909585030654e-09
Position 702: 1.129325476439597e-09
Position 785: 5.818100194057774e-10
Position 211: 5.827320417384126e-12
Position 314: 1.956804317047719e-12
Position 151: 3.728989759925744e-14
Position 285: 2.7489677131002094e-14
