Gene = Pfdn2
index = 1375
Annotated 5SS: [273]
Annotated 3SS: [376]
SMsplice 5SS: [273]
SMsplice 3SS: [376]
top_k =  1000
Partition function (log Z): -7.020360994085175

Sorted 5' Splice Sites (High to Low Probability):
Position 273: 0.9648408145481443
Position 655: 0.031704278697625515
Position 310: 0.013153971737916121
Position 328: 0.012911010513888373
Position 550: 0.011170025328699856
Position 44: 0.010401142899197401
Position 703: 0.005279091605375385
Position 314: 0.0036171411112689545
Position 49: 0.0026479615514117547
Position 801: 0.002300484944217378
Position 39: 0.0012739422541033962
Position 306: 0.0009083677194797311
Position 468: 0.0005935796719402347
Position 11: 0.00036606671893895873
Position 785: 0.0002669031995310105
Position 229: 0.000264509967584842
Position 483: 0.0002051408017755848
Position 714: 0.00015935982896915426
Position 236: 0.00015833206766482233
Position 720: 0.00012125105054033722
Position 563: 9.343388993492172e-05
Position 666: 9.211728635895983e-05
Position 712: 9.00977537436038e-05
Position 31: 6.816535476180765e-05
Position 439: 6.594276912720885e-05
Position 668: 3.41675783056984e-05
Position 606: 2.4309230790815208e-05
Position 459: 2.3859833535224454e-05
Position 446: 2.205160717404533e-05
Position 37: 2.047997134454667e-05
Position 19: 1.5800947841531433e-05
Position 789: 1.2069103797831406e-05
Position 277: 1.177175634857338e-05
Position 381: 1.0569113205549677e-05
Position 195: 1.0081639878179411e-05
Position 436: 8.328845704537122e-06
Position 522: 7.246086486761413e-06
Position 782: 6.699560045412549e-06
Position 660: 4.065645682364126e-06
Position 941: 3.936925299925554e-06
Position 187: 3.141583026372438e-06
Position 117: 2.5761985060650342e-06
Position 441: 1.9106322763117007e-06
Position 762: 1.6998492962513917e-06
Position 100: 1.4873546709137764e-06
Position 811: 1.365275740982325e-06
Position 427: 5.939679403863975e-07
Position 1040: 3.548207298326705e-07
Position 929: 8.038736028833683e-08
Position 934: 6.689550763319525e-08
Position 936: 2.7402025797847978e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 376: 0.9539289340996008
Position 798: 0.06508194321729686
Position 105: 0.014375621306121179
Position 954: 0.008310236528450267
Position 387: 0.006377010168031545
Position 929: 0.0040406677378976895
Position 345: 0.003905104440858917
Position 615: 0.0022966202517447068
Position 1087: 0.0014000003623105147
Position 1067: 0.0008474262616057224
Position 328: 0.0007873206957474833
Position 740: 0.0002718904412357472
Position 454: 0.00024278095495642243
Position 618: 0.0002050093643091644
Position 398: 0.0001565191246847078
Position 70: 0.00014718688086391626
Position 902: 0.00012013793751147758
Position 479: 9.371628429620806e-05
Position 811: 7.022814850020967e-05
Position 114: 6.928570160527422e-05
Position 545: 5.4739861060214746e-05
Position 1076: 5.1823261658813243e-05
Position 464: 2.7814383077254148e-05
Position 88: 2.2656249638841237e-05
Position 334: 2.12388067487009e-05
Position 509: 1.6497655592389984e-05
Position 1091: 1.3194059093869454e-05
Position 494: 9.694487596147483e-06
Position 805: 9.1400155006214e-06
Position 60: 7.268376181642833e-06
Position 130: 5.431566180814995e-06
Position 623: 4.212875419583462e-06
Position 563: 1.8502665662632226e-06
Position 550: 1.8016056588450776e-06
Position 587: 1.7219153436770657e-06
Position 204: 1.3767810752904008e-06
Position 725: 8.882228055611866e-07
Position 569: 8.682830102941336e-07
Position 644: 5.342632570604523e-07
Position 467: 3.549053688935451e-07
Position 572: 3.379430332284507e-07
Position 638: 3.0067085097067955e-07
Position 173: 1.576803299531982e-07
Position 236: 1.3059054465610737e-07
Position 162: 1.1270074079623406e-07
Position 219: 3.903892922956614e-08
Position 177: 1.597939835526746e-08
Position 263: 1.1488465541698783e-08
Position 146: 5.867443886749655e-09
Position 195: 5.501617306561912e-09
Position 294: 5.311972139039319e-09
Position 180: 3.350787108756708e-09
Position 273: 8.172193956344201e-10
Position 575: 7.830485607454584e-10
Position 277: 6.1679030522232225e-12
Position 538: 5.667896086849248e-12
Position 216: 4.0551736927573334e-14
