Gene = ChLD3
index = 1068
Annotated 5SS: [ 345 2455 3039]
Annotated 3SS: [1721 2515 3096]
SMsplice 5SS: [ 984 2455]
SMsplice 3SS: [1721 2515]
top_k =  1000
Partition function (log Z): -5.768911113662003

Sorted 5' Splice Sites (High to Low Probability):
Position 2455: 0.984105805811172
Position 984: 0.6021321652764774
Position 3039: 0.3859451178855423
Position 345: 0.31090424664042154
Position 3277: 0.2352324608695547
Position 999: 0.054167820419147146
Position 2796: 0.03897351045567176
Position 3377: 0.027564366694972572
Position 2708: 0.024163538551002162
Position 1027: 0.023779077891508828
Position 1613: 0.022725158004709888
Position 2616: 0.020968113429407156
Position 1881: 0.019379114060678236
Position 3453: 0.01887963686665969
Position 3005: 0.013565741127634274
Position 770: 0.012896783910211672
Position 2987: 0.011328886213942312
Position 1649: 0.010367664389060598
Position 380: 0.010146122004983457
Position 766: 0.009050903852965022
Position 1466: 0.006345899453767248
Position 3015: 0.005998662335344201
Position 3482: 0.005366538733220132
Position 2315: 0.004790894454970097
Position 1664: 0.004573175931573353
Position 491: 0.0043956160709977925
Position 1928: 0.004183251626482009
Position 2724: 0.0038614902294558397
Position 2924: 0.0034846443813084816
Position 1430: 0.0034186017044940675
Position 1070: 0.0032312729394232556
Position 338: 0.0025444021416885262
Position 501: 0.002454418892950694
Position 3435: 0.0023711930442799124
Position 774: 0.00227005717631316
Position 803: 0.002255398803588993
Position 299: 0.001356741521716684
Position 1040: 0.0012647357811911405
Position 3250: 0.0012455486718927742
Position 1299: 0.0011950990293020322
Position 2125: 0.0011766806530890213
Position 279: 0.0011722743468422156
Position 1633: 0.0010334754085502972
Position 1861: 0.000994641871158449
Position 2580: 0.0008653319182535893
Position 1340: 0.0006747044214775379
Position 1357: 0.0006328303059699047
Position 2450: 0.0006121086905881811
Position 2870: 0.0005542983061042379
Position 1546: 0.000501845218503774
Position 2862: 0.00047298359238157
Position 988: 0.00044497134707128676
Position 25: 0.0003910873334578937
Position 887: 0.0003856589250230177
Position 2678: 0.00034918774290440096
Position 1557: 0.00027630080215509327
