Gene = sgl
index = 1870
Annotated 5SS: [ 362 2948]
Annotated 3SS: [2808 3430]
SMsplice 5SS: [ 362 2948]
SMsplice 3SS: [2808 3430]
top_k =  1000
Partition function (log Z): -3.835575133865672

Sorted 5' Splice Sites (High to Low Probability):
Position 2948: 0.9977054530825901
Position 362: 0.8048834352811324
Position 1002: 0.4001840100089864
Position 1471: 0.2781241711656966
Position 2392: 0.1749075023238771
Position 2551: 0.05702990938649937
Position 3378: 0.044917649138688925
Position 995: 0.04077665351586387
Position 3287: 0.033277784047128375
Position 2407: 0.026275958254768837
Position 636: 0.02625289868303227
Position 640: 0.02200272963019966
Position 760: 0.02117988408009802
Position 3115: 0.017654643212850804
Position 676: 0.01628312080137389
Position 1189: 0.015745108239064273
Position 1698: 0.010863790961867353
Position 810: 0.010354438206041526
Position 2384: 0.008793690302637443
Position 2396: 0.008448278267845406
Position 967: 0.008137176645993713
Position 218: 0.006330670765154122
Position 1595: 0.0061866429607510915
Position 4345: 0.006093123192022414
Position 788: 0.0046304134490624555
Position 392: 0.004365928511191327
Position 2524: 0.004124850884035459
Position 1496: 0.003805832575195664
Position 2698: 0.0025633054183982007
Position 471: 0.0023479780330698955
Position 200: 0.001998202431778988
Position 4591: 0.0019451268461507243
Position 2534: 0.0017279134850272334
Position 4303: 0.0016514790028320497
Position 1721: 0.0013664283799403256
Position 2544: 0.001176655939020455
Position 4647: 0.0007889151593666054
Position 1475: 0.0007542818039057122
Position 2013: 0.0007106016034964724
Position 249: 0.0007035299505689076
Position 4777: 0.0005418159574779588
Position 366: 0.0005147728239667198
Position 1050: 0.0005096555571608872
Position 3349: 0.0004760418648914733
Position 1449: 0.0004631669124882931
Position 4612: 0.00045860067557536684
Position 476: 0.00043801509925214143
Position 1532: 0.0004087020583886759
Position 2959: 0.0003747655692897692
Position 482: 0.00034932857127977846
Position 480: 0.00033692785927200397
Position 4362: 0.0003148688883404894
Position 478: 0.00031059151936653836
Position 484: 0.0002991418982306656
Position 3296: 0.0002927262878653484
Position 1084: 0.00027410117692657437
Position 3119: 0.000234787413272538
Position 2509: 0.00022261747673397468
Position 290: 0.0002201628457941707
Position 396: 0.00017821010471551408
Position 1793: 0.00017468291477344724
Position 474: 0.00014739682224812242
Position 3224: 0.00014062674370861545
Position 614: 0.0001263161849809467
Position 302: 0.000125020480021512
Position 420: 0.00012303906382812006
Position 34: 0.0001154661871507156
Position 1773: 9.473187490019518e-05
Position 103: 8.722604943218357e-05
Position 388: 8.088384922972414e-05
Position 3937: 7.920945030327109e-05
Position 426: 7.908712690191784e-05
Position 422: 7.725295839308577e-05
Position 424: 7.492316549227348e-05
Position 2952: 7.177891183398105e-05
Position 263: 7.157477991429778e-05
Position 4679: 6.463689387101626e-05
Position 857: 6.240306883640301e-05
Position 1652: 6.146798006898693e-05
Position 4015: 5.982854032829305e-05
Position 237: 5.554494427818192e-05
Position 1089: 5.0136196678366955e-05
Position 2911: 4.893466838942901e-05
Position 3335: 4.4169028924843095e-05
Position 346: 3.710844478880045e-05
Position 4091: 3.481550449329322e-05
Position 829: 3.253181211253569e-05
Position 912: 2.440371410617925e-05
Position 331: 2.3366785109580226e-05
Position 3245: 2.277868215390411e-05
Position 1318: 2.030958473028049e-05
Position 915: 1.5844821867513023e-05
Position 106: 1.5320846127433637e-05
Position 1637: 1.5218700512105939e-05
Position 29: 9.926416772780829e-06
Position 3307: 7.8640223182408e-06
Position 486: 7.763537287891397e-06
Position 407: 6.8127853041988396e-06
Position 7: 6.785101528306068e-06
Position 1267: 4.3108860592241995e-06
Position 684: 3.2122029568088284e-06
Position 242: 2.9778967557806235e-06
Position 202: 2.3393777864108416e-06
Position 428: 2.2067837597996675e-06
Position 4036: 1.970793450846063e-06
Position 561: 1.8850962303714947e-06
Position 4: 1.6383862839913616e-06
Position 514: 1.4559828129219503e-06
Position 848: 1.3966055151427088e-06
Position 1014: 1.0605694580599975e-06
Position 1351: 1.0148563854992799e-06
Position 488: 9.674187382318027e-07
Position 943: 9.631223249434001e-07
Position 1006: 9.206303552455071e-07
Position 415: 8.260004713973423e-07
Position 4240: 6.86133515313308e-07
Position 910: 6.774287064589008e-07
Position 1325: 5.743554863798917e-07
Position 430: 5.255429797285808e-07
Position 1247: 4.895029020167186e-07
Position 919: 3.477943046491132e-07
Position 1379: 3.0782795193212286e-07
Position 1554: 1.4594850518451155e-07
Position 516: 1.1825306647931462e-07
Position 3230: 1.1263644448031824e-07
Position 1551: 5.9265118761518446e-08
Position 3183: 5.1944435371301976e-08
Position 1504: 4.773952442900689e-08
Position 3892: 3.924768984106898e-08
Position 941: 1.5529647109934508e-08
Position 13: 7.438708163982221e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 3430: 0.9198771780814463
Position 2627: 0.48261724247427634
Position 2808: 0.43558644315353606
Position 1112: 0.3311621150037625
Position 875: 0.2741301009328788
Position 818: 0.09152293816537249
Position 857: 0.07337216096510615
Position 3002: 0.06421244819876684
Position 1548: 0.0588365600184389
Position 910: 0.04796516841356806
Position 3177: 0.046596763842343465
Position 2201: 0.02924902916836558
Position 1520: 0.02715118200649514
Position 3020: 0.02329969317398086
Position 1841: 0.018868470391698724
Position 3398: 0.01829239834395527
Position 2080: 0.017697914867374445
Position 2465: 0.01296830670552752
Position 2230: 0.008946341319162651
Position 879: 0.008079949269108922
Position 4410: 0.0062573330259979455
Position 1689: 0.00601901854484959
Position 698: 0.0056288304406670025
Position 1156: 0.0055086961469277785
Position 1652: 0.005104515787309761
Position 3148: 0.00457886434005706
Position 561: 0.004497645412705259
Position 915: 0.0043421571530586
Position 3370: 0.004179262949448921
Position 2163: 0.0037967684716083425
Position 4672: 0.002808000300273682
Position 1884: 0.0028019452337979507
Position 966: 0.00274363556038749
Position 2156: 0.0026958689895885263
Position 1745: 0.0021552834823470994
Position 1551: 0.0021443945012062766
Position 4723: 0.0021422421669569387
Position 3043: 0.0020207037803063152
Position 1715: 0.0018845113754604168
Position 1384: 0.0014284472336560886
Position 5016: 0.0013963586133469404
Position 4955: 0.0013835902425944943
Position 436: 0.0012303272087797205
Position 3407: 0.001202819555559831
Position 3081: 0.0011499313294457082
Position 3217: 0.0010654636457016894
Position 4853: 0.0010408756448682564
Position 3436: 0.0009070219496295775
Position 1891: 0.000722853744287784
Position 1812: 0.0006274685571357019
Position 1045: 0.000609793453856013
Position 4488: 0.0006022031953536636
Position 1668: 0.0005651369049553222
Position 4808: 0.0005501878398102896
Position 636: 0.0005472989845414076
Position 1613: 0.0005305345181396771
Position 4506: 0.0005040943947443417
Position 1591: 0.00048390038381754854
Position 1765: 0.0004776638493401359
Position 1142: 0.00043581417642119533
Position 4434: 0.0004198126936383606
Position 2783: 0.00038933759492711594
Position 676: 0.00038399401651344423
Position 4077: 0.00037905538138718246
Position 4906: 0.0003618693977745117
Position 4461: 0.0003575079774517613
Position 767: 0.0003557818883631432
Position 3105: 0.00035491692867702817
Position 3183: 0.00033305116676775836
Position 2495: 0.0003318308236511039
Position 502: 0.0002865464296626953
Position 4936: 0.00027791292090294624
Position 684: 0.00025700199849184246
Position 4999: 0.00023796851946611026
Position 2453: 0.00020692273955844547
Position 4239: 0.0001946755016327324
Position 3110: 0.0001925331462340113
Position 1038: 0.00016680258081185588
Position 4883: 0.00014571843973796992
Position 1436: 0.00013597750926312463
Position 3816: 0.00012568310539660734
Position 4750: 0.00011956469069838711
Position 4280: 0.0001156137591917733
Position 4340: 0.00011544257823263812
Position 4149: 0.00010931138751199925
Position 3847: 0.00010356557227283581
Position 3296: 9.717438313635603e-05
Position 1181: 7.288847304732445e-05
Position 3492: 7.101945623401752e-05
Position 777: 6.718322819361343e-05
Position 3127: 6.436346470441147e-05
Position 3287: 5.979834244145805e-05
Position 5005: 5.9160157216425584e-05
Position 3239: 5.372512948069299e-05
Position 3921: 5.1716753185475554e-05
Position 3153: 4.8429527254077346e-05
Position 3224: 4.8375221571695904e-05
Position 3466: 4.3206558493695124e-05
Position 1917: 4.143907837944655e-05
Position 4146: 3.842423467992805e-05
Position 3052: 3.71445484344937e-05
Position 3930: 2.5395052223493643e-05
Position 3827: 2.3298005558862005e-05
Position 1554: 2.3023107661921722e-05
Position 3119: 2.2420723717669495e-05
Position 994: 2.009948733171607e-05
Position 3612: 1.8902097640166192e-05
Position 600: 1.4148290453387178e-05
Position 829: 1.291540985296442e-05
Position 1600: 1.1251660594066918e-05
Position 1087: 8.852398867416405e-06
Position 708: 3.444882602426409e-06
Position 720: 3.302159918827979e-06
Position 1318: 3.181365449038021e-06
Position 310: 2.3741801295590683e-06
Position 64: 2.1423302057751186e-06
Position 1188: 2.002312969233687e-06
Position 403: 1.4115718766448373e-06
Position 1398: 1.190780408205432e-06
Position 1084: 7.57307451089348e-07
Position 470: 6.415566764992014e-07
Position 123: 5.147270720233912e-07
Position 899: 3.587969904049945e-07
Position 331: 2.774966174397081e-07
Position 197: 2.2428086771849293e-07
Position 217: 2.2113423758903737e-07
Position 747: 2.082536634793676e-07
Position 132: 1.4751490724095786e-07
Position 103: 1.4048288261525246e-07
Position 94: 1.339996488054755e-07
Position 474: 1.0874540124150162e-07
Position 187: 9.0441486008057e-08
Position 129: 8.042076602617057e-08
Position 438: 5.8749262832568486e-08
Position 407: 5.1546460095968805e-08
Position 173: 6.191249801381033e-09
Position 458: 4.319335648863416e-09
Position 49: 1.6289186145377784e-09
Position 151: 1.183316016541573e-09
Position 145: 6.548255146665737e-10
Position 312: 6.23336102201157e-10
Position 346: 4.6489794629485857e-10
Position 440: 3.7357232740535336e-11
Position 319: 3.712840633156258e-11
Position 361: 3.361125550955495e-11
Position 142: 3.566066521219191e-14
Position 148: 2.7906277110877056e-14
Position 444: 1.689295332707295e-14
Position 139: 1.21864258036152e-15
Position 136: 7.457507333635731e-16
Position 158: 2.620967303278705e-16
