Gene = Fhos
index = 1165
Annotated 5SS: [13011 23699 29039 31439 31687 31981 32297 32613 32819 33726 34102 35687
 35899 36890 37682 43608]
Annotated 3SS: [23377 28928 31379 31501 31756 32074 32352 32680 33002 33899 35319 35751
 36550 36965 43380 44501]
SMsplice 5SS: [  877  9507 29039 31439 31687 31981 32297 32613 32819 33726 34102 35687
 35899 36216 36890 37682 43608]
SMsplice 3SS: [ 9430 28928 31379 31501 31756 32074 32352 32680 33002 33899 35319 35751
 35954 36550 36965 43380 44501]
top_k =  1000
Partition function (log Z): 42.99666986733958

Sorted 5' Splice Sites (High to Low Probability):
Position 36890: 0.9991922641605132
Position 29039: 0.995421414225509
Position 32297: 0.9908029611800485
Position 31439: 0.9905692081204824
Position 32819: 0.9897108068475994
Position 37682: 0.9887524210369094
Position 34102: 0.9821972936429014
Position 32613: 0.9704584824699313
Position 35687: 0.9604818704446387
Position 43608: 0.9314396435579728
Position 9507: 0.9275806795826717
Position 877: 0.9143816699527239
Position 35899: 0.9012768771678583
Position 31981: 0.8918069919274839
Position 33726: 0.8044741092801192
Position 5762: 0.6655723877206711
Position 31687: 0.6516995862171252
Position 36216: 0.5694943992795573
Position 9267: 0.41636216655968616
Position 6919: 0.30715280744410717
Position 6454: 0.30702651331864445
Position 35243: 0.23013367397420217
Position 44203: 0.20466286601138925
Position 34762: 0.2011808572265754
Position 35039: 0.18526154110453388
Position 34551: 0.17472609987702914
Position 39218: 0.14805563517065115
Position 9987: 0.14586246948554554
Position 10169: 0.12932031568234673
Position 30866: 0.0703044312233125
Position 9668: 0.06874754532084697
Position 6799: 0.055295188521986664
Position 6038: 0.051832837198391955
Position 34824: 0.044574196680682375
Position 6030: 0.04245948908698454
Position 34444: 0.03990441071071969
Position 15060: 0.038544000034909945
Position 6410: 0.03743751357954787
Position 15070: 0.03515985507080439
Position 43625: 0.03394169233608637
Position 103: 0.032025463118207045
Position 12370: 0.030402702697798052
Position 5962: 0.023007656355967243
Position 12333: 0.021169230249694197
Position 407: 0.020004191307560197
Position 34555: 0.018755042864207205
Position 6158: 0.017823186271805187
Position 6005: 0.01753840336622978
Position 605: 0.016740618800590926
Position 35655: 0.015014722524882205
Position 33633: 0.01493698545594911
Position 15296: 0.012276705055597413
Position 35223: 0.012043773664889863
Position 39854: 0.011828817739449772
Position 34224: 0.011796435338997604
Position 32543: 0.011509612923522282
Position 33318: 0.01024315722070772
Position 20754: 0.009857612184799367
Position 44188: 0.009422890959772164
Position 40006: 0.008620623570576923
Position 32279: 0.008591044573485883
Position 853: 0.008010644411890349
Position 31155: 0.007505410273887791
Position 21704: 0.006711127604121339
Position 7175: 0.006636672513605541
Position 6553: 0.006399512828395505
Position 2134: 0.006043729197344079
Position 35903: 0.005956352395666724
Position 33170: 0.00595358212345437
Position 3030: 0.005916178347338906
Position 32592: 0.005877431322921586
Position 1484: 0.005383483804283352
Position 10376: 0.005232231076303596
Position 37773: 0.004990004823351931
Position 29072: 0.004578585774466526
Position 36018: 0.004544179590128293
Position 158: 0.004169543110531657
Position 1336: 0.004086561329043244
Position 34844: 0.0036245279095896794
Position 35581: 0.0035279568756380127
Position 35148: 0.003337731929149416
Position 4613: 0.0030447987062367458
Position 6623: 0.0030086622271137554
Position 35595: 0.002974762814324953
Position 36118: 0.0028263116622761573
Position 43808: 0.0028016561234416337
Position 30980: 0.0027021308075322868
Position 2589: 0.0025001105224917385
Position 33399: 0.002488459523318051
Position 30976: 0.0024855740681617635
Position 107: 0.002481027399850184
Position 6803: 0.0023996710830160193
Position 44132: 0.0022941354797944478
Position 31919: 0.0022848117784777465
Position 363: 0.0022302883174951764
Position 32452: 0.002229293619786237
Position 41153: 0.00219221850326813
Position 30972: 0.0020557121169321115
Position 4523: 0.0019210137935321914
Position 426: 0.0018808702764215816
Position 105: 0.0016900211003923681
Position 887: 0.001680160721785569
Position 33074: 0.0016313724075948833
Position 43854: 0.0016078060865825023
Position 38413: 0.0015846087518734781
Position 34563: 0.0015716429528772136
Position 30053: 0.001542285247105103
Position 30312: 0.0013124369839158248
Position 34741: 0.0012823659366685944
Position 34537: 0.0012032956858998895
Position 30572: 0.0011998238558688832
