Gene = spz3
index = 1889
Annotated 5SS: [1346 3522 4340 5521]
Annotated 3SS: [3387 4214 5040 5590]
SMsplice 5SS: [1346 3522 4340 5521]
SMsplice 3SS: [3387 4214 5040 5590]
top_k =  1000
Partition function (log Z): 4.9167925744767835

Sorted 5' Splice Sites (High to Low Probability):
Position 5521: 0.9873554914332778
Position 1346: 0.9742347983761638
Position 3522: 0.9498300799999075
Position 4340: 0.9115922664675095
Position 2884: 0.03633049892420468
Position 1377: 0.019028092560634292
Position 2803: 0.018480977748020436
Position 166: 0.017619790379757534
Position 3954: 0.011352441945794451
Position 4165: 0.009246379600455316
Position 2105: 0.008960098935803023
Position 4394: 0.008750546134688354
Position 3720: 0.008706035339126792
Position 170: 0.007286252377027335
Position 2148: 0.006912979043228401
Position 3186: 0.006699483819845575
Position 5513: 0.006396982505611577
Position 614: 0.005599611534597597
Position 1826: 0.0055680932947485265
Position 4871: 0.005253977149454304
Position 3540: 0.005140417530037765
Position 3615: 0.00508165324679446
Position 2900: 0.0050008749072129564
Position 5791: 0.00490414318532546
Position 3555: 0.004806739186305675
Position 721: 0.004596952507101229
Position 70: 0.0045407159494047136
Position 5457: 0.004536749780938673
Position 656: 0.003994283842882811
Position 5156: 0.003834371875344186
Position 5737: 0.0036620476738363945
Position 174: 0.0034943877862274775
Position 172: 0.0033048872493697907
Position 2133: 0.003189794508696524
Position 4468: 0.0030160639809059257
Position 3526: 0.002835237078147839
Position 4344: 0.0028196368262730265
Position 893: 0.002723181114155303
Position 5810: 0.0026024475327148457
Position 5727: 0.0020847638847860494
Position 348: 0.0019634031241965734
Position 2072: 0.0019017433014621229
Position 2112: 0.0017168655462522667
Position 4402: 0.0015781015842188553
Position 3177: 0.0015757180895008855
Position 225: 0.0015029956487262964
Position 4578: 0.001427813681367847
Position 4670: 0.0014137662534395147
Position 1654: 0.0013359051849013844
Position 201: 0.0012991508267050087
Position 1628: 0.0011609627421071149
Position 5814: 0.0011391290708616475
Position 4655: 0.0010444309248465664
Position 1750: 0.0008080539556907197
Position 199: 0.0008005278598345315
Position 4761: 0.0007955154609983496
Position 4849: 0.0007458999517464216
Position 5804: 0.0007415229463110198
Position 576: 0.0006972414701692895
Position 1415: 0.0005606531628839089
Position 4626: 0.0005395773415581637
Position 1887: 0.0004562138635877197
Position 3885: 0.0004476517217653961
Position 5861: 0.00044311795051824975
Position 5731: 0.0004137196036378906
Position 30: 0.0003911412985233468
Position 82: 0.00034880798318073504
Position 361: 0.0003256636330737186
Position 3235: 0.0003091724038452668
Position 1760: 0.00030769380145631537
Position 2160: 0.00027632034694090416
Position 617: 0.00026780920951084133
Position 4551: 0.0002629075455535308
Position 2771: 0.000253266744214511
Position 4330: 0.00021854155891417795
Position 1602: 0.00021387319456663153
Position 2607: 0.0001898213376557225
Position 437: 0.00018509154773241047
Position 4878: 0.000181174492055616
Position 3258: 0.00017348694018214314
Position 1249: 0.00017268722933575024
Position 4628: 0.00016928653166932618
Position 1830: 0.00016609573545757958
Position 2256: 0.00015126351856400525
Position 5705: 0.00014600706915162152
Position 1964: 0.00014148651716002788
Position 2636: 0.00013218896210954022
Position 818: 0.00012732185140219021
Position 5525: 0.00012672517391625504
Position 5831: 0.00012207745531917595
Position 1350: 0.00012199643840430581
Position 1283: 0.00012154914894220164
Position 1735: 0.00012142893240194323
Position 2479: 0.00011729146688904866
Position 4827: 0.0001094653787384877
Position 1959: 0.00010913725373611171
Position 460: 9.595144742859124e-05
Position 2001: 9.495986636377592e-05
Position 1636: 8.506637707102148e-05
Position 2570: 7.679467627070007e-05
Position 5474: 7.592822195910392e-05
Position 1617: 7.485370641710746e-05
Position 4307: 7.391608898943847e-05
Position 302: 6.623849678364845e-05
Position 2467: 6.588797591215334e-05
Position 1974: 6.577848216079097e-05
Position 1648: 5.787608393883619e-05
Position 23: 5.768360269286759e-05
Position 3646: 5.575332569228386e-05
Position 104: 5.354917928282819e-05
Position 3167: 5.1792248425427766e-05
Position 178: 4.9786710347317704e-05
Position 842: 4.950074067240559e-05
Position 368: 4.8868107502515896e-05
Position 5544: 4.525566542633566e-05
Position 5532: 4.1867798840565316e-05
Position 3771: 4.1663236100463586e-05
Position 5875: 3.9868416030613055e-05
Position 4472: 3.960493607882845e-05
Position 2823: 3.3372572052771884e-05
Position 4124: 3.269644706252429e-05
Position 4422: 3.239961940082006e-05
Position 1867: 3.109752408970036e-05
Position 2218: 3.057299281661905e-05
Position 2507: 2.9070894684697772e-05
Position 3459: 2.6757030550983023e-05
Position 5997: 2.480679483330116e-05
Position 3868: 2.3385505764196285e-05
Position 5930: 2.2807641419119075e-05
Position 5906: 2.1215600763772943e-05
Position 3819: 2.071646438892564e-05
Position 12: 2.0128120952024188e-05
Position 1676: 1.8059415262771927e-05
Position 337: 1.5941250463416922e-05
Position 5376: 1.5195101585108504e-05
Position 189: 1.3638482877780019e-05
Position 4447: 1.1849648674304298e-05
Position 980: 9.906317472251006e-06
Position 191: 9.761531795822422e-06
Position 205: 8.20363775230994e-06
