Gene = RpL5
index = 1445
Annotated 5SS: [ 264  348  770 1268]
Annotated 3SS: [ 318  505  829 1820]
SMsplice 5SS: [ 264  770 1268]
SMsplice 3SS: [ 505  829 1820]
top_k =  1000
Partition function (log Z): 0.46624635709760565

Sorted 5' Splice Sites (High to Low Probability):
Position 770: 0.9989243876129229
Position 1268: 0.9252935428543776
Position 264: 0.8969199200162803
Position 2373: 0.23387967734097304
Position 2290: 0.15931112556586272
Position 2943: 0.1498396543623432
Position 348: 0.1316850287753713
Position 1582: 0.08423297201853107
Position 2689: 0.056621083095114697
Position 2091: 0.04349957626064539
Position 185: 0.03905761679627904
Position 180: 0.03341770802970476
Position 942: 0.03249375478573692
Position 2377: 0.028916006234078903
Position 2020: 0.02481154207995408
Position 4093: 0.01954279950142892
Position 458: 0.016347338284862
Position 1916: 0.01595013741207186
Position 1708: 0.014893546441778996
Position 547: 0.01007335050401673
Position 450: 0.007715076012951192
Position 421: 0.007669494646213198
Position 2228: 0.00708754596932932
Position 1416: 0.006062403864394889
Position 2094: 0.0053672254920373716
Position 2049: 0.005222768842685673
Position 1473: 0.005061300834032843
Position 4148: 0.00434142497323661
Position 290: 0.003279061257610387
Position 3526: 0.003276646250340402
Position 3937: 0.002560876056767319
Position 448: 0.0021801629991844325
Position 1246: 0.002050918209438523
Position 1035: 0.001763903216332201
Position 124: 0.0017331135196929806
Position 518: 0.001623401444316485
Position 1636: 0.0014991302109411972
Position 270: 0.0011661642215063928
Position 631: 0.0011373135551329796
Position 4295: 0.0008427199378308309
Position 2047: 0.0007470026210204877
Position 2208: 0.0007180647685075111
Position 935: 0.0007073896708251776
Position 1634: 0.000706490407992814
Position 1744: 0.0006662932514581934
Position 432: 0.0006617103980516295
Position 467: 0.0006464919800949928
Position 559: 0.0004154245534324034
Position 352: 0.00041396574015151676
Position 3225: 0.0003837107997553167
Position 1071: 0.0003821887120886042
Position 1410: 0.0002884211021735368
Position 1068: 0.00027947771242899425
Position 429: 0.0002742813739013515
Position 554: 0.00026867562732712564
Position 2018: 0.00024918093938717574
Position 659: 0.0002425631974858692
Position 1272: 0.0002386546026610345
Position 1997: 0.000225482528547829
Position 570: 0.0001977583280636308
Position 1625: 0.0001512227171956279
Position 1228: 0.00014612800721390475
Position 956: 0.00014136247263266092
Position 1039: 0.00011796457308550609
Position 1029: 0.00011663287337328369
Position 2319: 0.00011552670318422738
Position 1382: 0.00011265589959309301
Position 11: 9.854432335380639e-05
Position 898: 9.658314993229137e-05
Position 1574: 9.649206142041252e-05
Position 1685: 8.557406719686398e-05
Position 195: 8.382095714903312e-05
Position 2407: 6.728560613424573e-05
Position 127: 6.38397932770709e-05
Position 2066: 6.215420302368437e-05
Position 2037: 6.0010526411636656e-05
Position 1375: 5.986046665337406e-05
Position 113: 4.842143663048218e-05
Position 1061: 4.488918863835889e-05
Position 1017: 4.094414709635525e-05
Position 321: 4.0141301688592355e-05
Position 2307: 2.792453201462554e-05
Position 115: 2.6472806307347953e-05
Position 725: 2.6081873002048713e-05
Position 3933: 2.512037762796179e-05
Position 1091: 2.4870608127136593e-05
Position 268: 2.3579258738281227e-05
Position 1672: 2.2393582340399576e-05
Position 132: 2.1920899365145525e-05
Position 646: 2.159019046156844e-05
Position 480: 1.6068737651191763e-05
Position 23: 1.451239956458712e-05
Position 1004: 1.4277540740839921e-05
Position 507: 1.3861964494234979e-05
Position 2142: 1.3810653442557438e-05
Position 1892: 1.3249567475097694e-05
Position 1282: 1.2033854050955618e-05
Position 535: 1.1348435217296005e-05
Position 949: 1.0002435426524564e-05
Position 714: 9.689349578443641e-06
Position 1878: 8.267345821196754e-06
Position 663: 6.744020747224574e-06
Position 329: 5.1742905937805695e-06
Position 965: 5.101493994999721e-06
Position 686: 4.875803177423847e-06
Position 2280: 4.788891481555796e-06
Position 1620: 3.4904608320241647e-06
Position 1142: 3.3730502984854277e-06
Position 830: 3.3559310584475194e-06
Position 1037: 2.893717423688853e-06
Position 1586: 2.7225146211839355e-06
Position 722: 2.5903071169217497e-06
Position 727: 1.9690742876551697e-06
Position 1257: 1.8360668755862217e-06
Position 4: 1.76219830525185e-06
Position 489: 1.7518140039486233e-06
Position 146: 1.6605499838458826e-06
Position 990: 1.494105332076979e-06
Position 651: 9.742417736796422e-07
Position 203: 9.197331658940189e-07
Position 1794: 7.959017172784437e-07
Position 1477: 7.602207522079004e-07
Position 1339: 7.389709894830815e-07
Position 774: 4.650209358976797e-07
Position 795: 4.0173778527965937e-07
Position 521: 4.002021159806998e-07
Position 1348: 2.9856280699474836e-07
Position 875: 2.03803100014257e-07
Position 1172: 1.2984382843272488e-07
Position 1188: 6.014576404682314e-09
Position 512: 5.1664555660592614e-11
Position 1294: 2.4025714754901933e-11
Position 787: 1.4722579170365897e-12
Position 885: 9.83922271536044e-13
Position 882: 4.564068137816187e-13
Position 667: 2.750245271146469e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 829: 0.9721053022836444
Position 1820: 0.8108473999278419
Position 505: 0.6249470427856625
Position 318: 0.4314214265507046
Position 3891: 0.11967215286977337
Position 2145: 0.0855608249958057
Position 1472: 0.07627440324454823
Position 4028: 0.07507645709695342
Position 3307: 0.07370478747563167
Position 2512: 0.06870505236747529
