Gene = mRpS35
index = 1781
Annotated 5SS: [232]
Annotated 3SS: [294]
SMsplice 5SS: [232]
SMsplice 3SS: [294]
top_k =  1000
Partition function (log Z): -8.803423864176535

Sorted 5' Splice Sites (High to Low Probability):
Position 232: 0.9925152317734484
Position 42: 0.00790297295238103
Position 21: 0.0072302961721270355
Position 792: 0.0013377109460561728
Position 84: 0.0011007273735790391
Position 36: 0.0010414585318513688
Position 351: 0.00036537602269917624
Position 178: 0.0002909827111987223
Position 396: 0.00026323120772821576
Position 73: 0.00020409818671718433
Position 433: 0.00013495025426534438
Position 244: 7.509516697593464e-05
Position 509: 2.830023096298963e-05
Position 619: 2.464307854653642e-05
Position 688: 2.4587308966362386e-05
Position 663: 2.1642761973049605e-05
Position 25: 1.8788530646088323e-05
Position 755: 1.0232370002733265e-05
Position 976: 5.6710434559568255e-06
Position 990: 5.0106258749713736e-06
Position 638: 3.881149324487124e-06
Position 451: 2.9414980875590566e-06
Position 184: 2.6535143177765905e-06
Position 926: 2.288961862204865e-06
Position 960: 1.8799644255792757e-06
Position 779: 1.7880820454058758e-06
Position 881: 1.5441873074503388e-06
Position 261: 1.4547080436194598e-06
Position 453: 1.444792605672549e-06
Position 723: 1.1133048978311332e-06
Position 1041: 9.448776505420915e-07
Position 571: 8.879898098682165e-07
Position 503: 7.540723140677885e-07
Position 1131: 5.071997256553829e-07
Position 186: 3.5010321062795274e-07
Position 1103: 3.4851951259355223e-07
Position 1055: 2.4661174947612585e-07
Position 137: 2.434318575815662e-07
Position 1030: 2.2879709707730675e-07
Position 121: 1.227323446719559e-07
Position 116: 1.1598312865211119e-09
Position 321: 9.944059713670017e-10
Position 596: 9.400519604356503e-10
Position 355: 5.890585491751768e-10
Position 437: 2.367414760436394e-10
Position 417: 4.387844176831162e-11
Position 303: 3.5310946358009006e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 294: 0.9050437669673492
Position 310: 0.05256281330574047
Position 303: 0.02801862490558232
Position 121: 0.013408120493066993
Position 854: 0.002108752892451816
Position 329: 0.0016067702282548397
Position 164: 0.0014478053430312195
Position 451: 0.0014452112919758858
Position 740: 0.0011724184302996932
Position 332: 0.0010040335183111712
Position 83: 0.0008109383251028384
Position 755: 0.0005533788758319158
Position 772: 0.0003796565975830476
Position 200: 0.00036311159990308267
Position 73: 0.0003269274466546855
Position 703: 0.00028771216516646706
Position 575: 0.0002522159294813888
Position 92: 0.00022715017244928035
Position 350: 0.000226161227131716
Position 473: 0.0001876765536729642
Position 326: 0.00012123856624338811
Position 617: 0.0001024531643617243
Position 983: 0.00010208749803338622
Position 495: 9.097401287682233e-05
Position 1051: 8.894314629050044e-05
Position 522: 7.92591582598289e-05
Position 860: 6.307825745756485e-05
Position 686: 5.3166238816490704e-05
Position 662: 5.103906147870262e-05
Position 143: 4.890948675924605e-05
Position 596: 4.670963094840949e-05
Position 812: 4.313354726381003e-05
Position 857: 4.0828433517552324e-05
Position 426: 3.8153752379676965e-05
Position 675: 3.789963300623082e-05
Position 338: 2.5874142447413453e-05
Position 989: 2.106655018265717e-05
Position 923: 1.8538238596366874e-05
Position 524: 1.2017226443345004e-05
Position 1157: 1.1473168775738453e-05
Position 206: 1.1137726861139118e-05
Position 718: 1.0667956093949701e-05
Position 1124: 9.292842714952376e-06
Position 630: 8.427850963549427e-06
Position 404: 6.3068777480419695e-06
Position 341: 6.294578312935922e-06
Position 688: 5.35558504753794e-06
Position 1187: 5.1999563469376875e-06
Position 1055: 3.463843198491074e-06
Position 959: 3.085090545649194e-06
Position 593: 2.675474254597927e-06
Position 498: 2.5873166563497594e-06
Position 1092: 2.4668611113228497e-06
Position 1025: 2.371847333581342e-06
Position 347: 2.1893400137536054e-06
Position 632: 2.1863663110806547e-06
Position 244: 1.469103614757487e-06
Position 1028: 1.4080580282020065e-06
Position 585: 1.3407919165850129e-06
Position 779: 1.337467249161045e-06
Position 203: 1.23080988898877e-06
Position 974: 1.103925135975207e-06
Position 1169: 8.067625955676482e-07
Position 533: 6.971636236876463e-07
Position 1041: 6.352193410084967e-07
Position 644: 6.298410562684613e-07
Position 1194: 4.54590612182084e-07
Position 638: 4.5417394096615214e-07
Position 1127: 3.93358073981476e-07
Position 175: 2.8760767766083595e-07
Position 492: 2.675175426036814e-07
Position 509: 2.437426250233966e-07
Position 1191: 7.682257896986256e-08
Position 231: 3.409554246292848e-11
Position 213: 2.5256768179412264e-11
Position 221: 1.0174394241788003e-13
