Gene = TSG101
index = 1541
Annotated 5SS: [ 383  583  739 1085 1437 1845]
Annotated 3SS: [ 497  672  808 1215 1497 1912]
SMsplice 5SS: [ 383  583  739  940 1085 1437 1845]
SMsplice 3SS: [ 497  672  808 1002 1215 1497 1912]
top_k =  1000
Partition function (log Z): 22.74085890586518

Sorted 5' Splice Sites (High to Low Probability):
Position 1845: 0.9986594419085206
Position 1085: 0.9924083593987536
Position 383: 0.9872430026707509
Position 583: 0.9776533345848764
Position 1437: 0.9520727616154703
Position 739: 0.8170080084760785
Position 940: 0.8126444302244167
Position 918: 0.05944556411482212
Position 1411: 0.046137871131375664
Position 219: 0.013104437727363943
Position 910: 0.012182547018638117
Position 632: 0.010739707026114828
Position 840: 0.00608889519470038
Position 72: 0.004441043060809774
Position 37: 0.003601344162119631
Position 578: 0.003145359091303262
Position 788: 0.002700446023544495
Position 1415: 0.0015069971460106798
Position 833: 0.0011799941922206111
Position 1089: 0.0011769176261480151
Position 2145: 0.0008654213750124866
Position 99: 0.0008649124665144073
Position 370: 0.0006918280891391128
Position 1603: 0.0006082397075744518
Position 1091: 0.0004896317879890612
Position 1096: 0.0004365697043577844
Position 60: 0.0004162185234270487
Position 1591: 0.0002363074549974696
Position 1104: 0.00019702485577496594
Position 155: 0.00019123315000135532
Position 2199: 0.0001869635355598823
Position 1003: 0.00018147621974794195
Position 232: 0.00015267088573155588
Position 347: 0.00014793952831053901
Position 3: 0.00011490065568999483
Position 2125: 9.838916073447637e-05
Position 729: 8.406554153706713e-05
Position 1038: 8.291471829209169e-05
Position 1441: 7.921110909316056e-05
Position 2158: 7.695751421303338e-05
Position 2069: 7.242642736272831e-05
Position 1153: 7.083770483990268e-05
Position 1862: 6.019638020633152e-05
Position 400: 5.298441160654775e-05
Position 2019: 5.17286017560922e-05
Position 922: 4.64296128868512e-05
Position 275: 4.6342655367123605e-05
Position 207: 4.121437721856766e-05
Position 62: 4.0468068915831076e-05
Position 1667: 4.0144658611694256e-05
Position 1987: 3.976152492396566e-05
Position 2148: 3.6101701096023256e-05
Position 1611: 3.51148410277257e-05
Position 1816: 3.290745945114068e-05
Position 79: 2.6044019747103926e-05
Position 503: 2.435207365614395e-05
Position 1856: 2.3902332360925652e-05
Position 1849: 2.1488768737597543e-05
Position 6: 1.9813923820871013e-05
Position 1653: 1.776661907447595e-05
Position 1194: 1.770505840037899e-05
Position 324: 1.5158986869448397e-05
Position 873: 1.4497769774508964e-05
Position 136: 1.4198202503391543e-05
Position 65: 1.4076061411691943e-05
Position 180: 1.200222440713907e-05
Position 638: 7.971853622024148e-06
Position 875: 6.858382733035987e-06
Position 726: 5.447008812388433e-06
Position 1733: 5.1431520189227555e-06
Position 1291: 4.513648253119164e-06
Position 1036: 4.3307013175005595e-06
Position 124: 4.1071496974166566e-06
Position 2119: 4.017937523497171e-06
Position 2086: 3.717823149066452e-06
Position 1307: 3.693935818709207e-06
Position 880: 3.0029388345162134e-06
Position 636: 2.8860620813243126e-06
Position 183: 2.6924138275893165e-06
Position 1288: 2.182596592013081e-06
Position 701: 2.180037209807221e-06
Position 1975: 1.985338520826423e-06
Position 235: 1.493834997831738e-06
Position 392: 1.1473774234267563e-06
Position 537: 7.349471090359038e-07
Position 2175: 6.093029345354969e-07
Position 1334: 4.828728738478886e-07
Position 1012: 4.1294907978178975e-07
Position 143: 3.6794494448837033e-07
Position 688: 3.073554902079571e-07
Position 1326: 2.0141571495340187e-07
Position 1989: 1.326329077125226e-07
Position 674: 9.106535861396516e-08
Position 150: 8.6213413053543e-08
Position 497: 6.358708907265251e-08
Position 1514: 3.6720487885360454e-08
Position 1354: 2.9145090783268568e-08
Position 1913: 1.5182820549775357e-08
Position 528: 1.4469240759460197e-08
Position 548: 1.1754532629726237e-08
Position 531: 3.3359330302219856e-09
Position 1897: 3.2461545236302114e-09
Position 1243: 2.8117086344452797e-09
Position 540: 9.661039328056462e-10
Position 507: 6.775475137097617e-10
Position 672: 1.5664879156042113e-11
Position 1234: 1.7393492062775878e-12
Position 1256: 1.4912598038851182e-12
Position 1476: 4.42779247367036e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 1912: 0.9987020435280134
Position 1497: 0.9936924838031541
Position 497: 0.9887837463722084
Position 672: 0.9451196781874366
Position 1002: 0.8805251592256285
Position 808: 0.7631915757481519
Position 1215: 0.5751516577626343
Position 1275: 0.41149754998645777
Position 903: 0.06060552626065334
Position 861: 0.029401834200888623
Position 969: 0.015085868201075046
Position 1229: 0.008062129081515667
Position 275: 0.0053257404767719
Position 713: 0.005048013049176156
Position 299: 0.00504417790373796
Position 124: 0.0049948150448016196
Position 1514: 0.004196897564962577
Position 688: 0.0026481061336034186
Position 2264: 0.0015136754201214076
Position 158: 0.0012080461799298798
Position 1483: 0.00117563724832037
Position 1194: 0.0010686677598544482
Position 177: 0.0008802556056642855
Position 301: 0.0008215277991834545
Position 503: 0.0007816100382276316
Position 1562: 0.0007687772018651653
Position 105: 0.0006225297539257924
Position 524: 0.0004928031967874372
Position 315: 0.0004465298731502044
Position 1650: 0.00040868049197168466
Position 1690: 0.00030501695762867327
Position 556: 0.0002836227929773404
Position 909: 0.00027950829866841496
Position 636: 0.000264192776709037
Position 196: 0.0002400925513825016
Position 155: 0.00018699885070857193
Position 760: 0.00018530141428833874
Position 771: 0.00017720070919788154
Position 1249: 0.00016769417173108088
Position 939: 0.00014068996499483534
Position 1647: 0.00013178255204655877
Position 695: 0.0001084735303090306
Position 200: 9.77342129276822e-05
Position 1725: 9.660479778501681e-05
Position 58: 6.557000928301634e-05
Position 1743: 4.358775114707013e-05
Position 1128: 4.038390223187069e-05
Position 333: 3.37634362195365e-05
Position 1938: 2.4885424358835398e-05
Position 1359: 1.9004071788574152e-05
Position 739: 1.5611567250881477e-05
Position 1047: 1.536686693248263e-05
Position 2119: 1.319885580978848e-05
Position 521: 1.140929224332802e-05
Position 2206: 1.0294574537474057e-05
Position 540: 8.241364951417505e-06
Position 205: 7.4360587689068845e-06
Position 1752: 7.315626316705191e-06
Position 575: 6.62056011269343e-06
Position 1578: 5.897731355160597e-06
Position 1024: 5.026232063827058e-06
Position 1617: 4.44154539344786e-06
Position 2199: 4.130273594640504e-06
Position 382: 3.778421086487006e-06
Position 79: 3.7739448369963267e-06
Position 1777: 3.013924120584857e-06
Position 1749: 2.6354659922842544e-06
Position 2015: 2.2723811654491217e-06
Position 2066: 2.178722822030526e-06
Position 1758: 1.9364584423789793e-06
Position 1066: 1.2352467601059435e-06
Position 1539: 7.193214617170387e-07
Position 2148: 7.023221413588054e-07
Position 370: 6.57601431714532e-07
Position 1120: 6.399004099959022e-07
Position 1053: 5.999492249809401e-07
Position 1653: 4.7157218093091404e-07
Position 1755: 4.431246976913716e-07
Position 1294: 4.232613541170698e-07
Position 1733: 3.7872032169844377e-07
Position 777: 3.4200178922492356e-07
Position 1549: 3.095031014980055e-07
Position 1785: 3.0079533496894244e-07
Position 1674: 2.6298496597320046e-07
Position 2069: 2.2012565199897734e-07
Position 2027: 2.1562709648607248e-07
Position 2074: 1.8594997446712849e-07
Position 1425: 1.848737583510397e-07
Position 2091: 1.4478422540273902e-07
Position 2003: 1.424629805388648e-07
Position 1667: 1.3351963051976287e-07
Position 352: 1.0478679749580318e-07
Position 1596: 1.0412565511287836e-07
Position 1875: 6.930527353261558e-08
Position 1623: 6.48122153019542e-08
Position 577: 6.426811542510687e-08
Position 2081: 5.072413231882083e-08
Position 1284: 5.033230662992221e-08
Position 1812: 4.846182983194273e-08
Position 1986: 4.8217918572300215e-08
Position 1886: 4.3395041078252195e-08
Position 387: 3.664842878137015e-08
Position 1611: 3.355367422207342e-08
Position 2102: 3.254494855567937e-08
Position 1828: 2.637821073370595e-08
Position 2099: 1.9460261175345502e-08
Position 1794: 1.6509711535325442e-08
Position 620: 7.504074148356085e-09
Position 1536: 4.8614805163205785e-09
Position 2163: 3.897813398012245e-09
Position 400: 3.6795373791178923e-09
Position 1973: 2.642777649505292e-09
Position 593: 1.6311336771397147e-09
Position 603: 7.651697431372765e-10
Position 587: 3.284989647009525e-10
Position 355: 2.4519462059404214e-11
