Gene = cass
index = 1643
Annotated 5SS: [ 240  490 1196 1472 1730 1979]
Annotated 3SS: [ 327  661 1270 1526 1791 2045]
SMsplice 5SS: [ 277  490 1196 1472 1730 1979 2481]
SMsplice 3SS: [ 327  661 1270 1526 1791 2045 2533]
top_k =  1000
Partition function (log Z): 27.15689643005841

Sorted 5' Splice Sites (High to Low Probability):
Position 1196: 0.9991556255073047
Position 1472: 0.997023671422274
Position 1730: 0.9959518086383534
Position 1979: 0.9925695204248774
Position 490: 0.9835604325330667
Position 2481: 0.9463327118003692
Position 277: 0.7387919752456964
Position 240: 0.25239793169615327
Position 2301: 0.07683426460340453
Position 728: 0.013713690924245436
Position 2315: 0.011243626338341082
Position 2294: 0.010405309249951523
Position 52: 0.007920499620284478
Position 785: 0.007098228381652059
Position 494: 0.006699843753066709
Position 2354: 0.003672692764177954
Position 260: 0.0034966542991648883
Position 1734: 0.00316116171431046
Position 560: 0.0030913375108820368
Position 407: 0.0029780349990508603
Position 932: 0.0018630056552791901
Position 564: 0.0018597456285557679
Position 1463: 0.0014835538695834778
Position 114: 0.0012707624118716329
Position 2478: 0.0011556740981366182
Position 585: 0.0009864664640616145
Position 924: 0.0008854043914935314
Position 547: 0.0007240077063375932
Position 149: 0.0005023466070545286
Position 732: 0.0004492296237917437
Position 1485: 0.00035618680336391276
Position 1613: 0.0003395898932074682
Position 1391: 0.00031169036940151756
Position 109: 0.0003088137238561424
Position 2863: 0.00029754598070365096
Position 2641: 0.0002673441080309057
Position 43: 0.0002616238281530391
Position 895: 0.0002559947507742208
Position 212: 0.00024917035090505165
Position 2884: 0.00022239874515327394
Position 1952: 0.00021058812556506423
Position 1991: 0.00017024763467072187
Position 2713: 0.00016914846657542135
Position 1478: 0.0001496101185646375
Position 2263: 0.0001298733078292661
Position 79: 0.00010004155226497629
Position 598: 9.400172067820285e-05
Position 2790: 9.184494608477221e-05
Position 508: 7.670162652101763e-05
Position 2196: 6.819276644471665e-05
Position 1145: 6.469166674280697e-05
Position 191: 6.023456766802189e-05
Position 2485: 5.4588214563401436e-05
Position 1967: 4.626116062537671e-05
Position 751: 4.231582462274842e-05
Position 498: 4.228830716695357e-05
Position 1304: 4.205087221993413e-05
Position 2159: 4.078335501672175e-05
Position 468: 3.7412745241675296e-05
Position 1200: 3.477158573671509e-05
Position 107: 3.4233315220353186e-05
Position 18: 3.405473546506192e-05
Position 29: 3.0081375616553674e-05
Position 2823: 2.3313571928745135e-05
Position 844: 2.1203152914816968e-05
Position 1165: 1.6710813569442122e-05
Position 2617: 1.580503077371093e-05
Position 2365: 1.4548571764365565e-05
Position 2899: 1.1215649262107514e-05
Position 1454: 1.114753469064057e-05
Position 1476: 1.0814994224166639e-05
Position 1148: 9.458842673855755e-06
Position 459: 9.090212882881329e-06
Position 1651: 7.944582932363686e-06
Position 2251: 7.490549231097546e-06
Position 1512: 6.780100514778443e-06
Position 2036: 6.503105469721405e-06
Position 1657: 4.629823796342132e-06
Position 1355: 4.441295993262544e-06
Position 2753: 3.3886640243867703e-06
Position 2433: 3.2371565711153432e-06
Position 399: 2.7799704616346703e-06
Position 2735: 2.560472151935058e-06
Position 1583: 2.4607023680315356e-06
Position 697: 2.2920748442069685e-06
Position 291: 2.235217815386112e-06
Position 562: 2.1239305644293144e-06
Position 1604: 1.918304390542776e-06
Position 5: 1.628537160234789e-06
Position 2236: 1.5532253717696131e-06
Position 962: 1.3911941809936996e-06
Position 2369: 8.81223967661376e-07
Position 153: 8.370083828039122e-07
Position 2647: 8.149915508265316e-07
Position 1318: 6.25794571067212e-07
Position 1662: 4.994975860063167e-07
Position 1589: 4.340869802804364e-07
Position 2914: 3.910430227084909e-07
Position 372: 2.814171813208443e-07
Position 1295: 1.8917238843090723e-07
Position 1006: 1.7578586395380536e-07
Position 1552: 1.0697073589683331e-07
Position 2629: 9.135391904388575e-08
Position 1015: 5.962875193124829e-08
Position 1133: 3.79594252565702e-08
Position 1076: 3.450849997405607e-08
Position 331: 2.7994763077917887e-08
Position 2062: 2.5947176554975696e-08
Position 361: 1.623649791739413e-08
Position 658: 1.2951326172070658e-08
Position 992: 8.055634903659216e-09
Position 310: 6.766661554711666e-10
Position 1756: 3.441254331684622e-10
Position 2040: 1.3759247284086127e-10
Position 2492: 3.5442054162176854e-12
Position 1788: 1.3593602448939643e-14
Position 1813: 2.135141311051764e-15
Position 1791: 4.814331001585283e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 1791: 0.9970100622661965
Position 327: 0.9968928954225975
Position 661: 0.9941905715770791
Position 1270: 0.9934837131254349
Position 2045: 0.9718552604462884
Position 1526: 0.9515869996896602
Position 2533: 0.9315610270776571
Position 2365: 0.07440421992625229
Position 1547: 0.041139369978501594
Position 2372: 0.018614351773580427
Position 2051: 0.016317428703024967
Position 2641: 0.010130685427464986
Position 850: 0.00893085027407982
Position 2944: 0.008285043032915149
Position 773: 0.007801822102915815
Position 149: 0.007342255556342873
Position 988: 0.006838834247210288
Position 1589: 0.006348319907870068
Position 609: 0.002529627461234334
Position 1801: 0.0025016255772415284
Position 2419: 0.002361637905717356
Position 1330: 0.002309258607094065
Position 2899: 0.0021904684561654332
Position 2195: 0.0018308381546820048
Position 2091: 0.0018020672513239398
Position 1380: 0.0016835377294703534
Position 2697: 0.0016033339660552761
Position 784: 0.001493637105133128
Position 1355: 0.0014744430717719618
Position 2402: 0.0012063049736114747
Position 554: 0.0010891720730739345
Position 673: 0.0010328705165536724
Position 124: 0.0006639872912783221
Position 2701: 0.0005769119694627225
Position 2823: 0.00034972558839761313
Position 1390: 0.0003099808652636938
Position 2004: 0.00020109809511480623
Position 2790: 0.0001993713650789848
Position 170: 0.00014549650870207718
Position 2447: 0.0001377549561615947
Position 2108: 0.00013183867930642535
Position 781: 0.00012441021481051352
Position 1454: 0.00012429502538178035
Position 932: 0.00012030550928182443
Position 114: 6.870864715408975e-05
Position 2156: 6.86473523566496e-05
Position 2873: 6.775613195246792e-05
Position 943: 6.3309050210176e-05
Position 167: 6.258738087733266e-05
Position 703: 6.257523611625182e-05
Position 346: 5.784343017839721e-05
Position 713: 5.621466642089816e-05
Position 910: 5.4787530200293746e-05
Position 1651: 5.437578361605434e-05
Position 2772: 5.217388226707609e-05
Position 1823: 5.0779448584197724e-05
Position 615: 5.0753465706044386e-05
Position 2838: 4.0755054750908694e-05
Position 1418: 4.02597757160829e-05
Position 1810: 3.865056365634571e-05
Position 2159: 3.393395690949399e-05
Position 2204: 3.201965708022006e-05
Position 1657: 3.059851725491866e-05
Position 2853: 1.8422577407753633e-05
Position 183: 1.6629258186857727e-05
Position 2114: 1.6514762650037918e-05
Position 1081: 1.6322185766918105e-05
Position 1006: 1.548381141498072e-05
Position 879: 1.3697712139156477e-05
Position 357: 1.317449363618175e-05
Position 826: 1.1697227815593611e-05
Position 366: 1.1249297880393915e-05
Position 459: 1.0022459456760401e-05
Position 748: 9.235184198667245e-06
Position 895: 8.451860910410212e-06
Position 1096: 8.239112900878825e-06
Position 2463: 7.654124954659384e-06
Position 399: 7.489034025272594e-06
Position 2957: 6.648466104822209e-06
Position 378: 6.3984419481395645e-06
Position 1699: 5.854489735982945e-06
Position 1115: 5.8074016603735485e-06
Position 1604: 5.801422332849813e-06
Position 348: 5.7131451224717435e-06
Position 1828: 5.413228977911848e-06
Position 206: 4.770390591756802e-06
Position 1364: 4.281609935829395e-06
Position 1072: 2.9266656480189534e-06
Position 2129: 2.7473506034667327e-06
Position 1050: 2.7460069759932067e-06
Position 1674: 2.290303019105846e-06
Position 979: 2.2624144499266294e-06
Position 2478: 2.2012063073937313e-06
Position 683: 1.9519554933685334e-06
Position 2120: 1.7050929042744574e-06
