Gene = nompC
index = 1820
Annotated 5SS: [ 1030  2339  5982  7464  9086 10196 10722 11079 12565 13163 13438 14206
 14679 16613 17585 18218]
Annotated 3SS: [ 2236  5879  7346  8992  9981 10425 10775 11136 12625 13230 13511 14591
 16382 17455 18108 18573]
SMsplice 5SS: [ 1030  2339  5817  5982  9086 10196 10722 11079 12565 13163 13438 14206
 14679 18792]
SMsplice 3SS: [ 2236  5254  5879  8992  9981 10425 10775 11136 12625 13230 13511 14591
 18573 18910]
top_k =  1000
Partition function (log Z): 43.53523400764601

Sorted 5' Splice Sites (High to Low Probability):
Position 11079: 0.9992500715187388
Position 10196: 0.9969773803420493
Position 9086: 0.9968045926448811
Position 13163: 0.9962460835399685
Position 12565: 0.9828366724767132
Position 2339: 0.9793239507369885
Position 14206: 0.9700237484483136
Position 10722: 0.8703438263373927
Position 18792: 0.8674934906649384
Position 5982: 0.8575225766292552
Position 14679: 0.7968497017034766
Position 13438: 0.7325087959659913
Position 1030: 0.6778620455400678
Position 5817: 0.5834146195736302
Position 5690: 0.44210711105027534
Position 7464: 0.4126250874097957
Position 18218: 0.379773418604496
Position 8931: 0.3473754203947511
Position 16613: 0.34357412654084124
Position 13761: 0.33846765789195216
Position 19284: 0.3171582437166224
Position 13417: 0.24997137902848546
Position 16010: 0.24495081545786496
Position 17585: 0.244909100821531
Position 17201: 0.22350759902628733
Position 15521: 0.17581399317855362
Position 1169: 0.1704745708789015
Position 7865: 0.15974352421805665
Position 2146: 0.14300940906060794
Position 6319: 0.13764625227650065
Position 10726: 0.12523226023701534
Position 11257: 0.11619528036285691
Position 18484: 0.10970671200297663
Position 5647: 0.09105707996514648
Position 969: 0.08516299779722152
Position 9783: 0.0716046124927019
Position 9369: 0.070920910988664
Position 9405: 0.054098044184313805
Position 5404: 0.048268738776764755
Position 7784: 0.04606064618746115
Position 19091: 0.0362476538735998
Position 7285: 0.036007839274943026
Position 13635: 0.03263126257249856
Position 1893: 0.032555476538390776
Position 18992: 0.031528834242622004
Position 14990: 0.02636781813235098
Position 9490: 0.025659638909248522
Position 17893: 0.025134855804768968
Position 9538: 0.02501436406058482
Position 4475: 0.02404510310412949
Position 2113: 0.021076508999977997
Position 18435: 0.020995682940453737
Position 2170: 0.019975386241769293
Position 6310: 0.019107677504007922
Position 5807: 0.01818720363603634
Position 2140: 0.017750830249546556
Position 1217: 0.016309134974886896
Position 11366: 0.015393540468589139
Position 19027: 0.0151064592408786
Position 4335: 0.014951400440359273
Position 19043: 0.014635279936553612
Position 8798: 0.014580168403001434
Position 8304: 0.014510837845134983
Position 13754: 0.013589437482672932
Position 1618: 0.013466615484220805
Position 11314: 0.012415596617345861
Position 5083: 0.012182613784010364
Position 13875: 0.011702270923208588
Position 9453: 0.011451025110609279
Position 2916: 0.010751671814737544
Position 18227: 0.010425373558347644
Position 5114: 0.009922690845562923
Position 9751: 0.009523994704176482
Position 3345: 0.009405723378786717
Position 2121: 0.009073346635459818
Position 13649: 0.008664782266610873
Position 13658: 0.007983460282828592
Position 5044: 0.007790069576461109
Position 11225: 0.007414088750977715
Position 1757: 0.0071184121336017574
Position 11659: 0.006640265721786309
Position 7032: 0.006480797877083296
Position 13440: 0.006455013261066336
Position 3694: 0.006194633648015564
Position 2517: 0.006126076788273652
Position 11995: 0.006056182240540064
Position 7900: 0.005971129489371484
Position 3966: 0.005903000545556324
Position 6228: 0.005789479597747213
Position 15767: 0.005517315483479232
Position 17597: 0.005409391497158522
Position 9443: 0.005348552021473954
Position 6372: 0.0053199986391426835
Position 13402: 0.004889312768021345
Position 2640: 0.004286758794784174
Position 2187: 0.004246106380615228
Position 19080: 0.004128986745490336
Position 9216: 0.004057928666537811
Position 16893: 0.0040356197816621125
Position 2159: 0.0038986092195689237
Position 16912: 0.00387011093237371
Position 4756: 0.003814814726602318
Position 12667: 0.003687768000777765
Position 67: 0.003664204056494875
Position 6601: 0.003619267726289538
Position 10704: 0.0035963463381826553
Position 5809: 0.0035634264136820146
Position 13442: 0.003532077777769647
Position 7512: 0.0034727487278670486
Position 6019: 0.003392865507184308
Position 5152: 0.003361122799897141
Position 7652: 0.0031712171646772953
Position 5052: 0.0029389535451650084
Position 5387: 0.002917341574481208
Position 18763: 0.002871538205495746
Position 421: 0.0028117815784785122
Position 28: 0.002624664917015225
Position 9472: 0.0026039979559622953
Position 9876: 0.0025880359905320104
Position 6899: 0.0025829507880485744
Position 5725: 0.0024554084487963526
Position 6056: 0.0023989086345022797
Position 12263: 0.0023886559967324964
Position 8317: 0.0023450339502854834
Position 300: 0.002341393677729419
Position 9667: 0.002301274862466045
Position 5558: 0.002261894624362534
Position 703: 0.002127418168826903
Position 1772: 0.0019952076744006596
Position 7510: 0.0019042625958263168
Position 302: 0.0018619553460031957
Position 2321: 0.0018390403399228597
Position 1596: 0.0017075291976517035
Position 11188: 0.0016291170958051893
Position 2521: 0.0015924266997058448
Position 501: 0.0015399411963404905
Position 298: 0.001372907251283938
Position 304: 0.0013726625489285638
Position 8072: 0.0013432495605388169
Position 13420: 0.001331522343802581
Position 1791: 0.0012743925558236988
Position 17072: 0.0012484898316065677
Position 9601: 0.001245529308246347
Position 9090: 0.0012310495279538897
Position 12674: 0.0012160857401313598
Position 1180: 0.0012011611533928974
Position 1604: 0.0012009002406704549
Position 686: 0.0011529960291726744
Position 11280: 0.0010995101394443093
Position 11512: 0.001063391025288824
Position 10882: 0.0010623113529834836
Position 11209: 0.0010239616272379125
Position 8225: 0.0010031363031340244
Position 10571: 0.0009795164548239191
Position 17186: 0.0009738696835300389
Position 7725: 0.000887827505742192
Position 10319: 0.0008657230654049156
Position 5410: 0.0008654037861935639
Position 364: 0.0008461710328781058
Position 13148: 0.000833035427790944
Position 3019: 0.0008312915001433614
Position 982: 0.0008122507497497988
Position 7206: 0.0008077978129587169
Position 13845: 0.0008030950901035097
Position 377: 0.000769555505436394
Position 2879: 0.0007526841048063785
Position 904: 0.000748866957878031
Position 1089: 0.0007327024396329334
Position 393: 0.0007255030780642175
Position 10561: 0.0007097070796930846
Position 13932: 0.0007062147372162658
Position 13934: 0.0006537554619879527
Position 11761: 0.0006307492727129836
Position 3010: 0.000620835621639826
Position 9613: 0.0006170493996272682
Position 10375: 0.0005803318894448193
Position 268: 0.000570822873860214
Position 13625: 0.0005678343582051789
Position 1429: 0.0005626075265784506
Position 4331: 0.0005609856629462289
Position 6050: 0.0005563143281158883
Position 13314: 0.0005385124610158184
Position 3948: 0.0005253366798277602
Position 2133: 0.0005212204833863967
Position 2153: 0.0005143968412981159
Position 13618: 0.0005090244782572541
Position 1833: 0.0005024072201519558
Position 12828: 0.0005012187327258314
Position 12061: 0.0004988951323377993
Position 5700: 0.0004986063357096679
Position 13916: 0.0004982122462119148
Position 9676: 0.0004971845797707222
Position 220: 0.0004457800934181053
Position 1917: 0.0004415761858225481
Position 3890: 0.0004383109523442778
Position 2952: 0.0004360045350416527
Position 2663: 0.0004143053050692437
Position 9447: 0.00040931118972851527
Position 9607: 0.000395420735842436
Position 9845: 0.00037660309942087836
Position 276: 0.0003727058134808694
Position 12657: 0.000372231151236544
Position 7516: 0.00035911475651911694
Position 5520: 0.00035412487283194413
Position 414: 0.0003454024597807367
Position 9744: 0.0003437044628238761
Position 2908: 0.0003375367268209536
Position 6895: 0.00031534888885571843
Position 1861: 0.00030718327332703493
Position 10348: 0.0003011725594598881
Position 12184: 0.00029334441856907357
Position 4946: 0.0002919467566679069
Position 2097: 0.00027509730815568497
Position 12541: 0.0002701198855924092
Position 11083: 0.00026683472624662667
Position 15908: 0.000258555294558753
Position 8068: 0.0002568912372308415
Position 4061: 0.0002533469198933433
Position 9519: 0.00024603884682314705
Position 5694: 0.0002435662453447787
Position 10200: 0.00023973549814679514
Position 15067: 0.00023714350347666484
Position 12268: 0.00023199355478133063
Position 324: 0.00022337502253656503
Position 9589: 0.00020876041829110442
Position 13097: 0.00020175391934630236
Position 4541: 0.00019783728143249956
Position 7829: 0.00019634119754803457
Position 6889: 0.00019569831932429046
Position 9464: 0.00019374679042548094
Position 7805: 0.00019342375183400645
Position 5986: 0.00018662470214210597
Position 10710: 0.00018386397953106106
Position 6382: 0.0001795928366278207
Position 294: 0.00017935924686204087
Position 88: 0.0001636878302727052
Position 1206: 0.00016098081717486374
Position 11066: 0.0001524287740028124
Position 15235: 0.00014636343240382704
Position 1145: 0.0001399237650300563
Position 10204: 0.0001374727380885646
Position 211: 0.00013589724470417704
Position 13655: 0.00013485123891755418
Position 1963: 0.00013464354655382178
Position 6036: 0.00012592018429290815
Position 5476: 0.00012339208200141385
Position 3323: 0.00012279974840115267
Position 91: 0.00012168712951818803
Position 4095: 0.00012076217977814745
Position 308: 0.00011609043097053843
Position 6875: 0.00011554003496433757
Position 12979: 0.00011001621590600779
Position 11379: 0.00010602862708887927
Position 11425: 0.00010578150958168888
Position 14218: 0.00010541039946896907
Position 10326: 0.00010313989039707647
Position 13360: 0.00010171815228291289
Position 5380: 0.00010148366126855226
Position 5750: 9.808914216757794e-05
Position 12081: 9.781540336056459e-05
Position 4943: 9.748265974028007e-05
Position 328: 9.730148849089482e-05
Position 214: 9.504923842778568e-05
Position 14066: 9.452445431506848e-05
Position 15303: 9.312015351331347e-05
Position 545: 9.052281550927584e-05
Position 14531: 9.031747956607825e-05
Position 7514: 8.9256096942579e-05
Position 1039: 8.798280936000077e-05
Position 360: 8.60007551258928e-05
Position 5348: 8.322398796917171e-05
Position 636: 8.310450416964239e-05
Position 14454: 8.202445279016331e-05
Position 4344: 7.885839157835005e-05
Position 10928: 7.870591915125335e-05
Position 2921: 7.650292714505866e-05
Position 3878: 7.439607338559094e-05
Position 9513: 6.914406669223321e-05
Position 5977: 6.426453888648892e-05
Position 1368: 6.345084846591887e-05
Position 12508: 6.282817744346524e-05
Position 13087: 6.254715879404194e-05
Position 3955: 6.022636416870221e-05
