Gene = Aprt
index = 23
Annotated 5SS: [329 697]
Annotated 3SS: [458 770]
SMsplice 5SS: [697]
SMsplice 3SS: [770]
top_k =  1000
Partition function (log Z): -3.4784727735360677

Sorted 5' Splice Sites (High to Low Probability):
Position 697: 0.9509143125921771
Position 329: 0.5121065969853531
Position 416: 0.0799687045424508
Position 180: 0.07408557176163685
Position 692: 0.04303927382661448
Position 885: 0.011162043523423254
Position 349: 0.008685773448094894
Position 166: 0.005731715543487135
Position 427: 0.003650462393176904
Position 123: 0.003117355853277132
Position 155: 0.0024351078026872597
Position 687: 0.0014244057769306013
Position 980: 0.001091245251350667
Position 989: 0.0010387700058862998
Position 963: 0.0009623099235351186
Position 419: 0.0006571455778396647
Position 1001: 0.0004256453108934561
Position 425: 0.00032189397916087376
Position 553: 0.0002821201153199351
Position 701: 0.0002793111338102662
Position 202: 0.0002680218260577081
Position 187: 0.00021447396733314877
Position 138: 0.00015678737314098214
Position 536: 0.00010354292445256817
Position 559: 8.651298430635997e-05
Position 494: 7.83245452408325e-05
Position 273: 7.43108258993943e-05
Position 58: 6.875947722814822e-05
Position 847: 6.784154125165075e-05
Position 51: 4.462643275753636e-05
Position 661: 4.4462314639635806e-05
Position 372: 3.8737118281361246e-05
Position 226: 3.7949809180948726e-05
Position 293: 2.2379943867096068e-05
Position 333: 1.2533898964680121e-05
Position 927: 1.2318343681995269e-05
Position 912: 1.0684029676024723e-05
Position 940: 9.15724487776212e-06
Position 323: 7.853936353837964e-06
Position 664: 7.79758951397238e-06
Position 498: 5.3355233156998525e-06
Position 517: 4.0098957707011375e-06
Position 1112: 2.256524921459573e-06
Position 118: 2.250806720501554e-06
Position 458: 1.0794756662812059e-06
Position 915: 1.0776947550563175e-06
Position 816: 9.7057199411978e-07
Position 670: 7.338724459113863e-07
Position 439: 7.219855443619052e-07
Position 889: 6.758837877171299e-07
Position 60: 4.4309929120648886e-07
Position 339: 1.6019206129450586e-07
Position 900: 9.82251740076507e-08
Position 1165: 5.476842427114559e-08
Position 496: 2.1221817339000202e-08
Position 623: 5.112753973389129e-09
Position 743: 1.4612156118996745e-10
Position 819: 6.907537742724797e-12
Position 894: 7.618735471774021e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 770: 0.9921452578490679
Position 601: 0.3520431721755017
Position 489: 0.18273295253247646
Position 250: 0.0605854315328682
Position 458: 0.05967591812450915
Position 415: 0.020363239714862032
Position 229: 0.008175075478281241
Position 1107: 0.004513962992292952
Position 1135: 0.004510365116799689
Position 1061: 0.003367675136591595
Position 536: 0.0027997378955745673
Position 803: 0.0026894530689923948
Position 226: 0.001926123403550238
Position 1041: 0.0018229197210186115
Position 840: 0.0011752141128854863
Position 846: 0.0008658651891665139
Position 1214: 0.0005084200956472667
Position 311: 0.0004320292287620435
Position 1202: 0.0003266877585869266
Position 1195: 0.0002319145181586516
Position 472: 0.00019668305420949896
Position 884: 0.0001855509873135977
Position 552: 0.00017560843902721937
Position 314: 0.00013043820487837192
Position 740: 0.00011827034484943559
Position 980: 0.00010843306273122712
Position 816: 0.00010520001832503285
Position 356: 0.00010112826783764464
Position 284: 9.491141043655048e-05
Position 642: 9.213849784522959e-05
Position 733: 8.226541272197399e-05
Position 1065: 7.98730048676362e-05
Position 103: 6.573113833847655e-05
Position 639: 4.860824993847045e-05
Position 202: 4.594636347118175e-05
Position 1009: 4.5801490758786654e-05
Position 258: 4.1864925693709306e-05
Position 372: 4.002358091864755e-05
Position 187: 1.6522917438415574e-05
Position 938: 1.54102580920134e-05
Position 278: 1.4562233803109111e-05
Position 949: 1.1393200376127275e-05
Position 138: 9.297786459310979e-06
Position 280: 7.840602984686956e-06
Position 115: 7.703408968076568e-06
Position 609: 5.605399082475133e-06
Position 927: 5.51013291849416e-06
Position 963: 5.010344746465156e-06
Position 546: 4.929342634232177e-06
Position 263: 3.316443529651255e-06
Position 348: 2.614611836899e-06
Position 648: 1.8497394988465152e-06
Position 293: 1.7419822805691933e-06
Position 166: 1.3030705263654395e-06
Position 782: 7.023778378419053e-07
Position 267: 4.5623595334184095e-07
Position 687: 3.814645663296965e-07
Position 170: 3.6365737731241844e-07
Position 333: 2.12784381497994e-07
Position 661: 5.696924317346126e-08
Position 158: 4.2246967797693854e-08
Position 363: 1.392954428077413e-08
Position 238: 3.232708664478199e-09
Position 397: 7.849157600538393e-12
