Gene = RanGAP
index = 1408
Annotated 5SS: [ 297 3327 4068 4640 4894]
Annotated 3SS: [2992 3385 4137 4716 4949]
SMsplice 5SS: [2478 3327 4068 4640 4894]
SMsplice 3SS: [2543 3385 4137 4716 4949]
top_k =  1000
Partition function (log Z): 7.162224714493462

Sorted 5' Splice Sites (High to Low Probability):
Position 4640: 0.9987360736810227
Position 4894: 0.983392216863584
Position 3327: 0.9832592662908265
Position 4068: 0.9616683837733565
Position 2478: 0.5198723446399103
Position 289: 0.42059281448371594
Position 2482: 0.3771957275530053
Position 4380: 0.25567675366896925
Position 297: 0.24162812880225024
Position 2617: 0.2219981083257016
Position 444: 0.14264129808650933
Position 853: 0.11474277543117876
Position 2685: 0.10496005648560353
Position 2694: 0.10029777988159155
Position 2931: 0.0908055406071098
Position 3174: 0.07057940931385699
Position 1150: 0.06755836022705586
Position 440: 0.04834682257303573
Position 2613: 0.02687167873963076
Position 3179: 0.013751046710211526
Position 3749: 0.01189480495412058
Position 2672: 0.011057810585907515
Position 5266: 0.010243108125079496
Position 966: 0.009164653846264638
Position 1144: 0.007846005132198849
Position 4197: 0.007273977649951745
Position 3137: 0.006107050552477072
Position 2823: 0.005911759214356036
Position 293: 0.005882401729909208
Position 4283: 0.005611010647947148
Position 3482: 0.0038858404448187914
Position 5276: 0.003361470738378317
Position 2317: 0.0032470283770679176
Position 1826: 0.0029335216916225593
Position 705: 0.0026676965851911037
Position 4072: 0.0018709790942934568
Position 3752: 0.0016988782277426167
Position 3833: 0.0014620035138178823
Position 4245: 0.0014409772106747168
Position 520: 0.0012948889380744726
Position 728: 0.0012287520810260702
Position 2831: 0.0011422706394248546
Position 4101: 0.00107619871850687
Position 1190: 0.0008568120992222578
Position 5151: 0.0007199055242399606
Position 1891: 0.000682207368221847
Position 247: 0.0006736540413577336
Position 2621: 0.0006614092519725182
Position 3299: 0.000608989251338956
Position 2491: 0.0005699259609085112
Position 114: 0.0005475213267636965
Position 4076: 0.0005390185094484247
Position 42: 0.0005387990833305144
Position 1862: 0.0005293022600767769
Position 4672: 0.000525104360668157
Position 2668: 0.0005210564534554109
Position 1154: 0.0004808611410624256
Position 217: 0.0004562297706088029
Position 3349: 0.00042658771439489033
Position 2839: 0.0004193760835888834
Position 1658: 0.0004169643685972449
Position 270: 0.00040098522501139507
Position 2868: 0.0003864218725818079
Position 416: 0.00036976818095956664
Position 266: 0.0003547072280729955
Position 4105: 0.00033813491560325074
Position 4020: 0.0003275416315145678
Position 685: 0.00029170145827641785
Position 4279: 0.00027052817151254844
Position 5273: 0.00026846032579075195
Position 657: 0.00024514250818966635
Position 4658: 0.00023057050357917793
Position 5054: 0.00022046113173842424
Position 3488: 0.0002153116599124586
Position 2581: 0.00021096422600675767
Position 468: 0.00020747631458513895
Position 1287: 0.00019139136892965764
Position 1000: 0.00018080266583595666
Position 341: 0.00017667949209066925
Position 493: 0.00016212849160997247
Position 4888: 0.00015863013585319018
Position 5219: 0.0001522840481053832
Position 149: 0.0001492103327196208
Position 95: 0.000135431592781547
Position 5103: 0.00013042464455336136
Position 4277: 0.00012974093776751714
Position 3821: 0.00011490788660787576
Position 5115: 0.00010052536518549991
Position 376: 9.446241736077684e-05
Position 721: 8.625991493623383e-05
Position 1224: 8.171111820785915e-05
Position 220: 7.607110145885268e-05
Position 3860: 7.335630587476819e-05
Position 5131: 6.601331266559371e-05
Position 1613: 5.8453285868198976e-05
Position 2497: 5.773063659543468e-05
Position 4232: 5.654286746948129e-05
Position 4644: 5.144126352654007e-05
Position 209: 4.925119658945057e-05
Position 1003: 4.589163319867627e-05
Position 959: 4.4294497820980375e-05
Position 301: 3.279152721143905e-05
Position 146: 3.0561884727559444e-05
Position 5000: 3.0188215273428674e-05
Position 911: 2.5627925178081444e-05
Position 4582: 2.5292490130221248e-05
Position 255: 2.4639136946374473e-05
Position 4881: 2.380807684840225e-05
Position 5101: 2.3657610610317717e-05
Position 3691: 2.0378014176060828e-05
Position 5046: 1.965342237318057e-05
Position 1203: 1.9345479460278953e-05
Position 3946: 1.8404111320115766e-05
Position 164: 1.8395105140785275e-05
Position 3913: 1.4949771943395848e-05
Position 5033: 1.3463969695877411e-05
Position 644: 1.2925053561161026e-05
Position 699: 1.2050177532428328e-05
Position 2847: 1.1951053279790735e-05
Position 141: 1.1893787344520728e-05
Position 4592: 1.1060659974760158e-05
Position 4933: 9.061046006296625e-06
Position 4808: 7.433013771627982e-06
Position 510: 7.359468176467759e-06
Position 1022: 6.600120233461815e-06
Position 1013: 6.247695891587545e-06
Position 878: 4.487583105832326e-06
Position 4803: 4.412469230362397e-06
Position 4663: 3.906051412278158e-06
Position 403: 3.3187972851770097e-06
