Gene = Hem
index = 1208
Annotated 5SS: [1388]
Annotated 3SS: [1452]
SMsplice 5SS: [1388]
SMsplice 3SS: [1452]
top_k =  1000
Partition function (log Z): -5.481164955800494

Sorted 5' Splice Sites (High to Low Probability):
Position 1388: 0.9992806333720302
Position 1545: 0.3158967810375833
Position 3229: 0.09370801340017239
Position 430: 0.06528026132002047
Position 2645: 0.06204408897367895
Position 2067: 0.06077377679623386
Position 2880: 0.03742805274920882
Position 1848: 0.031244846194179304
Position 2529: 0.027643941593819693
Position 2650: 0.02728860885874614
Position 3174: 0.025698023924856147
Position 2200: 0.018545271006267294
Position 511: 0.010838273340255519
Position 30: 0.009464827736917238
Position 1695: 0.00910851932677387
Position 1527: 0.008174987683579847
Position 889: 0.007887140207628617
Position 1531: 0.007051289476846868
Position 1757: 0.006427190484391826
Position 3258: 0.004881695233196399
Position 1066: 0.00413160304252652
Position 806: 0.0037983229963114195
Position 2859: 0.003753877038756454
Position 2655: 0.002618359450215058
Position 385: 0.0025986444675973213
Position 1686: 0.0023422614409224747
Position 1845: 0.002127502195260749
Position 378: 0.0019405100198214536
Position 1162: 0.0018573409191992663
Position 861: 0.0018475407854350917
Position 84: 0.0017629670386169105
Position 2054: 0.0014606225771016574
Position 2812: 0.0014503082302963798
Position 468: 0.0010850323711934055
Position 1224: 0.0010510213043648507
Position 3004: 0.0010381643129701364
Position 2008: 0.0009903352482319597
Position 751: 0.0008903893866327329
Position 2517: 0.0008408234385988559
Position 2633: 0.0007503523927885051
Position 1767: 0.0005299995894589731
Position 879: 0.0004617233600479742
Position 409: 0.0004318417611358577
Position 2064: 0.000406310682770663
Position 1872: 0.0003628362553306202
Position 1937: 0.0003419468782011538
Position 1139: 0.00032628035114136623
Position 1392: 0.0003136245897559342
Position 330: 0.0003131764201472721
Position 3689: 0.00030776519121172266
Position 456: 0.0002764532505761485
Position 357: 0.00025281329340805974
Position 393: 0.00019663986073316508
Position 3030: 0.0001915144731097086
Position 1916: 0.00018499340830574303
Position 1891: 0.00017843132240467232
Position 601: 0.00016621056160446613
Position 1615: 0.0001520441502435483
Position 37: 0.00015170177436659007
Position 2499: 0.00014563136273864163
Position 198: 0.00013585936680783901
Position 3132: 0.00013089350207147213
Position 1056: 0.00012974206592840783
Position 1830: 0.0001248419318165004
Position 2799: 0.00012481503399523161
Position 765: 0.00012425040584916473
Position 2739: 0.0001234040790044063
Position 1090: 0.00011188011172280586
Position 945: 0.00010902273739714995
Position 1017: 0.00010656657592652326
Position 3615: 9.855003531127369e-05
Position 2047: 9.64405395826849e-05
Position 1077: 8.664571648101834e-05
Position 360: 7.72354189234466e-05
Position 188: 6.195647831984631e-05
Position 90: 4.264310709532922e-05
Position 1186: 4.000839914399227e-05
Position 35: 2.629226385117017e-05
Position 1027: 2.5440653192118938e-05
Position 2541: 1.8286219812855198e-05
Position 669: 1.797945665567561e-05
Position 1900: 1.6467701531537018e-05
Position 2222: 1.5120614386809397e-05
Position 2355: 1.5072092623568846e-05
Position 1765: 1.3923966386235978e-05
Position 919: 1.2246422278054742e-05
Position 2303: 1.1539606374897204e-05
Position 2329: 1.0622498183100905e-05
Position 1563: 8.095435266112127e-06
Position 1742: 6.752427497328192e-06
Position 1654: 6.005467526181225e-06
Position 2170: 5.97390977851152e-06
Position 816: 5.940993053494054e-06
Position 148: 3.988315367657556e-06
Position 604: 3.7173271753494705e-06
Position 127: 3.485667266984944e-06
Position 1313: 3.0433589970464455e-06
Position 2264: 2.9170666139229516e-06
Position 628: 2.6853227205468413e-06
Position 810: 2.2452258948353077e-06
Position 1946: 1.6433344385833647e-06
Position 1574: 1.524448439860424e-06
Position 884: 1.3286908161320588e-06
Position 47: 1.2521519551193636e-06
Position 484: 8.262128403132717e-07
Position 49: 7.828387308919843e-07
Position 640: 6.10427431511507e-07
Position 2187: 3.8193566280511094e-07
Position 146: 2.1265184545743105e-07
Position 1625: 1.3027907656691604e-07
Position 1976: 1.443616905383941e-08
Position 615: 7.36091979113861e-09
Position 1319: 6.7536423063934086e-09
Position 462: 5.35208017750447e-09
Position 633: 4.264198333905146e-09
Position 2442: 3.881806862926087e-09
Position 613: 3.507932347989953e-09
Position 1425: 2.1516435620454828e-09
Position 1473: 1.3010240530805916e-09
Position 1069: 9.642232387202695e-10
Position 658: 5.653235539410899e-10
Position 1627: 1.89328751475728e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1452: 0.9962901491158977
Position 2756: 0.17344906824349096
Position 3313: 0.1615728851060967
Position 2708: 0.12724794675757953
Position 1615: 0.046800767254179844
Position 1993: 0.04674110502444512
Position 638: 0.03978326432950454
Position 504: 0.03524809903397818
Position 1958: 0.027646904347420252
Position 2966: 0.026987832592818353
Position 2585: 0.025765527368659065
Position 3772: 0.021495301260896212
Position 2135: 0.02059230662522558
Position 3082: 0.013010580921082033
Position 1116: 0.012107584510740283
Position 2249: 0.010614381706978532
Position 1635: 0.007536766122233474
Position 1138: 0.006313035427089156
Position 2402: 0.00622350017082433
Position 915: 0.00578799023060653
Position 1276: 0.0052892365397854985
Position 1654: 0.005238005762421722
Position 2732: 0.0042737309427188525
Position 1843: 0.0037122762494369134
Position 2850: 0.0036869834176208992
Position 1632: 0.0034647433055316323
Position 2920: 0.0034182677916887133
Position 3270: 0.00311725917455662
Position 2937: 0.0026772944314297827
Position 84: 0.002634061306748749
Position 1017: 0.0024291756430751816
Position 2456: 0.002354985930725455
Position 136: 0.002123924458369093
Position 856: 0.0020434451470055215
Position 1237: 0.001901472594298176
Position 2793: 0.0017859309301990105
Position 3448: 0.001451517060846059
Position 1677: 0.0011077345469900845
Position 1476: 0.001075300501363357
Position 1946: 0.001050820517800321
Position 2210: 0.0008688930589101865
Position 792: 0.0006530748590571648
Position 3101: 0.0006085508008227662
Position 2207: 0.0005839367426439621
Position 2650: 0.0005547322151846939
Position 3406: 0.0004650094910257363
Position 3809: 0.00043665813313382415
Position 2053: 0.00039699592961694275
Position 546: 0.00037098124036627283
Position 3087: 0.0002788148439269207
Position 3830: 0.0002739028460265344
Position 237: 0.00024298123304768396
Position 2148: 0.00023881291190796725
Position 2945: 0.00023263300586780876
Position 2594: 0.00023051092333567586
Position 1891: 0.0001970887618421151
Position 2204: 0.00015317181456803966
Position 2132: 0.00014739052023345176
Position 442: 0.00010680772315751652
Position 2777: 0.00010424834862589362
Position 2084: 9.628844504360877e-05
Position 1195: 8.491140492530334e-05
Position 732: 8.233168253504376e-05
Position 1686: 8.114093184588688e-05
Position 1974: 7.436762689649469e-05
Position 892: 7.349813423161059e-05
Position 1457: 7.223087503388636e-05
Position 1875: 6.982246778640207e-05
Position 2177: 6.218307117185716e-05
Position 2390: 5.866856051079941e-05
Position 105: 5.3124687504395036e-05
Position 90: 5.28948601218652e-05
Position 1511: 4.4336573382038515e-05
Position 1293: 3.8993882114518126e-05
Position 1872: 3.888485431295606e-05
Position 1694: 3.712572070583779e-05
Position 1851: 3.6819446060671724e-05
Position 853: 3.249976419748203e-05
Position 1061: 2.932594991001494e-05
Position 1352: 2.8770920691646336e-05
Position 234: 2.7519291086931335e-05
Position 960: 2.7505790382175092e-05
Position 1484: 2.71410836400918e-05
Position 198: 2.668471570204629e-05
Position 702: 2.3467012053660717e-05
Position 178: 2.3127289169391903e-05
Position 1245: 1.9784810751777443e-05
Position 1027: 1.5737940634423557e-05
Position 654: 1.463961688477048e-05
Position 1540: 1.4334391458085926e-05
Position 806: 1.4186263350806773e-05
Position 1215: 1.3621297330837789e-05
Position 645: 8.697163775388106e-06
Position 1145: 7.822537794888169e-06
Position 415: 6.161298962001733e-06
Position 357: 5.5785155315943805e-06
Position 576: 5.3545488537496625e-06
Position 456: 4.81418033158939e-06
Position 879: 4.639961753933074e-06
Position 240: 3.845587598934758e-06
Position 765: 3.841499060951298e-06
Position 330: 3.375778365771647e-06
Position 309: 2.6541568226937194e-06
Position 1459: 2.5112209530903927e-06
Position 390: 2.4244338103778763e-06
Position 447: 2.1911509560555216e-06
Position 945: 1.5139564553277824e-06
Position 1691: 1.5020650257723668e-06
Position 313: 1.4987300786075306e-06
Position 1794: 9.742692606760725e-07
Position 1775: 9.609269745028718e-07
Position 340: 9.222031650696233e-07
Position 1335: 7.448791526914342e-07
Position 884: 4.4726873531975946e-07
Position 1786: 3.704589258585422e-07
Position 1467: 1.2320644603893255e-07
Position 1544: 1.0190571157480819e-07
Position 1387: 5.976473417878423e-08
Position 1553: 1.519108239022176e-08
Position 378: 2.5565857412202132e-09
Position 354: 1.9664769425498715e-09
Position 1493: 1.8324528008217074e-09
Position 244: 4.033576399151242e-10
Position 658: 2.6337390042635954e-10
Position 336: 7.735557626009098e-11
Position 371: 2.371249441227209e-13
Position 249: 1.588962178701612e-14
