Gene = endos
index = 1695
Annotated 5SS: [318 900]
Annotated 3SS: [ 703 1285]
SMsplice 5SS: [399 900]
SMsplice 3SS: [ 703 1285]
top_k =  1000
Partition function (log Z): -3.253819832296364

Sorted 5' Splice Sites (High to Low Probability):
Position 900: 0.992125957179988
Position 399: 0.42027892386855187
Position 318: 0.2560501597267943
Position 1164: 0.18629020389885484
Position 260: 0.040943315697263144
Position 1434: 0.009326518115584588
Position 393: 0.00925020624916235
Position 53: 0.008303197927193223
Position 1214: 0.007501810552409574
Position 48: 0.00698720145706335
Position 405: 0.004422279100797414
Position 403: 0.004056477996920111
Position 1191: 0.003439685691888624
Position 1364: 0.0030439068023688735
Position 1506: 0.0026706281720681796
Position 543: 0.0023342342155865726
Position 171: 0.0019686739376194016
Position 1181: 0.0016625834075919828
Position 545: 0.0015159853320463761
Position 547: 0.0014443108609598504
Position 549: 0.0013673400597119074
Position 1220: 0.0012954592664981624
Position 539: 0.0011843070610825736
Position 1490: 0.0010982372501628108
Position 553: 0.0010758671529505536
Position 1770: 0.0010161207585508475
Position 290: 0.0009561788074069088
Position 1828: 0.0008983573770461567
Position 396: 0.0008300682419198143
Position 533: 0.000539007395793291
Position 514: 0.0005309874860089376
Position 1349: 0.0005259655332423563
Position 44: 0.00046213867026620995
Position 977: 0.00036096052291593935
Position 904: 0.0003485679203872313
Position 199: 0.0002973764396455854
Position 127: 0.0002799516724240652
Position 1141: 0.0002646330956460053
Position 1441: 0.00024750187351238305
Position 481: 0.00022658003131113914
Position 37: 0.00018649676570806203
Position 518: 0.00014050961866051548
Position 1791: 9.848014457371886e-05
Position 648: 8.500556924101023e-05
Position 297: 6.323679098009657e-05
Position 833: 6.240820117040983e-05
Position 1927: 4.018441619263399e-05
Position 1400: 2.7125206821028587e-05
Position 77: 2.3114392454891822e-05
Position 479: 1.7908929442208556e-05
Position 2026: 1.543937737815029e-05
Position 700: 1.4899316371624923e-05
Position 1917: 1.1782387085058793e-05
Position 1024: 7.93373696312034e-06
Position 1021: 7.92152602556402e-06
Position 95: 7.4311290071416635e-06
Position 485: 6.3199857586014026e-06
Position 143: 5.756986711250734e-06
Position 1522: 5.647598273130481e-06
Position 1950: 4.35172346373272e-06
Position 512: 4.256489645476392e-06
Position 537: 4.213554071152209e-06
Position 1031: 3.6045403473953487e-06
Position 551: 2.377314960114482e-06
Position 656: 1.9824534456009403e-06
Position 954: 1.9220499779950247e-06
Position 4: 1.8286466996358056e-06
Position 125: 1.5801874142466859e-06
Position 827: 1.5146961883798363e-06
Position 956: 1.459986322928122e-06
Position 939: 1.3556870332454853e-06
Position 852: 5.369459983989403e-07
Position 506: 4.6320507355305274e-07
Position 688: 4.483524494142661e-07
Position 461: 2.4302994726482326e-07
Position 1037: 4.811626502163204e-08
Position 1261: 2.6119236251498203e-08
Position 1642: 1.703385318668557e-08
Position 1653: 8.377484445466846e-09
Position 1593: 1.1751366776609084e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1285: 0.8828800935773539
Position 703: 0.5346168030248724
Position 1080: 0.18266826455786708
Position 648: 0.07557118456497541
Position 310: 0.04757121808152988
Position 475: 0.04468074018907217
Position 1024: 0.036893896841778524
Position 688: 0.029780931404585438
Position 1134: 0.027820419034288987
Position 1021: 0.020012312424578644
Position 1291: 0.018527956695751382
Position 707: 0.015541734450551174
Position 1630: 0.014222188761001647
Position 1047: 0.010191276987681169
Position 1315: 0.010085438978389689
Position 1612: 0.006060882033297255
Position 235: 0.00415343055147089
Position 121: 0.0020226484874940743
Position 761: 0.001510339907247065
Position 1825: 0.0013540656324550517
Position 729: 0.0011598447034669437
Position 2025: 0.0011024942502384368
Position 1220: 0.001035115425795012
Position 1575: 0.0009992753865016412
Position 782: 0.0008401437799197029
Position 1719: 0.0006494026919028972
Position 2041: 0.0005810877776995799
Position 1511: 0.0004980523630923101
Position 736: 0.00044149577350144446
Position 1988: 0.0003627985528023354
Position 512: 0.0003265991353865163
Position 1506: 0.0003020714845243364
Position 133: 0.0002743874814867835
Position 95: 0.0002677649005398701
Position 742: 0.00026483032522685014
Position 1694: 0.0002646417249937507
Position 1031: 0.00023419635201757426
Position 175: 0.00021561954361776117
Position 806: 0.00018838024380119666
Position 1865: 0.00017465045639339624
Position 2071: 0.00016966448930855367
Position 396: 0.00016774925659932807
Position 479: 0.00015934214141192628
Position 2102: 0.00015654888675790016
Position 1441: 0.0001535401429112121
Position 1856: 0.00013033483138909718
Position 379: 0.00012632964933842862
Position 1247: 0.0001197403479421249
Position 1985: 0.00011920334000008052
Position 1205: 6.427618213930205e-05
Position 803: 5.906365982409326e-05
Position 1707: 5.6505506072448354e-05
Position 1327: 5.003541197929391e-05
Position 185: 4.824174133048505e-05
Position 143: 4.3697359456255145e-05
Position 881: 3.9123108868558325e-05
Position 1141: 3.649061564800396e-05
Position 182: 3.314149588232472e-05
Position 1917: 3.174748844150958e-05
Position 1230: 3.04484600738312e-05
Position 151: 2.5692060526825906e-05
Position 1177: 2.2653609280129436e-05
Position 770: 1.6634326093384632e-05
Position 2099: 1.5211755421162782e-05
Position 529: 1.3634676266196347e-05
Position 1348: 1.157879850072397e-05
Position 1927: 9.216199504854136e-06
Position 199: 6.677235367073013e-06
Position 317: 6.258130111913239e-06
Position 1191: 4.131130408402653e-06
Position 841: 1.5565165744817225e-06
Position 779: 1.4631627404234324e-06
Position 240: 1.129591824621506e-06
Position 886: 7.282999312221627e-07
Position 255: 5.647834328089365e-07
Position 243: 3.2371824466420287e-07
Position 290: 1.621790382009024e-07
Position 265: 1.0234623943443628e-07
Position 279: 5.3628843543822525e-08
Position 273: 1.90880175077717e-08
Position 53: 1.158748020605626e-08
Position 276: 3.091967074073169e-09
Position 77: 3.41446412223295e-13
Position 322: 2.6834577854556444e-13
Position 359: 7.662434332652288e-14
