Gene = Gorab
index = 1194
Annotated 5SS: [191 975]
Annotated 3SS: [ 274 1031]
SMsplice 5SS: [975]
SMsplice 3SS: [1031]
top_k =  1000
Partition function (log Z): -4.220329563826644

Sorted 5' Splice Sites (High to Low Probability):
Position 975: 0.9857310974056551
Position 191: 0.6643877083977494
Position 1189: 0.06392086137214976
Position 1193: 0.005500067336266338
Position 1253: 0.005366778010486822
Position 1132: 0.004054793183868781
Position 1262: 0.0028878616318200514
Position 1154: 0.0018861250746649689
Position 970: 0.0015294007245322267
Position 222: 0.0007024447280432668
Position 475: 0.0005481744148709325
Position 579: 0.0004891815607839274
Position 14: 0.00018719565725210265
Position 1415: 0.0001602982117689674
Position 50: 0.00010157141653309651
Position 30: 0.00010147811574180292
Position 263: 7.921204639063116e-05
Position 158: 6.517867960545029e-05
Position 32: 6.159953340904238e-05
Position 686: 5.803779433070865e-05
Position 902: 5.55658326550639e-05
Position 638: 3.6155139842386865e-05
Position 311: 3.495406420955317e-05
Position 919: 2.5528455785467416e-05
Position 57: 2.362954823314647e-05
Position 179: 2.248670703890654e-05
Position 267: 2.1492078046441194e-05
Position 979: 1.8619070820222742e-05
Position 345: 1.7944119770309782e-05
Position 1404: 1.5010418400931332e-05
Position 1327: 1.3711319295400883e-05
Position 1260: 1.2092590003309488e-05
Position 160: 1.1348925397762605e-05
Position 614: 1.1298075804203056e-05
Position 1304: 1.0830750255497707e-05
Position 40: 9.998472748648215e-06
Position 220: 7.480883831394053e-06
Position 145: 7.417514126481438e-06
Position 35: 5.951941684103988e-06
Position 1379: 2.2471625254826573e-06
Position 998: 1.3072806751819745e-06
Position 261: 1.1264717571624921e-06
Position 110: 6.069581287185154e-07
Position 9: 4.334467175724852e-07
Position 236: 1.902758683422426e-07
Position 1337: 1.71904776292887e-07
Position 81: 1.6873839049507686e-07
Position 1306: 1.5170264120089346e-07
Position 397: 1.2608941821373325e-07
Position 913: 8.134106986429947e-08
Position 813: 2.4731218656621034e-08
Position 1042: 3.375472446116141e-09
Position 888: 2.3639459425060194e-09
Position 600: 7.521030265067245e-10
Position 855: 4.263227254033867e-10
Position 1197: 3.3373555863890165e-11
Position 1000: 1.0690422869814914e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1031: 0.9908464737389353
Position 614: 0.20152215083963315
Position 586: 0.11759046759643492
Position 526: 0.09555270183425159
Position 274: 0.08939417043555484
Position 1301: 0.06583763543446426
Position 324: 0.05163903519680987
Position 553: 0.032452363276982636
Position 738: 0.016450719858833437
Position 765: 0.011123874152553247
Position 627: 0.010812478052411019
Position 753: 0.008546159031607017
Position 1482: 0.006559905857996333
Position 632: 0.006539465209513317
Position 1241: 0.005854412316676677
Position 1327: 0.004454551006570948
Position 831: 0.003174853921911694
Position 1185: 0.0025760521636771596
Position 557: 0.0019213614244030011
Position 693: 0.001880699750315118
Position 724: 0.0014260033780813324
Position 528: 0.001385820931284563
Position 819: 0.0013018812980506076
Position 1053: 0.001148272369511418
Position 408: 0.0008102349783377281
Position 644: 0.0007628416049535066
Position 424: 0.0007532602977079345
Position 674: 0.0006639847400444567
Position 1074: 0.0005246231617628716
Position 1104: 0.000511255564223282
Position 973: 0.0004351135238839211
Position 1462: 0.00042795041658651574
Position 337: 0.0004236308420798729
Position 81: 0.0002985410298045712
Position 843: 0.0002967512185653946
Position 279: 0.00023530583111994476
Position 1059: 0.0002186115706561404
Position 648: 0.00021399252552084744
Position 116: 0.00018733599428796783
Position 345: 0.0001782920762058043
Position 1101: 0.00017275997236225268
Position 789: 0.0001579472288427455
Position 357: 0.0001561871042359447
Position 656: 0.0001213424480441209
Position 360: 9.851737784757062e-05
Position 840: 7.466019896129077e-05
Position 405: 6.677658298332067e-05
Position 441: 5.374153655827889e-05
Position 354: 4.08547569013769e-05
Position 1132: 3.8332011051742005e-05
Position 1488: 3.455064746679351e-05
Position 564: 3.25696941763167e-05
Position 795: 2.4546032730926796e-05
Position 1117: 2.0354024157238593e-05
Position 363: 1.992592408827964e-05
Position 804: 1.8065597865277302e-05
Position 922: 1.7219937768563485e-05
Position 1107: 1.4235397207591212e-05
Position 559: 1.3657777177531433e-05
Position 1189: 9.572398010248175e-06
Position 686: 9.550387276783728e-06
Position 1078: 9.01996718411551e-06
Position 786: 8.81306624047998e-06
Position 894: 6.979848480031179e-06
Position 798: 6.84133367406622e-06
Position 271: 5.7927906772594096e-06
Position 864: 3.983667395746576e-06
Position 218: 3.805661151384476e-06
Position 711: 1.8292128231782924e-06
Position 1496: 1.8099362903101423e-06
Position 468: 1.6479236901592766e-06
Position 375: 1.2626784139773442e-06
Position 366: 1.1803461944783864e-06
Position 1159: 1.1738233141382709e-06
Position 885: 9.774844454901601e-07
Position 1149: 9.523091720424492e-07
Position 1167: 4.795182058298409e-07
Position 478: 4.4886963669222203e-07
Position 783: 3.8725244075495897e-07
Position 801: 3.5316926539112065e-07
Position 828: 3.3608180716258323e-07
Position 902: 2.439553634391918e-07
Position 870: 1.5151627860023602e-07
Position 936: 7.998230586982508e-08
Position 939: 5.0048620665714035e-08
Position 135: 1.5401320836974483e-08
Position 99: 3.1699573135590855e-09
Position 150: 1.7712387655036326e-09
Position 153: 1.5396507961239e-09
Position 126: 3.2504475131426303e-10
Position 170: 1.2147729813588518e-10
Position 187: 4.6351690781046e-12
Position 204: 1.7264321165829287e-12
Position 195: 1.4999600109866973e-12
Position 190: 1.4289211253473443e-12
Position 179: 2.9153220106792136e-18
