Gene = Sam-S
index = 1466
Annotated 5SS: [  98  936 1907 3581 3975 5117 6467]
Annotated 3SS: [ 861 1684 3502 3851 5003 5786 6530]
SMsplice 5SS: [1907 3581 3975 4215 6467]
SMsplice 3SS: [3502 3851 4134 5786 6530]
top_k =  1000
Partition function (log Z): 2.6641294781440035

Sorted 5' Splice Sites (High to Low Probability):
Position 6467: 0.9936708975757668
Position 1907: 0.9680073052642009
Position 3975: 0.9555998749870099
Position 3581: 0.9274802464878062
Position 4215: 0.6353128789464688
Position 4723: 0.24557300163423595
Position 5117: 0.2302019691168039
Position 4272: 0.19688037718565152
Position 456: 0.18007077022677415
Position 6684: 0.14829370759710156
Position 872: 0.12973659258362402
Position 3093: 0.11771715708131059
Position 1199: 0.11676118305300297
Position 936: 0.08407801449926589
Position 4781: 0.06669277412421483
Position 1444: 0.06093320177718997
Position 4276: 0.05103466749845231
Position 4762: 0.04976669816060416
Position 1433: 0.04694688125447805
Position 359: 0.041353473070055664
Position 5245: 0.03940644788875124
Position 4268: 0.03666657728268325
Position 733: 0.03141803241443652
Position 1054: 0.026968844548666406
Position 3709: 0.025984752655399828
Position 5720: 0.02357112747916102
Position 3767: 0.023063331769817518
Position 3656: 0.021740966011858025
Position 5133: 0.01839387649419839
Position 3990: 0.0176536552732313
Position 570: 0.016823502888228634
Position 1324: 0.015291869657842313
Position 1611: 0.015186561608016397
Position 4280: 0.014770308579174189
Position 492: 0.013911172777153747
Position 2409: 0.01204391018767235
Position 2413: 0.010556489308954337
Position 5344: 0.008369051725115033
Position 2918: 0.007911978393784004
Position 269: 0.007833101284242458
Position 3926: 0.007563270132565368
Position 2940: 0.007541658815763442
Position 4258: 0.006126463941992719
Position 141: 0.0047390299358484505
Position 6741: 0.0043677680962231815
Position 3219: 0.004185111761783912
Position 2697: 0.003792750515860807
Position 5579: 0.0034719451002747695
Position 6654: 0.0032411194822288742
Position 363: 0.0031146456716646203
Position 4270: 0.0029235979722469505
Position 753: 0.002851650542192729
Position 2700: 0.002851337635969779
Position 1308: 0.002610149355575766
Position 303: 0.002608648000820943
Position 1265: 0.002456219562188143
Position 4870: 0.002348098929845255
Position 5931: 0.0022588605647751556
Position 5004: 0.0022271050373897793
Position 6711: 0.002126209560996585
Position 156: 0.002008450728900337
Position 5242: 0.0019868352582799844
Position 2003: 0.001959351842215083
Position 4747: 0.0019489534509698088
Position 4788: 0.0019126303431281242
Position 4618: 0.0017490709444387949
Position 7211: 0.001632212507734651
Position 7127: 0.0015897112621931619
Position 308: 0.0015851974285371736
Position 6868: 0.0015599042299904707
Position 4013: 0.0015303691659628255
Position 5339: 0.0013608330681682882
Position 2891: 0.0013500266266376437
Position 109: 0.0013266149540719313
Position 2417: 0.0012596490509000171
Position 483: 0.0012581333693898167
Position 587: 0.0011326014727981197
Position 741: 0.001034725530415134
Position 6987: 0.0010026399106199755
Position 1598: 0.0009847250938174999
Position 5119: 0.0009786768906108634
Position 7: 0.0009295317716252307
Position 4707: 0.0009254479026286447
Position 98: 0.0009227014824944108
Position 57: 0.0008651258554095955
Position 3933: 0.0008564430846057786
Position 349: 0.0008273895935277138
Position 3283: 0.0007456005178516251
Position 1958: 0.0006982747396989791
Position 750: 0.0006663154043791645
Position 667: 0.0006610751751398375
Position 1328: 0.0006555187283868812
Position 1437: 0.0006429937290588911
Position 1225: 0.0006172092129407848
Position 5455: 0.0006171995099146701
Position 339: 0.0005914936286658535
Position 5141: 0.0005853962778164357
Position 4207: 0.0005544205292433912
Position 5221: 0.0004975837117312266
Position 845: 0.0004881168680106338
Position 3602: 0.00047060697249139084
Position 1037: 0.0004626744684316445
Position 2692: 0.00045662727057775793
Position 430: 0.00043963198817840494
Position 888: 0.0004354213510102951
Position 7014: 0.00040459899060630965
Position 5668: 0.00040021365131344774
Position 5103: 0.0003963915817795615
Position 383: 0.0003811752007492094
Position 3571: 0.00037494936911576217
Position 37: 0.00034690029420284674
Position 189: 0.00032584314067286727
Position 3153: 0.00030896063931214803
Position 4568: 0.00029723075514959975
Position 151: 0.000284247754165113
Position 7264: 0.0002656529627240704
Position 3929: 0.0002641691472707619
Position 12: 0.0002613783900001353
Position 7306: 0.00025561661955030495
Position 1160: 0.00021300499833461957
Position 4298: 0.0002124765241761849
Position 1290: 0.00021210324143561247
Position 1600: 0.00020172611324027314
Position 4289: 0.0001871345965353553
Position 2380: 0.00018384578250624727
Position 68: 0.0001749038991221494
Position 683: 0.000162795146273049
Position 763: 0.00015487406454247403
Position 254: 0.00014144810077424766
Position 1525: 0.00014042343119175822
Position 218: 0.00012131421241228589
Position 129: 0.00012111828098827288
Position 1964: 0.00011733699615908106
Position 2665: 0.00011448663090017715
Position 3189: 9.584709369157817e-05
Position 2504: 9.474157049190606e-05
Position 3121: 9.081595613953486e-05
Position 4363: 8.941084810678093e-05
Position 533: 8.841731378418747e-05
Position 3281: 8.612325488456329e-05
Position 4034: 8.527620223765477e-05
Position 1448: 8.015733335217053e-05
Position 609: 7.67310614041612e-05
Position 2494: 6.490909781969028e-05
Position 2483: 6.419096555249074e-05
Position 1070: 6.326235572466997e-05
Position 1192: 6.0806425081309914e-05
Position 2240: 6.0443807219401637e-05
Position 1115: 5.7171562595236584e-05
Position 4303: 5.672484556562862e-05
Position 3808: 5.414803219666973e-05
Position 1527: 5.3941822206053124e-05
Position 940: 5.239658453570705e-05
Position 1357: 5.229716424704098e-05
Position 1410: 4.83984844445431e-05
Position 6772: 4.263300885149804e-05
Position 7070: 3.7399204199170084e-05
Position 2519: 3.596216320453179e-05
Position 3981: 3.5957239455930915e-05
Position 2347: 3.383551853059253e-05
Position 3941: 2.897576601482459e-05
Position 4038: 2.7956783305570297e-05
Position 3954: 2.4880037332500564e-05
Position 2704: 2.40901660579766e-05
Position 1326: 2.3348185266459435e-05
Position 2421: 1.9390280232354492e-05
Position 861: 1.8998865778952518e-05
Position 4005: 1.8651915368317245e-05
Position 3587: 1.6932697376280685e-05
Position 4480: 1.6591213692304785e-05
Position 7457: 1.569904915054331e-05
Position 640: 1.537315577283283e-05
Position 2019: 1.4778061282073101e-05
Position 14: 1.22542426433078e-05
Position 4665: 9.834168708880471e-06
Position 4232: 9.525068290802988e-06
Position 4645: 9.384231390257785e-06
Position 4197: 5.004386048553346e-06
Position 649: 3.7336432479682086e-06
Position 768: 3.322402301894885e-06
Position 4319: 3.0597827334832076e-06
Position 6045: 2.9346292519697512e-06
Position 3979: 2.438717255233029e-06
Position 841: 2.2942321359896286e-06
Position 911: 1.9017594885390475e-06
Position 638: 1.8621039788273468e-06
Position 5991: 1.7443502734615429e-06
Position 673: 1.6634044505268635e-06
Position 4284: 1.3401789362073733e-06
Position 51: 1.1471214391509164e-06
Position 273: 1.0502443849029172e-06
Position 923: 9.537753763268144e-07
Position 5903: 8.361724279872539e-07
Position 342: 7.37317578822262e-07
Position 3585: 7.078584037672001e-07
Position 1884: 5.980093300092814e-07
Position 560: 5.935510347466721e-07
Position 814: 5.874834709614963e-07
Position 2071: 2.901001729060161e-07
Position 239: 2.6180695392738514e-07
Position 6872: 1.6238350402775513e-07
Position 6666: 1.0446325410575701e-07
Position 531: 8.464654610965949e-08
Position 4681: 3.7362998713759435e-08
Position 6603: 3.0909076865670134e-08
Position 434: 2.0586343220326885e-08
Position 1090: 1.1275261035593339e-08
Position 446: 5.208310081470602e-11
Position 2000: 5.509287243380079e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 6530: 0.9907984845268397
Position 4134: 0.9199697808330015
Position 5786: 0.6195224254902805
Position 3502: 0.5662828706390408
Position 3851: 0.554371073394533
Position 4465: 0.5296431174098555
Position 1684: 0.5198213985164172
Position 2994: 0.4357190832092674
Position 3690: 0.40401668341596897
Position 4857: 0.35897079251383074
Position 936: 0.14554952636928525
Position 6765: 0.08963322309701242
Position 4352: 0.057402490362112875
Position 2214: 0.047105772671810146
Position 6751: 0.0318013972075005
Position 1244: 0.028580623949944962
Position 861: 0.02288272736768548
Position 1378: 0.021489139042132163
Position 5404: 0.021007942134376484
Position 2583: 0.02027694008278253
Position 4101: 0.01880655020835293
Position 4639: 0.01806143737987531
Position 4822: 0.017049589525227248
Position 4115: 0.016278715862623454
Position 5746: 0.016079308344215157
Position 7358: 0.015486084254590932
Position 5502: 0.015122307700602897
Position 3025: 0.014226057749766034
Position 5003: 0.01416242768610195
Position 4430: 0.013377814172983796
Position 3629: 0.013071886250492035
Position 2099: 0.012305693399107469
Position 3730: 0.01177598926260903
Position 3766: 0.010784859656429937
Position 2054: 0.009978590564276427
Position 3156: 0.008616548529225755
Position 2426: 0.008597342185340782
Position 7329: 0.007578606121319145
Position 555: 0.007138770357030441
Position 3524: 0.006979613098594187
Position 6875: 0.0068749238070202655
Position 3189: 0.0064447054324243865
Position 218: 0.006261680208160725
Position 1723: 0.006086471480753963
Position 424: 0.005025096857273438
Position 406: 0.004531627836497772
Position 1552: 0.00436221510735738
Position 1349: 0.004239208307860409
Position 1794: 0.0033967010015827455
Position 2534: 0.003349583324663733
Position 4510: 0.003237029664439181
Position 3655: 0.0030137293565347827
Position 1808: 0.0027793028836491846
Position 6931: 0.002742843991404059
Position 7292: 0.0025462829454584897
Position 3746: 0.0025190660602022303
Position 7258: 0.00239543446871031
Position 3087: 0.002313460137417083
Position 643: 0.00227132283354088
Position 3153: 0.002109755951692811
Position 527: 0.0021086280683310496
Position 1956: 0.001896276040471807
Position 3196: 0.0018391745757922282
Position 7193: 0.001705732521011552
Position 7526: 0.0017020038027583079
Position 1701: 0.001672689733568892
Position 976: 0.00144952551034022
Position 5994: 0.0014113323353577697
Position 3048: 0.0014098055227107949
Position 732: 0.0013170328877340938
Position 6709: 0.001305282795262224
Position 4148: 0.0012489574368665067
Position 1115: 0.0011867135148635323
Position 965: 0.0010131354160999744
Position 3345: 0.0009992129224754031
Position 5720: 0.0009779550765117249
Position 531: 0.0009491537686376326
Position 3808: 0.0008982083931551655
Position 3348: 0.0008971845164499708
Position 6894: 0.000888113003309442
Position 2663: 0.000885331806386906
Position 6005: 0.0008432591869137064
Position 5465: 0.0008020114888042954
Position 2800: 0.0007974946436923046
Position 6724: 0.0007719094083739845
Position 5870: 0.0007523778274231836
Position 560: 0.0007003921639122495
Position 3701: 0.0006970841290481276
Position 6549: 0.0006397506947958496
Position 2999: 0.0006082783194181976
Position 5752: 0.0006072676584818803
Position 3865: 0.0005564414534440004
Position 3225: 0.0005487367079583752
Position 5213: 0.0005480541477549496
Position 7097: 0.0004934677623671656
Position 7484: 0.0004727542938750209
Position 3713: 0.0004368839982996994
Position 5605: 0.00039632103382627055
Position 1595: 0.00038898483721912556
Position 359: 0.00038883907176791847
Position 6733: 0.0003176861511447387
Position 6976: 0.00030651500384191733
Position 871: 0.00030186988442816636
Position 3242: 0.0003010668025355183
Position 1525: 0.0002906373162143877
Position 4611: 0.0002799721295564315
Position 1451: 0.00027391273220875225
Position 4303: 0.00027362098131848743
Position 952: 0.0002473083837123246
Position 1962: 0.00024633284805902365
Position 1493: 0.0002188594232414083
Position 1101: 0.0001962742696521787
Position 6772: 0.00019431712210593303
Position 2855: 0.00017082046270489414
Position 740: 0.0001622285240571798
Position 1382: 0.0001595093083061127
Position 189: 0.00014372288050707715
Position 4486: 0.00012710362992561207
Position 5339: 0.00011082442042658375
Position 1410: 0.00010674790020868639
Position 6981: 0.00010494853027520126
Position 1353: 9.413130878582223e-05
Position 1415: 9.390386731733881e-05
Position 1257: 9.25191088545494e-05
Position 7388: 8.972175745572725e-05
Position 6900: 8.320322012727959e-05
Position 1829: 7.827513070352204e-05
Position 474: 7.816256649862224e-05
Position 3552: 7.802596647753781e-05
Position 2333: 7.420143848629873e-05
Position 247: 7.392238598723573e-05
Position 1474: 7.12963432988858e-05
Position 2832: 7.107127006648016e-05
Position 2682: 6.561595536602971e-05
Position 3555: 6.538205789498497e-05
Position 156: 6.187784436523617e-05
Position 1403: 6.007310113884999e-05
Position 492: 5.816651024956858e-05
Position 1017: 5.6414825081043125e-05
Position 2023: 5.071597410705981e-05
Position 4384: 5.027208242149767e-05
Position 1634: 4.6579281924666096e-05
Position 3989: 4.642142448249808e-05
Position 988: 4.609815648541947e-05
Position 4188: 4.5128567513573074e-05
Position 1261: 4.439912685377095e-05
Position 6561: 4.4356860527346815e-05
Position 278: 3.8574592575645935e-05
Position 3925: 3.75654809904933e-05
Position 161: 3.6146792917140044e-05
Position 778: 3.5870556529056624e-05
Position 2078: 3.30614553840103e-05
Position 2817: 3.231947705889626e-05
Position 6569: 2.8404435222541157e-05
Position 1225: 2.7063294367251652e-05
Position 602: 2.5660660186882648e-05
Position 1855: 2.547645735917401e-05
Position 880: 2.5178867607249633e-05
Position 3973: 2.501542983870445e-05
Position 596: 2.193412454404422e-05
Position 1973: 2.104076618422399e-05
Position 1138: 1.917407698222142e-05
Position 2949: 1.8249946727220407e-05
Position 6776: 1.4078900418145194e-05
Position 2222: 1.387809297248699e-05
Position 1174: 1.2814539167640694e-05
Position 718: 1.058816248575142e-05
Position 4142: 9.873859129131664e-06
Position 4194: 9.783451382071532e-06
Position 326: 8.903720245579831e-06
Position 574: 8.576600535675411e-06
Position 691: 7.969676327589554e-06
Position 4656: 7.914427761536358e-06
Position 696: 7.586214530776422e-06
Position 369: 5.215554318829908e-06
Position 4191: 5.187076721101895e-06
Position 498: 5.051056497032902e-06
Position 1134: 4.2366737942770594e-06
Position 2679: 3.091766856377753e-06
Position 2276: 2.5500040531453177e-06
Position 104: 2.063445309883416e-06
Position 141: 2.9474961861219476e-07
Position 1085: 2.9231015876031027e-07
Position 581: 2.4688599522775433e-07
Position 585: 1.7627961736060279e-07
Position 297: 1.1515111273229522e-07
Position 226: 6.977965609356238e-08
Position 3979: 5.2762212521982e-08
Position 85: 2.275441343451406e-08
Position 109: 1.1728995385059444e-08
Position 756: 2.8109798758504267e-10
Position 460: 7.048653593486877e-11
Position 64: 4.048958017305219e-12
