Gene = ast
index = 1613
Annotated 5SS: [ 621 1118]
Annotated 3SS: [ 676 1172]
SMsplice 5SS: [ 621 1118]
SMsplice 3SS: [ 676 1172]
top_k =  1000
Partition function (log Z): 0.21578267144155017

Sorted 5' Splice Sites (High to Low Probability):
Position 1118: 0.9980804286538861
Position 621: 0.9878616494194059
Position 1296: 0.09844712932742458
Position 1787: 0.07838816123427943
Position 1684: 0.01971534441442853
Position 332: 0.009356723465513021
Position 1232: 0.007797103806797828
Position 788: 0.006218823457413823
Position 1580: 0.005977239134992284
Position 1300: 0.0058854590100292006
Position 758: 0.005818073515517704
Position 1782: 0.005654943912302871
Position 1219: 0.004168778533859064
Position 491: 0.003190026550221996
Position 590: 0.0029704761007656945
Position 1514: 0.002903002598511704
Position 1677: 0.002779169667305338
Position 2288: 0.0023028995184148212
Position 1990: 0.002028302048087508
Position 1482: 0.001888027673203923
Position 1200: 0.001815321232306676
Position 850: 0.0013019362284482537
Position 615: 0.0011691130715174407
Position 1438: 0.0011011657498819312
Position 1682: 0.0010322246661363776
Position 387: 0.0009808293472708062
Position 357: 0.0009541867301124781
Position 1970: 0.0007159753524172104
Position 2028: 0.0007064472905935518
Position 1729: 0.0007019368961525517
Position 906: 0.0006531505282537799
Position 2073: 0.0006525766537201046
Position 48: 0.0006310359620512831
Position 2211: 0.0005993562136586663
Position 2754: 0.0003548606279788539
Position 1710: 0.000262295417198531
Position 822: 0.0002523780129668138
Position 1946: 0.00023309486149713103
Position 1097: 0.00015904337773086892
Position 585: 0.00014762540673845078
Position 1632: 0.00014761365091039004
Position 2124: 9.418955593319949e-05
Position 285: 8.550534459603999e-05
Position 692: 7.536406254376644e-05
Position 875: 6.21557697603139e-05
Position 33: 6.100308718495476e-05
Position 2023: 5.44576986525633e-05
Position 1235: 5.01059205409671e-05
Position 1180: 3.4630861514293856e-05
Position 1656: 3.128395173271856e-05
Position 1122: 2.5397316152760083e-05
Position 834: 2.471351305405809e-05
Position 1826: 2.264891165691e-05
Position 726: 1.66810764115226e-05
Position 203: 1.5168157583038872e-05
Position 270: 1.5006784040568241e-05
Position 877: 1.3010485656584356e-05
Position 1046: 1.2157285749747144e-05
Position 1658: 1.1594748322786672e-05
Position 632: 7.452828761710881e-06
Position 1102: 3.9566768932787286e-06
Position 2759: 3.0407503054152556e-06
Position 738: 3.024892792066524e-06
Position 267: 2.748562533677337e-06
Position 447: 2.4958830228484184e-06
Position 1428: 2.186005202003556e-06
Position 483: 1.8027325446470906e-06
Position 963: 1.7212973479247873e-06
Position 171: 1.5255218317062505e-06
Position 1331: 1.317245482920432e-06
Position 315: 8.165062665415245e-07
Position 515: 7.158837528224462e-07
Position 1359: 6.092554264625352e-07
Position 462: 4.1412828594121056e-07
Position 677: 2.7986572068276125e-07
Position 296: 2.662613189103869e-07
Position 1557: 2.3814287730291462e-07
Position 1773: 2.241013448218779e-07
Position 1011: 1.7953244301046312e-07
Position 275: 1.5783233743138248e-07
Position 549: 1.5078467105901735e-07
Position 93: 1.3215571585038326e-07
Position 109: 1.2395823749272964e-07
Position 37: 1.157829534713892e-07
Position 495: 1.0924550896944666e-07
Position 2031: 7.38475650135458e-08
Position 668: 3.617044960173881e-08
Position 1191: 2.571235520502113e-08
Position 2438: 2.420859571480381e-08
Position 213: 1.9451198709064277e-08
Position 477: 1.3471927665920974e-08
Position 453: 7.865734244954244e-10
Position 425: 1.887129527080308e-10
Position 1904: 1.5683670587522758e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1172: 0.9845931563289743
Position 676: 0.9096327344216473
Position 1356: 0.11222807497008105
Position 1852: 0.04942554816568677
Position 688: 0.04053370207849586
Position 691: 0.027395961175435347
Position 963: 0.022239598136318456
Position 2336: 0.02057386954874893
Position 1762: 0.019021725521265836
Position 2092: 0.014397947358601722
Position 1290: 0.009976149788877613
Position 1178: 0.008009751948578846
Position 809: 0.005959703974354724
Position 443: 0.005714562955951655
Position 1680: 0.004577684598453577
Position 2023: 0.003708580580964281
Position 1598: 0.0033089562919296823
Position 2270: 0.0031087004071134465
Position 395: 0.002478642615009274
Position 647: 0.002343418061739267
Position 1737: 0.0017643774840187612
Position 446: 0.001543152116346827
Position 1552: 0.0014818265778587343
Position 2196: 0.0014509880281744667
Position 2240: 0.0012983638750041235
Position 2046: 0.001170625473104772
Position 398: 0.0011220572210840182
Position 1875: 0.0011023252601584
Position 2181: 0.0008140960663661916
Position 1861: 0.0008095873002862272
Position 2115: 0.0007464455997340012
Position 697: 0.000556511017173559
Position 549: 0.0003675498878981249
Position 2835: 0.0003626777385912968
Position 916: 0.0003522689452840496
Position 1200: 0.0002419052606960838
Position 1707: 0.00022934950086398617
