Gene = bip1
index = 1629
Annotated 5SS: [ 253  834 2838]
Annotated 3SS: [ 666 2539 3273]
SMsplice 5SS: [ 253  834 2838]
SMsplice 3SS: [ 666 2539 3273]
top_k =  1000
Partition function (log Z): 1.3474294640550064

Sorted 5' Splice Sites (High to Low Probability):
Position 253: 0.9833099715035272
Position 2838: 0.9808458075082342
Position 834: 0.9663891872622855
Position 1086: 0.21298058903187692
Position 2493: 0.142935321381115
Position 2405: 0.10494874803932427
Position 550: 0.07222758638575136
Position 3548: 0.046693165098626345
Position 1798: 0.03850916266564703
Position 3477: 0.037199057770789114
Position 1254: 0.03275219400483989
Position 3200: 0.028257527594219827
Position 1584: 0.019918486104801784
Position 1867: 0.019504781828334008
Position 3213: 0.015863955109534717
Position 3512: 0.01426243159781971
Position 1258: 0.009519757522599601
Position 2148: 0.007228786533565004
Position 3718: 0.006807611193562013
Position 3034: 0.006655006724183668
Position 301: 0.006468924423137365
Position 57: 0.0060568495767783824
Position 1535: 0.0056599743217815935
Position 46: 0.005353163637216918
Position 1886: 0.005052373516612246
Position 1785: 0.004763191800916772
Position 502: 0.003865227649820431
Position 2887: 0.0032175269915762097
Position 3736: 0.002962699392769927
Position 1319: 0.0028986350063086846
Position 1682: 0.0022963591953835253
Position 362: 0.0022416993971722254
Position 1735: 0.002218935375621385
Position 2490: 0.002215420436703131
Position 1599: 0.002098195073487804
Position 2883: 0.0019172875208366938
Position 1419: 0.001876189564473869
Position 1495: 0.0017842506017834777
Position 3555: 0.0017708184985928289
Position 1145: 0.0017440070815787796
Position 787: 0.0017321541473983753
Position 1618: 0.001636542514449917
Position 865: 0.0014767788860480604
Position 492: 0.0011466645814436083
Position 3739: 0.0011391659538331732
Position 2438: 0.0009395283597034355
Position 1365: 0.0009354061249013669
Position 483: 0.0006760008610945576
Position 2158: 0.0006732034991146514
Position 1750: 0.0006468773787592258
Position 2329: 0.0006223377213612187
Position 1273: 0.0005829368247808536
Position 1697: 0.0005448208179224393
Position 30: 0.0005321353782355146
Position 3876: 0.0005039970456436312
Position 1157: 0.0005026222547327798
Position 554: 0.0004977470572962923
Position 1242: 0.0004928819069551812
Position 3093: 0.00046063502486268134
Position 2988: 0.000438854130773064
Position 2497: 0.00043771491425132055
Position 4288: 0.00042463358196109693
Position 1038: 0.00038361744630768384
Position 266: 0.0003758180119750151
Position 4046: 0.0002904727475584937
Position 4247: 0.00028124775937101625
Position 4303: 0.0002555717835493346
Position 838: 0.00022520824936872537
Position 1415: 0.0002240755754875913
Position 2866: 0.00022206136758953882
Position 3481: 0.00020113522757052508
Position 1478: 0.00020092482811468813
Position 1580: 0.00019069719075633974
Position 1892: 0.0001892172428110478
Position 3099: 0.000181651888026714
Position 1659: 0.0001677457532407979
Position 224: 0.0001621551692359684
Position 2770: 0.00016093402216322945
Position 1964: 0.0001495251128391587
Position 1456: 0.00014807545143304628
Position 1370: 0.00014670089840161134
Position 4297: 0.00014546481479357025
Position 3164: 0.00014071262952472665
Position 2268: 0.00013891048549757631
Position 274: 0.00012602149400203847
Position 447: 0.0001089723505375839
Position 1789: 0.00010510627652709872
Position 321: 0.00010235479800258227
Position 435: 9.690348059479481e-05
Position 3074: 8.812650762898976e-05
Position 1802: 8.170199467676864e-05
Position 4175: 7.552756552420716e-05
Position 2288: 7.466612422274355e-05
Position 1119: 6.8153591244463e-05
Position 955: 6.596821335046912e-05
Position 116: 6.288120972582065e-05
Position 3006: 5.047575280072447e-05
Position 2832: 4.967932322126876e-05
Position 949: 4.2891526592705916e-05
Position 632: 3.7031419255702534e-05
Position 969: 3.651115054005231e-05
Position 2735: 3.526806844556269e-05
Position 4215: 3.0151425998013682e-05
Position 22: 2.7316656296574663e-05
Position 202: 2.5678125426498862e-05
Position 569: 2.564774906082724e-05
Position 3559: 2.0320354270902384e-05
Position 3367: 2.005223697757299e-05
Position 3562: 1.930141766019294e-05
Position 17: 1.6867259635775803e-05
Position 244: 1.5179054915420276e-05
Position 1338: 1.4933014936686954e-05
Position 1125: 1.2594505533834415e-05
Position 422: 6.661606947663362e-06
Position 1686: 5.978106100148477e-06
Position 1079: 5.892840269473648e-06
Position 257: 5.704232868453532e-06
Position 316: 5.077475922111634e-06
Position 160: 4.725805301228441e-06
Position 151: 4.357967759638181e-06
Position 348: 3.9115303744577874e-06
Position 246: 3.3253014197211765e-06
Position 1053: 2.972583411943939e-06
Position 1668: 2.919536276285584e-06
Position 3: 2.680624325873685e-06
Position 355: 2.242438869286749e-06
Position 165: 2.143711334571962e-06
Position 197: 1.5851173075147278e-06
Position 395: 1.567461306124068e-06
Position 2798: 1.474314028668921e-06
Position 776: 1.1818574128713025e-06
Position 806: 9.143260699767422e-07
Position 1624: 8.901866049679891e-07
Position 742: 7.369034955102286e-07
Position 869: 5.965471205332229e-07
Position 1360: 5.847882097385533e-07
Position 416: 4.231902285292562e-07
Position 767: 3.8891617900666803e-07
Position 188: 3.7613193451660407e-07
Position 2805: 3.2991389089409076e-07
Position 3332: 2.7259749503289406e-07
Position 280: 1.8246272164916706e-07
Position 1708: 1.1128551246772778e-07
Position 809: 7.685303976562823e-08
Position 3715: 4.8175161980581636e-08
Position 817: 4.747316030777541e-08
Position 3455: 4.5248213408111725e-08
Position 329: 4.192948472053095e-08
Position 708: 3.27497086991274e-08
Position 1133: 1.0742505119459667e-08
Position 706: 8.286871793024588e-09
Position 1211: 1.1113122723265712e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 3273: 0.9756403243687123
Position 2539: 0.8355332736314129
Position 666: 0.8111768109021289
Position 906: 0.6244361867573567
Position 702: 0.1327327832192873
Position 361: 0.07728706736359443
Position 2987: 0.05151920821333429
Position 3981: 0.03326513073833601
Position 3840: 0.03325883158920869
Position 1173: 0.03193337023321688
Position 3681: 0.02421897593795643
Position 2043: 0.02092021170572364
Position 1782: 0.01982209573246237
Position 348: 0.01587571361647602
Position 1021: 0.011232464404589774
Position 123: 0.011226871044357763
Position 1157: 0.010658860428023163
Position 1005: 0.009743270260066975
Position 1303: 0.00853938442055208
Position 2911: 0.007958241107931197
Position 3801: 0.007263049624608233
Position 3780: 0.006095140465384513
Position 1406: 0.005020696900110135
Position 2209: 0.004860249665798035
Position 1954: 0.004498099756322993
Position 761: 0.004096986468767138
Position 2469: 0.004010366793172876
Position 1867: 0.0037965919962803197
Position 2748: 0.0031062341595798604
Position 3639: 0.003095209265750889
Position 3150: 0.002876915290605421
Position 3858: 0.0021063303201128408
Position 3573: 0.002105232500265606
Position 722: 0.0020357016665047438
Position 2609: 0.0019039950767173357
Position 1216: 0.0017911674320300938
Position 4023: 0.001716264535623257
Position 1895: 0.0015320323456940639
Position 582: 0.0014936691550300656
Position 384: 0.0014560293752642506
Position 2466: 0.0014374573279414074
Position 2635: 0.0014166708032595464
Position 408: 0.001295495320187888
Position 3347: 0.001101493737307275
Position 2572: 0.001086012900449422
Position 4359: 0.0010781233525246055
Position 3412: 0.0010371941845804813
Position 3121: 0.000948695615177128
Position 3330: 0.0009116292650619856
Position 3752: 0.0008241339700496849
Position 1983: 0.0008095609476062301
Position 3537: 0.0007607807906985222
Position 3618: 0.0007036666381456944
Position 2626: 0.0006955320018520571
Position 4370: 0.000639083572376201
Position 452: 0.0006278829684893352
Position 3624: 0.000607607404011991
Position 1415: 0.0005637688718787582
Position 1750: 0.0005400276787074036
Position 366: 0.00044837896450466194
Position 2497: 0.0004097481335958121
Position 609: 0.0004080363134257504
Position 2934: 0.00035932445546296715
Position 4115: 0.0002851858808818565
Position 2733: 0.0002844518034561012
Position 186: 0.00026504319702615875
Position 3818: 0.0002632764395570909
Position 1729: 0.00026306179963103433
Position 1700: 0.00025681322845338945
Position 300: 0.00024452819906163506
Position 2669: 0.00023704496782137835
Position 4118: 0.0002326224702741241
Position 4208: 0.00022578233608177404
Position 1838: 0.00020268987276888652
Position 1456: 0.00018393470929002544
Position 3284: 0.00018353097778068162
Position 3876: 0.00015181705652677165
Position 3194: 0.00014710666454582894
Position 4242: 0.00013689380922550496
Position 175: 0.0001315004913653035
Position 160: 0.00012211294468212022
Position 3867: 0.00012114937955663217
Position 2058: 0.00011956482705664036
Position 4157: 0.00010557640420212253
Position 3362: 9.415529138410694e-05
Position 3127: 9.321600198162825e-05
Position 969: 8.951813003476275e-05
Position 606: 8.789803829618811e-05
Position 2351: 8.7720403616312e-05
Position 1439: 8.712031390397975e-05
Position 868: 8.064233279941039e-05
Position 2333: 7.81735231849255e-05
Position 1682: 7.514138542352654e-05
Position 2916: 6.621759037093352e-05
Position 1557: 6.552485721843373e-05
Position 3546: 6.301860548994525e-05
Position 389: 5.42692732959514e-05
Position 1079: 5.228275050930076e-05
Position 3418: 4.688621942997829e-05
Position 783: 4.4390185040319324e-05
Position 3099: 4.362155510370445e-05
Position 3823: 4.258812448098086e-05
Position 89: 4.248809521307943e-05
Position 4374: 4.078454464939141e-05
Position 475: 4.0428681929334676e-05
Position 1211: 3.8650559857982746e-05
Position 3594: 3.5974900860126295e-05
Position 945: 3.399551432226979e-05
Position 2920: 2.7212466053112514e-05
Position 3297: 2.6716922967678196e-05
Position 883: 2.472735413376267e-05
Position 519: 2.265602915002616e-05
Position 501: 2.0508828054071208e-05
Position 395: 1.982406343483688e-05
Position 817: 1.9755231825727306e-05
Position 92: 1.782983601777461e-05
Position 2900: 1.515001465166863e-05
Position 1531: 1.4926825873100682e-05
Position 1875: 1.0982666987896274e-05
Position 295: 1.0329698595599653e-05
Position 632: 9.847415016087071e-06
Position 3055: 9.047443193977828e-06
Position 1637: 8.02393617832788e-06
Position 742: 6.888003783065119e-06
Position 1200: 6.651830899665732e-06
Position 457: 6.487177867530279e-06
Position 290: 5.671816865288245e-06
Position 1608: 5.662870333596184e-06
Position 215: 5.634602402700127e-06
Position 1085: 5.046198233603993e-06
Position 523: 3.1377408482598155e-06
Position 74: 6.831360027219466e-07
Position 96: 5.530177940189988e-07
Position 543: 2.862878216841446e-07
Position 3429: 2.855391381743829e-07
Position 584: 1.5618040363262148e-07
Position 3291: 1.4209811660910807e-07
Position 461: 1.3617297266645996e-07
Position 792: 1.3616582206338058e-07
Position 917: 1.1354329637497748e-07
Position 252: 7.810053857256813e-08
Position 228: 5.821232529157064e-08
Position 66: 5.338133507863685e-08
Position 531: 3.304362757092975e-08
Position 477: 1.6572942083703892e-08
Position 483: 1.2491554334032239e-08
Position 235: 1.0839263582694523e-08
Position 908: 6.795001999891678e-09
Position 188: 6.514455345156587e-09
Position 52: 3.282952330347372e-09
Position 230: 1.8585879103002946e-09
Position 257: 1.897560145459529e-10
Position 238: 1.5294835804318145e-12
