Gene = RpL37A
index = 1444
Annotated 5SS: [ 74 201 399]
Annotated 3SS: [145 269 651]
SMsplice 5SS: [ 74 201 399]
SMsplice 3SS: [145 269 651]
top_k =  1000
Partition function (log Z): 4.989344299512281

Sorted 5' Splice Sites (High to Low Probability):
Position 399: 0.9934562548242142
Position 74: 0.9839021746267106
Position 201: 0.9391335998252087
Position 795: 0.03637926047786066
Position 301: 0.0016136013787674528
Position 463: 0.0011082645303635012
Position 80: 0.0010399326835586332
Position 892: 0.0009324123804847054
Position 334: 0.0008830287897019213
Position 288: 0.0005732536710516082
Position 531: 0.00048013066124172126
Position 766: 0.00046588166351460277
Position 889: 0.0003221573146505957
Position 374: 0.00022772551325002047
Position 10: 0.00020176452236703087
Position 859: 0.00014419575903187182
Position 78: 0.00011592576954178175
Position 779: 0.00011189641073113534
Position 754: 8.778768203837022e-05
Position 947: 8.317407200886992e-05
Position 310: 8.1083609163199e-05
Position 484: 5.8910937292060945e-05
Position 957: 5.599461557946331e-05
Position 770: 5.537374303712897e-05
Position 557: 4.164118889917531e-05
Position 342: 3.694329433934621e-05
Position 729: 3.6124859138891365e-05
Position 773: 2.96242895323027e-05
Position 436: 2.864307332211377e-05
Position 297: 2.7262018919112747e-05
Position 912: 2.5577484341587578e-05
Position 171: 2.0051017423074937e-05
Position 90: 1.9117751873981393e-05
Position 473: 1.7252769956009184e-05
Position 63: 1.656916176664685e-05
Position 322: 1.5180269979200803e-05
Position 403: 1.3991198712738371e-05
Position 862: 1.3939358074314465e-05
Position 570: 1.339430975320828e-05
Position 72: 1.1127918929747905e-05
Position 100: 1.1053432057151313e-05
Position 727: 9.203122347106194e-06
Position 901: 5.720166753334797e-06
Position 491: 3.7911676824363174e-06
Position 21: 3.4481264431927453e-06
Position 972: 3.1334202990254525e-06
Position 1030: 2.5528456921707945e-06
Position 992: 1.6970038548888434e-06
Position 34: 1.5565943766441368e-06
Position 930: 1.2228511583235338e-06
Position 716: 6.509499645883218e-07
Position 907: 4.106489043051806e-07
Position 169: 2.6627420513646513e-07
Position 984: 2.1831868975264666e-07
Position 995: 9.884867830800938e-08
Position 138: 7.829375571687519e-08
Position 709: 2.9079335004850348e-08
Position 673: 2.0938483736508863e-08
Position 316: 5.097974069056209e-10
Position 612: 1.3027772571785736e-10
Position 625: 1.0587475846381284e-11
Position 684: 3.2024480254054904e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 651: 0.9954887943279529
Position 145: 0.9753704142956963
Position 269: 0.9481155915096243
Position 947: 0.016136350642403385
Position 853: 0.013928393315631659
Position 862: 0.007314376834373002
Position 1030: 0.00129575177017116
Position 597: 0.0012234199379735728
Position 581: 0.000996386076499864
Position 193: 0.0005445615912541334
Position 612: 0.0005385347749201675
Position 600: 0.00030206600649661296
Position 1083: 0.0002792321298589686
Position 449: 7.168507317701282e-05
Position 275: 6.636275597479058e-05
Position 663: 5.2775019892094694e-05
Position 370: 4.398288245006948e-05
Position 338: 3.4587570907773516e-05
Position 625: 3.0926060115015134e-05
Position 365: 2.3327077980959914e-05
Position 984: 1.5048042811637542e-05
Position 557: 9.899181911166755e-06
Position 972: 9.76643166730837e-06
Position 704: 8.021985934297157e-06
Position 287: 4.760040750179649e-06
Position 398: 3.236643815457581e-06
Position 434: 2.9516983247435966e-06
Position 506: 2.9462458824199022e-06
Position 350: 2.844927479148909e-06
Position 693: 1.913676768737773e-06
Position 1091: 1.6085530515886595e-06
Position 957: 7.870696707077439e-07
Position 531: 7.752399740832306e-07
Position 565: 6.763820565914464e-07
Position 374: 6.086351992588671e-07
Position 347: 5.533460367106829e-07
Position 284: 4.325469919873874e-07
Position 491: 3.817720086653017e-07
Position 1088: 2.95484069339809e-07
Position 992: 1.8568040916215144e-07
Position 453: 7.445511350431374e-08
Position 789: 5.261374514902131e-08
Position 78: 3.7819885905512225e-08
Position 422: 2.600314853850817e-11
Position 403: 7.0806414689523525e-12
