Gene = Mcm10
index = 1272
Annotated 5SS: [1260]
Annotated 3SS: [1319]
SMsplice 5SS: [1260]
SMsplice 3SS: [1319]
top_k =  1000
Partition function (log Z): -8.857020714879832

Sorted 5' Splice Sites (High to Low Probability):
Position 1260: 0.9552174194552129
Position 374: 0.14547710225767566
Position 896: 0.060843673611727524
Position 1413: 0.04502382652100092
Position 479: 0.04471000376124967
Position 572: 0.018587728288792047
Position 509: 0.013802017670509292
Position 1264: 0.013363267046792894
Position 833: 0.012608852901169147
Position 1253: 0.010506954895040357
Position 467: 0.007809675479575411
Position 852: 0.007443830066728902
Position 1694: 0.006099149373649623
Position 1127: 0.004826195998216201
Position 2177: 0.0038967898432381376
Position 512: 0.003538638960715311
Position 960: 0.0026021514437516587
Position 1117: 0.0022024796818721727
Position 1384: 0.0021903578862952004
Position 1656: 0.00196422943186411
Position 1698: 0.001957319116189308
Position 2325: 0.0019155535209025487
Position 1401: 0.0018164106305275714
Position 800: 0.0014197798356939012
Position 177: 0.0013673329357153034
Position 397: 0.0013571440995374302
Position 2471: 0.0013558447824497592
Position 499: 0.001277737647753429
Position 211: 0.0012750323723153888
Position 868: 0.0010920540555322117
Position 2520: 0.00103101960323819
Position 2485: 0.0010045104321483478
Position 2240: 0.0007345828308292532
Position 2185: 0.0005318263351901331
Position 406: 0.0005278683316272419
Position 1230: 0.0005078311363240886
Position 644: 0.000460771072822384
Position 1065: 0.0003799588458000876
Position 1052: 0.00035488242644747715
Position 71: 0.00024281089582375902
Position 2716: 0.00023372626281627218
Position 1089: 0.00022600237248981747
Position 1331: 0.00020805074154580487
Position 1130: 0.000183947793173224
Position 763: 0.00016821281481046934
Position 2743: 0.000158673686447194
Position 1911: 0.00012666883166019164
Position 1166: 0.00012478955243363967
Position 1808: 9.625877674440564e-05
Position 245: 9.351121181951785e-05
Position 2667: 8.794979441909535e-05
Position 1779: 8.089935521053716e-05
Position 1758: 6.539554894886645e-05
Position 636: 6.084939647917209e-05
Position 414: 5.616248765439226e-05
Position 270: 5.158720160569455e-05
Position 1542: 5.023983108389702e-05
Position 1407: 5.0198418820169554e-05
Position 818: 4.0078773312606514e-05
Position 1377: 3.6394584386598605e-05
Position 132: 3.05863936824942e-05
Position 302: 2.7509147846315476e-05
Position 1539: 2.325760820719588e-05
Position 1433: 2.114695347441194e-05
Position 1585: 1.6397269784051943e-05
Position 1552: 1.591820069856048e-05
Position 27: 1.580956537055805e-05
Position 1227: 1.4086215860475879e-05
Position 583: 1.1214161059654674e-05
Position 2391: 1.1169245797679393e-05
Position 758: 1.004608822011079e-05
Position 2408: 9.75728702551233e-06
Position 1146: 6.842032631266862e-06
Position 460: 4.7584317192582904e-06
