Gene = Osi21
index = 1349
Annotated 5SS: [816]
Annotated 3SS: [984]
SMsplice 5SS: [816]
SMsplice 3SS: [984]
top_k =  1000
Partition function (log Z): -2.074028676442154

Sorted 5' Splice Sites (High to Low Probability):
Position 816: 0.991059930246865
Position 273: 0.03441818532010862
Position 262: 0.016763619231687933
Position 793: 0.005515103733823674
Position 271: 0.005300525107727416
Position 218: 0.0039424572444660124
Position 60: 0.0031600395784202305
Position 852: 0.001102167335348528
Position 615: 0.0009656425515235513
Position 139: 0.0006843851642688696
Position 559: 0.00047089107571710704
Position 548: 0.00045569411684880204
Position 715: 0.0003510626010660294
Position 1079: 0.00035104743682057017
Position 803: 0.0003477622162643594
Position 839: 0.00024086315468054259
Position 830: 0.00019700448828775273
Position 1243: 0.00017168918754383071
Position 1269: 0.00013019188621357896
Position 135: 9.578952682212695e-05
Position 1283: 8.685453709440028e-05
Position 538: 8.530913662104292e-05
Position 245: 8.12375966710962e-05
Position 160: 6.638310112690826e-05
Position 190: 5.845231876666079e-05
Position 847: 5.710954413699716e-05
Position 886: 3.8007207905462144e-05
Position 1087: 2.5880541734722012e-05
Position 380: 2.577443152179572e-05
Position 833: 2.0603278104682115e-05
Position 1117: 1.9128391048479724e-05
Position 1228: 1.5249587087812414e-05
Position 1065: 1.2255371267898354e-05
Position 148: 1.0402464565198539e-05
Position 1147: 9.751545838543935e-06
Position 1126: 8.985181294225112e-06
Position 27: 8.633090777647244e-06
Position 85: 8.5779232068667e-06
Position 665: 8.268444348668667e-06
Position 110: 8.230502923550638e-06
Position 1052: 8.14383249660638e-06
Position 1307: 6.20570297914652e-06
Position 1280: 5.582262951614689e-06
Position 1124: 5.509354027546031e-06
Position 212: 4.9606172780138945e-06
Position 1046: 4.6107105982270915e-06
Position 1257: 3.81730679495059e-06
Position 703: 3.3677481187008404e-06
Position 21: 3.156299806669495e-06
Position 619: 3.082295461866185e-06
Position 563: 2.3943929712564984e-06
Position 117: 2.1594561259752164e-06
Position 557: 1.8872817266313056e-06
Position 605: 1.4600178747734057e-06
Position 1184: 1.4275202325490288e-06
Position 1149: 1.0968184646350652e-06
Position 1041: 7.952263948376507e-07
Position 622: 4.879344470764018e-07
Position 1168: 3.9887322247490433e-07
Position 446: 3.9141245739467977e-07
Position 373: 3.6772481897856914e-07
Position 1135: 3.2972450736317984e-07
Position 341: 3.103329949704814e-07
Position 894: 3.075782704453317e-07
Position 13: 1.478437425831596e-07
Position 656: 8.45609206150316e-08
Position 1023: 8.21995985270466e-09
Position 998: 1.6480076060554313e-09
Position 947: 3.259820690966239e-12
Position 462: 3.0257124778409856e-13
Position 1012: 3.835603806957669e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 984: 0.9451005687125452
Position 341: 0.05911740144682201
Position 941: 0.05442288746695306
Position 321: 0.003085062862634891
Position 672: 0.0011502785952964046
Position 492: 0.0006022476418042357
Position 773: 0.0005137076174883273
Position 1307: 0.0003616369251390943
Position 142: 0.00033311898806708077
Position 1365: 0.00032323421311461606
Position 1135: 0.00028768057761607927
Position 212: 0.0001624323011231683
Position 886: 0.00012223361082928398
Position 696: 0.0001189058024452154
Position 160: 9.427861380340709e-05
Position 1018: 8.601505590061855e-05
Position 325: 8.47363711898063e-05
Position 710: 4.946456258666117e-05
Position 232: 3.725509855497557e-05
Position 597: 3.597402132601509e-05
Position 615: 3.5125436697042724e-05
Position 1034: 3.501897107884441e-05
Position 541: 3.3111763723750184e-05
Position 108: 2.9449132956448882e-05
Position 369: 2.5066426637764366e-05
Position 1117: 1.967167337805403e-05
Position 1114: 1.6175811854913632e-05
Position 357: 1.5435417363721543e-05
Position 868: 1.4855632859299778e-05
Position 1195: 1.4852676643569101e-05
Position 396: 1.406854413402163e-05
Position 750: 1.0665089374220212e-05
Position 1228: 9.850356613922898e-06
Position 753: 9.812298989999443e-06
Position 1272: 8.805722766018814e-06
Position 373: 7.612333487012111e-06
Position 89: 6.699356334270866e-06
Position 714: 5.841935327247845e-06
Position 1286: 4.84976971975858e-06
Position 501: 4.703583885053343e-06
Position 1367: 3.779042636392717e-06
Position 173: 2.6689178089074046e-06
Position 93: 2.540596387479614e-06
Position 417: 2.5207569968203213e-06
Position 600: 2.4314173115623604e-06
Position 1071: 2.1781805479799964e-06
Position 588: 2.1028940860543483e-06
Position 170: 1.7066003224038236e-06
Position 582: 1.7037163773740829e-06
Position 289: 1.4109728900325094e-06
Position 1199: 1.311873319693302e-06
Position 405: 1.049796588398373e-06
Position 1330: 7.2145844347866e-07
Position 117: 6.656605487637608e-07
Position 1144: 6.311981635232295e-07
Position 185: 6.221375605658137e-07
Position 1254: 6.196545873894778e-07
Position 1251: 5.469525938031007e-07
Position 846: 4.1274519291384766e-07
Position 176: 3.516537275184083e-07
Position 266: 2.094338464959728e-07
Position 1280: 1.6782022357574565e-07
Position 1023: 1.6052151128460605e-07
Position 777: 1.2516004167031295e-07
Position 393: 9.413587944211065e-08
Position 852: 5.987549942922903e-08
Position 478: 1.6970248459840524e-08
Position 792: 1.2282688400796982e-08
Position 1209: 8.167560270193612e-09
Position 1243: 6.479007527178778e-09
Position 269: 5.258548331593628e-09
Position 815: 2.8699469632077846e-09
Position 64: 3.676229137841946e-10
Position 59: 6.471339219692748e-11
Position 252: 4.5033929578940504e-11
Position 346: 4.109181650123474e-12
Position 407: 1.2572361092336733e-13
