Gene = Claspin
index = 1079
Annotated 5SS: [1628 1938 2652 4012 4322 4715]
Annotated 3SS: [1689 1988 2709 4068 4378 4776]
SMsplice 5SS: [  83 1628 1938 2652 4012 4322 4715]
SMsplice 3SS: [ 170 1689 1988 2709 4068 4378 4776]
top_k =  1000
Partition function (log Z): 17.641893659321468

Sorted 5' Splice Sites (High to Low Probability):
Position 1628: 0.9922974729387464
Position 1938: 0.9920606525145902
Position 4012: 0.9910459787545794
Position 4715: 0.9703484829041141
Position 2652: 0.9286328504549993
Position 4322: 0.859809793800461
Position 83: 0.6745951930223817
Position 2194: 0.4407137926619637
Position 75: 0.2266113148487897
Position 4940: 0.1582357424247455
Position 4311: 0.12634403634627195
Position 2938: 0.06816757869001533
Position 2972: 0.051433615251244263
Position 2750: 0.04249262348588297
Position 3728: 0.03935777522301497
Position 3123: 0.03839472380711286
Position 110: 0.025843460852558967
Position 4927: 0.02443301833168718
Position 2207: 0.016744256969735506
Position 2248: 0.014733626239727873
Position 81: 0.013022258676529588
Position 3489: 0.011223555809854537
Position 411: 0.010839025525083708
Position 87: 0.010652450510821317
Position 103: 0.01039818899912405
Position 635: 0.009304821868667419
Position 744: 0.008875593824559257
Position 4428: 0.008606692604028986
Position 4016: 0.0075435901215903265
Position 2234: 0.007237923918172813
Position 1897: 0.006202057775249826
Position 2230: 0.006002076513453586
Position 4487: 0.005151286917958191
Position 473: 0.004344468166737772
Position 3096: 0.004092954157347939
Position 2805: 0.004006079336317251
Position 2105: 0.003564515643410255
Position 2579: 0.003121598647175004
Position 1619: 0.0030912074404508484
Position 4828: 0.0026518629198166686
Position 4221: 0.0025960884923265162
Position 4550: 0.002331718592212368
Position 1065: 0.001878448713182302
Position 1478: 0.001609478271385323
Position 1050: 0.0013602890099839947
Position 710: 0.0011435826597156922
Position 3501: 0.0010929288693539885
Position 2533: 0.0009889062530573703
Position 581: 0.0006830409489697119
Position 2927: 0.000651296355670487
Position 1235: 0.0005694346728544268
Position 4872: 0.0005485770755910572
Position 375: 0.0005370390058867591
Position 1893: 0.0005130172939437108
Position 916: 0.00048769493003691
Position 2185: 0.00048441292999495695
Position 3596: 0.00046636003466279545
Position 3135: 0.0004349791749265611
Position 2552: 0.0003822065425435035
Position 2464: 0.00035752073911974556
Position 3413: 0.0003407769510271814
Position 4660: 0.00029906391522956923
Position 1193: 0.0002813799814535254
Position 3569: 0.00025600986739992643
Position 285: 0.0002557852295836267
Position 713: 0.0002184893436364781
Position 966: 0.00020689178496679679
Position 4957: 0.0001639425862213213
Position 2365: 0.00015258666817247708
Position 73: 0.00014575018410584458
Position 4851: 0.00013218367608369507
Position 276: 0.00012007943270769823
Position 1362: 0.00011795662044305702
Position 766: 0.0001112363609960651
Position 2383: 9.757286681480713e-05
Position 1622: 8.966195414698258e-05
Position 2656: 7.653792053146544e-05
Position 4194: 7.606112333896383e-05
Position 4419: 7.48129958255832e-05
Position 3975: 7.067915028214746e-05
Position 4178: 6.22511474671062e-05
Position 3937: 5.617201166180567e-05
Position 3008: 5.535047889637344e-05
Position 4334: 5.050023499073421e-05
Position 295: 4.8177926764524765e-05
Position 1942: 3.947549010906896e-05
Position 4406: 3.767316068578165e-05
Position 2107: 3.401019812888874e-05
Position 2647: 3.3588840584067885e-05
Position 982: 2.2444301710497098e-05
Position 4655: 2.1349485345059032e-05
Position 2046: 1.8679052335171114e-05
Position 4264: 1.793375184348462e-05
Position 2374: 1.6286267119954726e-05
Position 1733: 1.5862182130907403e-05
Position 2600: 1.4934894257706676e-05
Position 5022: 1.4023267747614413e-05
Position 2559: 1.2696920019398305e-05
Position 3967: 1.1510151829494025e-05
Position 5012: 1.131285672656282e-05
Position 1632: 1.0665198287699538e-05
Position 4682: 1.0312890839155461e-05
Position 2034: 9.515650269635321e-06
Position 4402: 9.090992087037832e-06
Position 437: 8.145644045484701e-06
Position 4967: 6.929818288453868e-06
Position 811: 6.867887058514828e-06
Position 4239: 6.497575490314101e-06
Position 4900: 6.418909148540419e-06
Position 820: 6.252327283083083e-06
Position 452: 5.623104580002296e-06
Position 1210: 5.2851360670753e-06
Position 3764: 4.559691684854697e-06
Position 2040: 4.330092572314023e-06
Position 4481: 4.214266472839306e-06
Position 4730: 3.955233277746833e-06
Position 3750: 3.646920929472838e-06
Position 4628: 3.557554582796719e-06
Position 4554: 2.251586605606181e-06
Position 1154: 2.132368410313443e-06
Position 2200: 1.8948497682389757e-06
Position 1776: 1.8211663006510795e-06
Position 2695: 1.749337745416965e-06
Position 3818: 1.463192384282335e-06
Position 1865: 1.4276126993732429e-06
Position 4071: 1.3129294809479632e-06
Position 4100: 1.1808146557816468e-06
Position 3843: 1.1522230374979903e-06
Position 1114: 9.72210665522637e-07
Position 4981: 7.375794507687102e-07
Position 3117: 7.111851608166014e-07
Position 1745: 6.365918165396862e-07
Position 3635: 5.853282105329514e-07
Position 3432: 4.693721512851554e-07
Position 254: 3.193088056747521e-07
Position 1060: 2.7907989960244455e-07
Position 1511: 2.681003002999175e-07
Position 4382: 2.117630410846008e-07
Position 3257: 1.2661155459713135e-07
Position 3581: 1.1492574014539981e-07
Position 3086: 7.456713411274582e-08
Position 2581: 6.801977781856203e-08
Position 1809: 6.725748635245285e-08
Position 1771: 6.410614033470898e-08
Position 4347: 4.1666960578413996e-08
Position 3451: 3.317839811030787e-08
Position 227: 1.918420532177562e-08
Position 608: 1.3889998990556369e-08
Position 1983: 6.772377761352368e-09
Position 139: 2.711305985350947e-09
Position 554: 2.05198619880885e-09
Position 2025: 1.3473504657234172e-09
Position 156: 5.644645469287885e-10
Position 1439: 2.182066060002702e-12
Position 2430: 1.2883490011975466e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4068: 0.999854752438155
Position 1689: 0.9842290299118709
Position 4378: 0.9776114008893525
Position 4776: 0.9665479581885396
Position 1988: 0.9598294104612491
Position 170: 0.9549352470923992
Position 2709: 0.8704072223572932
Position 2360: 0.3073912643503347
Position 3791: 0.2851187665629665
Position 5002: 0.18677076953840166
Position 2254: 0.06898226958972759
Position 2380: 0.06400043372864535
Position 3301: 0.026504083986921115
Position 2578: 0.020818940808625012
Position 3280: 0.016152398191183998
Position 2334: 0.011585275373187166
Position 4381: 0.01073256476119971
Position 4601: 0.007714688229296441
Position 1463: 0.007546213274752422
Position 2299: 0.0073561927449476636
Position 2681: 0.005185457313109846
Position 4474: 0.004763237500809085
Position 784: 0.0046612399900154
Position 139: 0.004459721867537258
Position 1722: 0.0044145099686889455
Position 764: 0.004363946746164331
Position 2821: 0.004085046803173774
Position 2475: 0.0038996900973173884
Position 935: 0.0035450974255048047
Position 3191: 0.0034646855303304817
Position 811: 0.003454895214327874
Position 1743: 0.0033717881840653664
Position 2734: 0.0033562009057996785
Position 1433: 0.0032220514824492677
Position 3062: 0.0029780032375629957
Position 1696: 0.002894485735684614
Position 5006: 0.0027918004700831097
Position 2034: 0.0026592939419516574
Position 2518: 0.0021281260240619414
Position 2272: 0.0020448918359710078
Position 1505: 0.0019459575687903003
Position 3544: 0.0019230753268121416
Position 488: 0.0017683796413321543
Position 1701: 0.0015719237748142193
Position 2383: 0.0012822219023509024
Position 3451: 0.0012571973873040788
Position 907: 0.0012557958547454171
Position 3517: 0.0012156920366558572
Position 992: 0.0011662140839079824
Position 1138: 0.0010008977368412076
Position 2365: 0.0009693959515286048
Position 691: 0.0009088628563731361
Position 4582: 0.0008615012382474905
Position 3015: 0.0007324833302382913
Position 1532: 0.0007122376084434423
Position 1534: 0.0006867812450375195
Position 2878: 0.0006649321173272825
Position 1785: 0.0006634543290971903
Position 1258: 0.0006366273905376123
Position 179: 0.0006165837647693056
Position 3382: 0.0005635617199739432
Position 2143: 0.0005375845682162595
Position 2001: 0.0005335991382639301
Position 4471: 0.0005172747864706118
Position 3908: 0.0004999820434541741
Position 4526: 0.0004892622467695709
Position 1135: 0.0004872879660391792
Position 4519: 0.00047859172865575997
Position 429: 0.0004691121647747383
Position 5090: 0.00043438635113788264
Position 2338: 0.00040506665628919556
Position 4785: 0.0003812540529678795
Position 4486: 0.00037546723451397165
Position 2317: 0.0003724105914613295
Position 802: 0.00036052010372386394
Position 2497: 0.0003553160254193893
Position 740: 0.0003274965826657315
Position 147: 0.00031999110913747753
Position 1559: 0.0003023687928708135
Position 2400: 0.0003010760965359342
Position 2269: 0.0003001680703768975
Position 4579: 0.00029224879525785794
Position 2481: 0.0002866907210167231
Position 3373: 0.0002777615660338916
Position 4814: 0.00026840510967289115
Position 3422: 0.00026779730578514667
Position 2798: 0.00025192227415306117
Position 1395: 0.0002356249765596601
Position 1189: 0.0002171100990629745
Position 4537: 0.00021666036023357786
Position 1362: 0.0002149580223680384
Position 2439: 0.00020306153738167024
Position 1410: 0.00020108994969874846
Position 2443: 0.00019573765993827384
Position 4811: 0.00018613860782241512
Position 2242: 0.00017747345527325045
Position 2386: 0.00017532570645418152
Position 2340: 0.00015683995176164113
Position 1339: 0.00015528367902892465
Position 820: 0.0001481011719754778
Position 2148: 0.00014493606884068318
Position 3068: 0.0001346137666927244
Position 3175: 0.0001323721603653899
Position 694: 0.00011963200340588702
Position 3667: 0.00011774321659160626
Position 349: 0.00011741174718024845
Position 790: 0.00011619925471102521
Position 3002: 0.00011576007677827123
Position 2104: 0.00010032439194032374
Position 4540: 9.8328575633852e-05
Position 1740: 9.592747644410358e-05
Position 1114: 9.303427126696472e-05
Position 4419: 8.983591971131574e-05
Position 1492: 8.725468871045936e-05
Position 4495: 8.452546589619385e-05
Position 2314: 8.340903604768385e-05
Position 1333: 7.918472638703995e-05
Position 3149: 7.82383340344989e-05
Position 1538: 7.81446367177971e-05
Position 832: 7.754222527165956e-05
Position 1596: 7.701090043368848e-05
Position 2050: 7.535942172285775e-05
Position 1796: 7.294699368719519e-05
Position 354: 7.235798100295081e-05
Position 989: 7.11792982333589e-05
Position 2459: 6.825405340354263e-05
Position 2454: 6.598274377871503e-05
Position 2014: 6.400245885591349e-05
Position 4087: 6.153699360264463e-05
Position 514: 6.097595599370872e-05
Position 4913: 6.045145908584246e-05
Position 2017: 5.9059580816951485e-05
Position 472: 5.8748938674345345e-05
Position 628: 5.857699784495288e-05
Position 3168: 5.74012979662187e-05
Position 877: 5.7079432758064606e-05
Position 3172: 5.6867159468295105e-05
Position 5012: 5.4806464124594446e-05
Position 4543: 5.3076419002536434e-05
Position 4792: 4.997096023573193e-05
Position 4940: 4.966510906035416e-05
Position 622: 4.874464256045506e-05
Position 1399: 4.645981660816324e-05
Position 511: 4.5005536165528324e-05
Position 3252: 4.2820413176017624e-05
Position 956: 4.274092048806698e-05
Position 710: 4.270295047767949e-05
Position 1150: 4.002066525920526e-05
Position 1482: 3.9133615369691496e-05
Position 2987: 3.8733338209598345e-05
Position 1054: 3.770735167962465e-05
Position 1012: 3.750718812368998e-05
Position 1733: 3.677599839549984e-05
Position 2164: 3.286780241927316e-05
Position 2070: 3.278396018474167e-05
Position 880: 3.196974666446854e-05
Position 4492: 3.174558151847683e-05
Position 3008: 3.132670484324222e-05
Position 2860: 3.106632982739937e-05
Position 538: 3.0423508090709564e-05
Position 2875: 3.0130329222566385e-05
Position 2464: 2.9663655123222954e-05
Position 5105: 2.5997549313850756e-05
Position 4347: 2.548769181229555e-05
Position 1705: 2.333608034975003e-05
Position 1817: 2.3231859643996187e-05
Position 1168: 2.263830128117975e-05
Position 1269: 2.2609739965756248e-05
Position 532: 2.2423946623499102e-05
Position 2095: 2.1847385026717082e-05
Position 1144: 2.1578764283076533e-05
Position 829: 1.98857141726724e-05
Position 835: 1.84705408718799e-05
Position 2641: 1.765336268651129e-05
Position 724: 1.7440871118469113e-05
Position 2786: 1.7314946585813626e-05
Position 535: 1.6732755472174515e-05
Position 1028: 1.6192168697206635e-05
Position 1293: 1.5357262528697378e-05
Position 883: 1.3086218696539088e-05
Position 459: 1.2987311011547626e-05
Position 2046: 1.283110663800842e-05
Position 565: 1.2410716810398198e-05
Position 185: 1.2336255159480721e-05
Position 4851: 1.1981294252293893e-05
Position 4613: 1.1576383693152041e-05
Position 631: 9.70487559342851e-06
Position 2221: 9.31468342911544e-06
Position 838: 9.297270976701717e-06
Position 859: 9.172615429701747e-06
Position 4842: 8.313487371000712e-06
Position 2177: 7.999751410166145e-06
Position 4660: 7.982025213158713e-06
Position 202: 7.771536230411661e-06
Position 4944: 7.444298327996179e-06
Position 1105: 7.401109696727195e-06
Position 2620: 6.922892837997024e-06
Position 4664: 6.424991697067225e-06
Position 306: 6.266261424827107e-06
Position 4130: 6.2461680126771775e-06
Position 4964: 6.192226312460703e-06
Position 469: 5.352480629918318e-06
Position 4534: 5.345780340842369e-06
