Gene = Vps53
index = 1598
Annotated 5SS: [ 180  747 1978]
Annotated 3SS: [ 239  802 2039]
SMsplice 5SS: [ 180  747 1978]
SMsplice 3SS: [ 239  802 2039]
top_k =  1000
Partition function (log Z): 6.436988959155333

Sorted 5' Splice Sites (High to Low Probability):
Position 1978: 0.9981305409179906
Position 180: 0.9961779414027099
Position 747: 0.9737668366428277
Position 618: 0.3388143184511668
Position 2180: 0.06946931238343548
Position 634: 0.05886682579724169
Position 399: 0.04131635711979141
Position 331: 0.03622978937599239
Position 1722: 0.02679659231850937
Position 622: 0.025610507476867824
Position 459: 0.010125756761913275
Position 2665: 0.00786165852659399
Position 1235: 0.007017439190111641
Position 2509: 0.005629647615951022
Position 1866: 0.00335838810265942
Position 1117: 0.0032393388318191895
Position 443: 0.002722123904136737
Position 1480: 0.0020809880001975245
Position 2119: 0.0016687910919978741
Position 2235: 0.0016287266304049718
Position 2711: 0.0015188357438062345
Position 1371: 0.0014127568156833683
Position 525: 0.0010626381050434855
Position 184: 0.0010613129365110764
Position 760: 0.0010182551551770266
Position 2494: 0.0009454997121684611
Position 968: 0.0008686753794289297
Position 1376: 0.0007205513288629893
Position 751: 0.0007078333854648962
Position 159: 0.0005218030962621883
Position 359: 0.0005217036561962195
Position 988: 0.0005188471381490747
Position 492: 0.00046166773400740523
Position 366: 0.00045595645112800814
Position 396: 0.0004394994024966231
Position 1982: 0.00042865064440847595
Position 1615: 0.00040442316443286706
Position 2574: 0.00038862002330428705
Position 1919: 0.000370483567827922
Position 939: 0.0003650918443148413
Position 2539: 0.00035958705710067746
Position 2964: 0.00030000120919399464
Position 2925: 0.0002544660663428137
Position 667: 0.0002355237640703434
Position 1388: 0.00022754121207049595
Position 2767: 0.00019190531208013948
Position 1510: 0.000175598168350471
Position 944: 0.00015530747933847626
Position 1343: 0.00012129452073545166
Position 2327: 0.00010974956209388037
Position 2497: 0.00010960912865966925
Position 2143: 0.00010217844458654307
Position 168: 9.402096759738522e-05
Position 2283: 9.179235706816527e-05
Position 2722: 8.257798339521162e-05
Position 2175: 7.844964285577138e-05
Position 1127: 6.582569647137398e-05
Position 915: 5.395453506805014e-05
Position 2452: 5.1029984186206486e-05
Position 833: 4.9719101319431275e-05
Position 949: 4.8740253452525105e-05
Position 1148: 4.6321240164702727e-05
Position 1015: 4.346301736501097e-05
