Gene = Vajk1
index = 1592
Annotated 5SS: [ 205 1029]
Annotated 3SS: [ 554 1092]
SMsplice 5SS: [ 205 1029 1721]
SMsplice 3SS: [ 554 1092 1784]
top_k =  1000
Partition function (log Z): 1.7899792255246656

Sorted 5' Splice Sites (High to Low Probability):
Position 1029: 0.9949428779030066
Position 205: 0.9877043230407406
Position 1721: 0.49974666785357263
Position 801: 0.415196502509823
Position 1678: 0.2444404747264278
Position 1733: 0.16568239521795577
Position 2610: 0.0510791379127263
Position 1351: 0.01701562694300998
Position 2462: 0.01554164045806066
Position 1240: 0.007650426849158161
Position 1949: 0.006675543027327448
Position 1261: 0.005457746934480119
Position 1477: 0.005392501516415839
Position 1893: 0.005023571217486951
Position 1660: 0.002322863639969538
Position 1985: 0.002231730257909584
Position 1147: 0.0020431738893204516
Position 471: 0.002037679913190715
Position 262: 0.0018307844534727218
Position 921: 0.0018297712014303353
Position 1429: 0.0015081753733183186
Position 704: 0.0013684002873182997
Position 47: 0.0013620020093260989
Position 2086: 0.0011118264624513981
Position 2110: 0.0010506058135651794
Position 1033: 0.0009247684462709748
Position 229: 0.0008716258475654374
Position 2614: 0.0008333897052930554
Position 1453: 0.0008247018668962307
Position 1423: 0.0007204063401294954
Position 305: 0.0005416699381210609
Position 2538: 0.0005128482673095887
Position 1970: 0.0004909648177057007
Position 807: 0.0004306253179284865
Position 765: 0.0004181905781303845
Position 2095: 0.0003969941801298418
Position 2103: 0.00035391973621691584
Position 879: 0.00034207959402320624
Position 2618: 0.00031800350600874887
Position 501: 0.000305242068502295
Position 789: 0.0002200378350904979
Position 1465: 0.00021966047383516365
Position 813: 0.0002128335294066173
Position 1255: 0.00018354944108468904
Position 873: 0.00016734750818253399
Position 2645: 0.00015686028790673061
Position 1129: 0.00013826174295244128
Position 2576: 0.00012146077229403686
Position 215: 0.00012138462840902706
Position 2641: 0.00011338715958315747
Position 244: 0.00010534545834145205
Position 750: 0.00010410499952348816
Position 209: 0.0001027933969197053
Position 420: 9.5639397772746e-05
Position 1339: 9.173717415702744e-05
Position 1195: 8.875571994113503e-05
Position 831: 8.641159787342623e-05
Position 246: 8.193092919196314e-05
Position 2633: 6.292289560199177e-05
Position 1471: 5.278598009886736e-05
Position 951: 4.8022119609882385e-05
Position 1593: 3.945179249307653e-05
Position 198: 3.7884222539088826e-05
Position 1494: 3.590995523879834e-05
Position 231: 3.204579614982959e-05
Position 2628: 2.928027071046924e-05
Position 1207: 2.7705862386862388e-05
Position 44: 2.7495650060323926e-05
Position 315: 2.4003581332393292e-05
Position 2546: 2.0050124314567046e-05
Position 56: 1.8875331390549294e-05
Position 2320: 1.862705187547256e-05
Position 1904: 1.7620545364105025e-05
Position 297: 1.630587524482572e-05
Position 1910: 1.446956035416594e-05
Position 1369: 1.4116812567722948e-05
Position 236: 1.3803822552544266e-05
Position 1435: 1.3770940474648573e-05
Position 897: 1.3620552535808802e-05
Position 441: 1.3433436242030521e-05
Position 1531: 1.3044544224908498e-05
Position 1141: 1.2378405181882689e-05
Position 475: 1.2371963742900971e-05
Position 66: 1.1593961517607575e-05
Position 1501: 1.1381830340527955e-05
Position 2303: 1.0909706333859106e-05
Position 1093: 1.02164310631039e-05
Position 1549: 1.0042351884996063e-05
Position 407: 9.486983144996238e-06
Position 2544: 8.98460361957808e-06
Position 2073: 8.797907710224006e-06
Position 2730: 7.948728593305923e-06
Position 1411: 7.914297892829811e-06
Position 1357: 7.127087517833795e-06
Position 2566: 7.06688023902511e-06
Position 1399: 6.992628565277222e-06
Position 2671: 6.661458078346803e-06
Position 1153: 6.0209506122061285e-06
Position 1279: 5.001845119794244e-06
Position 939: 4.208200412203342e-06
Position 15: 3.907664642460006e-06
Position 1171: 3.9013133579698725e-06
Position 2535: 3.507432463406737e-06
Position 933: 3.233640251891568e-06
Position 1213: 3.1034021839934818e-06
Position 1303: 2.6489220539247156e-06
Position 2375: 2.2104365109787077e-06
Position 981: 2.195025072109589e-06
Position 1327: 2.0088441887787743e-06
Position 1023: 1.8962775724179486e-06
Position 2372: 1.7045314634343518e-06
Position 449: 1.527175017869719e-06
Position 999: 1.40636000756789e-06
Position 1117: 1.3242604740187069e-06
Position 603: 1.2112589567355976e-06
Position 1183: 1.1139262456559047e-06
Position 113: 1.1054442224944927e-06
Position 1017: 1.0175450989060677e-06
Position 22: 7.529717873221212e-07
Position 861: 6.951376065414208e-07
Position 2427: 6.584882134816128e-07
Position 2761: 6.32775623815279e-07
Position 131: 5.327231191535015e-07
Position 1061: 4.0488198190723793e-07
Position 30: 3.6113661662201173e-07
Position 837: 2.7599314331886814e-07
Position 58: 2.6659978524424844e-07
Position 1333: 2.542429589499855e-07
Position 1393: 2.491412363528886e-07
Position 1135: 2.3057026896831237e-07
Position 107: 2.296580552372474e-07
Position 167: 2.1519260233571566e-07
Position 1387: 1.9414045353946927e-07
Position 1513: 1.900780837545647e-07
Position 867: 1.83768381687889e-07
Position 118: 1.5055045383233058e-07
Position 1231: 1.3096132152827023e-07
Position 843: 1.180032454858351e-07
Position 1315: 1.0197116659688501e-07
Position 1099: 7.453168980864047e-08
Position 1243: 3.290318516844886e-08
Position 1267: 3.251733409470094e-08
Position 2324: 2.8615199888291286e-08
Position 1382: 1.2909810760722545e-08
Position 1489: 1.2012548138148137e-08
Position 987: 8.472442476521678e-09
Position 1063: 7.59059329341689e-09
Position 969: 1.8800443652143965e-09
Position 523: 6.936399480396215e-10
Position 2515: 1.3381168183615548e-10
Position 1085: 8.740531157680113e-11
Position 579: 1.6846771371731404e-13
Position 993: 3.5028078222940523e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1784: 0.9720709407383231
Position 1092: 0.952013851770711
Position 554: 0.9160464256657743
Position 872: 0.46724511547022923
Position 2667: 0.051724205924210134
Position 598: 0.015123496633511568
Position 2515: 0.009008727641823283
Position 2025: 0.006991838439877216
Position 561: 0.005773750306189126
Position 1171: 0.0053199484613089335
Position 2525: 0.005194156850999622
Position 1945: 0.005142127954600269
Position 1117: 0.004613390796541085
Position 491: 0.003041475578064785
Position 1506: 0.0029052446049480226
Position 1545: 0.0027063113012315352
Position 2160: 0.0025732495053142957
Position 2709: 0.0022697529349194655
Position 2048: 0.002095535394850261
Position 977: 0.002015903281664089
Position 1407: 0.0017928881546722542
Position 1327: 0.0016103909824136246
Position 1303: 0.0013729566756887628
Position 497: 0.0011874454070695518
Position 1260: 0.0010807483081352771
Position 1569: 0.0009528067111542617
Position 1521: 0.0006838544904305562
Position 1239: 0.0006627215382355647
Position 1461: 0.0005815346928119666
Position 475: 0.0005147686271166317
Position 878: 0.0005114013296832899
Position 274: 0.0004996843440121803
Position 424: 0.00042982602098121206
Position 851: 0.00042830261061969856
Position 107: 0.0004256445191596303
Position 2130: 0.000421982215861868
Position 118: 0.000341541497568124
Position 2836: 0.00030933702630029416
Position 980: 0.0002776722437313915
Position 2139: 0.00023344020926070985
Position 2400: 0.00020641724553604042
Position 2008: 0.00019499116962649207
Position 2730: 0.00019401748366906828
Position 800: 0.0001746998073698825
Position 2639: 0.0001710455162671421
Position 2124: 0.00016631630984511607
Position 255: 0.0001595758879850052
Position 441: 0.00013872666133851435
Position 1605: 0.0001377528642014625
Position 926: 0.00013485964206331783
Position 2248: 0.0001302389657326144
Position 2706: 0.00012153425137029333
Position 2494: 0.00011737820294892652
Position 2001: 0.00010781109440481486
Position 887: 9.557486842806953e-05
Position 1404: 9.483557131259754e-05
Position 1146: 8.752771755789731e-05
Position 1851: 8.742101814135184e-05
Position 177: 7.848775846239156e-05
Position 2797: 7.173140851523406e-05
Position 2173: 6.480155320945803e-05
Position 1962: 6.348623719217402e-05
Position 929: 5.61327597405242e-05
Position 1584: 5.403981717069963e-05
Position 827: 5.229317116421886e-05
Position 920: 4.154341022420813e-05
Position 2032: 3.9300076347798526e-05
Position 1128: 3.861728976717049e-05
Position 797: 3.7804992003805556e-05
Position 938: 3.744127001004452e-05
Position 1542: 3.722305519159134e-05
Position 2115: 3.690001957510283e-05
Position 293: 3.542305563946467e-05
Position 315: 3.412080853520784e-05
Position 773: 3.235411003341333e-05
Position 281: 1.8779446575075104e-05
Position 1428: 1.7931423056349462e-05
Position 848: 1.6002316781175632e-05
Position 1179: 1.5531271533708276e-05
Position 2462: 1.4843887510932215e-05
Position 1221: 1.2335086025004865e-05
Position 609: 1.0714503325247938e-05
Position 623: 1.0193383548590272e-05
Position 1333: 8.90137549624567e-06
Position 647: 8.181268397736106e-06
Position 614: 8.166668251778624e-06
Position 1017: 7.539197730142504e-06
Position 1236: 7.433938340072727e-06
Position 974: 7.101912986479822e-06
Position 950: 6.45312417385594e-06
Position 1350: 6.2984038232554886e-06
Position 650: 6.274697375317875e-06
Position 1587: 6.207989153544808e-06
Position 1855: 5.178908840415928e-06
Position 501: 4.340033140726126e-06
Position 2228: 3.83958370649799e-06
Position 2199: 3.6307150883429754e-06
Position 776: 3.5598906047670563e-06
Position 1141: 2.515985246019858e-06
Position 262: 2.5042055776283747e-06
Position 620: 2.0814190898003705e-06
Position 779: 2.027009399901802e-06
Position 644: 1.858856110517502e-06
Position 76: 1.5795906225449388e-06
Position 1476: 1.498570726157919e-06
Position 1125: 1.2730978227931865e-06
Position 957: 1.2504927736566204e-06
Position 66: 1.2388103710177345e-06
Position 1411: 1.2252468059833925e-06
Position 704: 1.204481276465323e-06
Position 305: 9.653593694568148e-07
Position 2254: 7.045061289934696e-07
Position 641: 4.705469737938466e-07
Position 824: 4.3163534516835915e-07
Position 662: 2.553459133477434e-07
Position 191: 1.6276323693095848e-07
Position 668: 1.0660539866957797e-07
Position 807: 6.455903879776309e-08
Position 188: 4.6020627862791965e-08
Position 221: 2.8802055227475568e-08
Position 681: 1.8803196289576314e-08
Position 1200: 1.3277111170213624e-08
Position 1028: 1.1926638201874244e-08
Position 244: 2.1182475101877073e-10
Position 1054: 1.2628687772008452e-10
Position 209: 1.22251660439037e-10
Position 198: 4.191486697832412e-11
Position 236: 3.742146325558785e-11
Position 710: 2.6037541037201035e-13
