Gene = Srp68
index = 1520
Annotated 5SS: [ 175  629 1354]
Annotated 3SS: [ 278  690 1411]
SMsplice 5SS: [ 175  629 1354]
SMsplice 3SS: [ 278  690 1411]
top_k =  1000
Partition function (log Z): 3.7718260792000113

Sorted 5' Splice Sites (High to Low Probability):
Position 629: 0.981757109199945
Position 175: 0.9720558845175941
Position 1354: 0.8880295829532834
Position 1087: 0.12090446962657374
Position 391: 0.044249610708536266
Position 2207: 0.017809607211378572
Position 1457: 0.016085822572659666
Position 209: 0.015691494534306554
Position 624: 0.011931514908523757
Position 340: 0.0046167384205655386
Position 819: 0.003021668564761202
Position 1259: 0.002882350434637693
Position 636: 0.0021990199784309725
Position 2278: 0.0021290080048131056
Position 619: 0.0021145608382845773
Position 877: 0.0017621127892749478
Position 1580: 0.0014133565374415081
Position 1244: 0.0011716527301671798
Position 2113: 0.001113855361702419
Position 1267: 0.0010592810256051196
Position 814: 0.000938156637989276
Position 1548: 0.0008689359694128853
Position 1072: 0.0007860114647840068
Position 1003: 0.0007443181204125092
Position 1362: 0.0004923431043312724
Position 1331: 0.0004895436437018379
Position 1461: 0.0003025573317536493
Position 471: 0.00029856881439559326
Position 168: 0.0002621554502455391
Position 1091: 0.00024311690900445006
Position 1876: 0.00023153985955108974
Position 817: 0.00019871729412115509
Position 2097: 0.00016091766105232307
Position 1884: 0.0001431077746824714
Position 179: 0.00010567304972113115
Position 2118: 7.999082855863958e-05
Position 1760: 6.923015793762221e-05
Position 1381: 5.714744185574862e-05
Position 1276: 5.665457020627413e-05
Position 1722: 5.13529711638879e-05
Position 1373: 3.8741083269206736e-05
Position 1125: 3.609570042562613e-05
Position 514: 3.5883505333338415e-05
Position 1567: 3.2970260792315224e-05
Position 1301: 2.9823338458483556e-05
Position 1248: 2.868472827868289e-05
Position 1345: 2.662937087492531e-05
Position 622: 2.6354894765743152e-05
Position 1319: 2.548830791300947e-05
Position 1732: 2.0903068981795668e-05
Position 1175: 1.7471455853301663e-05
Position 561: 1.3927242132701636e-05
Position 572: 1.28482343106506e-05
Position 1475: 1.1905884116814563e-05
Position 997: 1.1595581987407341e-05
Position 2139: 1.0575635242896789e-05
Position 646: 1.0490063454112659e-05
Position 594: 1.0079519597545528e-05
Position 1523: 9.599971347129437e-06
Position 1066: 8.789999084718597e-06
Position 431: 8.13932138924904e-06
Position 369: 6.1317733758110865e-06
Position 1116: 6.122695400559528e-06
Position 2211: 5.922524220634369e-06
Position 1007: 5.027133624798564e-06
Position 141: 1.4336518144377194e-06
Position 2167: 1.3121532966276716e-06
Position 723: 7.18688989103217e-07
Position 2215: 6.258920892906939e-07
Position 2224: 5.660972918853541e-07
Position 5: 4.765632857715729e-07
Position 49: 4.6208985779878795e-07
Position 3: 4.3953665337089435e-07
Position 538: 4.169909734324588e-07
Position 52: 3.952505855688007e-07
Position 926: 2.6133043196833214e-07
Position 81: 1.5898942252425838e-07
Position 60: 1.1100171328927057e-07
Position 1095: 6.832150432557671e-08
Position 979: 4.372986384224527e-08
Position 1210: 2.994800128971307e-08
Position 935: 2.196536966338455e-08
Position 62: 1.3584533450030068e-08
Position 114: 1.1321021579732452e-08
Position 84: 1.1067815409316343e-08
Position 1076: 1.0699111599324124e-08
Position 1058: 5.176828762756353e-09
Position 278: 5.065486872434862e-09
Position 658: 4.02236409983832e-09
Position 1106: 3.685968767967193e-09
Position 1444: 1.09464146821491e-09
Position 1763: 1.1018171063579416e-10
Position 1934: 6.55352338694111e-11
Position 687: 1.732203399759423e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 690: 0.9985945436514886
Position 278: 0.9378335860763718
Position 1411: 0.8855325616861245
Position 1444: 0.08071254461185003
Position 452: 0.07460854493501627
Position 1519: 0.01820222792225512
Position 2253: 0.01412162541497088
Position 1194: 0.0123429701891404
Position 1206: 0.008489365832082648
Position 304: 0.008261664181333674
Position 1230: 0.007429185871108631
Position 1417: 0.0067971143960088316
Position 337: 0.006550295149346613
Position 526: 0.0042721477353763505
Position 295: 0.003831084381828253
Position 876: 0.003195795174792387
Position 1806: 0.0030454325259200586
Position 2339: 0.003016518115924947
Position 1316: 0.0028199572673237878
Position 2324: 0.002772131851766063
Position 1301: 0.002634525656374343
Position 1149: 0.0025863480079108066
Position 1486: 0.002144868285230254
Position 1263: 0.0011426738845945054
Position 923: 0.0010872112101078006
Position 2181: 0.0010592177579573287
Position 1329: 0.0006433354420447806
Position 2313: 0.0006161328005624351
Position 1239: 0.0005869790119661324
Position 1651: 0.0005650482077893072
Position 717: 0.0002861503542048718
Position 1606: 0.0002538672183967943
Position 1540: 0.00023473275672633137
Position 1007: 0.00023314522760718592
Position 400: 0.00022471037492176205
Position 339: 0.00021536431408367506
Position 1345: 0.0002017867818249945
Position 1146: 0.00018347211099312025
Position 1162: 0.00016888010421848442
Position 2188: 0.00016471544483803288
Position 1942: 0.00012674442852212358
Position 357: 0.00011387345088939434
Position 2050: 0.000110971373068422
Position 2282: 0.00010462958037288463
Position 502: 0.00010039253298225361
Position 1158: 8.68356320127652e-05
Position 1537: 7.407510795436069e-05
Position 1106: 7.156915972644555e-05
Position 457: 5.920178061190768e-05
Position 535: 5.907485755430691e-05
Position 1065: 4.891377383012082e-05
Position 460: 4.813823868528744e-05
Position 2080: 4.161229820791222e-05
Position 1086: 3.6983986823564495e-05
Position 1137: 3.350754585854955e-05
Position 610: 3.1675120855767726e-05
Position 423: 2.8969536557736077e-05
Position 1664: 2.5625308954050948e-05
Position 1924: 1.8971515746635925e-05
Position 532: 1.7526678628539124e-05
Position 774: 1.665378740721529e-05
Position 1353: 1.4521824793832412e-05
Position 1507: 1.204532482908058e-05
Position 409: 1.1435711799425223e-05
Position 935: 1.0184491190589565e-05
Position 382: 8.119270249100182e-06
Position 721: 7.969183793761954e-06
Position 1852: 6.643278749152737e-06
Position 1113: 6.399129929743134e-06
Position 975: 5.1101525848964045e-06
Position 1738: 5.081544595452616e-06
Position 1041: 4.711776917194158e-06
Position 945: 3.7234433655008386e-06
Position 1900: 3.116478873013552e-06
Position 2224: 2.4245400815764896e-06
Position 1011: 2.4176470829890057e-06
Position 1744: 2.2950522099550504e-06
Position 391: 1.9442090684667023e-06
Position 1028: 1.8357020289136703e-06
Position 580: 1.7297362685833819e-06
Position 1357: 1.21858366248114e-06
Position 119: 9.426352561706574e-07
Position 378: 7.497952856097424e-07
Position 217: 6.507651661121987e-07
Position 559: 5.605265512719203e-07
Position 814: 5.287040212689758e-07
Position 74: 4.6679469130665e-07
Position 850: 2.864809896693189e-07
Position 588: 2.6967574563373744e-07
Position 538: 1.421394820855948e-07
Position 616: 9.44686878026743e-08
Position 147: 8.21092176489807e-08
Position 979: 7.179916310586205e-08
Position 1715: 5.963835527112209e-08
Position 125: 4.938906564963781e-08
Position 804: 3.773641028699284e-08
Position 837: 3.750130702701894e-08
Position 93: 3.3595602688126315e-08
Position 768: 2.7150754848447595e-08
Position 1017: 2.5117373511710747e-08
Position 696: 2.129180007245406e-08
Position 197: 1.9663215465436893e-08
Position 90: 1.572029251917332e-08
Position 730: 1.5295431838582335e-08
Position 859: 9.860676453166125e-09
Position 1023: 6.6007931091447225e-09
Position 619: 3.90756214993576e-09
Position 550: 3.3203917415898244e-09
Position 963: 2.2498913887165922e-09
Position 208: 4.3064624144911787e-10
Position 723: 2.9129491305281323e-10
Position 158: 3.2132085378320566e-12
Position 131: 2.742355875851049e-12
Position 179: 7.946100591103655e-13
Position 173: 3.9194314929590127e-13
Position 149: 2.7769065664272306e-13
Position 175: 2.2208553034671577e-15
Position 469: 1.919494237163202e-17
