Gene = l(3)04053
index = 1753
Annotated 5SS: [ 870 1733 2117]
Annotated 3SS: [ 935 1925 2175]
SMsplice 5SS: [ 870 1733 2117]
SMsplice 3SS: [ 935 1925 2175]
top_k =  1000
Partition function (log Z): 7.458325035434729

Sorted 5' Splice Sites (High to Low Probability):
Position 2117: 0.9997096257996017
Position 870: 0.984170068354051
Position 1733: 0.8076411978445439
Position 1749: 0.10731396102163439
Position 1515: 0.059173325249393775
Position 1754: 0.049070703423225726
Position 560: 0.04365276243947025
Position 2335: 0.02727042056401718
Position 827: 0.012402334078733708
Position 2478: 0.009582402476656931
Position 344: 0.006002050686310871
Position 1277: 0.005114641495022879
Position 494: 0.0038789663165639545
Position 1425: 0.003249591605786319
Position 2318: 0.002500931922989985
Position 1231: 0.002155147592392326
Position 119: 0.00116986466440293
Position 1170: 0.0010856414269095986
Position 1239: 0.0010784773093209877
Position 2505: 0.0010271004014148213
Position 1148: 0.0009088944381550207
Position 1417: 0.0008858181755784063
Position 1809: 0.000725708417170061
Position 1304: 0.0006379492708758422
Position 2509: 0.0004916872231409287
Position 515: 0.0004477863724054064
Position 1167: 0.00041575996571066104
Position 568: 0.0003904727632938332
Position 153: 0.00037220555671902875
Position 2449: 0.00034054774055981244
Position 602: 0.00033856323564163246
Position 2312: 0.00026008010038400676
Position 2350: 0.00022637501929606552
Position 365: 0.0001677346986072222
Position 2123: 0.00016381380172596262
Position 2500: 0.00015940889953412478
Position 2269: 0.00014216306376466063
Position 1846: 0.0001344104310138599
Position 225: 0.0001143953731714666
Position 369: 0.00010506186355208622
Position 1291: 0.0001046441386744778
Position 1460: 0.00010395620975928764
Position 546: 9.128900736447055e-05
Position 1767: 8.535728348797206e-05
Position 538: 8.426584502594098e-05
Position 682: 7.492587162793701e-05
Position 1394: 7.370844302135599e-05
Position 874: 5.733737213951957e-05
Position 1094: 4.8517297499871604e-05
Position 615: 4.191133854373202e-05
Position 1099: 4.0620755787799844e-05
Position 2133: 2.9661520479473976e-05
Position 1737: 2.8178179959512055e-05
Position 1441: 2.80588491515647e-05
Position 2259: 2.491275474974563e-05
Position 23: 2.4644192023902773e-05
Position 415: 2.240515991361042e-05
Position 483: 2.0352359204803466e-05
Position 2420: 1.9357386092201868e-05
Position 1053: 1.79946185965472e-05
Position 1642: 1.6941695498041496e-05
Position 2359: 1.6338737118753997e-05
Position 1581: 1.5513516718637484e-05
Position 1205: 1.53179462225341e-05
Position 971: 1.5216022217267075e-05
Position 2341: 1.4375954651856966e-05
Position 2002: 1.31352719132384e-05
Position 1362: 1.2863892246825442e-05
Position 457: 1.0098268970157662e-05
Position 2439: 9.64195518686732e-06
Position 451: 8.443953621760888e-06
Position 1618: 7.333881625791362e-06
