Gene = CCDC151
index = 59
Annotated 5SS: [  70  571 1347 1652 1966]
Annotated 3SS: [ 127  651 1398 1709 2034]
SMsplice 5SS: [  70  571 1347 1652 1966]
SMsplice 3SS: [ 127  651 1398 1709 2034]
top_k =  1000
Partition function (log Z): 14.19853765020644

Sorted 5' Splice Sites (High to Low Probability):
Position 1652: 0.9986701144496901
Position 1347: 0.997058837908836
Position 571: 0.9929772862876545
Position 70: 0.989464651209464
Position 1966: 0.8476416779389633
Position 349: 0.079024576850379
Position 1858: 0.0760461500604334
Position 410: 0.017964129542792452
Position 880: 0.002867416499093432
Position 1976: 0.0021090523793489413
Position 1042: 0.0013342760468522217
Position 608: 0.0006594588716642252
Position 1345: 0.0006404659981335606
Position 527: 0.0005762301695359179
Position 1330: 0.0005644877643322406
Position 841: 0.0005568402610578088
Position 1817: 0.0005004649032080018
Position 328: 0.00033881824284983866
Position 1970: 0.00028671383241135346
Position 1002: 0.00021430598467011539
Position 1189: 0.00019180762844060893
Position 1980: 0.0001830145010090381
Position 575: 0.0001805307561435076
Position 961: 0.00016052716082357664
Position 1538: 0.00016036709572231215
Position 407: 0.00011990978674176475
Position 14: 8.429163219211418e-05
Position 464: 7.967761876065048e-05
Position 1838: 6.883107944391714e-05
Position 353: 6.647425041572777e-05
Position 1058: 6.144439174167285e-05
Position 1881: 6.054015715872107e-05
Position 1143: 3.645145704174071e-05
Position 1547: 3.119004522109081e-05
Position 726: 2.9329374958995242e-05
Position 198: 1.8100172882512928e-05
Position 1169: 1.733316621741244e-05
Position 776: 1.643696086954955e-05
Position 1102: 1.4807670028713875e-05
Position 1501: 1.1229616585028611e-05
Position 1052: 9.056920409852005e-06
Position 1351: 8.49683900398401e-06
Position 1320: 8.455370673192401e-06
Position 1589: 8.221511791134298e-06
Position 1493: 8.207516915941205e-06
Position 1989: 6.701983787876848e-06
Position 1656: 6.472273045889693e-06
Position 456: 6.184935807813672e-06
Position 1794: 6.106558864275387e-06
Position 1301: 5.414229028423786e-06
Position 2002: 5.160043119317761e-06
Position 1118: 4.273218592931729e-06
Position 1595: 3.3093143509123875e-06
Position 444: 2.981601926430839e-06
Position 268: 2.9122017849039078e-06
Position 779: 2.6286472719014076e-06
Position 74: 2.509033006693655e-06
Position 655: 2.4472655102506e-06
Position 1104: 1.8196809179030056e-06
Position 2061: 1.5662321921724047e-06
Position 472: 1.1840546918567458e-06
Position 265: 1.150942040240487e-06
Position 856: 8.394456793475321e-07
Position 437: 7.656006783988405e-07
Position 291: 7.593523787440967e-07
