Gene = Cpsf6
index = 1106
Annotated 5SS: [ 431 1546 2492 3219 3729 3856]
Annotated 3SS: [ 825 2350 2751 3428 3786 4275]
SMsplice 5SS: [ 431 1111 3219 3729 3856 4477]
SMsplice 3SS: [ 825 2751 3428 3786 4275 4767]
top_k =  1000
Partition function (log Z): 18.75691352686454

Sorted 5' Splice Sites (High to Low Probability):
Position 3729: 0.9991340461723459
Position 3219: 0.9969486195226367
Position 4477: 0.9663145590932862
Position 431: 0.9614897917786984
Position 3856: 0.9294874129182207
Position 2492: 0.5824450108368167
Position 1111: 0.4284227802288472
Position 1510: 0.3421869098067514
Position 1546: 0.2768295213354018
Position 1874: 0.028195709931055107
Position 4070: 0.023464774758952235
Position 1697: 0.021576969438878983
Position 3514: 0.017595562678405084
Position 1157: 0.014565159108214945
Position 291: 0.014229133038306974
Position 568: 0.012956258357921626
Position 83: 0.012863045798725969
Position 3083: 0.012731210161203304
Position 473: 0.011617952303289027
Position 1129: 0.010602555907636783
Position 2433: 0.009341744382052842
Position 4084: 0.009293910928998278
Position 4200: 0.009164734366799166
Position 1839: 0.009119918749481768
Position 2873: 0.008081095261448484
Position 1007: 0.007540286782688306
Position 3904: 0.007463954156748785
Position 1585: 0.007406471177377928
Position 2523: 0.00717391763603471
Position 2332: 0.0051253851805612765
Position 2843: 0.0045898844860638305
Position 2101: 0.0035557971316815123
Position 254: 0.003545315098407991
Position 621: 0.0033955607175253292
Position 4582: 0.002591814638902243
Position 1995: 0.0022656652711003974
Position 1593: 0.002113907322465857
Position 3231: 0.0020695093306700614
Position 484: 0.0016780299500922286
Position 1501: 0.0015662373202991059
Position 988: 0.0015160852426151096
Position 4521: 0.0013061992645167799
Position 1780: 0.001242712970627656
Position 563: 0.001165118174358168
Position 3864: 0.0011200890547262798
Position 2178: 0.001107360014783808
Position 2460: 0.001067015607838978
Position 4511: 0.0009663821077053132
Position 235: 0.0009357180586555937
Position 64: 0.000902095267061173
Position 1134: 0.0008633362486606846
Position 1048: 0.0008479592414803914
Position 3104: 0.0008104275177181582
Position 556: 0.0007770016657877924
Position 4446: 0.0006813339387520251
Position 2199: 0.0006399809528059435
Position 522: 0.0006218372101774667
Position 714: 0.0006194556662772894
Position 469: 0.0005861762622260234
Position 703: 0.000562595658906156
Position 2825: 0.0005616589249541364
Position 1004: 0.0005520549983555613
Position 1421: 0.00047863272085627614
Position 4369: 0.000473949380431654
Position 974: 0.0004639302578562573
Position 4147: 0.00044930795923093614
Position 4053: 0.0004486316934607261
Position 1065: 0.0004316907301883656
Position 1597: 0.00040022378303058276
Position 664: 0.0003986403403627812
Position 3080: 0.000382501608637824
Position 4016: 0.0003456594812561308
Position 4643: 0.0003080489171451338
Position 2908: 0.0003027364199558088
Position 3707: 0.00029245101134446367
Position 2514: 0.00028498271395071704
Position 1266: 0.0002811738524820704
Position 1115: 0.00027161416975357805
Position 728: 0.0002701552822941351
Position 2963: 0.00026310993222887095
Position 2644: 0.00023503690113880511
Position 1730: 0.00022367692468504085
Position 573: 0.0002118231740830682
Position 3606: 0.00020829449933627264
Position 283: 0.0001890292005443769
Position 3991: 0.00016178486907377564
Position 3967: 0.0001538597556974296
Position 3452: 0.00015248077632460034
Position 4001: 0.00015129529242682258
Position 4011: 0.0001477164038881766
Position 896: 0.00014487584133704597
Position 90: 0.00011273997188855276
Position 1370: 0.00011058207755973841
Position 76: 0.00010507878751155628
Position 4003: 0.00010258998066140419
Position 289: 0.00010015257139167855
Position 489: 9.586981574881188e-05
Position 1476: 9.511699475442845e-05
Position 1613: 9.130305509306713e-05
Position 4948: 9.009972718793848e-05
Position 4519: 9.0085049037543e-05
Position 4386: 8.377047629636944e-05
Position 990: 8.128299974619391e-05
Position 4487: 7.622649499689724e-05
Position 3925: 6.80977977613674e-05
Position 1878: 6.379422425937613e-05
Position 1177: 6.115232291194169e-05
Position 654: 6.050611821321951e-05
Position 1559: 5.135640301049585e-05
Position 477: 5.131325016674667e-05
Position 1791: 5.0133271618360666e-05
Position 316: 4.763180991353625e-05
