Gene = Cds
index = 1064
Annotated 5SS: [  93  608 1447 1787 2029 2579 2795]
Annotated 3SS: [ 166 1321 1689 1851 2089 2662 2858]
SMsplice 5SS: [ 608 1447 1787 2029 2579 2795]
SMsplice 3SS: [1321 1689 1851 2089 2662 2858]
top_k =  1000
Partition function (log Z): 17.596001510497576

Sorted 5' Splice Sites (High to Low Probability):
Position 1787: 0.9993050963002008
Position 2795: 0.9980152333314214
Position 2579: 0.993430671871903
Position 1447: 0.9189157052089728
Position 608: 0.9053810951889258
Position 2029: 0.817422734691737
Position 93: 0.2865841462431361
Position 3088: 0.2792668895465416
Position 3118: 0.12119295058287792
Position 2033: 0.07139935283493144
Position 1644: 0.049961961076518936
Position 2152: 0.04354263802201745
Position 2014: 0.031197499213261193
Position 2161: 0.03053824497720332
Position 1950: 0.020491844439278605
Position 2185: 0.016937466372955574
Position 2455: 0.014950902592024317
Position 1996: 0.010426460278907961
Position 50: 0.0103635415037881
Position 2011: 0.00982829483118973
Position 127: 0.009123305094897487
Position 625: 0.007559112025364458
Position 1207: 0.006715780195372456
Position 38: 0.006143770395190163
Position 698: 0.004416615368696232
Position 1584: 0.0038135636529595287
Position 3131: 0.0035797868027684743
Position 2338: 0.003275747183378245
Position 3172: 0.003109695002374032
Position 759: 0.002951081115977596
Position 3292: 0.0028742574160475665
Position 2911: 0.0024991003193868245
Position 2177: 0.0023980431548906223
Position 1906: 0.0022663272849073055
Position 1009: 0.002182894234719372
Position 2026: 0.0021460863476401456
Position 1509: 0.0018191072641383281
Position 240: 0.0017040695393206677
Position 716: 0.001522906752151026
Position 2591: 0.0013402537934539876
Position 3811: 0.001209118279081819
Position 3623: 0.0012008625487018388
Position 1149: 0.0011719280763861275
Position 2253: 0.0011684730935047772
Position 2225: 0.0010132059899883204
Position 1623: 0.0007656496506421791
Position 1451: 0.0007532005589119462
Position 2418: 0.0006598234390465553
Position 1578: 0.0006212012223691167
Position 2066: 0.0005634618404762667
Position 1791: 0.0005583914743623547
Position 2799: 0.0005576796066957117
Position 2583: 0.0005423782833927054
Position 3255: 0.0005325408669816806
Position 1470: 0.0004484359799671094
Position 232: 0.0003986615206186595
Position 3462: 0.00038812597342140085
Position 194: 0.00037238194468570724
Position 3471: 0.0003613899769094006
Position 470: 0.0002776910379842333
Position 3456: 0.00025831242225343704
Position 20: 0.0002423958110435076
Position 3765: 0.00023002669957884145
Position 2293: 0.00021057150212799825
Position 612: 0.0002076195214163407
Position 3106: 0.00019501506215594547
Position 40: 0.00019254561299500642
Position 1549: 0.00018056392571360225
Position 32: 0.00017957476091426847
Position 3062: 0.00016261273084303599
Position 2432: 0.00016181160447019044
Position 2140: 0.00016159559992812066
Position 1867: 0.00012776737467708464
Position 3214: 0.00012395355351734193
Position 3115: 0.00011821232905067813
Position 1133: 0.0001146702458155938
Position 1091: 0.00011336932517731687
Position 172: 0.0001123245530309417
Position 2209: 0.00010863551440398774
Position 3279: 9.745658917104826e-05
Position 223: 9.697842361985436e-05
Position 1118: 7.75350494778169e-05
Position 998: 7.467787431942605e-05
Position 2318: 7.42625326052347e-05
Position 3081: 6.921181012453882e-05
Position 3787: 6.407191721929818e-05
Position 3122: 5.669748964418398e-05
Position 2940: 5.502852592152547e-05
Position 2604: 5.1444720839009276e-05
Position 392: 5.133887996421165e-05
Position 506: 5.096592635825023e-05
Position 2934: 5.0816887051323355e-05
Position 1932: 5.0651631082285564e-05
Position 1171: 4.7100405003592634e-05
Position 1473: 4.411542116375349e-05
Position 2122: 3.961707209715045e-05
Position 702: 3.360799881181862e-05
Position 1357: 3.054049040815218e-05
Position 3458: 3.0049567550965453e-05
Position 3236: 1.651039437904793e-05
Position 1231: 1.6507174569544455e-05
Position 2611: 1.6106369941047442e-05
Position 2751: 1.5235177385311007e-05
Position 3241: 1.4233801646556332e-05
Position 2243: 1.2964013714462539e-05
Position 3656: 1.2620487657774003e-05
Position 2240: 1.1780720218105434e-05
Position 2915: 1.1739256175876087e-05
Position 2349: 1.1209059281037397e-05
Position 1228: 1.0800744340874e-05
Position 2969: 9.902440611063258e-06
Position 1192: 8.41951071742998e-06
Position 2300: 8.399953519659716e-06
Position 1761: 8.130907378498085e-06
Position 629: 7.907465800645404e-06
Position 3475: 7.356546444647614e-06
Position 1861: 7.005959002076993e-06
Position 2108: 6.660011588712633e-06
Position 718: 6.457661732733127e-06
Position 1854: 5.739190425771812e-06
Position 1285: 5.305319182208763e-06
Position 166: 4.70897855056643e-06
Position 3847: 4.213659883966208e-06
Position 1110: 3.6611310368842638e-06
Position 2449: 3.3804545851223297e-06
Position 3563: 3.303523575879941e-06
Position 2548: 3.0456493834900397e-06
Position 1588: 3.042690350615841e-06
Position 2306: 2.999436254094149e-06
Position 2532: 2.801950386705401e-06
Position 2344: 2.2716599253820284e-06
Position 3641: 1.9457588833577402e-06
Position 3747: 1.64484345820031e-06
Position 1322: 1.4546372273269014e-06
Position 2476: 1.2651086975584398e-06
Position 366: 1.1847960284381287e-06
Position 700: 1.0321273892869802e-06
Position 2640: 8.21882198620453e-07
Position 2497: 8.079034557768054e-07
Position 1872: 6.970410444002242e-07
Position 2902: 6.426252730815495e-07
Position 2459: 5.276443644369352e-07
Position 2534: 4.4823176011855445e-07
Position 2725: 3.0974171271710475e-07
Position 2730: 1.524883323367946e-07
Position 2830: 1.0184991233122965e-07
Position 2819: 5.5393735724986343e-08
Position 1829: 5.179774633810225e-08
Position 3191: 3.561323672640855e-08
Position 1703: 3.3361826517522985e-08
Position 2101: 2.6738894806951707e-08
Position 2165: 2.0274981175501566e-08
Position 2156: 1.418437988532369e-08
Position 651: 1.277569191638304e-08
Position 3265: 1.0905785827728222e-08
Position 728: 9.094117325978495e-09
Position 2320: 7.217034212309335e-09
Position 1815: 5.114718980902422e-09
Position 3035: 3.1285432498683503e-09
Position 1832: 2.0441802596032215e-09
Position 1652: 1.688059084054632e-09
Position 736: 1.4693254509735927e-09
Position 863: 3.5041997950645093e-10
Position 720: 2.806097518879376e-10
Position 2622: 1.0286158441464223e-11
Position 730: 4.440309776790103e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 2858: 0.998342541759924
Position 1851: 0.9952319577533232
Position 1689: 0.9711198741824555
Position 2662: 0.9634616387772289
Position 2089: 0.9622000754763591
Position 1321: 0.7108514263517023
Position 3344: 0.30889195288908317
Position 253: 0.10716736122169486
Position 1262: 0.06983837064123849
Position 477: 0.04702511783416842
Position 184: 0.03763880116171517
Position 1156: 0.03757954072151455
Position 2205: 0.03610757282717097
Position 1572: 0.0339770441416191
Position 2634: 0.03238071299688309
Position 2497: 0.03174580212193802
Position 166: 0.03037509604234822
Position 904: 0.02927697855201529
Position 3139: 0.02750908273187455
Position 1613: 0.026248616319026023
Position 2318: 0.0241094204077002
Position 3893: 0.02405487483055784
Position 758: 0.02402347471290403
Position 232: 0.02236397878672254
Position 290: 0.018481815457437996
Position 3319: 0.010691797933834327
Position 2251: 0.010586944744422814
Position 3499: 0.010176839600054674
Position 2269: 0.009752604520059775
Position 970: 0.00829127614704084
Position 876: 0.00698928859398003
Position 825: 0.00656766441289048
Position 3279: 0.006090114941141443
Position 3176: 0.0051677316608870726
Position 1549: 0.004748338442256568
Position 3356: 0.0046412049069198425
Position 1508: 0.004359525847785392
Position 1246: 0.0038789176432188054
Position 366: 0.0036596086950155876
Position 1905: 0.003545574108321763
Position 190: 0.0029727898529532523
Position 755: 0.0029268300172294727
Position 3641: 0.0028730551579659682
Position 386: 0.0026883934988117895
Position 3374: 0.002659186729865977
Position 3765: 0.0024738016772082308
Position 1502: 0.0024272405081330714
Position 3563: 0.002426968673979005
Position 3729: 0.0023324028397414586
