Gene = Papss
index = 1359
Annotated 5SS: [ 2311  3106 13200 15048]
Annotated 3SS: [ 2876 13084 13521 15111]
SMsplice 5SS: [  338 13200 15048]
SMsplice 3SS: [13084 13521 15111]
top_k =  1000
Partition function (log Z): 3.2822247202356722

Sorted 5' Splice Sites (High to Low Probability):
Position 15048: 0.9907267151861887
Position 13200: 0.9791089129611821
Position 338: 0.9739823153230243
Position 2311: 0.6737415852058753
Position 10030: 0.6313202689266071
Position 3106: 0.5832293860941856
Position 8426: 0.18702132558592743
Position 7661: 0.16280535763388448
Position 2502: 0.1454023583066139
Position 2984: 0.14404944433802502
Position 994: 0.1281951440688209
Position 9164: 0.10313156658760761
Position 2353: 0.07625060662930308
Position 3655: 0.06791497362746467
Position 136: 0.06106724689338291
Position 1654: 0.05315178231523647
Position 2735: 0.052045556174971266
Position 14407: 0.04735933440842686
Position 14464: 0.044207688017071825
Position 10380: 0.032701087996901586
Position 2064: 0.028668333119071212
Position 14855: 0.024964916988033672
Position 14874: 0.02217754370902116
Position 2658: 0.018312306555825174
Position 151: 0.01824761363586838
Position 2979: 0.017610752948278078
Position 7430: 0.016721078625387954
Position 13971: 0.01624042269310115
Position 1348: 0.013803461653898204
Position 2757: 0.01278691253503945
Position 3519: 0.012129350036416606
Position 12: 0.01134270842481413
Position 3305: 0.011035244899551107
Position 14573: 0.010494009916616117
Position 3532: 0.009245359300498295
Position 1237: 0.008999448286498351
Position 14150: 0.0086019942593723
Position 13762: 0.007098962942511448
Position 602: 0.007081575447128055
Position 1904: 0.005490457589057118
Position 8731: 0.005225895433160059
Position 2478: 0.004904633800445403
Position 20: 0.004720631108886298
Position 14552: 0.004556852102932532
Position 1593: 0.004217194766362807
Position 2344: 0.00418790377618217
Position 259: 0.003826120539408001
Position 15054: 0.002805329749583318
Position 2488: 0.0027010544853093166
Position 6290: 0.0026627713689673137
Position 13275: 0.0025128176557086073
Position 14496: 0.0023510517010573843
Position 569: 0.0022421508408497115
Position 1723: 0.0021584997312684346
Position 15315: 0.0020339659526879402
Position 13228: 0.0017684217839363703
Position 4153: 0.00163235929980425
Position 11760: 0.0015467265383319736
Position 3265: 0.0012993904331866659
Position 1431: 0.0010578752184052145
Position 1197: 0.0010044978270420245
Position 15498: 0.0008895025467691322
Position 10482: 0.0008091190891725089
Position 1567: 0.0007894141191477533
Position 455: 0.0007180717411357939
Position 13187: 0.0007056669386619653
Position 7832: 0.0006945239150115999
Position 15360: 0.0006842558975028759
Position 353: 0.0006208245305389196
Position 13795: 0.0005507457139395305
