Gene = Grasp65
index = 1201
Annotated 5SS: [164]
Annotated 3SS: [599]
SMsplice 5SS: [164]
SMsplice 3SS: [599]
top_k =  1000
Partition function (log Z): -4.618527377044402

Sorted 5' Splice Sites (High to Low Probability):
Position 164: 0.9714806768119871
Position 441: 0.01850242044950881
Position 265: 0.01060601298637737
Position 1042: 0.006952692609260254
Position 375: 0.00372151570064981
Position 2091: 0.003000562894169877
Position 1775: 0.0029054151654822717
Position 201: 0.002146653949829731
Position 1596: 0.0019642531886221613
Position 788: 0.0019293166442638193
Position 1079: 0.0017083597185142151
Position 1349: 0.0014557009984114894
Position 536: 0.0012798007630421078
Position 959: 0.0009014184496899425
Position 542: 0.0008039205256032867
Position 1529: 0.0005564268901881246
Position 1523: 0.00037763957812786197
Position 503: 0.0002613934969332348
Position 1283: 0.00022042482346048303
Position 445: 0.00020144452259760633
Position 274: 0.00016734369311459764
Position 1274: 0.0001456659209399835
Position 845: 0.00013233290607592786
Position 1989: 0.0001219333810401821
Position 1916: 0.00011333411648247804
Position 2026: 0.00010540483084631529
Position 470: 0.00010359383318250893
Position 905: 0.000100115108861578
Position 168: 9.676521764516014e-05
Position 1765: 9.094362513379878e-05
Position 170: 8.705050614044949e-05
Position 1504: 8.128621274670156e-05
Position 617: 7.944945836261123e-05
Position 1266: 7.520411869046744e-05
Position 248: 6.437111867530843e-05
Position 2089: 5.525934756987851e-05
Position 766: 4.863591304216677e-05
Position 2065: 3.495919730575056e-05
Position 1623: 3.338438220399807e-05
Position 1493: 2.9290209782061794e-05
Position 2036: 2.331866173012952e-05
Position 855: 2.148623972446069e-05
Position 349: 1.7049798474907096e-05
Position 432: 1.435542209835494e-05
Position 752: 1.221525741296471e-05
Position 475: 9.368828778591058e-06
Position 887: 7.83508673873259e-06
Position 1508: 7.36061030055471e-06
Position 1387: 7.112088231087726e-06
Position 506: 6.987466197564743e-06
Position 1762: 6.623168831009556e-06
Position 70: 6.084025531047328e-06
Position 363: 5.468175225958665e-06
Position 740: 5.1354681459712785e-06
Position 185: 4.382270146584002e-06
Position 3: 4.247933823996466e-06
Position 1583: 3.021054956251219e-06
Position 2053: 2.738912694762538e-06
Position 1046: 2.2684695054107684e-06
Position 565: 9.479144212514587e-07
Position 1746: 6.84570005076211e-07
Position 29: 1.3856394707946555e-07
Position 1237: 5.2017284285424e-08
Position 1757: 4.50333166330575e-08
Position 1469: 4.1357962471276016e-08
Position 764: 3.179409380588879e-08
Position 1502: 2.1348771588723902e-08
Position 61: 1.8053986427250512e-08
Position 1222: 1.3163710540298812e-08
Position 1178: 1.1637529130596769e-08
Position 50: 1.0219485960433393e-08
Position 674: 5.896529191864535e-09
Position 81: 2.5059757049478846e-09
Position 142: 1.8040199849698658e-09
Position 395: 6.699169922192467e-10
Position 1000: 5.287114442884646e-10
Position 1297: 2.5877109928588445e-10
Position 608: 1.4961215912476352e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 599: 0.9861992743648061
Position 1657: 0.007359570411174986
Position 1168: 0.0067706411519063954
Position 2162: 0.006496112227258213
Position 1831: 0.003247622711731344
Position 307: 0.002993086176862394
Position 231: 0.0028773724970984522
Position 432: 0.0023562948667204676
Position 349: 0.001682280845413377
Position 1856: 0.0015393409306298008
Position 542: 0.0012691099845900126
Position 1702: 0.0010291769688203715
Position 2198: 0.0006722193632454665
Position 506: 0.0006604476110110631
Position 562: 0.0006176484784677513
Position 622: 0.0005737279761256135
Position 1027: 0.0005593495509554564
Position 1450: 0.0005475340803576386
Position 1596: 0.0004951653279178532
Position 264: 0.0004568750076501381
Position 1622: 0.00039371798353896205
Position 509: 0.0003851130374909221
Position 2040: 0.00035864931007186006
Position 363: 0.00032987577072445136
Position 485: 0.0003269641127931932
Position 546: 0.0003172807380922615
Position 643: 0.00026293208928645633
Position 565: 0.0002386576271109644
Position 923: 0.0002170689017334972
Position 1774: 0.00020682326269501932
Position 1705: 0.000203720160323059
Position 616: 0.0001780438575281432
Position 1381: 0.00017073443567896678
Position 935: 8.723275753264117e-05
Position 774: 7.905222870059979e-05
Position 1742: 7.7983219951843e-05
Position 274: 6.421917375762575e-05
Position 1810: 6.207111087336414e-05
Position 238: 5.5373419107077324e-05
Position 1562: 5.49645908017531e-05
Position 279: 4.45731057594167e-05
Position 1172: 3.812029939922863e-05
Position 683: 3.7083254310963676e-05
Position 736: 3.6823860240538345e-05
Position 971: 3.6256335393023826e-05
Position 1528: 2.9851632376951547e-05
Position 1642: 2.863880181117764e-05
Position 1522: 2.4182417113338914e-05
Position 905: 1.320067100551164e-05
Position 2207: 1.2662419645677078e-05
Position 2008: 1.1574423470781722e-05
Position 2213: 9.92171261169512e-06
Position 1090: 9.370346686804966e-06
Position 1511: 9.287200863058353e-06
Position 1603: 8.184331948860738e-06
Position 1868: 7.72371771405093e-06
Position 1393: 7.490269939949165e-06
Position 813: 6.340676546955503e-06
