Gene = stai
index = 1895
Annotated 5SS: [20834 21567 21814 22034 22477]
Annotated 3SS: [21396 21627 21886 22320 22600]
SMsplice 5SS: [  173  1422 21567 21814 22034 22477]
SMsplice 3SS: [ 1316 21396 21627 21886 22320 22600]
top_k =  1000
Partition function (log Z): 6.213836502311229

Sorted 5' Splice Sites (High to Low Probability):
Position 21814: 0.9996498293276982
Position 21567: 0.9970666081842227
Position 22034: 0.9685883499137699
Position 173: 0.8155649733275968
Position 1422: 0.7637873110474361
Position 22477: 0.7336586940105424
Position 9848: 0.22246688482940424
Position 10311: 0.10931816612263456
Position 22247: 0.05759289785209022
Position 22540: 0.04942479471095403
Position 12737: 0.04937766501948476
Position 401: 0.02524849676528412
Position 340: 0.019241450373015508
Position 22233: 0.018250299383962755
Position 516: 0.01781113727217035
Position 22087: 0.01618347832787476
Position 98: 0.0154906522075218
Position 22521: 0.010348753720261967
Position 22737: 0.009925153734956954
Position 22465: 0.009058112290468703
Position 567: 0.008495880624460534
Position 9986: 0.005686317040451274
Position 35: 0.005170559183362264
Position 65: 0.00496157112202348
Position 22527: 0.004768709188634818
Position 707: 0.0037471658615621335
Position 23341: 0.003728115042628677
Position 344: 0.0033116775356352352
Position 3437: 0.0032191531507656168
Position 372: 0.002678113316960169
Position 22413: 0.002475205806732029
Position 569: 0.0023013935228788683
Position 747: 0.0022310001872490014
Position 318: 0.002223805475963905
Position 571: 0.0020770636375874586
Position 23626: 0.002001452754421063
Position 7891: 0.0019593438414113734
Position 21571: 0.0019557709868378527
Position 500: 0.0018347025985829513
Position 336: 0.0018238595657506613
Position 22481: 0.001796985525997805
Position 22543: 0.0017649728457466644
Position 10067: 0.0015414247002577786
Position 756: 0.0014264389477816883
Position 415: 0.0014055851824260933
Position 23860: 0.0013865481069859295
Position 24123: 0.001202144418460949
Position 1261: 0.0010278214012261833
Position 22264: 0.001020478999708446
Position 22974: 0.000910869081135888
Position 22483: 0.000831715956794067
Position 76: 0.0007478396077277141
Position 22656: 0.000706879160517539
Position 23294: 0.000666446935395574
Position 9886: 0.0006431648926325657
Position 205: 0.0005918934941458444
Position 109: 0.0005625092884182535
Position 22091: 0.0004883602181756097
Position 326: 0.0004854487678744918
Position 1180: 0.00040775006436784495
Position 22222: 0.00039135392332173064
Position 1124: 0.0003233303115223311
Position 575: 0.0002836820788605482
Position 825: 0.000279520844590886
Position 300: 0.0001804741248491207
Position 22012: 0.00018013625965224928
Position 91: 0.00017771883972118887
Position 102: 0.00017363136944611128
Position 379: 0.00016692739797224675
Position 369: 0.00016519751680443444
Position 22841: 0.00014021711442582566
Position 1103: 0.00013114012998492345
Position 22057: 0.00013075510023623436
Position 23240: 0.0001260949503389517
Position 54: 0.00011031342477133681
Position 405: 0.00010915998508557214
Position 782: 0.0001085344563818329
Position 22688: 0.00010616743922468185
Position 133: 0.00010278723353101716
Position 531: 0.00010237621006556075
Position 22237: 0.00010005001853599462
Position 23608: 9.93841574999622e-05
Position 23514: 9.379811429156593e-05
Position 23630: 8.30913737076165e-05
Position 4166: 8.073125062008034e-05
Position 22245: 7.328772425962552e-05
Position 100: 6.596015475613953e-05
Position 449: 6.031813260948815e-05
Position 21843: 6.014895528414566e-05
Position 22038: 5.6983025343723125e-05
Position 23115: 5.629443118113882e-05
Position 5012: 5.490112792618741e-05
Position 22995: 5.489083823622157e-05
Position 5847: 5.355638184532932e-05
Position 23048: 5.3452244040857464e-05
Position 688: 4.8410069269116416e-05
Position 1745: 4.541348964892325e-05
Position 22289: 4.319102503519939e-05
Position 7196: 4.074516331110033e-05
Position 1959: 3.880297840958585e-05
Position 5891: 3.835134478659275e-05
Position 444: 3.667641790359858e-05
Position 22073: 3.426923862686591e-05
Position 22715: 3.271633187427109e-05
Position 578: 3.067146541208547e-05
Position 22274: 2.983001524549589e-05
Position 2804: 2.7896409784200254e-05
Position 366: 2.7211107326936303e-05
Position 7767: 2.4094349032468045e-05
Position 561: 2.3619179414368736e-05
Position 23874: 2.358341621777421e-05
Position 24114: 2.0114717579498355e-05
Position 573: 1.967096553665582e-05
Position 22486: 1.947913695882638e-05
Position 23328: 1.892433875269735e-05
Position 21967: 1.8276285210138864e-05
Position 23395: 1.5017793882408084e-05
Position 948: 1.4640698340881155e-05
Position 22370: 1.4169058317172339e-05
Position 279: 1.3251715934931274e-05
Position 1042: 1.3203022471705219e-05
Position 93: 1.2387627272536177e-05
Position 338: 1.1094412715342066e-05
Position 139: 1.099655953490146e-05
Position 364: 1.0802560963558073e-05
Position 23733: 9.675307397340729e-06
Position 1194: 9.122718009437518e-06
Position 771: 7.746947292084794e-06
Position 437: 7.435767772533292e-06
Position 22125: 7.13831112488079e-06
Position 23699: 7.049594220585888e-06
Position 791: 6.405217344732929e-06
Position 21791: 4.443082490209603e-06
Position 2578: 4.418035130328959e-06
Position 1647: 4.087797995638658e-06
Position 3807: 2.9466090713677566e-06
Position 968: 2.1734377995315668e-06
Position 21915: 1.885628210570942e-06
Position 24174: 1.8757010225420392e-06
Position 21982: 1.7188195727343822e-06
Position 2287: 8.860037660837289e-07
Position 1898: 5.735215031349804e-07
Position 1467: 5.729757999501598e-07
Position 1889: 5.483095891046075e-07
Position 5400: 5.069606512557891e-07
Position 2016: 4.895776375305312e-07
Position 1910: 4.864096550342384e-07
Position 1844: 4.6422635872477083e-07
Position 1661: 4.228862036171702e-07
Position 5103: 4.0727140470456945e-07
Position 23092: 3.0935598919533503e-07
Position 4765: 2.6492294340316407e-07
Position 23711: 1.327488540115361e-07
Position 3485: 1.1286840187404177e-07
Position 1530: 9.40444267521408e-08
Position 3372: 8.659540537077913e-08
Position 1487: 8.309187124334907e-08
Position 23322: 5.516523105665915e-08
Position 1279: 4.2525754645830204e-08
Position 23310: 4.176252057032923e-08
