Gene = Tsp39D
index = 1571
Annotated 5SS: [  130 10988 12076]
Annotated 3SS: [10869 11496 12132]
SMsplice 5SS: [  130 10988 12076 13273]
SMsplice 3SS: [10869 11496 12179 13340]
top_k =  1000
Partition function (log Z): -9.594044531317168

Sorted 5' Splice Sites (High to Low Probability):
Position 10988: 0.688557126275198
Position 7012: 0.6775508010918452
Position 5877: 0.6449700562425869
Position 130: 0.6346427606070028
Position 4854: 0.6199025129366694
Position 5358: 0.5731712632271161
Position 12076: 0.5244771179373782
Position 13273: 0.45699504091547993
Position 6638: 0.2969201879507629
Position 6127: 0.23156629368549977
Position 5769: 0.19508172463345982
Position 6015: 0.17630795571729557
Position 13279: 0.16613922622752322
Position 6062: 0.12491440864905833
Position 5380: 0.11619848576619235
Position 6206: 0.11289866368998719
Position 12068: 0.0904137973255813
Position 469: 0.08712700978469642
Position 5997: 0.08112508054664841
Position 6112: 0.061540233830416735
Position 4827: 0.05880062409947314
Position 833: 0.05155277088719351
Position 5088: 0.050099702746688964
Position 233: 0.03764697753693131
Position 12691: 0.03621331442763119
Position 1127: 0.03326138893778459
Position 229: 0.030174430097092055
Position 798: 0.029049907028066105
Position 996: 0.024580774321038966
Position 6027: 0.02420789954809237
Position 1098: 0.02211246427518123
Position 5874: 0.021574836183854234
Position 7967: 0.01784030805602156
Position 5330: 0.016615137488906574
Position 495: 0.012644473573042428
Position 434: 0.012634966518413728
Position 81: 0.011977831984761747
Position 3581: 0.01184833721883844
Position 6118: 0.010477006768639987
Position 3247: 0.009388695664290268
Position 11317: 0.008446596965855192
Position 7376: 0.00816561643732371
Position 1164: 0.007785351386509633
Position 4982: 0.007622397653626412
Position 491: 0.0075387600348109
Position 5634: 0.007091358360415587
Position 7281: 0.006777686897543747
Position 225: 0.00664349931433158
Position 5901: 0.0065659916133467295
Position 197: 0.00588616814194069
Position 679: 0.005191635389187005
Position 6036: 0.004968296644316707
Position 6314: 0.004944965358418843
Position 1275: 0.00465315856566029
Position 5608: 0.004355682380901645
Position 784: 0.004197700870690069
Position 219: 0.0037097522893157504
Position 3908: 0.0035261645215540613
Position 4833: 0.003487003290518125
Position 1485: 0.00347754235574147
Position 7592: 0.003389369616907487
Position 542: 0.0033372467346203653
Position 6471: 0.0032751273834370877
Position 1481: 0.0031984406691604713
Position 265: 0.0027866534932046365
Position 241: 0.002353837461449895
Position 7973: 0.001885065797641716
Position 2875: 0.0018330271785470238
Position 4035: 0.001726232517861192
Position 6284: 0.0014733466120175824
Position 6370: 0.001458564528473122
Position 1894: 0.0014250028198404096
Position 5111: 0.0007568711963163319
Position 5206: 0.0007460060447135988
Position 755: 0.0005447359062053117
Position 1156: 0.0005069399802230575
Position 13586: 0.000469560998343969
Position 803: 0.0003829400277538847
Position 6071: 0.00036474386865368067
Position 5778: 0.00033868475149940623
Position 5628: 0.0003212677021639347
Position 5817: 0.0002757335424092231
Position 144: 0.0001890073525406096
Position 87: 0.00018576492067143304
Position 20: 0.0001576520072665061
Position 1087: 0.0001133049239740519
Position 2424: 7.502101678004336e-05
Position 7451: 4.409172660654623e-05
Position 661: 4.296439777284255e-05
Position 2621: 3.579120367198164e-05
Position 989: 3.184734229077051e-05
Position 1083: 2.558643043490887e-05
Position 1238: 2.2117142785454835e-05
Position 381: 2.1022147033299032e-05
Position 2915: 2.005858078338428e-05
Position 2748: 1.8690971865155947e-05
Position 744: 1.775846008175874e-05
Position 761: 1.7344507959724842e-05
Position 820: 1.174841656291689e-05
Position 2743: 7.847286323307364e-06
Position 1060: 6.973821841042159e-06
Position 7224: 6.907912457503946e-06
Position 1168: 6.237883451161427e-06
Position 329: 5.986755680403663e-06
Position 1093: 5.912159050739676e-06
Position 425: 5.830270258597727e-06
Position 1379: 5.222964106973821e-06
Position 256: 5.149843594320051e-06
Position 1071: 4.692535064831967e-06
Position 1824: 4.091832282409345e-06
Position 237: 3.7614983694894896e-06
Position 927: 3.44708272292496e-06
Position 489: 3.126578673667616e-06
Position 415: 3.07470677674687e-06
Position 1956: 2.255720573852893e-06
Position 698: 2.114976794975528e-06
Position 736: 2.089284890594564e-06
Position 2114: 1.892046104004283e-06
Position 484: 1.7986823887875396e-06
Position 203: 1.7285648429872948e-06
Position 649: 1.715577284645399e-06
Position 2380: 1.6495672698703738e-06
Position 259: 1.5022442612917985e-06
Position 55: 1.43660157741489e-06
Position 103: 1.427004030379878e-06
Position 9: 1.3658243250217117e-06
Position 412: 1.336246568646118e-06
Position 114: 1.3025794521296007e-06
Position 376: 1.2524712868948828e-06
Position 659: 1.1885278263764692e-06
Position 533: 1.1568500769476431e-06
Position 383: 1.1492950777242938e-06
Position 402: 1.1015381673320221e-06
Position 1376: 8.888763394703109e-07
Position 320: 8.654041614728276e-07
Position 758: 7.380765085873429e-07
Position 999: 5.681788637115034e-07
Position 1538: 4.7256667087956546e-07
Position 1546: 4.160895392627191e-07
Position 175: 3.8500604812407735e-07
Position 418: 2.0067998294734304e-07
Position 29: 1.965690929110172e-07
Position 708: 3.626696773299212e-08
Position 60: 3.341842731580945e-08
Position 249: 3.281188508432836e-08
Position 473: 2.9482790703639146e-08
Position 301: 1.2511191542043907e-10
Position 227: 7.131182211476824e-11
Position 63: 5.1424201592771395e-11
Position 108: 4.6242182456090264e-11
Position 322: 2.4637746580074857e-11
Position 1611: 4.409579351873119e-12
Position 24: 3.680810795416712e-12
Position 345: 7.36953684988886e-13
Position 351: 4.3688574980705456e-13
Position 337: 1.1327184385624553e-13
Position 1242: 4.583704512836908e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5527: 0.8870472495213656
Position 6283: 0.8624829129972985
Position 4703: 0.7276078693608617
Position 12179: 0.6949743617078746
Position 13340: 0.6572014850488131
Position 5938: 0.45462346434252654
Position 4981: 0.43866695840981373
Position 11496: 0.39482735070876823
Position 11088: 0.2525834951957496
Position 10869: 0.24169198693619
Position 10580: 0.23885334167086802
Position 5951: 0.2286008067451393
Position 10636: 0.20878046071425427
Position 12385: 0.1357007800007828
Position 12132: 0.12813487645183033
Position 5817: 0.08059801970337258
Position 4902: 0.05975635629601196
Position 6263: 0.041735730366277264
Position 892: 0.04039275078325897
Position 5159: 0.03474403003951996
Position 5144: 0.033539833317804024
Position 5768: 0.031200828211195093
Position 5162: 0.028264071441881693
Position 4669: 0.025494468692967842
Position 5970: 0.022569274343637653
Position 4715: 0.022364654261828383
Position 5034: 0.01966663015892913
Position 5021: 0.014261477642860485
Position 7067: 0.012983442856724113
Position 6709: 0.012678603456828622
Position 12861: 0.01212999531472365
Position 5822: 0.011942032181115534
Position 5072: 0.010752844291968254
Position 2556: 0.010606022567068036
Position 4508: 0.00992947596970914
Position 6342: 0.008814918750075004
Position 2995: 0.007873738166739561
Position 4616: 0.006833560333462369
Position 6532: 0.006687676323507599
Position 5379: 0.006097652934621398
Position 4745: 0.0058704987689908485
Position 6721: 0.005863034969590869
Position 6556: 0.0052185787236144095
Position 5342: 0.004644673910307995
Position 1215: 0.00456047204255235
Position 7648: 0.00442209189310511
Position 7309: 0.004380163856347839
Position 6889: 0.004195435719587159
Position 6935: 0.004156094014870898
Position 6373: 0.0037761389292138067
Position 6895: 0.003761888206481093
Position 2742: 0.003040731846309073
Position 6181: 0.0028687804869532
Position 4756: 0.0028178318214140204
Position 5846: 0.00278534977938404
Position 7263: 0.002729819149270612
Position 832: 0.0025884190291623416
Position 2805: 0.0025377170099491124
Position 4960: 0.002358395895961003
Position 884: 0.0023250308588261526
Position 3118: 0.002100070003543497
Position 5135: 0.0019883253034269333
Position 4513: 0.0019719176306609953
Position 7694: 0.001926899464911627
Position 4579: 0.0019021505730998378
Position 5079: 0.0017937997158537311
Position 13380: 0.0017917077169254116
Position 4487: 0.0017351530169789897
Position 5329: 0.0015101386959578676
Position 11034: 0.001503609085997923
Position 4826: 0.0013341472909809212
Position 1418: 0.0010728790246948003
Position 2913: 0.0010372989208301449
Position 7531: 0.0009756710282510429
Position 4403: 0.0009693349597050977
Position 7089: 0.000771586217600461
Position 1515: 0.0007257018510301912
Position 11570: 0.0007168756686556151
Position 1156: 0.00060471264753311
Position 11183: 0.0005633995036623426
Position 3718: 0.0005389768409236813
Position 13637: 0.000469560998343969
Position 7810: 0.0004676152697828536
Position 4810: 0.00043357314423868385
Position 1709: 0.00041430318217603016
Position 7591: 0.00036089186871296464
Position 3772: 0.0003595821543811729
Position 3303: 0.00034070792973418167
Position 2428: 0.00031930498275700394
Position 4239: 0.0003094299590407892
Position 529: 0.0002812268296637166
Position 1947: 0.00027228294376094363
Position 3484: 0.00026185210088835244
Position 5486: 0.00021304747359135998
Position 2728: 0.0002040334179828257
Position 3796: 0.00017565734705819757
Position 1274: 0.00015881263561236025
Position 1295: 0.00014949185384019106
Position 5417: 0.00014547774761613366
Position 5563: 0.0001285321684089508
Position 5618: 0.00010878264291236271
Position 3883: 0.00010572782682953997
Position 8519: 9.994674847848264e-05
Position 3781: 8.918220193690085e-05
Position 345: 4.125297926304839e-05
Position 594: 4.0387766216741915e-05
Position 214: 3.9867211297836314e-05
Position 1603: 3.3910487233171587e-05
Position 1126: 3.3707374118562364e-05
Position 1054: 2.221114008330827e-05
Position 7168: 1.852661561724254e-06
Position 367: 1.5951932780465563e-06
Position 1096: 1.5235954307806214e-06
Position 1077: 1.3836862932304801e-06
Position 2016: 1.3479215165001924e-06
Position 1997: 1.2935596082433725e-06
Position 6199: 1.1770783366640064e-06
Position 318: 1.0126137426735857e-06
Position 965: 9.953152977706125e-07
Position 708: 7.912124864180734e-07
Position 1071: 7.313809583855102e-07
Position 203: 6.744265868860589e-07
Position 545: 4.4326225867703814e-07
Position 1116: 4.3953216648875494e-07
Position 364: 4.2139627968079696e-07
Position 1280: 3.614840960470563e-07
Position 573: 3.5369633378488893e-07
Position 1060: 1.4231854167401402e-07
Position 157: 1.269211286146671e-07
Position 623: 1.180609026512146e-07
Position 312: 1.0815588011927985e-07
Position 788: 8.58361535279915e-08
Position 698: 7.422656938980291e-08
Position 950: 5.513665630054914e-08
Position 1002: 5.004274845184407e-08
Position 1458: 4.607438311846831e-08
Position 570: 4.4854132753353156e-08
Position 775: 3.397506935606904e-08
Position 73: 2.6230824032456488e-08
Position 480: 4.674034117987656e-09
Position 129: 4.312898543462999e-09
Position 402: 3.5443712671544738e-09
Position 683: 3.5407153284089944e-09
Position 269: 2.347087603490734e-09
Position 265: 2.0485782243527695e-09
Position 433: 2.0372145662846915e-09
Position 370: 6.503407373598851e-10
Position 741: 2.018424022503136e-11
Position 1545: 1.95863544300935e-11
Position 489: 1.3883149684914133e-11
Position 166: 6.49831235754876e-12
Position 542: 7.355671118365015e-13
Position 630: 5.890267890721956e-13
Position 473: 4.77015297274743e-13
Position 247: 1.1345557642394075e-16
Position 412: 9.12591889365163e-17
Position 320: 8.443518633740994e-17
Position 327: 5.835452993183449e-17
Position 418: 5.4120650098436374e-17
Position 216: 5.172072958020775e-17
