Gene = Sgs1
index = 1496
Annotated 5SS: [60]
Annotated 3SS: [124]
SMsplice 5SS: [60]
SMsplice 3SS: [124]
top_k =  1000
Partition function (log Z): -10.519095610852892

Sorted 5' Splice Sites (High to Low Probability):
Position 60: 0.994797339905551
Position 479: 0.01881175623008013
Position 671: 0.003398136454398884
Position 578: 0.0024977922839102503
Position 425: 0.0017210978411472606
Position 24: 0.0013071775803404162
Position 3678: 0.0008873510485711405
Position 547: 0.0006552331239166951
Position 64: 0.0005854403309869031
Position 326: 0.00038848652637766856
Position 67: 0.0003740597235139858
Position 124: 0.00032411033487360103
Position 3675: 0.0003103513339740503
Position 145: 0.00024586274696027126
Position 260: 0.0002428435983364915
Position 576: 0.0001728069726271876
Position 197: 0.00015191713787143346
Position 708: 0.0001434373903395089
Position 3596: 0.00014241780349222093
Position 515: 0.00012455009515686437
Position 677: 0.00012395427440433323
Position 179: 0.00010014973054707907
Position 95: 3.522211557175934e-05
Position 1458: 3.068925295926168e-05
Position 486: 2.8830055305080353e-05
Position 710: 2.7386564817174227e-05
Position 842: 2.5924614492140414e-05
Position 1130: 2.5131104890168275e-05
Position 890: 2.3260390030030467e-05
Position 104: 2.168752068448957e-05
Position 986: 2.0409455723622847e-05
Position 1418: 1.3441200207454245e-05
Position 1274: 1.1700539951457721e-05
Position 250: 9.765527128797737e-06
Position 794: 7.935372202172231e-06
Position 218: 7.580256603951442e-06
Position 1610: 6.080030700413175e-06
Position 1370: 6.021605744860708e-06
Position 154: 5.871959583469705e-06
Position 38: 5.768381134614134e-06
Position 1082: 5.307344392206652e-06
Position 658: 4.654847650973888e-06
Position 1322: 4.55069024872944e-06
Position 746: 4.2338607106373764e-06
Position 602: 4.048935082997018e-06
Position 1226: 3.759851241686201e-06
Position 110: 3.2119842932059184e-06
Position 350: 5.5279737240777766e-08
Position 191: 1.7014979249044548e-09
Position 675: 9.296087364403453e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 124: 0.44603904978329606
Position 144: 0.24899047452266546
Position 3645: 0.041548007856287435
Position 3506: 0.033988347773365866
Position 359: 0.02106858049630691
Position 3750: 0.016206346522725183
Position 179: 0.015072237280699825
Position 539: 0.014007155668785019
Position 3657: 0.010439075689310916
