Gene = AstC
index = 31
Annotated 5SS: [ 246 4277 4473]
Annotated 3SS: [4160 4332 4534]
SMsplice 5SS: [ 246 4277 4473]
SMsplice 3SS: [4160 4332 4534]
top_k =  1000
Partition function (log Z): 0.7825027828854794

Sorted 5' Splice Sites (High to Low Probability):
Position 4277: 0.9961978532833073
Position 4473: 0.9548972238640948
Position 246: 0.9532153287509281
Position 4661: 0.3998916785345581
Position 1068: 0.08588331946116223
Position 829: 0.07772011014467609
Position 824: 0.05980159433293397
Position 2581: 0.036909983890610634
Position 1375: 0.025378053330804007
Position 3219: 0.021998612152296565
Position 1303: 0.021250907419418225
Position 1594: 0.01418498689992687
Position 1163: 0.011321198358948464
Position 882: 0.01114678840394447
Position 2436: 0.010573330044674877
Position 834: 0.009737148711733243
Position 4614: 0.008814428201877757
Position 354: 0.008084163557074217
Position 4059: 0.007479414386318432
Position 1037: 0.005687250845021129
Position 4892: 0.003202474733815201
Position 463: 0.002565199461912967
Position 434: 0.0015822440356918499
Position 4281: 0.0015633337047842766
Position 3224: 0.0013858094972296268
Position 3764: 0.001326958851180724
Position 1055: 0.0011776339965431405
Position 3116: 0.0011383675046631693
Position 4575: 0.0010551241958976158
Position 1907: 0.000998573940815563
Position 3879: 0.000998255739851873
Position 406: 0.0009883666737455076
Position 4880: 0.0009876174746326625
Position 3682: 0.0007090575389333674
Position 563: 0.0005555224574950092
Position 250: 0.0005466526578536514
Position 2311: 0.0005410452920134193
Position 2238: 0.0005311055280427995
Position 4676: 0.0005030771461256514
Position 3816: 0.0004922500749387404
Position 4609: 0.00048073969598316405
Position 567: 0.00045998738637826236
Position 4708: 0.0004223030004358217
Position 4904: 0.00039862108897651126
Position 2904: 0.0003557695790372548
Position 4388: 0.00035190575744755125
Position 3844: 0.0003407346933872284
Position 1776: 0.000311606866644262
Position 5073: 0.0002584122446301544
Position 420: 0.00021521233511672438
Position 3693: 0.00019427391413652187
Position 240: 0.0001681062235593216
Position 2857: 0.00015337986296969804
Position 4260: 0.00015099574221388168
Position 2061: 0.00014867255957184305
Position 5014: 0.00014281049774827703
Position 872: 0.00011999963401753014
Position 2900: 0.00010837814644116636
Position 3055: 0.00010742531612414457
Position 1431: 6.951093000584794e-05
Position 1762: 5.2752837857705016e-05
Position 760: 4.978820243442991e-05
Position 4518: 4.948887212134829e-05
Position 5120: 4.04881331385005e-05
Position 574: 3.7580002362489364e-05
Position 1121: 3.353960812945418e-05
Position 1497: 2.8634955469134683e-05
Position 1743: 2.7213950901012413e-05
Position 5085: 2.6559894712074466e-05
Position 400: 2.4237865962522408e-05
Position 1755: 1.5815021459136063e-05
Position 4665: 1.5656403405927705e-05
Position 1167: 1.2743638381296648e-05
Position 788: 1.1459523167984327e-05
Position 512: 1.0478388376812065e-05
Position 1364: 1.0388738261878196e-05
Position 60: 8.790051847644226e-06
Position 717: 8.467839121888445e-06
Position 886: 6.610361906203538e-06
Position 1170: 5.716635714421269e-06
Position 521: 4.919696751047936e-06
Position 4369: 4.781038475646315e-06
Position 4501: 4.713214293934542e-06
Position 667: 4.691675649407194e-06
Position 648: 3.5677468150180933e-06
Position 5009: 3.213947706489776e-06
Position 4299: 2.884867087151135e-06
Position 470: 1.8864526086149738e-06
Position 1144: 1.2056013034025614e-06
Position 1179: 1.1238931543446735e-06
Position 330: 1.0170694548028186e-06
Position 623: 7.964818972433744e-07
Position 552: 6.994567569262993e-07
Position 778: 3.3799341635117745e-07
Position 345: 3.1995448317328903e-07
Position 312: 1.4088967091329452e-07
Position 753: 8.87724441895451e-08
Position 742: 4.978052869401534e-08
Position 4537: 4.469979663609055e-08
Position 305: 3.8135205918211944e-08
Position 29: 3.0135631942485134e-08
Position 7: 1.3977458245301117e-08
Position 4558: 1.2717628895319211e-08
Position 4796: 1.1580790467829631e-08
Position 310: 5.922642209312555e-09
Position 735: 4.737525674628471e-09
Position 677: 2.9684353987208826e-09
Position 4628: 2.8803436480789002e-09
Position 4896: 1.977653153332266e-10
Position 4933: 8.653907518232817e-11
Position 917: 5.3798880394445984e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4332: 0.9970266631859283
Position 4160: 0.8681859879987854
Position 4534: 0.6964282743506393
Position 4726: 0.3273549715629687
Position 4543: 0.17392284067609767
Position 898: 0.12083796123582688
Position 4195: 0.12057416340286475
Position 305: 0.08721327849522673
Position 4537: 0.06720996719616931
Position 948: 0.02892616667410367
Position 4907: 0.028091569212837873
Position 4657: 0.02637774165160626
Position 2651: 0.01766843725487346
Position 2537: 0.013488331793229313
Position 4801: 0.013251011575521754
Position 3415: 0.013192905983654014
Position 1661: 0.011672701102002952
Position 5095: 0.011349158866603811
Position 4955: 0.010944617442393013
Position 623: 0.01093999512879207
Position 1226: 0.007660124318861916
Position 667: 0.007192286954120746
Position 1173: 0.005621163017768801
Position 487: 0.004753528715930666
Position 5211: 0.004710681875552465
Position 353: 0.00418812222601096
Position 2130: 0.0040495043207424974
Position 677: 0.003752554387335852
Position 604: 0.003330651266566827
Position 4770: 0.003311599102537035
Position 3136: 0.0032644334961286514
Position 1828: 0.003021884506933842
Position 467: 0.003008281152561301
Position 563: 0.002983623652735147
Position 965: 0.0027607634264293036
Position 1528: 0.002461779802500471
Position 1144: 0.0023973396600438924
Position 537: 0.002365145675884061
Position 648: 0.0021278136522444287
Position 1500: 0.0020227486376852895
Position 977: 0.0018039677030512833
Position 4817: 0.0016961687316779917
Position 5127: 0.0016794025125040103
Position 574: 0.0015847920219691823
Position 4757: 0.001577150092095734
Position 4242: 0.001436756138665367
Position 4165: 0.001209756685285933
Position 2292: 0.0011943404644144057
Position 4822: 0.0011639967785933604
Position 1974: 0.0010485756195189467
Position 2757: 0.000965109700568542
Position 4356: 0.0009265683058900624
Position 5103: 0.0008856940116827087
Position 5139: 0.0008507846708936174
Position 3584: 0.0008407050207225883
Position 4168: 0.0007432657269733504
Position 434: 0.0006409949809956576
Position 2707: 0.0006170581656340777
Position 367: 0.0005423800662755507
Position 723: 0.0005231187899204288
Position 1560: 0.0004978750504684421
Position 2361: 0.00044174642741172897
Position 1418: 0.0004396506920322823
Position 759: 0.0003502053559519252
Position 585: 0.0003389085603110886
Position 3021: 0.0003289925372074318
Position 4775: 0.0002970406395787569
Position 3489: 0.00026825240825869786
Position 406: 0.0002531395584305012
Position 5041: 0.0002515724918967324
Position 2464: 0.0002491668117922266
Position 4466: 0.00021212684992310104
Position 3142: 0.00020836269538840755
Position 3926: 0.000170516165107855
Position 805: 0.00017032928447300325
Position 452: 0.00016245944524135393
Position 4963: 0.00015285759728819466
Position 5120: 0.00014257976688330173
Position 3267: 0.00014036022497927384
Position 2608: 0.00013751481145454279
Position 3467: 0.00013315726127368976
Position 3972: 0.00013230659205020812
Position 1452: 0.00011934469596936447
Position 2935: 0.00011269369954377046
Position 823: 0.00010763512192480942
Position 3276: 0.00010684320238586948
Position 2455: 8.970777492911456e-05
Position 2543: 8.626152059086505e-05
Position 3562: 8.47051710366319e-05
Position 788: 8.176866710383081e-05
Position 2580: 6.746226966362238e-05
Position 1752: 6.431808677079369e-05
Position 4271: 6.133529462957397e-05
Position 993: 5.007843007495939e-05
Position 3537: 4.0106717188860293e-05
Position 1431: 3.95531868714837e-05
Position 1437: 2.9027045434804046e-05
Position 4446: 2.867920057197401e-05
Position 1415: 2.6998079383579776e-05
Position 3710: 2.6987886727743767e-05
Position 4601: 2.325830543472046e-05
Position 2440: 2.300951619673725e-05
Position 1672: 2.1900963113120526e-05
Position 2577: 1.968329828929216e-05
Position 4803: 1.843712367770446e-05
Position 3423: 1.8314411559998336e-05
Position 1053: 1.6155398055733435e-05
Position 753: 1.3748438275463557e-05
Position 4555: 1.2037967493444451e-05
Position 4365: 1.0824648270363753e-05
Position 4676: 8.615985348495969e-06
Position 1058: 6.435653657836392e-06
Position 117: 5.288287773095945e-06
Position 1003: 4.363336277097399e-06
Position 375: 4.114574167551716e-06
Position 383: 3.7271122497824748e-06
Position 1268: 3.03027496700633e-06
Position 4313: 2.906692470221963e-06
Position 232: 9.928158712882105e-07
Position 4618: 7.812660238774532e-07
Position 4558: 7.76520003135364e-07
Position 829: 3.1388901399666516e-07
Position 4614: 3.020944165747397e-07
Position 4410: 2.523871562366047e-07
Position 4628: 2.3057508270160694e-07
Position 1121: 1.604428448414737e-07
Position 176: 1.4174069704931273e-07
Position 833: 8.436398636891975e-08
Position 81: 1.4783573467400881e-08
Position 1284: 1.3451069918982649e-08
Position 75: 3.496975898391363e-09
Position 53: 1.1652202596964327e-10
Position 240: 6.546509902490478e-11
Position 60: 4.4830367350198815e-12
Position 250: 1.392867973587824e-12
