Gene = IFT57
index = 1221
Annotated 5SS: [ 411 1228]
Annotated 3SS: [ 464 1579]
SMsplice 5SS: [ 411 1228]
SMsplice 3SS: [ 464 1579]
top_k =  1000
Partition function (log Z): -1.0776188017180535

Sorted 5' Splice Sites (High to Low Probability):
Position 411: 0.9968787118800462
Position 1228: 0.9345156111081889
Position 8: 0.038657697262500984
Position 1533: 0.022904908370039005
Position 1242: 0.017180137201062456
Position 1523: 0.016823965197596994
Position 191: 0.012769958780114013
Position 1232: 0.008986183236622078
Position 1687: 0.0036865194989395395
Position 570: 0.0035180106435389862
Position 740: 0.002021392727684189
Position 872: 0.0017432195038470022
Position 1460: 0.0016064106642440625
Position 1390: 0.0015730883458868069
Position 688: 0.0011188257121901776
Position 1271: 0.0009953977770715632
Position 1293: 0.0008201779653921107
Position 1684: 0.0005198960358283902
Position 356: 0.0005048675266940656
Position 1269: 0.0004059181394875202
Position 1477: 0.0003172625234696525
Position 1780: 0.00027198114352223004
Position 1257: 0.00026517493182482457
Position 109: 0.00024190497346043068
Position 415: 0.0002350585312552714
Position 1660: 0.00015918106434904787
Position 697: 0.00013265781864569672
Position 1217: 0.00012954644218045506
Position 258: 8.582710161898623e-05
Position 748: 8.043468537086951e-05
Position 1648: 8.043360986910591e-05
Position 707: 4.656526317156936e-05
Position 608: 4.053184876928143e-05
Position 870: 3.588493814093974e-05
Position 27: 3.1338072258032806e-05
Position 1067: 2.9802294652573984e-05
Position 561: 2.7761645502571964e-05
Position 1580: 2.6302613155197774e-05
Position 852: 1.9545488673667294e-05
Position 1695: 1.907195967234534e-05
Position 524: 1.8908792042617926e-05
Position 247: 1.4162574807450274e-05
Position 79: 1.3317951282254903e-05
Position 876: 1.2775570518427523e-05
Position 992: 1.0958757100860086e-05
Position 1446: 8.069970997145854e-06
Position 10: 6.128296347401335e-06
Position 537: 5.633181696427791e-06
Position 47: 4.53839009596571e-06
Position 431: 4.024362845540572e-06
Position 1161: 3.853112400474036e-06
Position 1443: 3.5790388579623457e-06
Position 1793: 3.46864732244272e-06
Position 12: 3.234305825090278e-06
Position 774: 2.5085099756876142e-06
Position 375: 1.8262205425322344e-06
Position 428: 1.4074838818840993e-06
Position 1585: 1.0700757426284606e-06
Position 461: 6.662393254837215e-07
Position 830: 6.332363460263342e-07
Position 311: 6.096678499578031e-07
Position 528: 5.617022762882118e-07
Position 502: 1.7011372019324157e-07
Position 474: 6.291040097695619e-08
Position 293: 2.1658848682001587e-08
Position 242: 1.7856337702822388e-09
Position 468: 1.3759494330565028e-13
Position 1118: 2.7012999495608644e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 464: 0.9824240698118005
