Gene = frtz
index = 1707
Annotated 5SS: [ 713 1679 2685 3255 3707 3924]
Annotated 3SS: [1377 1733 2742 3308 3763 3983]
SMsplice 5SS: [ 713 1679 2685 3255 3707 3924]
SMsplice 3SS: [ 810 1733 2742 3308 3763 3983]
top_k =  1000
Partition function (log Z): 10.828900051884801

Sorted 5' Splice Sites (High to Low Probability):
Position 2685: 0.9957452595389787
Position 1679: 0.9928408156949016
Position 3707: 0.9924412008310103
Position 3255: 0.9579170825705712
Position 3924: 0.8721079108204948
Position 713: 0.8225379480042352
Position 3344: 0.3997599484916173
Position 13: 0.19662790784846718
Position 3928: 0.11696149747276807
Position 4455: 0.09201797438765415
Position 4166: 0.036595584781216856
Position 2844: 0.03448307527699426
Position 4175: 0.03339493634334033
Position 4139: 0.03053085491484504
Position 1205: 0.029000319151471582
Position 679: 0.017730745295423823
Position 4076: 0.01246343441406014
Position 4162: 0.011804147238874825
Position 1137: 0.010595427740138733
Position 908: 0.01029818445409573
Position 4178: 0.01021924795718877
Position 3092: 0.008941528494477628
Position 700: 0.006468473875762982
Position 3240: 0.005322765173723776
Position 898: 0.0036820948117326073
Position 2037: 0.0036470510019787836
Position 4094: 0.0033924166283958632
Position 717: 0.0025142800061628543
Position 586: 0.002465286773979609
Position 1509: 0.0018226666067168522
Position 4151: 0.0013699193712943597
Position 1243: 0.0013527310701103637
Position 3892: 0.0013177193522063955
Position 8: 0.0012685047425326941
Position 1837: 0.0012658192097024532
Position 3701: 0.0011593897950990533
Position 3027: 0.0011473627001391256
Position 3420: 0.0009552312246745806
Position 852: 0.000943551779208497
Position 672: 0.000846050690475285
Position 4124: 0.0008242497302122178
Position 840: 0.0007463803194089676
Position 3698: 0.0006477884512594196
Position 3261: 0.0006421086678870201
Position 2170: 0.0006330489791468503
Position 3213: 0.0006016485768554433
Position 4345: 0.0005499374369113451
Position 4405: 0.0005464518977994317
Position 3692: 0.00043735427958411366
Position 3668: 0.0004364204564977956
Position 2689: 0.0004332598958896994
Position 3259: 0.0004233295027368687
Position 3348: 0.00033974471904449794
Position 4397: 0.00031198934531659247
Position 3475: 0.0003080811181733843
Position 3158: 0.00027347236192746426
Position 862: 0.0002641569141338683
Position 4425: 0.0002587136244729192
Position 2646: 0.00025754926194575186
Position 2985: 0.00024314048219609756
Position 3460: 0.00022793039603963373
Position 4109: 0.0001949055955972436
Position 3934: 0.0001936212706626247
Position 2644: 0.00017866520004536658
Position 4091: 0.00015390399744396918
Position 1782: 0.00014603681940201303
Position 4079: 0.00012805900774177424
Position 3711: 0.00012129970183004156
Position 3085: 0.00012052423353646298
Position 2858: 0.00011180670894818974
Position 1611: 0.00011122766146360729
Position 3047: 8.890781431028722e-05
Position 661: 7.6780606481629e-05
Position 60: 7.570349496947024e-05
Position 3216: 6.993826912257127e-05
Position 4449: 5.859507807983664e-05
Position 1434: 5.817855729532178e-05
Position 343: 5.08617489779901e-05
Position 4214: 4.258844204910882e-05
Position 3192: 4.2070455165931904e-05
Position 452: 4.150105163210329e-05
Position 1431: 3.784748157586066e-05
Position 2827: 3.647697197629086e-05
Position 1365: 3.502249081438247e-05
Position 1304: 3.188283628367602e-05
Position 3205: 3.074082984347347e-05
Position 3673: 2.2942524867957976e-05
Position 3807: 2.193489056794548e-05
Position 2182: 2.1917325184363175e-05
Position 36: 2.1301906380463717e-05
Position 1351: 2.1165185974629954e-05
Position 22: 2.095774609811305e-05
Position 4459: 1.7662865247874903e-05
Position 1990: 1.75784903456777e-05
Position 1045: 1.586094791012779e-05
Position 20: 1.3814819723594252e-05
Position 2868: 1.3339685278540238e-05
Position 3939: 1.2030071883179756e-05
Position 2812: 1.110574349245932e-05
Position 340: 9.758038722769908e-06
Position 2848: 9.327419119087786e-06
Position 4063: 9.238341672558753e-06
Position 2631: 9.09118438169391e-06
Position 2424: 8.55278019197802e-06
Position 2070: 7.262603760872162e-06
Position 3424: 5.4356224764017375e-06
Position 2952: 4.7775682391194176e-06
Position 2977: 4.3185960647973966e-06
Position 2322: 4.2845629067398514e-06
Position 3329: 3.834092720591555e-06
Position 1691: 3.71484027075496e-06
Position 2455: 3.100135606973639e-06
Position 2944: 2.997644797989922e-06
Position 3062: 2.528623432066922e-06
Position 90: 2.148672482407015e-06
Position 492: 2.1261887262212857e-06
Position 4247: 1.4520180249703637e-06
Position 2698: 1.2162629019089027e-06
Position 3643: 1.1604479559389648e-06
Position 3876: 1.1475646847484345e-06
Position 245: 1.098319874854158e-06
Position 3079: 9.316633051266964e-07
Position 240: 8.813404284693821e-07
Position 805: 8.197470851655056e-07
Position 2546: 7.814896405174795e-07
Position 327: 7.549112006467228e-07
Position 143: 7.47108482485272e-07
Position 4066: 6.306154148579606e-07
Position 2499: 5.659985687246141e-07
Position 2928: 5.212223681249679e-07
Position 3732: 2.740339804486159e-07
Position 3586: 2.124586981762255e-07
Position 485: 1.9345512253104527e-07
Position 469: 1.911457411537048e-07
Position 100: 1.7667534531144223e-07
Position 183: 1.6205626767685913e-07
Position 2959: 1.4284728258159953e-07
Position 64: 1.42257384243189e-07
Position 3316: 1.421028864212902e-07
Position 132: 1.0727320119778264e-07
Position 3363: 5.9074632922276644e-08
Position 3738: 5.395957769152443e-08
Position 2700: 1.520609095915192e-08
Position 1109: 1.3393935016440256e-08
Position 1104: 8.71712917068321e-09
Position 2586: 8.486804590529598e-09
Position 567: 5.3753170924880225e-09
Position 1577: 4.5996949785661045e-09
Position 2122: 4.440812918809796e-09
Position 1764: 3.879099735931352e-09
Position 628: 7.416205674878643e-10
Position 3319: 9.414740582942469e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2742: 0.9955562554074749
Position 3308: 0.9932991538308487
Position 3983: 0.9923028770139695
Position 3763: 0.9882257926342422
Position 1733: 0.5609160507004605
Position 1740: 0.4054495796973137
Position 3401: 0.3956089607667637
Position 810: 0.16503577041960918
Position 1043: 0.1618482759212875
Position 71: 0.1584356383147278
Position 4515: 0.10600019492791983
Position 1557: 0.08988087439673703
Position 765: 0.0862223853799042
Position 1466: 0.06870814206040432
Position 1377: 0.061432590654583924
Position 1424: 0.05942013781616654
Position 782: 0.040018561586702195
Position 4214: 0.039522118335518094
Position 895: 0.03791179137961064
Position 4238: 0.036396328380520225
Position 4333: 0.02749628546698449
Position 922: 0.024363030145798034
Position 1445: 0.024206471973660028
Position 838: 0.021365471876957184
Position 1012: 0.019249025863823044
Position 60: 0.018602641695995382
Position 1958: 0.01836810966940834
Position 981: 0.015451435833662538
Position 4299: 0.014674218840771771
Position 4247: 0.00680968835646709
Position 745: 0.006200746473566559
Position 1530: 0.006075835299136041
Position 1322: 0.006028059626758875
Position 988: 0.005887263537012979
Position 1595: 0.005469213540858459
Position 1062: 0.005019386182394286
Position 2331: 0.004831595949797319
Position 3406: 0.004742633233293743
Position 2283: 0.004254244914541981
Position 3157: 0.004119930262223738
Position 2897: 0.004027341594891993
Position 3778: 0.0038069776218257675
Position 1604: 0.003797795580381747
Position 1567: 0.0033858414142824075
Position 3167: 0.00334442506570216
Position 907: 0.002401103593338325
Position 3085: 0.0020969733784757336
Position 4254: 0.0016903966025463152
Position 1051: 0.0016865809568705067
Position 386: 0.0016424480330095436
Position 2919: 0.0015417086121855806
Position 2298: 0.0015264309156895778
Position 1770: 0.0013312233668749344
Position 3534: 0.0013231059819110082
Position 822: 0.0011854505872984891
Position 4121: 0.001168291999272232
Position 176: 0.001064400892125008
Position 1172: 0.0008353938099332782
Position 3784: 0.0007705732294817326
Position 2779: 0.0007036598898509976
Position 3458: 0.0005786512412910156
Position 2070: 0.0005738762158547871
Position 3091: 0.0005038580737193305
Position 3816: 0.0004914716790472375
Position 2439: 0.0004639957491021565
Position 997: 0.0004305864214806712
Position 2166: 0.0004189987298154276
Position 2553: 0.00037595797759671913
Position 1938: 0.00037286686773989916
Position 1109: 0.00037102198181026115
Position 4178: 0.0003696211897120388
Position 390: 0.0003556014677950917
Position 4529: 0.0003480118839708963
Position 2838: 0.0003447544317984148
Position 3213: 0.00034435073392522647
Position 4493: 0.00034210924706636915
Position 197: 0.00031256406402243393
Position 3850: 0.00031216872700744446
Position 1670: 0.00030545294477867554
Position 940: 0.00029820661214545094
Position 2130: 0.0002648428353997109
Position 90: 0.00025573539972601053
Position 3020: 0.00025128030877162626
Position 573: 0.0002367460230353631
Position 4455: 0.0002335546747726777
Position 138: 0.00023337901464710067
Position 3994: 0.00022188301024651217
Position 1805: 0.00022145924369317067
Position 1137: 0.00021831285236359943
Position 852: 0.00017700495727066012
Position 3115: 0.00016828275547314735
Position 2049: 0.0001656838729415214
Position 948: 0.0001493378497634137
Position 3325: 0.0001457474321429936
Position 2442: 0.00011350074046067319
Position 1310: 0.00010311214485286008
Position 1069: 0.00010009906505230518
Position 2195: 8.617837727486886e-05
Position 3205: 8.373610103685527e-05
Position 2761: 8.112909726608551e-05
Position 305: 8.039418106437963e-05
Position 510: 8.009098897614933e-05
Position 3799: 7.757808634735298e-05
Position 1095: 7.48974619209649e-05
Position 2255: 7.252021663409206e-05
Position 3106: 6.60148443138881e-05
Position 1988: 6.39221303392255e-05
Position 1478: 5.999138741410614e-05
Position 1968: 5.809147791985004e-05
Position 4181: 5.576515893676626e-05
Position 143: 5.161499705483106e-05
Position 1802: 4.964831486352685e-05
Position 3605: 4.876322359474878e-05
Position 2520: 4.8173583824025895e-05
Position 3738: 4.763805838259186e-05
Position 2827: 4.7582695907298055e-05
Position 1190: 4.749720950034987e-05
Position 2857: 4.668591364573815e-05
Position 3475: 4.080210948387164e-05
Position 1715: 3.9917350826907026e-05
Position 1836: 3.945358307686834e-05
Position 936: 3.647810361695901e-05
Position 4534: 3.5065366993344484e-05
Position 2524: 3.4234753653717075e-05
Position 551: 3.410710615544491e-05
Position 3216: 3.2787376780800675e-05
Position 2582: 3.1742217927226715e-05
Position 286: 3.090241072435343e-05
Position 1833: 2.8754610400863226e-05
Position 3538: 2.7062414337244713e-05
Position 2028: 2.4916130803819666e-05
Position 3547: 2.2359914331186343e-05
Position 3550: 2.183483362312494e-05
Position 1974: 1.9715490192097996e-05
Position 3366: 1.6043217240050617e-05
Position 2229: 1.5109712208466878e-05
Position 2989: 1.4429138783108297e-05
Position 1896: 1.2466347247528965e-05
Position 183: 1.0255898352916305e-05
Position 522: 7.900320419096633e-06
Position 525: 7.757644100948733e-06
Position 4144: 6.954358484292907e-06
Position 1864: 6.454189834231748e-06
Position 3340: 6.265147802525582e-06
Position 2893: 5.657655952355525e-06
Position 3046: 5.6316825181799345e-06
Position 3643: 4.8390597441301505e-06
Position 585: 4.649791377504993e-06
Position 4476: 4.517208356023915e-06
Position 3565: 4.136902420925561e-06
Position 3043: 4.069654001303493e-06
Position 2993: 4.011740547764689e-06
Position 2025: 3.8328426671969265e-06
Position 3363: 3.4006195009981937e-06
Position 140: 3.361696750999025e-06
Position 1848: 3.2481829109657896e-06
Position 2944: 3.229163055527886e-06
Position 3408: 3.1259811316885676e-06
Position 2996: 2.882402722394795e-06
Position 132: 2.7528878999344325e-06
Position 477: 2.7117994467728785e-06
Position 567: 2.4337625365700667e-06
Position 3424: 2.3691222663408943e-06
Position 402: 2.2263152488650523e-06
Position 3692: 2.178520628202406e-06
Position 225: 2.115141474946702e-06
Position 194: 1.8554385138636438e-06
Position 672: 1.618246162955423e-06
Position 492: 1.5213981735135506e-06
Position 3864: 1.4680455278727447e-06
Position 408: 1.2861860234291288e-06
Position 435: 1.2564476033925142e-06
Position 3469: 1.1493010601022483e-06
Position 3440: 9.914275755729455e-07
Position 3860: 8.687938568972417e-07
Position 149: 8.616966061970024e-07
Position 354: 8.534580172571322e-07
Position 3853: 5.102476648492975e-07
Position 205: 4.858026304317642e-07
Position 3415: 4.4767104512242216e-07
Position 3801: 4.374363160794168e-07
Position 154: 3.68876898265553e-07
Position 399: 3.6070228811547503e-07
Position 231: 3.573426897231584e-07
Position 546: 3.4298844117323103e-07
Position 309: 3.1441423033302023e-07
Position 3661: 3.013370762938612e-07
Position 3623: 2.5374455065075e-07
Position 3266: 2.229652103934813e-07
Position 3924: 1.285819114981961e-07
Position 360: 1.244036868038723e-07
Position 669: 1.2315435992946455e-07
Position 405: 1.000100087588645e-07
Position 411: 9.849677250886729e-08
Position 116: 6.954451104560049e-08
Position 4075: 5.5706054253149494e-08
Position 414: 3.835892196574597e-08
Position 531: 3.577238494526214e-08
Position 336: 2.6386052188460952e-08
Position 687: 7.59834090347657e-09
Position 356: 1.1561973611671566e-09
Position 240: 4.652121067954857e-10
Position 450: 2.1217003044630223e-10
Position 439: 7.521540645108466e-11
Position 151: 6.121748669334338e-11
Position 4019: 4.5834983670316413e-11
