Gene = l(2)k09022
index = 1750
Annotated 5SS: [1273 1648 5419]
Annotated 3SS: [1384 1707 5482]
SMsplice 5SS: [1273 1648 2350 5419]
SMsplice 3SS: [1384 1707 5141 5482]
top_k =  1000
Partition function (log Z): 2.4491815856775907

Sorted 5' Splice Sites (High to Low Probability):
Position 1648: 0.9979513009275857
Position 5419: 0.9861389107063918
Position 1273: 0.9744187894641853
Position 2350: 0.7762969244509971
Position 984: 0.30373319026001366
Position 3055: 0.2989130852187665
Position 2067: 0.11756976838296114
Position 473: 0.10472838115909144
Position 586: 0.030710742437571395
Position 481: 0.024258797635166248
Position 4772: 0.019684755897576383
Position 489: 0.018124082217399345
Position 2317: 0.01610030093332573
Position 158: 0.014087595800601257
Position 454: 0.0107147914235838
Position 5857: 0.008947037904126681
Position 2540: 0.007989672411049814
Position 3030: 0.006287937654733796
Position 2503: 0.006169854505197883
Position 3377: 0.004984078437059854
Position 1951: 0.0042942889528804545
Position 2043: 0.003232298536551141
Position 5665: 0.0027501664599767542
Position 2220: 0.0021864591443289966
Position 1235: 0.002035951216483177
Position 5611: 0.0014516579779973405
Position 929: 0.001155804094201138
Position 1652: 0.001151017571321609
Position 394: 0.0011494654623693322
Position 1821: 0.0010521209102040863
Position 1070: 0.0009771499414192386
Position 250: 0.0008784818601747076
Position 3009: 0.0008121605343386366
Position 1470: 0.0007991350394587021
Position 2251: 0.000763752547194886
Position 497: 0.0007481825020087125
Position 6301: 0.0007055098990399269
Position 704: 0.0006211852991580429
Position 6180: 0.0005630417942235581
Position 690: 0.0005572433994658683
Position 2191: 0.0004943456201071986
Position 6621: 0.0004814652689298084
Position 2843: 0.00044132056434448134
Position 2028: 0.0003829418159160428
Position 2728: 0.000374707209648905
Position 415: 0.0003504542931838712
Position 2852: 0.00033174104034112956
Position 6069: 0.00031978258234147583
Position 25: 0.000296554508116585
Position 1286: 0.00026626018070580876
Position 6151: 0.00024460284194830417
Position 1314: 0.00024189462146185497
Position 5724: 0.00022620431703529911
Position 18: 0.00022436680899428084
Position 154: 0.00021035372315494365
Position 2769: 0.00020777775869463292
Position 2187: 0.00019850687800788822
