Gene = byn
index = 1638
Annotated 5SS: [ 331 4654 5702 5979 6846 7657]
Annotated 3SS: [4307 5580 5834 6046 7271 7734]
SMsplice 5SS: [ 331 4654 5702 5979 6846 7657]
SMsplice 3SS: [4307 5580 5834 6046 7271 7734]
top_k =  1000
Partition function (log Z): 19.981708586782815

Sorted 5' Splice Sites (High to Low Probability):
Position 5979: 0.9997166644500275
Position 5702: 0.9852574676264123
Position 331: 0.980347443751169
Position 4654: 0.9527116937483685
Position 6846: 0.8744222540661919
Position 7657: 0.8725174017920201
Position 5478: 0.5611979093580018
Position 202: 0.11627479867985777
Position 2948: 0.10283027926680284
Position 6182: 0.09593295978445159
Position 2960: 0.06691091952474394
Position 3298: 0.057355746341119895
Position 5279: 0.05510620454093501
Position 2208: 0.04766237721134974
Position 1689: 0.045861916392666624
Position 4658: 0.03719135367514936
Position 5070: 0.029824298140553804
Position 6407: 0.02842251587827278
Position 6202: 0.027631928333241407
Position 2229: 0.026737883071179858
Position 3585: 0.01971124241964986
Position 4155: 0.01856811245825087
Position 2204: 0.018381367962976413
Position 1876: 0.011273647299670193
Position 5274: 0.011178543795525417
Position 335: 0.010591870428560388
Position 7670: 0.009783869184396592
Position 5683: 0.009561306430743596
Position 5209: 0.008664916118652954
Position 7126: 0.007232993731214681
Position 5417: 0.005864827948838557
Position 5694: 0.003938606161618208
Position 2444: 0.0038944594533207185
Position 6632: 0.003628286009064126
Position 8123: 0.0033461516994124857
Position 5453: 0.003172845832683161
Position 2917: 0.0031350366802605743
Position 4920: 0.0030287910777783895
Position 8103: 0.002587786156353433
Position 7099: 0.002540665372401164
Position 6158: 0.0024672328473806927
Position 3954: 0.002448285233397372
Position 4932: 0.0023884916130633023
Position 3997: 0.0022707148181593372
Position 1119: 0.002264561439176653
Position 2975: 0.002182181839008088
Position 3477: 0.002149340209409541
Position 1716: 0.0020445538361232632
Position 2680: 0.001815871631863247
Position 4484: 0.0017967942322320294
Position 5424: 0.0017495715415539513
Position 7661: 0.0016555826637823234
Position 6620: 0.001556735604935122
Position 3644: 0.0014933311836538216
Position 770: 0.0014277897053765081
Position 7967: 0.0013526471015727095
Position 3386: 0.0013188601069817059
Position 6098: 0.0013128057302706903
Position 811: 0.0012489183706871217
Position 2185: 0.0011467052987356716
Position 206: 0.0011288750324200327
Position 3244: 0.001095632783675482
Position 4051: 0.0010832874687718664
Position 7135: 0.0010277166724706448
Position 7458: 0.0009281380565493346
Position 6715: 0.0009260657181242361
Position 1815: 0.000861523762063858
Position 6678: 0.0008258317212372033
Position 662: 0.0008180772482579169
Position 7680: 0.0008067682295033823
Position 6070: 0.000746985876666145
Position 3831: 0.0006977723104629505
Position 3937: 0.0006921726050511667
Position 6739: 0.000683830451062999
Position 4968: 0.0006669717915536934
Position 6850: 0.0006592422534437899
Position 5770: 0.0005782452622618485
Position 2656: 0.0005705074451891426
Position 2979: 0.0005434605842573768
Position 6672: 0.0005329390997523167
Position 171: 0.0005187304560146977
Position 6987: 0.0005154170665344254
Position 6166: 0.0004886102898353067
Position 613: 0.0004475922173610908
Position 974: 0.00036507886752855894
Position 1812: 0.0003586832612915219
Position 1848: 0.00033281568695105396
