Gene = Dhc62B
index = 1133
Annotated 5SS: [ 2177  2427  5158  5531  5833  6978 10818 11201]
Annotated 3SS: [ 2245  2487  5215  5589  5888  7039 10880 11269]
SMsplice 5SS: [  357  2177  2427  5158  5531  5833  9480 10818 11201]
SMsplice 3SS: [ 2033  2245  2487  5215  5589  9262  9601 10880 11269]
top_k =  1000
Partition function (log Z): 6.545261444902627

Sorted 5' Splice Sites (High to Low Probability):
Position 2427: 0.9991951590127929
Position 11201: 0.9978996548244101
Position 2177: 0.9889990559899078
Position 5158: 0.9561992159348462
Position 10818: 0.9107506465227226
Position 5531: 0.8467787559852197
Position 5833: 0.6932865781708575
Position 6978: 0.6620450481972577
Position 9480: 0.5494610500470783
Position 6157: 0.437474631160883
Position 357: 0.2748932021274252
Position 2967: 0.18712484187148198
Position 161: 0.10973693406113606
Position 3238: 0.10951413586971104
Position 846: 0.07914180029336569
Position 7157: 0.07506823786460312
Position 1323: 0.07141003204291943
Position 270: 0.05111380987855082
Position 891: 0.04548277016506946
Position 1194: 0.04134418726174015
Position 6055: 0.04042065165826981
Position 5154: 0.032363065180047626
Position 1220: 0.028120762824258228
Position 5348: 0.025584458184861034
Position 6237: 0.025384898433478943
Position 821: 0.024709719689936915
Position 3863: 0.020730161799197563
Position 604: 0.02063869803376207
Position 1230: 0.01620779176344572
Position 216: 0.015908638166689568
Position 1782: 0.013284273261176396
Position 2956: 0.012704664465649617
Position 1161: 0.011743051569695967
Position 787: 0.010985140421855579
Position 5776: 0.009579068351748142
Position 440: 0.00949235316777351
Position 3574: 0.009140661323199508
Position 7780: 0.008619770316627771
Position 11666: 0.008610213473442848
Position 1767: 0.007866721224869226
Position 1713: 0.007573952207298764
Position 8496: 0.006857978869517811
Position 5839: 0.005442221358137165
Position 3016: 0.005074436680243458
Position 4328: 0.005055396255660935
Position 11891: 0.004874502218391764
Position 1926: 0.004739406014694775
Position 1016: 0.0045109014040190425
Position 2147: 0.004410879002879171
Position 1290: 0.004221346289601492
Position 5811: 0.004183288738811967
Position 504: 0.004163202237303593
Position 1700: 0.0037439983838905237
Position 3925: 0.0033731687436664433
Position 872: 0.003155505587795377
Position 176: 0.003061018350115306
Position 5498: 0.002930844084123095
Position 6965: 0.0023216736874034378
Position 3588: 0.002241403780229247
Position 1278: 0.0022115858772869374
Position 453: 0.002118302680168688
Position 863: 0.0018230716705603719
Position 1073: 0.0018008294180395098
Position 809: 0.001563199788289472
Position 1451: 0.0015464156629845446
Position 1331: 0.001446254860304921
Position 773: 0.0012602759388249795
Position 11434: 0.0010133147235669993
Position 5575: 0.0009954718256944524
Position 2964: 0.0009888624098935799
Position 1646: 0.0009746819613871813
Position 7595: 0.0008530928137861946
Position 11651: 0.0008040464239696767
Position 6028: 0.0007958497973966097
Position 10085: 0.0007938525831063506
Position 6456: 0.0007388533223368954
Position 2181: 0.0006938667334994388
Position 5234: 0.0006567377292758726
Position 8213: 0.0006028493133648666
Position 11740: 0.0005839648436430804
Position 6005: 0.0005670579121384529
Position 1614: 0.0005553518593273433
Position 1025: 0.0005502225139787777
Position 918: 0.000543302881291887
Position 7142: 0.0004989072426063833
Position 372: 0.0004805763797808145
Position 200: 0.00039691694394968126
Position 1496: 0.00039378915101634566
Position 2986: 0.00037887574618065896
Position 563: 0.0003593275317330966
Position 11378: 0.00035477862979035223
Position 1904: 0.00033501721404194764
Position 1355: 0.00032279172115006843
Position 3856: 0.0003203166056507522
Position 2603: 0.00032005391360922673
Position 1070: 0.00031830228417145055
Position 1898: 0.0003145617331033819
Position 24: 0.0002957098134501982
Position 7736: 0.0002803525032098253
Position 1693: 0.0002364739483127753
Position 369: 0.00021544949840032464
Position 6580: 0.00021305565656532595
Position 1430: 0.0002097535838839525
Position 74: 0.0001927279926368959
