Gene = RpS26
index = 1451
Annotated 5SS: [125]
Annotated 3SS: [206]
SMsplice 5SS: [125]
SMsplice 3SS: [206]
top_k =  1000
Partition function (log Z): -10.353414559091608

Sorted 5' Splice Sites (High to Low Probability):
Position 125: 0.543311321013452
Position 397: 0.24527305079450543
Position 1330: 0.14457356973339833
Position 1004: 0.13549896177011903
Position 36: 0.05797104252938115
Position 1341: 0.05113256556745403
Position 1230: 0.049137731934781013
Position 773: 0.03444509482257167
Position 650: 0.020363762092661098
Position 1718: 0.020077337174765925
Position 1205: 0.013954099030174019
Position 1098: 0.013816470285612776
Position 461: 0.005064350744196947
Position 464: 0.004105155080235438
Position 1506: 0.003261731438669012
Position 886: 0.0022292018020494235
Position 824: 0.0015365582220356387
Position 1334: 0.0014174463372537615
Position 1489: 0.0012364775574836109
Position 1060: 0.0011597748898777606
Position 1209: 0.0008621864927992832
Position 810: 0.0007138842831131801
Position 1078: 0.0007064142040534726
Position 556: 0.0006128900798499223
Position 1767: 0.0005454768344247332
Position 1520: 0.0005152714164466176
Position 667: 0.0004917190046392164
Position 1543: 0.0004199399318674682
Position 401: 0.0002626167929779452
Position 328: 0.00023643129569989187
Position 76: 0.00011974411428371983
Position 562: 0.00011707955626728605
Position 474: 8.920893884989075e-05
Position 158: 8.466127228761453e-05
Position 847: 5.394778339155678e-05
Position 362: 4.6386053985698486e-05
Position 1802: 3.876079013566061e-05
Position 266: 3.741651149788871e-05
Position 840: 3.0992337339002405e-05
Position 880: 2.4686463778264914e-05
Position 593: 2.268694197860144e-05
Position 231: 9.941605040529991e-06
Position 838: 9.35071000274437e-06
Position 620: 7.899042891845862e-06
Position 275: 7.661999531682879e-06
Position 347: 6.087302635940775e-06
Position 64: 4.387601122551352e-06
Position 26: 4.091589202254878e-06
Position 1397: 3.491087707102958e-06
Position 40: 2.403839468641636e-06
Position 737: 2.390327782479484e-06
Position 1017: 2.116275593438859e-06
Position 710: 4.0496786406689584e-07
Position 977: 3.572543745800688e-07
Position 1119: 3.3516395666577334e-07
Position 1144: 3.1158247563352815e-07
Position 654: 2.137715190060559e-07
Position 16: 2.1300396171467008e-07
Position 437: 1.1748472453896336e-07
Position 513: 2.954223564876954e-08
Position 332: 2.8948347974859937e-08
Position 567: 2.5768208454291824e-08
Position 302: 2.5209602547675272e-08
Position 439: 1.6592073376106657e-08
Position 186: 8.888323577305242e-10
Position 901: 4.2746589851887677e-10
Position 177: 3.305703139399317e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 206: 0.5351248059966107
Position 460: 0.15890080192354597
Position 1380: 0.09951794387545403
Position 1068: 0.06671239420339115
Position 1397: 0.06274703581248685
Position 838: 0.04339201544227127
Position 1459: 0.04104234284715084
Position 1562: 0.038908694109975814
Position 1592: 0.030845418141833017
Position 1516: 0.030512734780749822
Position 203: 0.029429105994988436
Position 526: 0.02664547618211953
Position 1281: 0.02301848254038989
Position 1822: 0.021915664399853516
Position 1444: 0.021521480467715147
Position 735: 0.02085256584375701
Position 880: 0.020048727425426724
Position 1160: 0.014547223500467315
Position 1595: 0.013828834968342165
Position 942: 0.00964660723407005
Position 1260: 0.008596175733532328
Position 755: 0.005294653582729922
Position 1648: 0.004871349853908374
Position 1778: 0.0046513077606145795
Position 1911: 0.0036006884895226935
Position 847: 0.0023952352011679385
Position 924: 0.0017818854193750412
Position 547: 0.0017275474671825696
Position 137: 0.0015637047760230394
Position 1196: 0.0015306083461725077
Position 874: 0.001356220437609115
Position 1899: 0.0013341813125632535
Position 1239: 0.0012215307872914481
Position 124: 0.0011523378133773327
Position 1124: 0.000998812024365676
Position 1077: 0.0009081498297398803
Position 893: 0.0007945424413638871
Position 633: 0.0006939817727433927
Position 710: 0.0005893253268900283
Position 1044: 0.000456571899341304
Position 271: 0.00028371499327825285
Position 1694: 0.0001639364002034992
Position 1365: 0.0001388343629101424
Position 310: 5.8750760134886985e-05
Position 412: 5.861285804115731e-05
Position 226: 4.768966976983554e-05
Position 1102: 4.698904294420856e-05
Position 1930: 3.100713293245344e-05
Position 1922: 2.841766130722085e-05
Position 921: 2.461954390475835e-05
Position 890: 2.0829186846860043e-05
Position 1234: 1.0924185062368334e-05
Position 552: 1.0050563183459207e-05
Position 1427: 8.782099198782645e-06
Position 1478: 7.814812675781235e-06
Position 650: 7.255299973988369e-06
Position 1519: 6.904551090513625e-06
Position 214: 6.366288712857434e-06
Position 773: 4.506208285728833e-06
Position 154: 3.91724848357818e-06
Position 158: 2.30126969682805e-06
Position 1003: 1.6884412581042456e-06
Position 908: 1.3944701263365196e-06
Position 424: 1.064308167312554e-06
Position 1136: 9.731953398688802e-07
Position 572: 9.31348993537218e-07
Position 250: 8.85678153498046e-07
Position 328: 8.63969935648304e-07
Position 905: 6.886341275584322e-07
Position 223: 5.723995969380884e-07
Position 578: 5.699799983285246e-07
Position 316: 3.505507500384294e-07
Position 620: 2.800167374149324e-07
Position 239: 1.6340963414325887e-07
Position 325: 7.873248747612426e-08
Position 352: 5.2252756908212654e-08
Position 384: 2.1987997691797024e-08
Position 691: 1.8899998107923257e-08
Position 379: 8.478251096639128e-09
Position 484: 6.059012399773164e-09
Position 149: 1.81654095551448e-09
Position 559: 8.096883936278806e-10
Position 556: 6.932339067898387e-10
