Gene = Pfdn6
index = 1377
Annotated 5SS: [224 537]
Annotated 3SS: [310 620]
SMsplice 5SS: [224 537]
SMsplice 3SS: [310 620]
top_k =  1000
Partition function (log Z): 1.225835586983533

Sorted 5' Splice Sites (High to Low Probability):
Position 537: 0.9931750600761344
Position 224: 0.9720482315409111
Position 696: 0.3347582097199073
Position 228: 0.010610772167725248
Position 679: 0.004082065834280165
Position 246: 0.0036909082138978444
Position 369: 0.001490232097094993
Position 541: 0.0011837722215102021
Position 254: 0.001182590609210386
Position 558: 0.001162012853570003
Position 555: 0.0004819724822966082
Position 489: 0.00013043492382638105
Position 40: 0.00012055545582806376
Position 837: 8.498356871445373e-05
Position 285: 6.651420097914725e-05
Position 412: 6.598663699871724e-05
Position 660: 6.306235483118492e-05
Position 861: 6.187952396099236e-05
Position 674: 4.621180800795694e-05
Position 171: 3.948646641698206e-05
Position 11: 3.863366491886183e-05
Position 204: 3.730451473809077e-05
Position 755: 2.4312328634435322e-05
Position 201: 1.781941913455465e-05
Position 472: 9.19304567436057e-06
Position 894: 6.857571408130637e-06
Position 565: 5.384215391610985e-06
Position 69: 5.334458640510591e-06
Position 174: 4.631571298957275e-06
Position 89: 3.882949470821178e-06
Position 439: 3.221429176213483e-06
Position 672: 3.1883410504019807e-06
Position 100: 1.5896843779198267e-06
Position 267: 1.0993258006228439e-06
Position 325: 1.068091089537654e-06
Position 274: 7.640556540741716e-07
Position 137: 3.3302923705415023e-07
Position 289: 2.0402070380589786e-07
Position 459: 1.8539833575018386e-07
Position 373: 1.1532655251115161e-07
Position 340: 1.5458130084574245e-08
Position 652: 6.9107681269569645e-09
Position 433: 2.1086239852478423e-09
Position 605: 9.794106385244676e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 620: 0.9938366332127251
Position 310: 0.9739172524972826
Position 750: 0.33125799169433395
Position 321: 0.006791350418116751
Position 624: 0.00342947934449095
Position 333: 0.0027343524020817384
Position 971: 0.002712825161471236
Position 447: 0.0026065971685756153
Position 849: 0.002261850601949084
Position 948: 0.0016192004465264995
Position 887: 0.0013737118537659697
Position 411: 0.0004360548426542181
Position 894: 0.00042535666863754165
Position 354: 0.00039576135989028257
Position 995: 0.00021107758546374375
Position 627: 0.00017550333953831102
Position 82: 0.00010909253065493374
Position 914: 0.00010690131126161379
Position 861: 7.924937791518757e-05
Position 450: 7.688816672940453e-05
Position 330: 3.822464927029983e-05
Position 340: 2.3624446555582235e-05
Position 350: 1.763792966805599e-05
Position 420: 9.47682366538374e-06
Position 369: 9.29297029623036e-06
Position 94: 9.282073821329065e-06
Position 660: 8.96971215712182e-06
Position 918: 8.32348680606627e-06
Position 669: 6.4800460377394265e-06
Position 69: 4.571902765536906e-06
Position 162: 4.049981919494595e-06
Position 363: 1.918151529515869e-06
Position 468: 1.6202915382357854e-06
Position 672: 1.5427792595029029e-06
Position 159: 1.4015674965417505e-06
Position 504: 1.3080521005069828e-06
Position 456: 9.135268324617048e-07
Position 189: 8.659340324184504e-07
Position 58: 7.665618184322247e-07
Position 639: 6.034617352966288e-07
Position 678: 4.6957496725159394e-07
Position 501: 4.0731851045588273e-07
Position 169: 3.160026078805816e-07
Position 480: 1.7962027142896022e-07
Position 705: 1.7810773754378633e-07
Position 565: 1.558307496805908e-07
Position 384: 1.1956213791876149e-07
Position 183: 7.459120030233767e-08
Position 337: 4.4706977005358774e-08
Position 238: 3.21744388599879e-08
Position 555: 3.1844128947220214e-08
Position 210: 3.1669898971485155e-08
Position 696: 1.369380270537705e-08
Position 195: 1.0730600359306643e-08
Position 510: 1.0544917813632045e-08
Position 531: 4.144222794697848e-09
Position 459: 4.021220578582629e-09
Position 254: 6.898450386322103e-10
Position 489: 4.56487900750567e-10
Position 228: 6.652808709335615e-11
Position 201: 5.410206332777882e-14
Position 164: 2.7684017129976643e-14
