Gene = ebd2
index = 1688
Annotated 5SS: [ 247 2600]
Annotated 3SS: [2333 3212]
SMsplice 5SS: [ 247 2600]
SMsplice 3SS: [2333 3212]
top_k =  1000
Partition function (log Z): -1.700419259922123

Sorted 5' Splice Sites (High to Low Probability):
Position 2600: 0.9444997415475569
Position 247: 0.7806450011431377
Position 2251: 0.16058283078009086
Position 182: 0.15091833369318106
Position 2146: 0.1220760148927509
Position 3497: 0.09295449991083803
Position 476: 0.0868733860950092
Position 3485: 0.07304672622381155
Position 1246: 0.05275329619475717
Position 874: 0.030363567743235655
Position 481: 0.028788142007899753
Position 2285: 0.02456927592096011
Position 2244: 0.023137235466610426
Position 940: 0.017269145263681163
Position 238: 0.01707448715684862
Position 3635: 0.014141831506094398
Position 427: 0.012453003349582239
Position 1544: 0.01107147508565951
Position 1686: 0.0079286228799174
Position 1312: 0.0051577589668859005
Position 3874: 0.004873303139892992
Position 3090: 0.004829632563332794
Position 2419: 0.004302232940054129
Position 1666: 0.0034281516373052207
Position 438: 0.003269143910562455
Position 3449: 0.0028337850740498844
Position 3121: 0.0026936284473807783
Position 2167: 0.002676156647842535
Position 338: 0.0024715478132211702
Position 3110: 0.002341258932784568
Position 2161: 0.0020781169859902405
Position 2909: 0.0020060756847760553
Position 3867: 0.00183818374493121
Position 4210: 0.0017028769767828734
Position 813: 0.0016871442720479404
Position 3629: 0.0016515742780522182
Position 802: 0.0015514048340475328
Position 4271: 0.0012912467408303146
Position 1554: 0.0010628095569973702
Position 1211: 0.0010446192720059153
Position 4247: 0.0009915427721047363
Position 1071: 0.000866433998358159
Position 1657: 0.0007777202729701329
Position 632: 0.0007000951148544922
Position 3103: 0.0006665908629695833
Position 478: 0.0005747166807375817
Position 553: 0.0005232800999841142
Position 2884: 0.00047084781593807767
Position 4008: 0.0004644691478130646
Position 2175: 0.0003255246750758803
Position 1269: 0.0003098710814182248
Position 9: 0.0003053691789537257
Position 3489: 0.00024290370524842405
Position 1959: 0.0002292302618309269
Position 3093: 0.00022154485000445604
Position 3346: 0.00021379844458790356
Position 269: 0.00019681670000275253
Position 2463: 0.00019105095408314336
Position 332: 0.00017001062838121054
Position 987: 0.00016077322485212332
Position 1217: 0.0001554067309216423
Position 186: 0.00015498161572998528
Position 3512: 0.00014941813773234773
Position 2634: 0.00014578745488138026
Position 1576: 0.00014556160300338664
Position 59: 0.00014388840018161663
Position 1992: 0.00013152108696093428
Position 2746: 0.0001265191511470634
Position 2045: 0.0001254358164814941
Position 957: 0.00010503027404148585
Position 2604: 0.00010076955507612174
Position 884: 8.893934790133957e-05
Position 287: 8.593364976995162e-05
Position 2669: 8.500652330615974e-05
Position 2888: 8.156802677367257e-05
Position 4372: 5.3263429001487405e-05
Position 3267: 5.0270361412308445e-05
Position 3713: 4.1943616584329656e-05
Position 2505: 3.9236114526512726e-05
Position 3786: 3.8163356153485556e-05
Position 2811: 3.735272046597253e-05
Position 3307: 2.6758722510362303e-05
Position 2706: 2.5013491899476927e-05
Position 174: 2.254717350025505e-05
Position 3460: 1.6489966598705943e-05
Position 867: 1.102005491589117e-05
Position 2722: 1.0430007353596481e-05
Position 714: 8.589996325507241e-06
Position 797: 8.506140944945385e-06
Position 4059: 8.42154235102779e-06
Position 4301: 7.119043252149215e-06
Position 30: 6.635962267585735e-06
Position 661: 5.623141835159228e-06
Position 556: 3.94465532057961e-06
Position 68: 3.889002458350839e-06
Position 3235: 3.3401340008708097e-06
Position 259: 2.9335529535067604e-06
Position 342: 1.9073079748074196e-06
Position 584: 1.5890074364648996e-06
Position 191: 1.4221624764643913e-06
Position 411: 1.3608380308245521e-06
