Gene = Cpr73D
index = 1102
Annotated 5SS: [15094 16089 17054]
Annotated 3SS: [15950 16871 17105]
SMsplice 5SS: [ 475  665 2364 9568]
SMsplice 3SS: [  568  2156  9390 16871]
top_k =  1000
Partition function (log Z): -10.206871488764852

Sorted 5' Splice Sites (High to Low Probability):
Position 2364: 0.9162860604287895
Position 665: 0.8291117760356133
Position 9568: 0.6946652227342637
Position 475: 0.5815907684237825
Position 1429: 0.4600423756698909
Position 7964: 0.31513585627344876
Position 7199: 0.28311168137443665
Position 8702: 0.24584169169509357
Position 51: 0.10053333596965726
Position 16089: 0.08334564072088932
Position 3204: 0.0802130277285448
Position 62: 0.07902929293064065
Position 6968: 0.05080636523427345
Position 9918: 0.04053646238873624
Position 115: 0.03915827550124203
Position 2781: 0.03370779922300033
Position 1954: 0.0299852328664005
Position 2052: 0.02531248295647922
Position 805: 0.023495522377919995
Position 1167: 0.01854237190634276
Position 1997: 0.017137603780335818
Position 8269: 0.016592115030213725
Position 3068: 0.015542237572203752
Position 1400: 0.01432468442397633
Position 2045: 0.014244682372388608
Position 3081: 0.01179621888834295
Position 2006: 0.010575112097845707
Position 359: 0.010247024602910555
Position 76: 0.009805932135521526
Position 1693: 0.009583663692952405
Position 2853: 0.008994712700017145
Position 1416: 0.008359356826073715
Position 2368: 0.008055494458736451
Position 691: 0.007737276445755034
Position 5828: 0.007517153825613714
Position 95: 0.0068992639067642254
Position 10020: 0.006882316981395751
Position 487: 0.006018026334247018
Position 2813: 0.005117368867780312
Position 2360: 0.004884367298684287
Position 764: 0.004868136942720173
Position 2353: 0.004504002153584782
Position 1440: 0.004101637709695886
Position 361: 0.0038892915504530443
Position 2271: 0.0036771360153434627
Position 7370: 0.003614238032941755
Position 440: 0.0033886301206718923
Position 1030: 0.0032413314808417506
Position 887: 0.0029126412488450206
Position 1130: 0.002606000269811651
Position 1016: 0.0024758471099469
Position 2375: 0.002417347460561809
Position 363: 0.0023792382114671273
Position 216: 0.0021357916608908444
Position 3691: 0.0021246170472053027
Position 470: 0.00204860732030302
Position 879: 0.0017471813385926437
Position 540: 0.0016515756198114268
Position 280: 0.001484082226813673
Position 406: 0.0014255176643311921
Position 55: 0.0014038118307225366
Position 1033: 0.001371749025708656
Position 1043: 0.0013213352223766938
Position 67: 0.0013159026571975955
Position 220: 0.0012838289779192153
Position 1592: 0.00126779613787743
Position 515: 0.0009964452198926216
Position 967: 0.0009459288918345758
Position 1435: 0.000876674672213304
Position 435: 0.0008409464077661122
Position 1443: 0.000483885618088532
Position 1550: 0.0004063117065466965
Position 768: 0.0003890615268216613
Position 2397: 0.0003177968029341038
Position 455: 0.00031022183763472467
Position 11270: 0.00027358924985555874
Position 2171: 0.00019993291458787085
Position 11479: 0.00018278618181136004
Position 11519: 0.0001692061378570795
Position 1506: 0.00014629211420923822
Position 596: 0.00014053741125544226
Position 1288: 0.00013916806527730717
Position 444: 0.00011337102884193575
Position 11870: 9.373626689803366e-05
Position 1462: 8.72445022034591e-05
Position 409: 8.200416130328466e-05
Position 171: 7.307289968492337e-05
Position 186: 6.941386495270944e-05
Position 365: 5.8147212918178325e-05
Position 10311: 5.60096487482696e-05
Position 367: 5.42530971081413e-05
Position 600: 4.8379095154813864e-05
Position 209: 4.685514140021938e-05
Position 2278: 4.6055293253889087e-05
Position 11434: 3.962381654603585e-05
Position 868: 3.5509988425934845e-05
Position 2789: 2.898833865488699e-05
Position 1077: 2.3001563079552754e-05
Position 1091: 2.106847320802052e-05
Position 1084: 1.607105870634772e-05
Position 1053: 1.4358600285621268e-05
Position 240: 1.219886520480368e-05
Position 6: 1.210158306681605e-05
Position 1194: 1.1648681948952695e-05
Position 9539: 1.083904535699811e-05
Position 9942: 9.20032152836038e-06
Position 3270: 8.727447706745474e-06
Position 11236: 8.21585348771805e-06
Position 192: 6.010044375835047e-06
Position 231: 5.231385650422571e-06
Position 177: 5.184400183994722e-06
Position 855: 3.269826989200908e-06
Position 180: 3.0660264463931245e-06
Position 713: 2.7756127908951505e-06
Position 2759: 2.6664206173074286e-06
Position 559: 2.4616428621111253e-06
Position 224: 2.3966822876846797e-06
Position 9769: 9.024459164428653e-07
Position 604: 3.1716880794483427e-07
Position 552: 6.554459088849253e-08
Position 543: 2.5070690895318918e-08
Position 578: 5.900127311248558e-09
Position 893: 8.974045365274524e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 16871: 0.992212793301733
Position 9390: 0.7376441558617575
Position 2156: 0.6033111226921861
Position 568: 0.5661272849065057
Position 855: 0.36260500817560465
Position 7248: 0.24630763209419654
Position 1906: 0.2344517635409523
Position 202: 0.21337144310014866
Position 867: 0.10836766310374327
Position 2896: 0.09177868223773568
Position 6876: 0.08879150704012727
Position 15014: 0.08487208295274845
Position 8386: 0.07524401253979714
Position 2265: 0.075145986515995
Position 8374: 0.07141060131057392
Position 6888: 0.05678428023172516
Position 8513: 0.055020865210808914
Position 6024: 0.05402982604002539
Position 2659: 0.047279457779040475
Position 7035: 0.04598356513151738
Position 6872: 0.04427653245301187
Position 7495: 0.04194447996023055
Position 8196: 0.03660478230489405
Position 1491: 0.035328550100612935
Position 6637: 0.024770665195162505
Position 7269: 0.018862897322707795
Position 780: 0.01785612804562743
Position 6834: 0.015156115301356014
Position 7728: 0.014861747384807038
Position 596: 0.013034412986843833
Position 2317: 0.008017794627542828
Position 6562: 0.007595942732205407
Position 817: 0.007378884165100955
Position 5889: 0.0070944633876048845
Position 1158: 0.006569533170529883
Position 1505: 0.006542672489844981
Position 923: 0.006248923183594947
Position 7821: 0.006048376342778261
Position 2133: 0.0056299329252813965
Position 1197: 0.005227091906941117
Position 1536: 0.004438282601225572
Position 707: 0.0044160805173792585
Position 8698: 0.004248364161868573
Position 2440: 0.0040837940421437164
Position 1246: 0.003973565817055489
Position 733: 0.002781107226321342
Position 9673: 0.0026124458192696575
Position 9759: 0.002551281708887423
Position 13454: 0.002332963891863214
Position 1286: 0.002330347545788623
Position 2921: 0.0018603350986025188
Position 5547: 0.0017220985454120573
Position 5229: 0.0017059255296843583
Position 2175: 0.0016145061172762347
Position 3133: 0.0015991568711902697
Position 5205: 0.0014987371450722754
Position 5615: 0.001459689311601528
Position 2637: 0.0014110520461800492
Position 1216: 0.001398714071607488
Position 3553: 0.0013256789171718528
Position 2739: 0.001187000731889187
Position 10742: 0.0011491530726800072
Position 5430: 0.0011309296433941677
Position 2937: 0.001091909746660656
Position 11384: 0.0010071996708576516
Position 1515: 0.0009296107033411835
Position 11562: 0.000891273705607976
Position 2665: 0.0007670410182088052
Position 1087: 0.0005978535346132252
Position 2557: 0.0005955333286904183
Position 2592: 0.0005701360482663
Position 12775: 0.0005073404751698431
Position 942: 0.0004042268338416749
Position 1043: 0.00038214435832239986
Position 2801: 0.0003732471138488846
Position 930: 0.0002846261769115834
Position 2770: 0.0002718132928539108
Position 10159: 0.00021702446897539933
Position 1365: 0.0002134036877539634
Position 431: 0.00016694803103048443
Position 1297: 0.00016580196855986998
Position 1053: 0.00013062244409958547
Position 2615: 0.00013003200332774358
Position 2566: 0.0001228113809871039
Position 3047: 0.00011136660996240084
Position 7510: 9.788850711516019e-05
Position 11948: 9.373626689803365e-05
Position 297: 8.382005969937742e-05
Position 1234: 8.336920052528508e-05
Position 10072: 7.0173739151986e-05
Position 1222: 6.635415549765042e-05
Position 608: 5.076325024209616e-05
Position 1294: 3.9589160068793516e-05
Position 3182: 3.4359818933407586e-05
Position 11907: 3.0149818967209795e-05
Position 1564: 2.369118812292902e-05
Position 638: 2.2813475252325866e-05
Position 10284: 1.893467737887514e-05
Position 1533: 1.2114428430340732e-05
Position 1204: 1.1342516238517448e-05
Position 9981: 1.1162290324129418e-05
