Gene = nwk
index = 1827
Annotated 5SS: [  30  838 1143 1761 2929 3649 3984 5464 6435]
Annotated 3SS: [ 721  912 1232 2045 2990 3926 5437 5666 6533]
SMsplice 5SS: [ 838 1143 1761 2929 3160 3649 3984 5806 6007]
SMsplice 3SS: [ 912 1232 2045 2990 3263 3926 5666 5877 6069]
top_k =  1000
Partition function (log Z): 26.73156563164847

Sorted 5' Splice Sites (High to Low Probability):
Position 3649: 0.9897070719528005
Position 1761: 0.9890666667369081
Position 3984: 0.976663525880246
Position 2929: 0.9755769507012249
Position 838: 0.956586546181649
Position 5806: 0.8991115055604891
Position 3160: 0.6722778759006278
Position 6007: 0.6716962638371792
Position 1143: 0.6345624556354664
Position 1052: 0.43054899296943316
Position 5464: 0.3979616812409516
Position 4746: 0.19256440715107226
Position 30: 0.10811969334876126
Position 6391: 0.06172571408191135
Position 6030: 0.05035089446371319
Position 6387: 0.04397040975696952
Position 4187: 0.039301041227662134
Position 4331: 0.03252784684955313
Position 833: 0.029488565981048938
Position 304: 0.02887567350081362
Position 6384: 0.02592269457435597
Position 2933: 0.024197315336606972
Position 4566: 0.02255876643708108
Position 1147: 0.021407109919925022
Position 6184: 0.017087163996750372
Position 4912: 0.014133181358894341
Position 1342: 0.013068953923233085
Position 3421: 0.012491012815878492
Position 731: 0.012459310041792496
Position 5184: 0.011107854266612208
Position 517: 0.01103177071467852
Position 354: 0.01088664790968194
Position 1168: 0.009255864723500292
Position 4570: 0.009201525207771047
Position 4568: 0.008226406422557847
Position 1817: 0.006731775780716982
Position 105: 0.00664913697812431
Position 4951: 0.006106484151289428
Position 6484: 0.005687536024632226
Position 5760: 0.0053102217594207185
Position 4618: 0.005172740182807953
Position 6259: 0.005147238688587625
Position 158: 0.00457217578439112
Position 1309: 0.004357483692870555
Position 181: 0.004149053807759854
Position 554: 0.004040509282991881
Position 2734: 0.0036862132869407704
Position 4820: 0.003636771788639072
Position 190: 0.003615287087348681
Position 6860: 0.0032002213333299076
Position 4014: 0.0031276380441671854
Position 6018: 0.0028104553923483104
Position 7707: 0.0026766277204544704
Position 6126: 0.002492003896244746
Position 6498: 0.002277609532762271
Position 5976: 0.0018921234444645065
Position 156: 0.0016416107072999941
Position 1929: 0.0015847183296301397
Position 1975: 0.0015348244002934385
Position 449: 0.0014970435888125128
Position 4452: 0.0013690821727553467
Position 7699: 0.0013036668287555251
Position 1483: 0.0012149949463692382
Position 667: 0.0011845024540853176
Position 2511: 0.001127769850268993
Position 1967: 0.0010433159482153619
Position 7449: 0.0010318889296266013
Position 5782: 0.0010059106999976614
Position 4154: 0.0009989086105687626
Position 6439: 0.0008217450711260012
Position 3425: 0.0007684801947458554
Position 167: 0.0007265416243189198
Position 3454: 0.0007264586078425259
Position 281: 0.0007222953541563766
Position 4287: 0.0006904663932907472
Position 4561: 0.0006245245699788764
Position 662: 0.0005805482717925226
Position 4808: 0.000558862789295689
Position 184: 0.00048607104563929153
Position 6280: 0.00045038143867716905
Position 6458: 0.0004318316449782845
Position 2221: 0.0003915358091129834
Position 2717: 0.0003730013984741911
Position 3826: 0.0003677586330362487
Position 4687: 0.00033452528237159677
Position 736: 0.00029295236743772957
Position 1173: 0.00028638546835839146
Position 4206: 0.00026757310172538295
Position 4472: 0.00025363951333218216
Position 2212: 0.00022198391589216997
Position 188: 0.0001893998657688169
Position 4572: 0.00018416000626505043
Position 3039: 0.00018120004736414002
Position 1423: 0.00017906229324447134
Position 7703: 0.00015097126993667386
Position 1393: 0.0001479532129206944
Position 1376: 0.00014579379311682245
Position 169: 0.00014289484200254943
Position 1399: 0.00014213170671981525
Position 1767: 0.00014172278952105037
Position 75: 0.0001225957362329044
Position 1359: 0.00011984117270589088
Position 268: 0.00011197912020526274
Position 1044: 0.00011057807226545248
Position 3587: 0.00010211341815151111
Position 3065: 0.00010179247138781335
Position 2904: 9.996229647467321e-05
Position 1752: 9.945232610063995e-05
Position 3853: 9.902911033881159e-05
Position 1472: 9.243011448832065e-05
Position 4498: 8.669589015951818e-05
Position 3797: 8.588876846436686e-05
Position 4454: 8.091001682739031e-05
Position 3793: 7.497872932166087e-05
Position 1432: 7.349269294412673e-05
Position 404: 7.036397736089552e-05
Position 581: 6.926229850142185e-05
Position 1636: 6.751088758504983e-05
Position 6336: 6.292820203239603e-05
Position 2539: 5.7604936642809346e-05
Position 1743: 5.268414057332545e-05
Position 4085: 5.182941368540098e-05
Position 1080: 4.8179752732229596e-05
Position 681: 4.777232659625741e-05
Position 3482: 4.600916071837191e-05
Position 2127: 4.559969835611848e-05
Position 384: 4.3484406842401184e-05
Position 721: 4.2059465021514444e-05
Position 3216: 4.04573858234689e-05
Position 3834: 3.797090610821261e-05
Position 3449: 3.677844717089757e-05
Position 3204: 3.54822404960432e-05
Position 3626: 3.516307597288298e-05
Position 7: 3.341584425322334e-05
Position 1765: 3.290975427239621e-05
Position 1985: 2.979868093402129e-05
Position 3657: 2.869548349433501e-05
Position 573: 2.755614834978378e-05
Position 346: 2.5516275596905565e-05
Position 2423: 2.4136503819116784e-05
Position 5823: 2.3625961186405406e-05
Position 2515: 1.8719769669777126e-05
Position 871: 1.8444307230596566e-05
Position 3631: 1.753671558926009e-05
Position 375: 1.6483407609809235e-05
Position 2161: 1.5079710829320568e-05
Position 781: 1.4182671339811917e-05
Position 3326: 1.375169360280268e-05
Position 396: 1.374227522071684e-05
